rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260705-8392-0037,M-1819,PC-150,2026-07-05T03:00:00+08:00,2026-07-05T04:00:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,GCash
SESS-20260705-4384-0128,M-1403,PC-077,2026-07-05T03:45:00+08:00,2026-07-05T04:45:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,Cash
SESS-20260705-1508-0135,M-1331,PC-063,2026-07-05T03:45:00+08:00,2026-07-05T05:45:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Cash
SESS-20260705-8187-0132,M-1399,PC-147,2026-07-05T04:00:00+08:00,2026-07-05T07:00:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,100,50.00,190.00,19,Cash
SESS-20260705-1164-0212,M-1190,PC-086,2026-07-05T04:15:00+08:00,2026-07-05T05:15:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Maya
SESS-20260705-1030-0003,M-1683,PC-107,2026-07-05T04:35:00+08:00,2026-07-05T07:35:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,0,0.00,192.00,28,GCash
SESS-20260705-9828-0353,M-1124,PC-005,2026-07-05T04:40:00+08:00,2026-07-05T09:40:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,GCash
SESS-20260705-1928-0371,M-1299,PC-120,2026-07-05T05:00:00+08:00,2026-07-05T07:00:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Credit Card
SESS-20260705-5258-0031,M-1467,PC-140,2026-07-05T05:15:00+08:00,2026-07-05T06:15:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,100,50.00,22.00,2,GCash
SESS-20260705-8690-0045,M-1741,PC-011,2026-07-05T05:30:00+08:00,2026-07-05T10:30:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Credit Card
SESS-20260705-2888-0165,M-1822,PC-142,2026-07-05T05:30:00+08:00,2026-07-05T08:30:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,0,0.00,240.00,24,GCash
SESS-20260705-5387-0263,M-1604,PC-129,2026-07-05T05:30:00+08:00,2026-07-05T13:30:00+08:00,8.00,80.00,Standard,0.00,80.00,640.00,100,50.00,590.00,59,Cash
SESS-20260705-8764-0061,M-1647,PC-043,2026-07-05T06:00:00+08:00,2026-07-05T14:00:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,GCash
SESS-20260705-6667-0126,M-1007,PC-113,2026-07-05T07:00:00+08:00,2026-07-05T10:00:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,GCash
SESS-20260705-9660-0191,M-1137,PC-133,2026-07-05T07:30:00+08:00,2026-07-05T08:30:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,GCash
SESS-20260705-4748-0417,M-1840,PC-072,2026-07-05T07:30:00+08:00,2026-07-05T10:30:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,Credit Card
SESS-20260705-3347-0012,M-1808,PC-015,2026-07-05T08:15:00+08:00,2026-07-05T11:15:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,Credit Card
SESS-20260705-2898-0008,M-1830,PC-059,2026-07-05T08:30:00+08:00,2026-07-05T13:30:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Maya
SESS-20260705-5812-0009,M-1461,PC-082,2026-07-05T09:00:00+08:00,2026-07-05T11:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Maya
SESS-20260705-2196-0180,M-1534,PC-071,2026-07-05T09:15:00+08:00,2026-07-05T10:15:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Maya
SESS-20260705-9744-0334,M-1667,PC-169,2026-07-05T09:15:00+08:00,2026-07-05T12:15:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,GCash
SESS-20260705-4447-0148,M-1739,PC-075,2026-07-05T09:45:00+08:00,2026-07-05T12:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260705-6025-0054,M-1141,PC-044,2026-07-05T10:00:00+08:00,2026-07-05T13:00:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
SESS-20260705-1832-0280,M-1778,PC-083,2026-07-05T10:00:00+08:00,2026-07-05T15:00:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,Maya
SESS-20260705-2740-0030,M-1127,PC-110,2026-07-05T10:15:00+08:00,2026-07-05T11:15:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,Maya
SESS-20260705-4206-0021,M-1462,PC-020,2026-07-05T10:30:00+08:00,2026-07-05T13:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260705-9736-0232,M-1131,PC-071,2026-07-05T10:30:00+08:00,2026-07-05T11:30:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,100,50.00,0.00,0,GCash
SESS-20260705-3321-0142,M-1085,PC-114,2026-07-05T10:45:00+08:00,2026-07-05T13:45:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,0,0.00,240.00,24,GCash
SESS-20260705-8950-0207,M-1766,PC-073,2026-07-05T11:00:00+08:00,2026-07-05T14:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
