rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260718-3879-0075,M-1349,PC-069,2026-07-18T01:10:00+08:00,2026-07-18T06:10:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,300,150.00,75.00,9,GCash
SESS-20260718-3150-0015,M-1157,PC-125,2026-07-18T01:15:00+08:00,2026-07-18T06:15:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,GCash
SESS-20260718-2261-0276,M-1472,PC-082,2026-07-18T01:30:00+08:00,2026-07-18T03:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260718-4661-0099,M-1117,PC-063,2026-07-18T01:45:00+08:00,2026-07-18T06:45:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,Maya
SESS-20260718-6021-0164,M-1988,PC-167,2026-07-18T01:55:00+08:00,2026-07-18T03:55:00+08:00,2.00,120.00,Standard,0.00,120.00,240.00,0,0.00,240.00,24,GCash
SESS-20260718-9851-0341,M-1140,PC-106,2026-07-18T03:15:00+08:00,2026-07-18T04:15:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,100,50.00,22.00,2,Cash
SESS-20260718-5066-0170,M-1962,PC-052,2026-07-18T04:15:00+08:00,2026-07-18T09:15:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,Cash
SESS-20260718-1501-0377,M-1196,PC-143,2026-07-18T04:15:00+08:00,2026-07-18T07:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,300,150.00,66.00,8,GCash
SESS-20260718-9076-0185,M-2167,PC-109,2026-07-18T04:30:00+08:00,2026-07-18T06:30:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,100,50.00,110.00,11,GCash
SESS-20260718-9980-0017,M-1718,PC-084,2026-07-18T04:50:00+08:00,2026-07-18T07:50:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,Maya
SESS-20260718-9364-0026,M-1558,PC-054,2026-07-18T05:00:00+08:00,2026-07-18T08:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,200,100.00,35.00,4,Maya
SESS-20260718-7560-0126,M-1178,PC-015,2026-07-18T05:30:00+08:00,2026-07-18T08:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,100,50.00,85.00,10,GCash
SESS-20260718-7533-0027,M-1554,PC-038,2026-07-18T06:00:00+08:00,2026-07-18T09:00:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,GCash
SESS-20260718-8644-0049,M-1114,PC-068,2026-07-18T07:15:00+08:00,2026-07-18T09:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260718-3276-0401,M-1257,PC-106,2026-07-18T07:30:00+08:00,2026-07-18T10:30:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,100,50.00,166.00,20,Cash
SESS-20260718-8019-0005,M-1935,PC-055,2026-07-18T07:50:00+08:00,2026-07-18T12:50:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,Cash
SESS-20260718-5532-0176,M-1082,PC-107,2026-07-18T08:00:00+08:00,2026-07-18T13:00:00+08:00,5.00,80.00,Standard,0.00,80.00,400.00,0,0.00,400.00,40,Cash
SESS-20260718-5430-0132,M-1283,PC-140,2026-07-18T08:15:00+08:00,2026-07-18T10:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260718-3373-0188,M-1550,PC-067,2026-07-18T08:15:00+08:00,2026-07-18T10:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Credit Card
SESS-20260718-8067-0279,M-1552,PC-163,2026-07-18T08:15:00+08:00,2026-07-18T11:15:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Maya
SESS-20260718-4830-0117,M-1358,PC-114,2026-07-18T08:30:00+08:00,2026-07-18T10:30:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Cash
SESS-20260718-3962-0387,M-1766,PC-095,2026-07-18T08:30:00+08:00,2026-07-18T13:30:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Cash
SESS-20260718-3774-0012,M-2148,PC-018,2026-07-18T08:45:00+08:00,2026-07-18T11:45:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
SESS-20260718-2075-0103,M-1568,PC-085,2026-07-18T09:00:00+08:00,2026-07-18T11:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260718-4345-0085,M-1616,PC-048,2026-07-18T09:30:00+08:00,2026-07-18T11:30:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,100,50.00,50.00,5,Maya
SESS-20260718-3798-0076,M-1427,PC-129,2026-07-18T09:45:00+08:00,2026-07-18T12:45:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,0,0.00,240.00,24,GCash
