purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260718-8143-0201,M-2167,SESS-20260718-9076-0185,30.00,3,Cash,2026-07-18T05:52:24+08:00
ORD-20260718-5721-0248,M-1962,SESS-20260718-5066-0170,335.00,33,GCash,2026-07-18T06:26:41+08:00
ORD-20260718-3792-0185,M-1196,SESS-20260718-1501-0377,180.00,22,Cash,2026-07-18T06:30:49+08:00
ORD-20260718-8468-0169,M-1554,SESS-20260718-7533-0027,120.00,18,Maya,2026-07-18T06:58:21+08:00
ORD-20260718-9123-0235,M-1718,SESS-20260718-9980-0017,90.00,13,Maya,2026-07-18T07:27:33+08:00
ORD-20260718-7549-0112,M-1178,SESS-20260718-7560-0126,65.00,8,GCash,2026-07-18T07:44:20+08:00
ORD-20260718-4752-0240,M-1558,SESS-20260718-9364-0026,65.00,8,Maya,2026-07-18T07:47:35+08:00
ORD-20260718-1790-0089,M-1552,SESS-20260718-8067-0279,180.00,22,GCash,2026-07-18T08:19:29+08:00
ORD-20260718-9969-0007,M-1114,SESS-20260718-8644-0049,135.00,16,Maya,2026-07-18T08:37:15+08:00
ORD-20260718-8568-0096,M-1550,SESS-20260718-3373-0188,65.00,8,Cash,2026-07-18T08:44:30+08:00
ORD-20260718-4848-0215,M-1283,SESS-20260718-5430-0132,90.00,11,Cash,2026-07-18T09:26:46+08:00
ORD-20260718-6383-0298,M-1641,,270.00,27,GCash,2026-07-18T09:27:00+08:00
ORD-20260718-4306-0347,M-1529,,85.00,10,Maya,2026-07-18T09:28:00+08:00
ORD-20260718-5957-0210,M-1358,SESS-20260718-4830-0117,210.00,26,Maya,2026-07-18T09:32:38+08:00
ORD-20260718-9174-0348,M-1111,,135.00,16,Maya,2026-07-18T09:41:00+08:00
ORD-20260718-8191-0353,M-1396,,30.00,3,GCash,2026-07-18T09:46:00+08:00
ORD-20260718-8127-0323,M-1174,,65.00,6,Cash,2026-07-18T10:02:00+08:00
ORD-20260718-4965-0293,M-1633,,85.00,10,GCash,2026-07-18T10:03:00+08:00
ORD-20260718-5949-0317,M-1355,,195.00,24,Cash,2026-07-18T10:17:00+08:00
ORD-20260718-4103-0313,M-1144,,65.00,8,GCash,2026-07-18T10:26:00+08:00
ORD-20260718-4126-0326,M-1656,,85.00,12,Maya,2026-07-18T10:28:00+08:00
ORD-20260718-8094-0287,M-1206,,65.00,6,Credit Card,2026-07-18T10:40:00+08:00
ORD-20260718-5332-0306,M-1537,,25.00,3,Maya,2026-07-18T10:59:00+08:00
ORD-20260718-7011-0050,M-1291,SESS-20260718-8469-0168,30.00,3,Cash,2026-07-18T11:00:14+08:00
ORD-20260718-8242-0333,M-1126,,120.00,15,GCash,2026-07-18T11:04:00+08:00
ORD-20260718-6824-0286,M-1547,,65.00,8,Cash,2026-07-18T11:21:00+08:00
ORD-20260718-9409-0188,M-1616,SESS-20260718-4345-0085,155.00,15,Cash,2026-07-18T11:21:27+08:00
ORD-20260718-8374-0049,M-1427,SESS-20260718-3798-0076,85.00,10,Cash,2026-07-18T11:28:14+08:00
ORD-20260718-9398-0328,M-1226,,250.00,37,GCash,2026-07-18T11:35:00+08:00
ORD-20260718-5576-0357,M-1141,,65.00,6,Credit Card,2026-07-18T11:37:00+08:00
ORD-20260718-4549-0367,M-1548,,120.00,15,GCash,2026-07-18T11:42:00+08:00
ORD-20260718-4506-0019,M-1260,SESS-20260718-1393-0113,185.00,23,GCash,2026-07-18T11:49:57+08:00
ORD-20260718-9296-0342,M-1450,,65.00,8,Maya,2026-07-18T11:53:00+08:00
ORD-20260718-3498-0352,M-1414,,65.00,8,GCash,2026-07-18T11:57:00+08:00
ORD-20260718-1378-0137,M-1082,SESS-20260718-5532-0176,90.00,9,GCash,2026-07-18T11:58:51+08:00
ORD-20260718-6715-0281,M-1031,,30.00,3,Maya,2026-07-18T12:08:00+08:00
ORD-20260718-9099-0087,M-1458,SESS-20260718-6608-0045,90.00,11,GCash,2026-07-18T12:09:50+08:00
ORD-20260718-9681-0315,M-1216,,65.00,9,GCash,2026-07-18T12:15:00+08:00
ORD-20260718-9470-0148,M-1443,SESS-20260718-2047-0350,30.00,3,GCash,2026-07-18T12:17:55+08:00
ORD-20260718-1192-0297,M-1499,,210.00,26,GCash,2026-07-18T12:19:00+08:00
ORD-20260718-4359-0041,M-1660,SESS-20260718-3397-0434,320.00,32,GCash,2026-07-18T12:22:49+08:00
ORD-20260718-7310-0329,M-1200,,30.00,3,Maya,2026-07-18T12:23:00+08:00
ORD-20260718-9735-0320,M-1811,,65.00,6,Cash,2026-07-18T12:30:00+08:00
ORD-20260718-4340-0253,M-2064,SESS-20260718-4048-0140,150.00,15,Cash,2026-07-18T12:34:29+08:00
ORD-20260718-4800-0079,M-1935,SESS-20260718-8019-0005,30.00,3,GCash,2026-07-18T12:37:53+08:00
ORD-20260718-6947-0288,M-1545,,85.00,10,GCash,2026-07-18T12:45:00+08:00
ORD-20260718-3945-0339,M-1725,,90.00,11,Cash,2026-07-18T12:47:00+08:00
ORD-20260718-8463-0156,M-1713,SESS-20260718-7453-0011,120.00,15,Credit Card,2026-07-18T12:53:44+08:00
ORD-20260718-9134-0311,M-1191,,120.00,15,GCash,2026-07-18T12:55:00+08:00
ORD-20260718-3352-0314,M-1790,,405.00,50,Cash,2026-07-18T13:06:00+08:00
ORD-20260718-1693-0122,M-1018,SESS-20260718-7300-0165,65.00,6,Cash,2026-07-18T13:06:31+08:00
ORD-20260718-9822-0289,M-1392,,85.00,12,GCash,2026-07-18T13:07:00+08:00
ORD-20260718-8168-0370,M-1209,,65.00,9,GCash,2026-07-18T13:10:00+08:00
ORD-20260718-5744-0129,M-1243,SESS-20260718-5950-0442,65.00,6,GCash,2026-07-18T13:11:14+08:00
ORD-20260718-4752-0312,M-1145,,240.00,30,GCash,2026-07-18T13:12:00+08:00
ORD-20260718-9192-0316,M-1306,,155.00,19,Maya,2026-07-18T13:18:00+08:00
ORD-20260718-3157-0280,M-1768,,255.00,31,Maya,2026-07-18T13:24:00+08:00
ORD-20260718-1148-0015,M-1072,SESS-20260718-2249-0110,90.00,11,Maya,2026-07-18T13:27:02+08:00
ORD-20260718-7873-0349,M-1238,,30.00,3,Cash,2026-07-18T13:34:00+08:00
ORD-20260718-6675-0040,M-1566,SESS-20260718-8487-0013,100.00,12,GCash,2026-07-18T13:35:27+08:00
ORD-20260718-4325-0166,M-1452,SESS-20260718-7631-0054,200.00,25,Cash,2026-07-18T13:37:30+08:00
ORD-20260718-8359-0120,M-1516,SESS-20260718-1925-0436,275.00,34,GCash,2026-07-18T13:37:31+08:00
ORD-20260718-7609-0354,M-2038,,65.00,6,Cash,2026-07-18T13:38:00+08:00
ORD-20260718-6871-0343,M-1111,,65.00,8,GCash,2026-07-18T13:49:00+08:00
ORD-20260718-9024-0081,M-1944,SESS-20260718-7699-0158,85.00,10,Cash,2026-07-18T14:19:36+08:00
ORD-20260718-7461-0369,M-1057,,95.00,11,Maya,2026-07-18T14:24:00+08:00
ORD-20260718-8071-0259,M-1397,SESS-20260718-8213-0196,85.00,10,GCash,2026-07-18T14:43:27+08:00
ORD-20260718-3416-0325,M-1334,,120.00,15,Credit Card,2026-07-18T14:45:00+08:00
ORD-20260718-5514-0359,M-1676,,65.00,9,Cash,2026-07-18T14:47:00+08:00
ORD-20260718-9799-0226,M-1464,SESS-20260718-3462-0067,90.00,11,GCash,2026-07-18T14:51:38+08:00
ORD-20260718-6992-0033,M-1536,SESS-20260718-7425-0235,90.00,11,Cash,2026-07-18T14:55:01+08:00
ORD-20260718-7567-0031,M-1391,SESS-20260718-9820-0143,65.00,8,GCash,2026-07-18T14:57:58+08:00
ORD-20260718-7437-0345,M-1200,,270.00,33,GCash,2026-07-18T15:01:00+08:00
ORD-20260718-5052-0080,M-1060,SESS-20260718-1987-0059,185.00,23,Maya,2026-07-18T15:07:18+08:00
ORD-20260718-4675-0005,M-1250,SESS-20260718-1590-0070,65.00,8,GCash,2026-07-18T15:13:52+08:00
ORD-20260718-3718-0094,M-1429,SESS-20260718-9708-0016,180.00,22,Cash,2026-07-18T15:16:12+08:00
ORD-20260718-3676-0364,M-1570,,135.00,16,Cash,2026-07-18T15:19:00+08:00
ORD-20260718-1468-0117,M-1312,SESS-20260718-4809-0084,65.00,8,Cash,2026-07-18T15:19:37+08:00
ORD-20260718-8193-0358,M-2075,,65.00,6,Maya,2026-07-18T15:21:00+08:00
ORD-20260718-8117-0234,M-1300,SESS-20260718-4366-0256,120.00,15,GCash,2026-07-18T15:31:01+08:00
ORD-20260718-8779-0125,M-1460,SESS-20260718-2946-0004,450.00,45,GCash,2026-07-18T15:32:37+08:00
ORD-20260718-2527-0331,M-1180,,170.00,25,Cash,2026-07-18T15:34:00+08:00
ORD-20260718-9017-0267,M-1484,SESS-20260718-8817-0120,135.00,16,Maya,2026-07-18T15:39:06+08:00
ORD-20260718-3831-0318,M-2004,,120.00,12,Cash,2026-07-18T15:40:00+08:00
ORD-20260718-2076-0346,M-1552,,195.00,24,Cash,2026-07-18T15:43:00+08:00
ORD-20260718-3360-0006,M-1497,SESS-20260718-6708-0034,240.00,30,Maya,2026-07-18T15:43:30+08:00
ORD-20260718-4063-0133,M-1104,SESS-20260718-4697-0092,95.00,11,GCash,2026-07-18T15:51:07+08:00
ORD-20260718-6759-0154,M-1049,SESS-20260718-5220-0157,155.00,19,Cash,2026-07-18T15:58:50+08:00
ORD-20260718-2589-0083,M-1467,SESS-20260718-5030-0173,75.00,9,Cash,2026-07-18T16:01:35+08:00
ORD-20260718-6470-0200,M-1424,SESS-20260718-5903-0200,65.00,8,Cash,2026-07-18T16:01:49+08:00
ORD-20260718-2704-0337,M-1491,,90.00,9,GCash,2026-07-18T16:08:00+08:00
ORD-20260718-7453-0303,M-1141,,65.00,6,GCash,2026-07-18T16:09:00+08:00
ORD-20260718-2173-0025,M-1730,SESS-20260718-7669-0229,30.00,3,Cash,2026-07-18T16:10:51+08:00
ORD-20260718-9463-0372,M-1823,,150.00,18,GCash,2026-07-18T16:24:00+08:00
ORD-20260718-4678-0105,M-1316,SESS-20260718-4864-0083,180.00,18,Cash,2026-07-18T16:27:21+08:00
ORD-20260718-5878-0360,M-1558,,60.00,7,Cash,2026-07-18T16:28:00+08:00
ORD-20260718-9469-0219,M-1231,SESS-20260718-4171-0226,30.00,3,Maya,2026-07-18T16:29:43+08:00
ORD-20260718-8337-0082,M-1194,SESS-20260718-2819-0094,255.00,25,GCash,2026-07-18T16:34:47+08:00
ORD-20260718-2993-0147,M-1185,SESS-20260718-9158-0198,135.00,13,GCash,2026-07-18T16:35:21+08:00
ORD-20260718-7670-0199,M-1831,SESS-20260718-3313-0149,115.00,11,Cash,2026-07-18T16:38:03+08:00
ORD-20260718-2438-0232,M-1044,SESS-20260718-5321-0020,65.00,8,Cash,2026-07-18T16:38:42+08:00
ORD-20260718-8673-0256,M-2027,SESS-20260718-9766-0389,360.00,36,Maya,2026-07-18T16:41:28+08:00
ORD-20260718-1126-0277,M-1930,SESS-20260718-7114-0055,65.00,6,Credit Card,2026-07-18T16:44:03+08:00
ORD-20260718-7210-0155,M-1633,SESS-20260718-2135-0317,155.00,19,Credit Card,2026-07-18T16:46:11+08:00
ORD-20260718-4654-0144,M-1106,SESS-20260718-9002-0336,585.00,73,Cash,2026-07-18T16:50:14+08:00
ORD-20260718-7338-0230,M-1721,SESS-20260718-4144-0216,65.00,8,GCash,2026-07-18T16:55:07+08:00
ORD-20260718-7149-0227,M-1033,SESS-20260718-5419-0037,120.00,15,Cash,2026-07-18T16:56:43+08:00
ORD-20260718-4339-0305,M-1650,,120.00,15,Maya,2026-07-18T16:59:00+08:00
ORD-20260718-4177-0351,M-1784,,255.00,25,GCash,2026-07-18T17:06:00+08:00
ORD-20260718-2552-0132,M-1360,SESS-20260718-9102-0148,135.00,13,Credit Card,2026-07-18T17:10:05+08:00
ORD-20260718-8944-0118,M-2038,SESS-20260718-7987-0112,30.00,3,GCash,2026-07-18T17:11:33+08:00
ORD-20260718-4573-0307,M-1934,,65.00,6,Maya,2026-07-18T17:16:00+08:00
ORD-20260718-4587-0124,M-1705,SESS-20260718-7046-0032,155.00,19,GCash,2026-07-18T17:16:57+08:00
ORD-20260718-2048-0292,M-1423,,90.00,11,GCash,2026-07-18T17:17:00+08:00
ORD-20260718-4757-0058,M-1318,SESS-20260718-6294-0098,245.00,30,GCash,2026-07-18T17:17:02+08:00
ORD-20260718-4192-0208,M-1475,SESS-20260718-5620-0201,25.00,3,Maya,2026-07-18T17:20:03+08:00
ORD-20260718-3329-0271,M-1597,SESS-20260718-8093-0239,135.00,16,GCash,2026-07-18T17:21:07+08:00
ORD-20260718-7618-0130,M-1936,SESS-20260718-3385-0383,170.00,17,GCash,2026-07-18T17:21:31+08:00
ORD-20260718-7542-0150,M-1703,SESS-20260718-5479-0260,65.00,8,Maya,2026-07-18T17:26:13+08:00
ORD-20260718-3837-0350,M-2032,,135.00,13,Cash,2026-07-18T17:29:00+08:00
ORD-20260718-7098-0098,M-1206,SESS-20260718-9536-0008,65.00,6,Cash,2026-07-18T17:30:16+08:00
ORD-20260718-4646-0059,M-1992,SESS-20260718-9798-0081,120.00,12,GCash,2026-07-18T17:32:38+08:00
ORD-20260718-9538-0218,M-1713,SESS-20260718-3225-0313,75.00,9,GCash,2026-07-18T17:32:42+08:00
ORD-20260718-2523-0180,M-2063,SESS-20260718-4734-0086,125.00,12,GCash,2026-07-18T17:39:01+08:00
ORD-20260718-7824-0119,M-1309,SESS-20260718-7182-0398,90.00,11,Cash,2026-07-18T17:43:59+08:00
ORD-20260718-3302-0301,M-1641,,85.00,8,GCash,2026-07-18T17:45:00+08:00
ORD-20260718-4415-0324,M-1298,,285.00,35,Cash,2026-07-18T17:58:00+08:00
ORD-20260718-9010-0250,M-1604,SESS-20260718-4647-0137,65.00,8,Credit Card,2026-07-18T18:00:19+08:00
ORD-20260718-4093-0274,M-1734,SESS-20260718-8091-0208,210.00,26,Maya,2026-07-18T18:01:32+08:00
ORD-20260718-2617-0113,M-1051,SESS-20260718-7243-0217,130.00,16,Credit Card,2026-07-18T18:02:40+08:00
ORD-20260718-9703-0299,M-1732,,65.00,8,Maya,2026-07-18T18:03:00+08:00
ORD-20260718-1724-0336,M-1900,,30.00,3,GCash,2026-07-18T18:10:00+08:00
ORD-20260718-6688-0207,M-1675,SESS-20260718-3853-0331,60.00,9,GCash,2026-07-18T18:10:34+08:00
ORD-20260718-6168-0197,M-1635,SESS-20260718-8218-0308,30.00,3,GCash,2026-07-18T18:17:02+08:00
ORD-20260718-2864-0290,M-1529,,155.00,19,Maya,2026-07-18T18:18:00+08:00
ORD-20260718-6690-0368,M-1492,,60.00,7,GCash,2026-07-18T18:20:00+08:00
ORD-20260718-9869-0263,M-1771,SESS-20260718-6513-0058,140.00,17,GCash,2026-07-18T18:23:35+08:00
ORD-20260718-4196-0332,M-1499,,300.00,37,Maya,2026-07-18T18:24:00+08:00
ORD-20260718-4845-0302,M-2063,,65.00,6,Maya,2026-07-18T18:25:00+08:00
ORD-20260718-3518-0213,M-1835,SESS-20260718-6826-0461,270.00,33,GCash,2026-07-18T18:27:43+08:00
ORD-20260718-3452-0220,M-1588,SESS-20260718-3655-0416,65.00,9,Cash,2026-07-18T18:30:46+08:00
ORD-20260718-9804-0221,M-1583,SESS-20260718-1258-0101,205.00,25,Cash,2026-07-18T18:31:51+08:00
ORD-20260718-1271-0152,M-1674,SESS-20260718-3343-0096,240.00,30,Maya,2026-07-18T18:32:58+08:00
ORD-20260718-7151-0355,M-1401,,135.00,16,GCash,2026-07-18T18:39:00+08:00
ORD-20260718-7651-0135,M-1427,SESS-20260718-9161-0248,120.00,15,GCash,2026-07-18T18:44:52+08:00
