rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260821-1773-0001,M-1616,PC-034,2026-08-21T01:45:00+08:00,2026-08-21T04:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Credit Card
SESS-20260821-6729-0343,M-1304,PC-041,2026-08-21T02:30:00+08:00,2026-08-21T04:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,Maya
SESS-20260821-8887-0035,M-1444,PC-130,2026-08-21T02:55:00+08:00,2026-08-21T04:55:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,Cash
SESS-20260821-8772-0028,M-1815,PC-067,2026-08-21T03:30:00+08:00,2026-08-21T11:30:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,Cash
SESS-20260821-8259-0152,M-1041,PC-069,2026-08-21T03:50:00+08:00,2026-08-21T05:50:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,100,50.00,30.00,4,Maya
SESS-20260821-6210-0226,M-1715,PC-072,2026-08-21T04:30:00+08:00,2026-08-21T06:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,Cash
SESS-20260821-7420-0158,M-1287,PC-127,2026-08-21T05:15:00+08:00,2026-08-21T08:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Maya
SESS-20260821-5739-0054,M-1652,PC-130,2026-08-21T06:30:00+08:00,2026-08-21T09:30:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,300,150.00,66.00,8,GCash
SESS-20260821-7482-0284,M-1671,PC-072,2026-08-21T06:35:00+08:00,2026-08-21T08:35:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260821-5935-0004,M-2009,PC-091,2026-08-21T06:45:00+08:00,2026-08-21T07:45:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,Maya
SESS-20260821-2682-0172,M-1501,PC-127,2026-08-21T08:25:00+08:00,2026-08-21T11:25:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Cash
SESS-20260821-2457-0233,M-1758,PC-016,2026-08-21T09:00:00+08:00,2026-08-21T17:00:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,200,100.00,260.00,32,GCash
SESS-20260821-6205-0016,M-1121,PC-136,2026-08-21T09:15:00+08:00,2026-08-21T12:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,GCash
SESS-20260821-3922-0064,M-1609,PC-047,2026-08-21T09:15:00+08:00,2026-08-21T17:15:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,Maya
SESS-20260821-4985-0103,M-1138,PC-015,2026-08-21T09:15:00+08:00,2026-08-21T11:15:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,100,50.00,30.00,4,Maya
SESS-20260821-2715-0346,M-1445,PC-153,2026-08-21T09:45:00+08:00,2026-08-21T14:45:00+08:00,5.00,120.00,Silver,0.10,108.00,540.00,0,0.00,540.00,67,GCash
SESS-20260821-3008-0015,M-2109,PC-096,2026-08-21T10:00:00+08:00,2026-08-21T12:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,GCash
