purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260803-9604-0022,M-1603,SESS-20260803-8547-0103,120.00,15,Cash,2026-08-03T01:55:34+08:00
ORD-20260803-7415-0229,M-1290,SESS-20260803-9835-0117,190.00,23,GCash,2026-08-03T02:44:09+08:00
ORD-20260803-7575-0077,M-1772,SESS-20260803-2178-0059,90.00,11,Maya,2026-08-03T04:42:54+08:00
ORD-20260803-1067-0115,M-2002,SESS-20260803-4764-0208,240.00,30,GCash,2026-08-03T05:38:19+08:00
ORD-20260803-6378-0154,M-1833,SESS-20260803-8472-0220,90.00,11,Maya,2026-08-03T07:43:19+08:00
ORD-20260803-1847-0093,M-1451,SESS-20260803-4728-0053,150.00,18,Cash,2026-08-03T08:27:36+08:00
ORD-20260803-3723-0285,M-1501,,135.00,16,Cash,2026-08-03T09:32:00+08:00
ORD-20260803-3762-0294,M-1511,,120.00,18,GCash,2026-08-03T09:46:00+08:00
ORD-20260803-2772-0239,M-1278,,200.00,30,Maya,2026-08-03T09:56:00+08:00
ORD-20260803-1838-0287,M-1599,,330.00,41,Cash,2026-08-03T10:01:00+08:00
ORD-20260803-9727-0108,M-1760,SESS-20260803-6877-0146,335.00,41,GCash,2026-08-03T10:12:22+08:00
ORD-20260803-5627-0273,M-1783,,90.00,11,Cash,2026-08-03T10:14:00+08:00
ORD-20260803-9331-0291,M-1536,,160.00,20,GCash,2026-08-03T10:15:00+08:00
ORD-20260803-4267-0030,M-1106,SESS-20260803-7873-0056,120.00,15,GCash,2026-08-03T10:37:21+08:00
ORD-20260803-5549-0257,M-1038,,95.00,11,GCash,2026-08-03T11:00:00+08:00
ORD-20260803-4654-0289,M-1371,,85.00,10,GCash,2026-08-03T11:08:00+08:00
ORD-20260803-7445-0234,M-1805,,150.00,18,GCash,2026-08-03T11:34:00+08:00
ORD-20260803-9561-0046,M-1174,SESS-20260803-2603-0067,95.00,11,GCash,2026-08-03T11:45:14+08:00
ORD-20260803-3630-0137,M-2079,SESS-20260803-1207-0043,150.00,18,GCash,2026-08-03T11:46:40+08:00
ORD-20260803-9859-0189,M-2053,SESS-20260803-7296-0094,150.00,15,GCash,2026-08-03T11:47:10+08:00
ORD-20260803-2348-0109,M-1527,SESS-20260803-1631-0173,150.00,18,Maya,2026-08-03T11:50:15+08:00
ORD-20260803-6113-0247,M-1895,,65.00,8,GCash,2026-08-03T11:57:00+08:00
ORD-20260803-6359-0305,M-1531,,135.00,16,GCash,2026-08-03T12:22:00+08:00
ORD-20260803-2492-0147,M-1150,SESS-20260803-8655-0200,30.00,3,Cash,2026-08-03T12:31:23+08:00
ORD-20260803-6495-0235,M-1810,,65.00,8,GCash,2026-08-03T12:48:00+08:00
ORD-20260803-6220-0263,M-1400,,30.00,3,GCash,2026-08-03T12:57:00+08:00
ORD-20260803-3929-0300,M-1255,,315.00,39,Cash,2026-08-03T12:58:00+08:00
ORD-20260803-7771-0282,M-1132,,330.00,49,Credit Card,2026-08-03T13:00:00+08:00
ORD-20260803-1448-0186,M-1257,SESS-20260803-5239-0253,65.00,8,Maya,2026-08-03T13:02:39+08:00
ORD-20260803-6709-0064,M-1292,SESS-20260803-5614-0064,30.00,4,GCash,2026-08-03T13:06:33+08:00
ORD-20260803-5579-0301,M-1462,,95.00,14,GCash,2026-08-03T13:08:00+08:00
ORD-20260803-8092-0249,M-1710,,120.00,15,GCash,2026-08-03T13:19:00+08:00
ORD-20260803-1985-0288,M-1151,,120.00,15,Cash,2026-08-03T13:20:00+08:00
ORD-20260803-7388-0275,M-1057,,65.00,8,GCash,2026-08-03T13:26:00+08:00
ORD-20260803-8846-0290,M-1363,,180.00,22,Maya,2026-08-03T13:27:00+08:00
ORD-20260803-3918-0306,M-1003,,75.00,9,GCash,2026-08-03T13:30:00+08:00
ORD-20260803-7192-0245,M-1228,,120.00,15,Cash,2026-08-03T13:51:00+08:00
ORD-20260803-9405-0297,M-1257,,120.00,15,Maya,2026-08-03T14:02:00+08:00
ORD-20260803-4409-0051,M-1171,SESS-20260803-5678-0014,640.00,80,GCash,2026-08-03T14:10:40+08:00
ORD-20260803-7285-0211,M-2043,SESS-20260803-3094-0304,140.00,14,Credit Card,2026-08-03T14:12:48+08:00
ORD-20260803-4765-0014,M-1388,SESS-20260803-2233-0319,210.00,26,Maya,2026-08-03T14:13:01+08:00
ORD-20260803-4278-0244,M-1179,,65.00,8,GCash,2026-08-03T14:17:00+08:00
ORD-20260803-9794-0031,M-1082,SESS-20260803-7851-0149,135.00,16,GCash,2026-08-03T14:18:19+08:00
ORD-20260803-3293-0008,M-1648,SESS-20260803-5796-0257,135.00,20,GCash,2026-08-03T14:24:43+08:00
ORD-20260803-4591-0274,M-1526,,90.00,11,GCash,2026-08-03T14:31:00+08:00
ORD-20260803-2854-0242,M-1266,,275.00,34,Maya,2026-08-03T14:35:00+08:00
ORD-20260803-2885-0272,M-1508,,120.00,15,GCash,2026-08-03T14:40:00+08:00
ORD-20260803-8260-0174,M-1443,SESS-20260803-6471-0044,90.00,11,GCash,2026-08-03T14:47:42+08:00
ORD-20260803-9010-0255,M-1864,,75.00,9,Maya,2026-08-03T14:57:00+08:00
ORD-20260803-1224-0142,M-1428,SESS-20260803-1982-0271,90.00,11,Cash,2026-08-03T14:58:05+08:00
