purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260704-4616-0058,M-1198,SESS-20260704-1106-0005,120.00,18,Cash,2026-07-04T03:26:02+08:00
ORD-20260704-5408-0120,M-1306,SESS-20260704-4408-0212,120.00,15,Cash,2026-07-04T05:08:41+08:00
ORD-20260704-5584-0135,M-1009,SESS-20260704-1713-0246,220.00,22,Credit Card,2026-07-04T05:29:59+08:00
ORD-20260704-1910-0084,M-1191,SESS-20260704-2764-0045,120.00,12,Credit Card,2026-07-04T06:09:43+08:00
ORD-20260704-7237-0302,M-1736,,60.00,6,Cash,2026-07-04T09:25:00+08:00
ORD-20260704-5331-0353,M-1673,,85.00,10,Maya,2026-07-04T09:27:00+08:00
ORD-20260704-3305-0318,M-1285,,90.00,9,GCash,2026-07-04T09:49:00+08:00
ORD-20260704-6611-0303,M-1430,,65.00,9,Maya,2026-07-04T10:02:00+08:00
ORD-20260704-5704-0292,M-1595,,65.00,6,GCash,2026-07-04T10:13:00+08:00
ORD-20260704-1255-0320,M-1830,,130.00,16,Cash,2026-07-04T10:25:00+08:00
ORD-20260704-8948-0316,M-1109,,310.00,31,GCash,2026-07-04T10:31:00+08:00
ORD-20260704-6887-0199,M-1735,SESS-20260704-2404-0093,205.00,20,GCash,2026-07-04T10:38:17+08:00
ORD-20260704-2908-0282,M-2110,,180.00,18,Cash,2026-07-04T10:40:00+08:00
ORD-20260704-2734-0092,M-1522,SESS-20260704-9416-0227,160.00,16,Cash,2026-07-04T10:52:09+08:00
ORD-20260704-4742-0172,M-1762,SESS-20260704-7328-0063,375.00,37,Maya,2026-07-04T10:54:12+08:00
ORD-20260704-5507-0284,M-1545,,60.00,6,GCash,2026-07-04T10:56:00+08:00
ORD-20260704-2036-0309,M-1055,,120.00,12,Cash,2026-07-04T11:01:00+08:00
ORD-20260704-4310-0217,M-1538,SESS-20260704-3811-0080,30.00,3,GCash,2026-07-04T11:04:35+08:00
ORD-20260704-9114-0306,M-1616,,65.00,6,GCash,2026-07-04T11:11:00+08:00
ORD-20260704-8089-0355,M-1268,,120.00,12,GCash,2026-07-04T11:12:00+08:00
ORD-20260704-3746-0335,M-1337,,85.00,10,GCash,2026-07-04T11:13:00+08:00
ORD-20260704-5731-0339,M-1363,,130.00,13,Cash,2026-07-04T11:16:00+08:00
ORD-20260704-9900-0273,M-1050,,120.00,15,Cash,2026-07-04T11:19:00+08:00
ORD-20260704-1440-0126,M-1454,SESS-20260704-6886-0024,135.00,20,Cash,2026-07-04T11:24:27+08:00
ORD-20260704-5698-0221,M-1753,SESS-20260704-7385-0116,85.00,8,GCash,2026-07-04T11:29:13+08:00
ORD-20260704-3373-0279,M-1250,,90.00,9,Maya,2026-07-04T11:41:00+08:00
ORD-20260704-5598-0294,M-1743,,65.00,6,Maya,2026-07-04T11:52:00+08:00
ORD-20260704-6813-0319,M-1711,,255.00,25,GCash,2026-07-04T11:56:00+08:00
ORD-20260704-7528-0332,M-1640,,210.00,26,Maya,2026-07-04T11:57:00+08:00
ORD-20260704-2655-0231,M-1216,SESS-20260704-4208-0108,75.00,11,Credit Card,2026-07-04T12:04:15+08:00
ORD-20260704-3452-0270,M-1482,,155.00,15,Maya,2026-07-04T12:06:00+08:00
ORD-20260704-4793-0283,M-1340,,220.00,27,GCash,2026-07-04T12:12:00+08:00
ORD-20260704-5910-0315,M-1135,,525.00,65,Maya,2026-07-04T12:13:00+08:00
ORD-20260704-5040-0336,M-1755,,85.00,8,GCash,2026-07-04T12:22:00+08:00
ORD-20260704-4513-0180,M-1111,SESS-20260704-2813-0068,90.00,9,GCash,2026-07-04T12:23:19+08:00
ORD-20260704-3102-0341,M-1552,,135.00,13,GCash,2026-07-04T12:29:00+08:00
ORD-20260704-1516-0293,M-1006,,85.00,8,Maya,2026-07-04T12:33:00+08:00
ORD-20260704-7401-0349,M-1175,,90.00,11,GCash,2026-07-04T12:33:00+08:00
ORD-20260704-7914-0276,M-1306,,150.00,18,Maya,2026-07-04T12:37:00+08:00
ORD-20260704-1440-0299,M-1287,,120.00,12,GCash,2026-07-04T12:37:00+08:00
ORD-20260704-1102-0236,M-1283,SESS-20260704-7948-0350,245.00,24,Maya,2026-07-04T12:38:39+08:00
ORD-20260704-8938-0119,M-1026,SESS-20260704-8444-0272,240.00,36,Credit Card,2026-07-04T12:48:56+08:00
ORD-20260704-7393-0326,M-1206,,65.00,6,GCash,2026-07-04T12:55:00+08:00
ORD-20260704-8063-0342,M-1240,,120.00,15,Cash,2026-07-04T12:59:00+08:00
ORD-20260704-3979-0340,M-1571,,185.00,18,Maya,2026-07-04T13:14:00+08:00
ORD-20260704-3317-0009,M-1679,SESS-20260704-9417-0136,115.00,11,Cash,2026-07-04T13:14:52+08:00
ORD-20260704-5883-0051,M-1808,SESS-20260704-1134-0092,90.00,13,GCash,2026-07-04T13:25:33+08:00
ORD-20260704-6849-0288,M-1158,,65.00,6,GCash,2026-07-04T13:27:00+08:00
ORD-20260704-6841-0252,M-1150,SESS-20260704-6498-0082,95.00,9,Cash,2026-07-04T13:29:18+08:00
ORD-20260704-8844-0310,M-1120,,90.00,11,GCash,2026-07-04T13:30:00+08:00
ORD-20260704-5137-0005,M-1207,SESS-20260704-1474-0052,85.00,8,GCash,2026-07-04T13:31:52+08:00
ORD-20260704-4685-0346,M-1615,,180.00,18,GCash,2026-07-04T13:32:00+08:00
ORD-20260704-6954-0271,M-1674,,155.00,15,GCash,2026-07-04T13:33:00+08:00
ORD-20260704-1718-0290,M-1394,,120.00,15,Cash,2026-07-04T13:36:00+08:00
ORD-20260704-5309-0300,M-1285,,255.00,25,Credit Card,2026-07-04T13:36:00+08:00
ORD-20260704-6317-0188,M-1174,SESS-20260704-4743-0188,90.00,9,Cash,2026-07-04T13:41:53+08:00
ORD-20260704-6585-0313,M-1442,,60.00,6,Maya,2026-07-04T13:43:00+08:00
ORD-20260704-3946-0144,M-1746,SESS-20260704-6364-0002,30.00,3,Cash,2026-07-04T13:47:37+08:00
ORD-20260704-9984-0331,M-1519,,30.00,3,Maya,2026-07-04T14:00:00+08:00
ORD-20260704-8062-0325,M-1143,,65.00,9,GCash,2026-07-04T14:07:00+08:00
ORD-20260704-9938-0148,M-1774,SESS-20260704-8512-0103,120.00,12,GCash,2026-07-04T14:16:43+08:00
ORD-20260704-9979-0314,M-1819,,30.00,3,GCash,2026-07-04T14:19:00+08:00
ORD-20260704-7360-0289,M-1227,,30.00,3,Cash,2026-07-04T14:20:00+08:00
ORD-20260704-9611-0327,M-1201,,170.00,17,GCash,2026-07-04T14:29:00+08:00
ORD-20260704-1911-0154,M-1828,SESS-20260704-4476-0181,155.00,15,Maya,2026-07-04T14:32:41+08:00
ORD-20260704-3451-0338,M-1585,,220.00,27,GCash,2026-07-04T14:35:00+08:00
ORD-20260704-7104-0101,M-1534,SESS-20260704-5492-0044,50.00,6,GCash,2026-07-04T14:43:21+08:00
ORD-20260704-5145-0311,M-1214,,285.00,28,Cash,2026-07-04T14:44:00+08:00
ORD-20260704-6035-0228,M-1821,SESS-20260704-6402-0034,205.00,20,GCash,2026-07-04T14:44:21+08:00
ORD-20260704-8021-0124,M-1165,SESS-20260704-7610-0031,65.00,6,Cash,2026-07-04T14:48:28+08:00
ORD-20260704-1324-0056,M-1282,SESS-20260704-6692-0157,135.00,16,Credit Card,2026-07-04T14:48:44+08:00
ORD-20260704-6034-0267,M-1246,,85.00,10,Cash,2026-07-04T14:49:00+08:00
ORD-20260704-1755-0150,M-1370,SESS-20260704-2656-0066,30.00,3,GCash,2026-07-04T14:58:55+08:00
ORD-20260704-8343-0257,M-1386,SESS-20260704-9536-0197,120.00,12,Maya,2026-07-04T15:03:50+08:00
ORD-20260704-4276-0042,M-1662,SESS-20260704-9308-0177,60.00,6,Cash,2026-07-04T15:06:58+08:00
ORD-20260704-5259-0026,M-1488,SESS-20260704-7789-0418,195.00,19,GCash,2026-07-04T15:10:49+08:00
ORD-20260704-4142-0334,M-1603,,60.00,7,Maya,2026-07-04T15:11:00+08:00
ORD-20260704-1636-0351,M-1470,,90.00,9,Cash,2026-07-04T15:11:00+08:00
ORD-20260704-5800-0111,M-1261,SESS-20260704-5254-0325,90.00,9,GCash,2026-07-04T15:13:37+08:00
ORD-20260704-7287-0255,M-1398,SESS-20260704-6587-0007,330.00,49,Cash,2026-07-04T15:27:38+08:00
ORD-20260704-5199-0251,M-1033,SESS-20260704-8380-0055,85.00,8,GCash,2026-07-04T15:29:40+08:00
ORD-20260704-8700-0347,M-1325,,65.00,6,Maya,2026-07-04T15:35:00+08:00
ORD-20260704-1962-0089,M-1328,SESS-20260704-5841-0203,120.00,12,Cash,2026-07-04T15:47:49+08:00
ORD-20260704-7907-0068,M-1051,SESS-20260704-6973-0139,85.00,10,Maya,2026-07-04T15:49:01+08:00
ORD-20260704-2836-0003,M-1582,SESS-20260704-2859-0117,165.00,16,GCash,2026-07-04T15:54:11+08:00
ORD-20260704-4555-0261,M-1160,SESS-20260704-5418-0112,90.00,9,Maya,2026-07-04T15:54:26+08:00
ORD-20260704-1937-0250,M-1691,SESS-20260704-8303-0191,115.00,11,Maya,2026-07-04T15:56:21+08:00
ORD-20260704-3607-0308,M-1273,,240.00,30,Maya,2026-07-04T15:57:00+08:00
ORD-20260704-4359-0077,M-1391,SESS-20260704-7333-0324,75.00,7,Maya,2026-07-04T15:59:14+08:00
ORD-20260704-8415-0049,M-1264,SESS-20260704-6352-0161,30.00,3,Cash,2026-07-04T16:00:34+08:00
ORD-20260704-8499-0079,M-1604,SESS-20260704-2458-0176,30.00,3,Maya,2026-07-04T16:03:56+08:00
ORD-20260704-7956-0098,M-1897,SESS-20260704-8637-0014,205.00,20,Maya,2026-07-04T16:05:53+08:00
ORD-20260704-9031-0081,M-1073,SESS-20260704-2260-0132,130.00,13,Maya,2026-07-04T16:11:26+08:00
ORD-20260704-5070-0253,M-1068,SESS-20260704-6459-0028,235.00,23,Maya,2026-07-04T16:15:34+08:00
ORD-20260704-8202-0235,M-1493,SESS-20260704-6545-0443,85.00,8,GCash,2026-07-04T16:17:27+08:00
ORD-20260704-7697-0232,M-1571,SESS-20260704-9452-0260,150.00,15,GCash,2026-07-04T16:18:05+08:00
ORD-20260704-3293-0223,M-1701,SESS-20260704-9413-0316,240.00,24,Cash,2026-07-04T16:18:27+08:00
ORD-20260704-3462-0151,M-1383,SESS-20260704-5607-0356,75.00,7,Cash,2026-07-04T16:19:56+08:00
ORD-20260704-2807-0011,M-1763,SESS-20260704-4325-0000,330.00,33,Cash,2026-07-04T16:21:47+08:00
ORD-20260704-2417-0352,M-1321,,205.00,20,Credit Card,2026-07-04T16:22:00+08:00
ORD-20260704-3698-0204,M-1981,SESS-20260704-3321-0240,30.00,3,GCash,2026-07-04T16:23:54+08:00
ORD-20260704-8944-0343,M-1772,,65.00,8,Cash,2026-07-04T16:25:00+08:00
ORD-20260704-5068-0265,M-1525,SESS-20260704-2393-0236,90.00,11,Credit Card,2026-07-04T16:25:10+08:00
ORD-20260704-5081-0225,M-1096,SESS-20260704-7662-0378,65.00,6,GCash,2026-07-04T16:28:47+08:00
ORD-20260704-2687-0008,M-1061,SESS-20260704-8749-0244,220.00,27,Cash,2026-07-04T16:28:54+08:00
ORD-20260704-7521-0298,M-1314,,25.00,2,Credit Card,2026-07-04T16:40:00+08:00
ORD-20260704-8446-0287,M-1168,,85.00,8,GCash,2026-07-04T16:44:00+08:00
ORD-20260704-7051-0050,M-1315,SESS-20260704-2825-0017,90.00,9,GCash,2026-07-04T16:49:42+08:00
ORD-20260704-2674-0345,M-1772,,120.00,15,GCash,2026-07-04T16:55:00+08:00
ORD-20260704-4454-0138,M-1834,SESS-20260704-8418-0186,60.00,6,GCash,2026-07-04T17:06:23+08:00
ORD-20260704-6296-0193,M-1496,SESS-20260704-7141-0170,65.00,6,GCash,2026-07-04T17:18:15+08:00
ORD-20260704-8866-0203,M-1069,SESS-20260704-5797-0047,60.00,6,Cash,2026-07-04T17:20:37+08:00
ORD-20260704-8564-0219,M-1304,SESS-20260704-4652-0030,120.00,12,Credit Card,2026-07-04T17:21:32+08:00
ORD-20260704-8867-0136,M-1164,SESS-20260704-6964-0135,60.00,6,Cash,2026-07-04T17:30:27+08:00
ORD-20260704-3066-0123,M-1805,SESS-20260704-4311-0318,85.00,8,Maya,2026-07-04T17:33:41+08:00
ORD-20260704-3027-0099,M-1027,SESS-20260704-8003-0029,90.00,9,Maya,2026-07-04T17:36:48+08:00
ORD-20260704-3025-0117,M-1315,SESS-20260704-7440-0073,65.00,6,GCash,2026-07-04T17:37:49+08:00
ORD-20260704-2922-0118,M-1255,SESS-20260704-7424-0200,180.00,18,GCash,2026-07-04T17:38:44+08:00
ORD-20260704-3324-0348,M-1600,,120.00,12,Maya,2026-07-04T17:47:00+08:00
ORD-20260704-5995-0106,M-1450,SESS-20260704-3837-0414,85.00,8,Cash,2026-07-04T17:47:13+08:00
ORD-20260704-5142-0128,M-1631,SESS-20260704-4775-0035,90.00,9,GCash,2026-07-04T17:47:35+08:00
ORD-20260704-1174-0192,M-1081,SESS-20260704-1997-0043,90.00,11,Maya,2026-07-04T17:52:19+08:00
ORD-20260704-2096-0209,M-1597,SESS-20260704-4231-0096,65.00,6,GCash,2026-07-04T17:54:59+08:00
ORD-20260704-3906-0264,M-1272,SESS-20260704-3735-0130,30.00,4,GCash,2026-07-04T17:56:22+08:00
ORD-20260704-4486-0088,M-1739,SESS-20260704-6587-0151,90.00,11,Cash,2026-07-04T17:57:35+08:00
ORD-20260704-8830-0239,M-1733,SESS-20260704-3600-0450,210.00,21,Cash,2026-07-04T17:57:52+08:00
ORD-20260704-3822-0297,M-1331,,135.00,13,GCash,2026-07-04T18:10:00+08:00
ORD-20260704-7758-0248,M-1194,SESS-20260704-2149-0026,125.00,12,Credit Card,2026-07-04T18:11:58+08:00
ORD-20260704-5987-0244,M-1506,SESS-20260704-7940-0023,150.00,15,Cash,2026-07-04T18:13:01+08:00
