rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260731-9034-0291,M-2036,PC-146,2026-07-31T01:00:00+08:00,2026-07-31T03:00:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,GCash
SESS-20260731-3857-0063,M-1724,PC-167,2026-07-31T02:15:00+08:00,2026-07-31T05:15:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Cash
SESS-20260731-5446-0275,M-1030,PC-165,2026-07-31T02:15:00+08:00,2026-07-31T04:15:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Cash
SESS-20260731-4015-0199,M-1021,PC-081,2026-07-31T05:00:00+08:00,2026-07-31T07:00:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
SESS-20260731-6098-0080,M-1683,PC-167,2026-07-31T05:20:00+08:00,2026-07-31T07:20:00+08:00,2.00,120.00,Gold,0.20,96.00,192.00,0,0.00,192.00,28,GCash
SESS-20260731-3909-0142,M-1392,PC-097,2026-07-31T05:45:00+08:00,2026-07-31T13:45:00+08:00,8.00,50.00,Gold,0.20,40.00,320.00,0,0.00,320.00,48,Maya
SESS-20260731-9700-0139,M-1290,PC-032,2026-07-31T07:00:00+08:00,2026-07-31T10:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260731-5096-0022,M-1298,PC-148,2026-07-31T08:00:00+08:00,2026-07-31T09:00:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,100,50.00,22.00,2,GCash
SESS-20260731-7463-0116,M-1568,PC-171,2026-07-31T08:15:00+08:00,2026-07-31T10:15:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Credit Card
SESS-20260731-9080-0056,M-1895,PC-089,2026-07-31T08:45:00+08:00,2026-07-31T11:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260731-4631-0072,M-1845,PC-077,2026-07-31T09:00:00+08:00,2026-07-31T11:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,GCash
SESS-20260731-5790-0114,M-1372,PC-015,2026-07-31T09:00:00+08:00,2026-07-31T14:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,300,150.00,75.00,9,GCash
SESS-20260731-1938-0015,M-1005,PC-099,2026-07-31T09:15:00+08:00,2026-07-31T14:15:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Maya
SESS-20260731-7168-0042,M-1234,PC-069,2026-07-31T09:30:00+08:00,2026-07-31T11:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260731-4591-0271,M-1230,PC-117,2026-07-31T09:30:00+08:00,2026-07-31T12:30:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Credit Card
SESS-20260731-6820-0234,M-2076,PC-149,2026-07-31T10:30:00+08:00,2026-07-31T13:30:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,0,0.00,240.00,24,Cash
SESS-20260731-5025-0053,M-1277,PC-036,2026-07-31T11:00:00+08:00,2026-07-31T13:00:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
SESS-20260731-1852-0082,M-1789,PC-128,2026-07-31T11:15:00+08:00,2026-07-31T13:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Cash
SESS-20260731-4507-0026,M-1747,PC-006,2026-07-31T12:15:00+08:00,2026-07-31T20:15:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,GCash
SESS-20260731-8874-0041,M-1727,PC-115,2026-07-31T12:15:00+08:00,2026-07-31T14:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260731-8752-0241,M-1891,PC-073,2026-07-31T12:15:00+08:00,2026-07-31T17:15:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,100,50.00,200.00,20,Credit Card
SESS-20260731-3041-0263,M-1988,PC-063,2026-07-31T12:15:00+08:00,2026-07-31T17:15:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,GCash
