ledger_id,member_id,source_reference_id,transaction_type,points_delta,resulting_balance,created_at
ac0dbdf4-bad2-4d79-af11-7cf853a733ea,M-1333,SESS-20260717-1441-0000,RENTAL_ACCRUAL,72,135,2026-07-18T04:15:00+08:00
18ea7b15-8ab5-4fed-a204-3f11428b2471,M-1115,SESS-20260717-2155-0001,RENTAL_ACCRUAL,16,173,2026-07-17T18:30:00+08:00
3041ebac-b8de-453e-873f-b9fce15c0994,M-1657,SESS-20260717-5839-0002,RENTAL_ACCRUAL,11,234,2026-07-17T23:30:00+08:00
5a132e73-ec1a-42c0-8760-3823014b7e41,M-1821,SESS-20260717-1182-0003,RENTAL_ACCRUAL,11,234,2026-07-17T15:15:00+08:00
a264dbb8-5c24-4dc7-ad84-7e52478166ba,M-1669,SESS-20260717-3808-0004,RENTAL_ACCRUAL,13,187,2026-07-17T14:45:00+08:00
d997c9f1-1920-4666-aad6-e03db93cf8ec,M-1080,SESS-20260717-5329-0005,RENTAL_ACCRUAL,11,153,2026-07-18T00:15:00+08:00
f38f3844-cc94-483a-84ed-25a493ca352b,M-1543,SESS-20260717-1014-0006,RENTAL_REDEMPTION,-100,22,2026-07-17T17:30:00+08:00
fe22fb3f-93db-4622-a381-79eda027f0bf,M-1543,SESS-20260717-1014-0006,RENTAL_ACCRUAL,5,27,2026-07-17T19:30:00+08:00
919478b6-99d5-476b-a4d9-042c3e41bb2f,M-1031,SESS-20260717-3474-0007,RENTAL_ACCRUAL,27,917,2026-07-17T17:15:00+08:00
ab2b32fe-c59d-4982-9244-774f234a12e2,M-1086,SESS-20260717-1386-0008,RENTAL_ACCRUAL,45,256,2026-07-18T07:45:00+08:00
3b84bbe1-b38f-4cfa-b2e8-b3417f4f4272,M-1448,SESS-20260717-8489-0009,RENTAL_ACCRUAL,16,159,2026-07-17T12:15:00+08:00
b1ccb909-d4dd-4199-81f2-6fc12fb12c28,M-1191,SESS-20260717-2105-0010,RENTAL_ACCRUAL,5,107,2026-07-17T10:45:00+08:00
35001318-93b9-41a5-97c2-cb2a86c4754f,M-1720,SESS-20260717-4745-0011,RENTAL_ACCRUAL,9,15,2026-07-17T10:45:00+08:00
11f5817f-b305-4c79-a655-1b7f926fc386,M-1474,SESS-20260717-5182-0012,RENTAL_ACCRUAL,16,125,2026-07-17T22:15:00+08:00
39e3b11a-8092-451c-a7db-ffbdaf5bf6cd,M-1461,SESS-20260717-5218-0013,RENTAL_ACCRUAL,27,311,2026-07-17T18:45:00+08:00
1ef85d8b-69c3-4cde-805b-62aff9879796,M-1301,SESS-20260717-1761-0014,RENTAL_REDEMPTION,-100,67,2026-07-17T21:30:00+08:00
29597739-3ad8-40ff-aed7-d2c9d3367db5,M-1301,SESS-20260717-1761-0014,RENTAL_ACCRUAL,11,78,2026-07-17T23:30:00+08:00
32cdf11c-b803-4265-b032-99cf3fb71203,M-1172,SESS-20260717-5665-0015,RENTAL_ACCRUAL,11,325,2026-07-17T22:00:00+08:00
83a59b4a-c61e-4ee0-9937-7ed20d26b246,M-1865,SESS-20260717-5590-0016,RENTAL_ACCRUAL,24,90,2026-07-17T04:20:00+08:00
e1eb7cd2-238a-41fd-bbcc-85519933eeb1,M-1710,SESS-20260717-3952-0017,RENTAL_ACCRUAL,36,300,2026-07-18T01:00:00+08:00
f8297d5c-aef5-42a6-a27e-b40cd95f63a2,M-1710,TIER_UPGRADE_Standard_TO_Silver,TIER_BONUS,50,350,2026-07-18T01:00:00+08:00
0ac25246-ea36-49e9-b801-5b72e40c478f,M-1181,SESS-20260717-1053-0018,RENTAL_ACCRUAL,16,358,2026-07-17T17:00:00+08:00
af30e8b9-739b-4844-b7f7-c90e3e19781b,M-1202,SESS-20260717-6050-0019,RENTAL_ACCRUAL,28,1681,2026-07-18T00:15:00+08:00
ca4fea59-100a-47c0-a1be-ec6e3c020010,M-1132,SESS-20260717-8055-0020,RENTAL_ACCRUAL,72,708,2026-07-17T21:00:00+08:00
41341cfe-d24c-4213-a5e1-fd2bdda89ce3,M-1341,SESS-20260717-3476-0021,RENTAL_ACCRUAL,10,165,2026-07-17T20:15:00+08:00
73df66fa-1391-410f-acb5-0614414b7ccf,M-1308,SESS-20260717-4655-0022,RENTAL_ACCRUAL,40,335,2026-07-17T18:15:00+08:00
0a069f98-c3e0-468a-ae93-2ddbbf2b9bdb,M-1042,SESS-20260717-6338-0023,RENTAL_ACCRUAL,67,282,2026-07-17T19:00:00+08:00
b718a462-2782-4fae-bde5-50579b840ceb,M-1443,SESS-20260717-8941-0024,RENTAL_ACCRUAL,16,183,2026-07-17T11:45:00+08:00
4a011b22-60a1-4aa3-bf5d-2ca8c36f4874,M-1814,SESS-20260717-8483-0025,RENTAL_ACCRUAL,5,82,2026-07-17T19:00:00+08:00
fca60536-e6da-459d-ba4d-bda46a99267a,M-1967,SESS-20260717-6901-0026,RENTAL_ACCRUAL,10,107,2026-07-17T22:30:00+08:00
1087091a-17fb-4aa9-a95e-e53ab8a5f9e5,M-1248,SESS-20260717-1151-0027,RENTAL_REDEMPTION,-100,29,2026-07-17T14:00:00+08:00
da5cfb6f-9a22-4045-a53e-6e685274c58a,M-1248,SESS-20260717-1151-0027,RENTAL_ACCRUAL,11,40,2026-07-17T16:00:00+08:00
3883e261-022c-407b-9f23-f26fadbdd7a9,M-1688,SESS-20260717-5298-0028,RENTAL_REDEMPTION,-100,274,2026-07-17T20:45:00+08:00
44e1a171-2845-4cc3-b366-ce507e933f4c,M-1688,SESS-20260717-5298-0028,RENTAL_ACCRUAL,10,284,2026-07-17T23:45:00+08:00
1c5c604d-3637-476c-9556-e86d40367c60,M-1471,SESS-20260717-5821-0029,RENTAL_ACCRUAL,8,107,2026-07-17T07:45:00+08:00
189c1b10-1b6c-425e-9daf-f20cc238b324,M-1168,SESS-20260717-6490-0030,RENTAL_ACCRUAL,16,297,2026-07-17T21:45:00+08:00
42a6f553-e6a2-414c-845a-199970cd43b4,M-1498,SESS-20260717-4917-0031,RENTAL_ACCRUAL,18,254,2026-07-17T17:30:00+08:00
efe2cbe7-5769-4c5c-869e-bb1ca537f4fc,M-1319,SESS-20260717-2852-0032,RENTAL_ACCRUAL,27,301,2026-07-17T22:45:00+08:00
9e06445a-26f6-4204-b472-60909ec6e452,M-1665,SESS-20260717-4145-0033,RENTAL_ACCRUAL,28,1626,2026-07-18T01:45:00+08:00
c95bc34f-4acf-4d71-85fc-eea7f33caec4,M-1075,SESS-20260717-4907-0034,RENTAL_ACCRUAL,16,66,2026-07-17T22:40:00+08:00
e407eda0-42dd-45e3-a33f-581a53c74381,M-1591,SESS-20260717-2117-0035,RENTAL_ACCRUAL,19,1782,2026-07-17T23:15:00+08:00
b97cc669-1aeb-4851-aea7-04dc44b1f591,M-2020,SESS-20260717-5506-0036,RENTAL_ACCRUAL,12,60,2026-07-17T06:45:00+08:00
bd1bf8a8-bc7b-41e9-93d1-de668c40956e,M-1317,SESS-20260717-8645-0037,RENTAL_ACCRUAL,10,85,2026-07-17T22:30:00+08:00
43c8f971-03bc-4622-badc-6ebf65b31c39,M-1544,SESS-20260717-9016-0038,RENTAL_REDEMPTION,-200,37,2026-07-17T06:15:00+08:00
14e4dd53-cc0e-4a14-99cb-b93801b4fb3e,M-1544,SESS-20260717-9016-0038,RENTAL_ACCRUAL,32,69,2026-07-17T11:15:00+08:00
7e4370c9-cf9c-43b2-a6ec-66ed0d65e111,M-1399,SESS-20260717-4886-0039,RENTAL_ACCRUAL,11,91,2026-07-17T09:00:00+08:00
00476b02-1a02-4ad5-9477-c0c5161a8ced,M-1116,SESS-20260717-7930-0040,RENTAL_ACCRUAL,25,122,2026-07-17T17:00:00+08:00
809a5f4e-07de-4b27-9210-08c3e8293e8b,M-1108,SESS-20260717-4271-0041,RENTAL_ACCRUAL,11,175,2026-07-17T04:00:00+08:00
4c4cb463-b939-4ea1-bbe0-3c9c10e89466,M-2092,SESS-20260717-5043-0042,RENTAL_ACCRUAL,10,165,2026-07-17T06:00:00+08:00
d3f3c587-5268-46ff-874c-fc67e31412cd,M-1003,SESS-20260717-7538-0043,RENTAL_ACCRUAL,27,227,2026-07-17T19:00:00+08:00
60ef2d20-30ec-42ac-8651-4a5b7e3a8ecb,M-1061,SESS-20260717-1971-0044,RENTAL_ACCRUAL,28,115,2026-07-17T18:30:00+08:00
10c509f7-81d3-4121-ac43-cf51c2ed6109,M-1761,SESS-20260717-2713-0045,RENTAL_ACCRUAL,15,183,2026-07-17T10:00:00+08:00
23aba6e8-38f9-430f-b942-a1320110a28b,M-1761,TIER_UPGRADE_Standard_TO_Silver,TIER_BONUS,50,233,2026-07-17T10:00:00+08:00
5b2d3a5d-d202-4556-881b-c215e15b7cd1,M-1819,SESS-20260717-9030-0046,RENTAL_ACCRUAL,11,79,2026-07-17T23:00:00+08:00
ad96babd-b508-4b77-82cd-2cf3fa9438ce,M-1553,SESS-20260717-4647-0047,RENTAL_ACCRUAL,11,164,2026-07-17T15:00:00+08:00
b971ac1c-1b74-4c5c-89a8-b053efc564dc,M-1581,SESS-20260717-6601-0048,RENTAL_ACCRUAL,5,73,2026-07-17T17:30:00+08:00
d55f9907-7dd9-4232-8063-7664cd4e60db,M-1053,SESS-20260717-6659-0049,RENTAL_REDEMPTION,-100,137,2026-07-17T20:00:00+08:00
bfe61b0f-6898-4d98-be0b-a297fa9040ef,M-1053,SESS-20260717-6659-0049,RENTAL_ACCRUAL,5,142,2026-07-17T22:00:00+08:00
5d7fae11-3858-41ab-92ef-a0fa2d919560,M-1154,SESS-20260717-1482-0050,RENTAL_ACCRUAL,27,201,2026-07-17T10:15:00+08:00
2c53bf9b-58ce-4d0b-b489-6393e0b8bdd7,M-1661,SESS-20260717-1184-0051,RENTAL_ACCRUAL,18,2994,2026-07-17T18:00:00+08:00
4b0ac475-2657-4d4e-bef2-016e9bfbf4af,M-1477,SESS-20260717-5567-0052,RENTAL_REDEMPTION,-200,153,2026-07-17T04:00:00+08:00
4a88c6f6-14c9-4fd4-929f-a1ed23aeb94b,M-1477,SESS-20260717-5567-0052,RENTAL_ACCRUAL,5,158,2026-07-17T06:00:00+08:00
b51edda5-09bf-402b-b2ed-2ea51e5300ca,M-1813,SESS-20260717-1601-0053,RENTAL_ACCRUAL,5,849,2026-07-17T23:30:00+08:00
dfe8d8a9-406e-4282-bb0f-292ea4f2105d,M-1392,SESS-20260717-4956-0054,RENTAL_ACCRUAL,18,623,2026-07-17T22:30:00+08:00
caf6ce41-1ed0-49a7-a799-ec657838901f,M-1583,SESS-20260717-5828-0055,RENTAL_ACCRUAL,18,217,2026-07-17T10:15:00+08:00
858591fc-affc-48a1-a5e5-889dd0602a08,M-1870,SESS-20260717-2460-0056,RENTAL_ACCRUAL,18,188,2026-07-17T16:00:00+08:00
85635b4c-e134-4a3d-a82b-4dcaf1862124,M-1311,SESS-20260717-7967-0057,RENTAL_ACCRUAL,24,184,2026-07-17T11:45:00+08:00
934955d8-d977-4a40-a025-175ed70ca162,M-1632,SESS-20260717-1984-0058,RENTAL_ACCRUAL,30,1145,2026-07-17T17:30:00+08:00
49b9ecfe-bcf2-4b0a-a629-8e42aa8023f7,M-1389,SESS-20260717-2825-0059,RENTAL_ACCRUAL,5,408,2026-07-17T23:05:00+08:00
7efe313e-8c84-4f9a-87e7-810b1c0a5cfb,M-1940,SESS-20260717-9309-0060,RENTAL_ACCRUAL,8,22,2026-07-17T23:15:00+08:00
ffb904b3-19a5-47b3-b225-462b5b55d021,M-1713,SESS-20260717-1948-0061,RENTAL_ACCRUAL,5,481,2026-07-17T14:00:00+08:00
3280d84a-9b7d-4a83-93a9-1d7c1b1f4c75,M-1006,SESS-20260717-3651-0062,RENTAL_ACCRUAL,45,334,2026-07-18T01:45:00+08:00
0a4edbdc-4ccf-4b9d-b0f7-e73446f1f7fe,M-1067,SESS-20260717-6399-0063,RENTAL_ACCRUAL,9,403,2026-07-17T13:30:00+08:00
07feed0d-4d39-4561-ada9-2afb9307e944,M-1261,SESS-20260717-2017-0064,RENTAL_ACCRUAL,28,297,2026-07-17T15:45:00+08:00
f2e47d8b-91cf-4ecc-b1b8-6e9d571e313f,M-1827,SESS-20260717-4560-0065,RENTAL_ACCRUAL,9,266,2026-07-17T08:15:00+08:00
4441687a-b460-44bb-8ef1-154ec7817486,M-1160,SESS-20260717-3446-0066,RENTAL_ACCRUAL,8,68,2026-07-17T16:00:00+08:00
64cd3dd5-43c9-4630-8784-5e908ec7e8a0,M-1191,SESS-20260717-3390-0067,RENTAL_ACCRUAL,9,116,2026-07-17T21:45:00+08:00
d3707d09-13df-4e46-b3c2-a91fb776e304,M-1430,SESS-20260717-5911-0068,RENTAL_ACCRUAL,12,1417,2026-07-17T10:45:00+08:00
b143d769-1586-495a-bfd5-32e3fa4f7159,M-1715,SESS-20260717-6602-0069,RENTAL_ACCRUAL,5,249,2026-07-17T21:20:00+08:00
e0cab591-4f5b-4b79-8126-05872d54f084,M-1223,SESS-20260717-4452-0070,RENTAL_REDEMPTION,-100,131,2026-07-17T09:30:00+08:00
297c927d-79e7-4c9b-bea3-60e16f665a34,M-1223,SESS-20260717-4452-0070,RENTAL_ACCRUAL,5,136,2026-07-17T11:30:00+08:00
02fa768c-2d70-48d8-bfd2-878a64bedebf,M-1495,SESS-20260717-2312-0071,RENTAL_ACCRUAL,40,199,2026-07-17T11:00:00+08:00
240ce9b6-464c-4ac0-b5cb-f499df667f95,M-1137,SESS-20260717-2250-0072,RENTAL_ACCRUAL,45,279,2026-07-17T22:00:00+08:00
4b3565c5-94fe-4bb2-b9cf-380478784396,M-1004,SESS-20260717-4321-0073,RENTAL_REDEMPTION,-100,277,2026-07-17T10:15:00+08:00
d288e403-c309-49f2-bdae-b613d398ae94,M-1004,SESS-20260717-4321-0073,RENTAL_ACCRUAL,5,282,2026-07-17T12:15:00+08:00
d5cd6f56-b3df-4ac7-9a5a-9aaadef2e0ac,M-2002,SESS-20260717-6716-0074,RENTAL_ACCRUAL,12,159,2026-07-17T21:30:00+08:00
177ce7a1-81c7-4e9b-bc78-e7a1533d1097,M-1101,SESS-20260717-5622-0075,RENTAL_ACCRUAL,18,178,2026-07-17T17:15:00+08:00
22583537-31ef-43f0-9741-cbefd845306e,M-1070,SESS-20260717-6159-0076,RENTAL_ACCRUAL,11,233,2026-07-17T20:30:00+08:00
30873e3f-6122-46fe-8e60-13a6969cf552,M-1374,SESS-20260717-8136-0077,RENTAL_ACCRUAL,27,165,2026-07-17T19:05:00+08:00
911c5131-51d7-4584-9236-79fac913d8d5,M-1669,SESS-20260717-3185-0078,RENTAL_ACCRUAL,16,203,2026-07-18T01:15:00+08:00
c173d185-6dbd-4d2d-9f59-e19b1d388dea,M-1384,SESS-20260717-6729-0079,RENTAL_REDEMPTION,-300,1143,2026-07-17T22:15:00+08:00
a9d9b289-e746-4eec-b97b-d3fcc0f252aa,M-1384,SESS-20260717-6729-0079,RENTAL_ACCRUAL,6,1149,2026-07-18T01:15:00+08:00
9891026f-0e16-4bfb-a761-fbce00157177,M-1654,SESS-20260717-7945-0080,RENTAL_REDEMPTION,-100,66,2026-07-17T11:15:00+08:00
f4d9c720-df20-4dcc-8513-188180f846f1,M-1654,SESS-20260717-7945-0080,RENTAL_ACCRUAL,3,69,2026-07-17T12:15:00+08:00
64e30f3f-1929-4c08-bcb5-ee2d1b447b2c,M-1625,SESS-20260717-8033-0081,RENTAL_ACCRUAL,9,2522,2026-07-18T00:20:00+08:00
43bdb58a-51ec-407a-b48b-72235b1c8bbc,M-1827,SESS-20260717-3090-0082,RENTAL_REDEMPTION,-200,66,2026-07-17T10:45:00+08:00
933c878b-1d0f-4ffa-b734-a96cc375f9d8,M-1827,SESS-20260717-3090-0082,RENTAL_ACCRUAL,14,80,2026-07-17T12:45:00+08:00
a17db5d0-a4b4-453d-966b-ad773b835abe,M-1637,SESS-20260717-2916-0083,RENTAL_ACCRUAL,72,1382,2026-07-17T17:00:00+08:00
c68c2f6e-e44e-4ffb-ba90-5a5076ae712f,M-1183,SESS-20260717-4936-0084,RENTAL_REDEMPTION,-100,0,2026-07-17T12:15:00+08:00
43b6ecc5-03a2-4b09-bec8-c0eb07da6486,M-1183,SESS-20260717-4936-0084,RENTAL_ACCRUAL,101,101,2026-07-17T20:15:00+08:00
d97b88db-9908-4040-af73-61acc91d7c9c,M-1400,SESS-20260717-5835-0085,RENTAL_REDEMPTION,-100,40,2026-07-17T20:30:00+08:00
21e371f6-c2fb-4be3-9768-3a4d4f30eaa6,M-1400,SESS-20260717-5835-0085,RENTAL_ACCRUAL,19,59,2026-07-17T23:30:00+08:00
f8c18d74-1330-433f-b102-1d7cd7930a1a,M-1325,SESS-20260717-8760-0086,RENTAL_REDEMPTION,-100,210,2026-07-17T15:15:00+08:00
70a32c80-7fc8-470c-963c-214146dd37ab,M-1325,SESS-20260717-8760-0086,RENTAL_ACCRUAL,2,212,2026-07-17T16:15:00+08:00
e07f883c-04a1-4284-b72b-62b24caf52b6,M-1787,SESS-20260717-7655-0087,RENTAL_ACCRUAL,16,169,2026-07-17T20:15:00+08:00
d1680a19-54e4-4d44-8b9b-ecfe5815f5c4,M-1260,SESS-20260717-2367-0088,RENTAL_ACCRUAL,11,444,2026-07-17T10:45:00+08:00
60aad337-74e0-4c4a-a1a9-d73c3232912d,M-1184,SESS-20260717-1027-0089,RENTAL_ACCRUAL,18,747,2026-07-17T19:00:00+08:00
0becfb13-b224-4038-abca-2a845d5b95d5,M-1435,SESS-20260717-9004-0090,RENTAL_REDEMPTION,-100,81,2026-07-17T17:30:00+08:00
7cbb3024-503b-475b-a6e9-ff9fe424b7db,M-1435,SESS-20260717-9004-0090,RENTAL_ACCRUAL,35,116,2026-07-17T22:30:00+08:00
2c2c9f8e-7a54-45a1-9317-941eee1a964b,M-1435,TIER_UPGRADE_Standard_TO_Silver,TIER_BONUS,50,166,2026-07-17T22:30:00+08:00
477bcd23-7990-4dcf-95a1-9b56a1618915,M-1714,SESS-20260717-4741-0091,RENTAL_REDEMPTION,-100,11,2026-07-17T08:45:00+08:00
cd93661c-eb39-4aa2-ac65-52675eb399b4,M-1714,SESS-20260717-4741-0091,RENTAL_ACCRUAL,7,18,2026-07-17T09:45:00+08:00
fb00dbaf-7c72-41b4-a88a-104bfafb76cc,M-1326,SESS-20260717-5081-0092,RENTAL_ACCRUAL,25,240,2026-07-18T04:35:00+08:00
c1f106c3-4677-464d-ac0a-033224db72e9,M-1736,SESS-20260717-1945-0093,RENTAL_REDEMPTION,-100,15,2026-07-17T13:15:00+08:00
