purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260717-3052-0089,M-1865,SESS-20260717-5590-0016,65.00,6,GCash,2026-07-17T02:43:16+08:00
ORD-20260717-6624-0056,M-1477,SESS-20260717-5567-0052,95.00,11,Maya,2026-07-17T04:10:57+08:00
ORD-20260717-6696-0184,M-2032,SESS-20260717-2816-0226,90.00,9,GCash,2026-07-17T04:11:15+08:00
ORD-20260717-2001-0195,M-1471,SESS-20260717-5821-0029,65.00,6,Maya,2026-07-17T06:51:07+08:00
ORD-20260717-8542-0210,M-1399,SESS-20260717-4886-0039,135.00,16,GCash,2026-07-17T08:26:13+08:00
ORD-20260717-3286-0096,M-1761,SESS-20260717-2713-0045,235.00,29,Credit Card,2026-07-17T08:31:48+08:00
ORD-20260717-3130-0157,M-1473,SESS-20260717-1035-0153,75.00,9,GCash,2026-07-17T08:34:41+08:00
ORD-20260717-8217-0057,M-1443,SESS-20260717-8941-0024,65.00,8,Maya,2026-07-17T08:52:43+08:00
ORD-20260717-9209-0315,M-1689,,30.00,3,Credit Card,2026-07-17T09:12:00+08:00
ORD-20260717-9320-0328,M-1833,,95.00,11,Maya,2026-07-17T09:16:00+08:00
ORD-20260717-4006-0295,M-1173,,65.00,9,GCash,2026-07-17T09:18:00+08:00
ORD-20260717-2180-0232,M-1154,SESS-20260717-1482-0050,90.00,11,Cash,2026-07-17T09:19:57+08:00
ORD-20260717-5998-0156,M-1544,SESS-20260717-9016-0038,225.00,28,GCash,2026-07-17T09:20:12+08:00
ORD-20260717-5409-0319,M-1335,,65.00,8,Maya,2026-07-17T09:32:00+08:00
ORD-20260717-2948-0042,M-1260,SESS-20260717-2367-0088,90.00,11,Maya,2026-07-17T09:54:49+08:00
ORD-20260717-3427-0292,M-2064,,65.00,6,GCash,2026-07-17T09:57:00+08:00
ORD-20260717-9001-0262,M-1610,,95.00,11,GCash,2026-07-17T09:59:00+08:00
ORD-20260717-2858-0298,M-1644,,85.00,8,GCash,2026-07-17T10:00:00+08:00
ORD-20260717-8338-0132,M-1223,SESS-20260717-4452-0070,85.00,8,Maya,2026-07-17T10:01:40+08:00
ORD-20260717-7547-0220,M-1583,SESS-20260717-5828-0055,420.00,52,GCash,2026-07-17T10:02:05+08:00
ORD-20260717-4967-0326,M-1400,,185.00,18,Cash,2026-07-17T10:03:00+08:00
ORD-20260717-9828-0299,M-1720,,90.00,11,GCash,2026-07-17T10:04:00+08:00
ORD-20260717-6395-0199,M-1191,SESS-20260717-2105-0010,30.00,3,Credit Card,2026-07-17T10:04:46+08:00
ORD-20260717-3331-0050,M-1329,SESS-20260717-6979-0136,435.00,54,Credit Card,2026-07-17T10:09:28+08:00
ORD-20260717-2535-0167,M-1720,SESS-20260717-4745-0011,185.00,23,Cash,2026-07-17T10:10:01+08:00
ORD-20260717-3432-0272,M-1022,,90.00,11,Cash,2026-07-17T10:13:00+08:00
ORD-20260717-8792-0045,M-1740,SESS-20260717-1980-0137,90.00,13,GCash,2026-07-17T10:20:02+08:00
ORD-20260717-8300-0254,M-2056,,135.00,13,Maya,2026-07-17T10:26:00+08:00
ORD-20260717-3731-0332,M-1387,,90.00,11,Maya,2026-07-17T10:32:00+08:00
ORD-20260717-7009-0316,M-1032,,65.00,8,Credit Card,2026-07-17T10:33:00+08:00
ORD-20260717-2303-0122,M-1430,SESS-20260717-5911-0068,90.00,13,Maya,2026-07-17T10:35:00+08:00
ORD-20260717-7856-0052,M-1495,SESS-20260717-2312-0071,300.00,37,Cash,2026-07-17T10:37:19+08:00
ORD-20260717-3439-0293,M-1671,,185.00,23,Cash,2026-07-17T10:38:00+08:00
ORD-20260717-4292-0306,M-1606,,210.00,31,Maya,2026-07-17T10:52:00+08:00
ORD-20260717-4852-0267,M-1459,,365.00,45,GCash,2026-07-17T10:57:00+08:00
ORD-20260717-9799-0118,M-1311,SESS-20260717-7967-0057,165.00,16,GCash,2026-07-17T10:58:10+08:00
ORD-20260717-8617-0279,M-2120,,60.00,6,Credit Card,2026-07-17T11:19:00+08:00
ORD-20260717-2853-0030,M-1580,SESS-20260717-6793-0095,120.00,15,Maya,2026-07-17T11:43:53+08:00
ORD-20260717-2850-0296,M-1280,,135.00,16,GCash,2026-07-17T11:47:00+08:00
ORD-20260717-3276-0303,M-1439,,60.00,7,Cash,2026-07-17T11:51:00+08:00
ORD-20260717-1580-0286,M-1225,,135.00,16,Cash,2026-07-17T11:54:00+08:00
ORD-20260717-9085-0266,M-1447,,65.00,8,GCash,2026-07-17T12:00:00+08:00
ORD-20260717-7457-0128,M-1060,SESS-20260717-6426-0115,30.00,3,Cash,2026-07-17T12:02:40+08:00
ORD-20260717-7772-0076,M-1827,SESS-20260717-3090-0082,30.00,3,GCash,2026-07-17T12:06:44+08:00
ORD-20260717-1590-0327,M-1547,,65.00,8,GCash,2026-07-17T12:08:00+08:00
ORD-20260717-5212-0027,M-1569,SESS-20260717-7946-0320,65.00,8,GCash,2026-07-17T12:14:12+08:00
ORD-20260717-6745-0311,M-1839,,90.00,11,Maya,2026-07-17T12:23:00+08:00
ORD-20260717-9789-0294,M-1712,,65.00,8,Credit Card,2026-07-17T12:25:00+08:00
ORD-20260717-2587-0314,M-1435,,65.00,8,GCash,2026-07-17T12:32:00+08:00
ORD-20260717-2927-0276,M-1164,,120.00,15,GCash,2026-07-17T12:39:00+08:00
ORD-20260717-2105-0274,M-2063,,345.00,34,GCash,2026-07-17T13:07:00+08:00
ORD-20260717-6947-0251,M-1103,,135.00,16,Maya,2026-07-17T13:16:00+08:00
ORD-20260717-9126-0187,M-1637,SESS-20260717-2916-0083,155.00,23,GCash,2026-07-17T13:28:23+08:00
ORD-20260717-7599-0297,M-1214,,155.00,19,GCash,2026-07-17T13:34:00+08:00
ORD-20260717-1261-0109,M-1043,SESS-20260717-7607-0175,65.00,9,GCash,2026-07-17T13:37:10+08:00
ORD-20260717-3306-0130,M-1351,SESS-20260717-8278-0375,90.00,9,Maya,2026-07-17T13:38:14+08:00
ORD-20260717-6037-0280,M-1294,,165.00,20,Maya,2026-07-17T14:07:00+08:00
ORD-20260717-4730-0110,M-1490,SESS-20260717-9217-0121,90.00,11,Maya,2026-07-17T14:07:18+08:00
ORD-20260717-3248-0207,M-1870,SESS-20260717-2460-0056,120.00,15,Cash,2026-07-17T14:07:22+08:00
ORD-20260717-5897-0284,M-1244,,95.00,11,GCash,2026-07-17T14:09:00+08:00
ORD-20260717-9574-0268,M-1821,,220.00,27,Cash,2026-07-17T14:11:00+08:00
ORD-20260717-2352-0203,M-1821,SESS-20260717-1182-0003,270.00,33,Maya,2026-07-17T14:26:58+08:00
ORD-20260717-2238-0245,M-1031,SESS-20260717-3474-0007,455.00,56,Credit Card,2026-07-17T14:31:08+08:00
ORD-20260717-1506-0039,M-1071,SESS-20260717-8835-0213,90.00,11,Cash,2026-07-17T14:34:14+08:00
ORD-20260717-2522-0186,M-1562,SESS-20260717-9069-0370,275.00,34,GCash,2026-07-17T14:40:52+08:00
ORD-20260717-3593-0291,M-2014,,60.00,6,Cash,2026-07-17T14:45:00+08:00
ORD-20260717-3772-0073,M-1163,SESS-20260717-7320-0218,75.00,9,GCash,2026-07-17T14:54:52+08:00
ORD-20260717-5871-0001,M-1705,SESS-20260717-9384-0162,60.00,7,Cash,2026-07-17T15:04:15+08:00
ORD-20260717-1080-0322,M-1302,,160.00,16,Cash,2026-07-17T15:05:00+08:00
ORD-20260717-4214-0007,M-1545,SESS-20260717-9363-0100,65.00,8,GCash,2026-07-17T15:06:48+08:00
ORD-20260717-2837-0236,M-1832,SESS-20260717-5664-0242,65.00,6,Maya,2026-07-17T15:10:28+08:00
ORD-20260717-6810-0002,M-1287,SESS-20260717-4422-0331,75.00,9,Cash,2026-07-17T15:16:39+08:00
ORD-20260717-2212-0038,M-1179,SESS-20260717-2665-0141,485.00,60,GCash,2026-07-17T15:20:42+08:00
ORD-20260717-6162-0074,M-1261,SESS-20260717-2017-0064,85.00,10,GCash,2026-07-17T15:25:45+08:00
ORD-20260717-6130-0313,M-1862,,85.00,8,Maya,2026-07-17T15:26:00+08:00
ORD-20260717-2611-0165,M-1782,SESS-20260717-8852-0317,175.00,26,GCash,2026-07-17T15:26:51+08:00
ORD-20260717-9403-0205,M-1432,SESS-20260717-6778-0333,75.00,11,GCash,2026-07-17T15:32:18+08:00
ORD-20260717-6340-0024,M-1781,SESS-20260717-3765-0123,155.00,23,Cash,2026-07-17T15:41:01+08:00
ORD-20260717-2025-0258,M-1680,,120.00,15,GCash,2026-07-17T15:43:00+08:00
ORD-20260717-2349-0331,M-1401,,180.00,22,GCash,2026-07-17T15:47:00+08:00
ORD-20260717-3453-0301,M-1770,,135.00,20,Maya,2026-07-17T15:49:00+08:00
ORD-20260717-1133-0059,M-1736,SESS-20260717-1945-0093,185.00,23,GCash,2026-07-17T15:54:21+08:00
