rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260828-9425-0121,M-1593,PC-141,2026-08-28T00:45:00+08:00,2026-08-28T02:45:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Credit Card
SESS-20260828-4096-0009,M-1058,PC-122,2026-08-28T01:30:00+08:00,2026-08-28T03:30:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260828-5981-0174,M-1680,PC-046,2026-08-28T02:15:00+08:00,2026-08-28T05:15:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,200,100.00,20.00,3,Credit Card
SESS-20260828-4168-0058,M-1924,PC-014,2026-08-28T03:15:00+08:00,2026-08-28T06:15:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Credit Card
SESS-20260828-9891-0304,M-1870,PC-123,2026-08-28T03:15:00+08:00,2026-08-28T05:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260828-9017-0079,M-1009,PC-095,2026-08-28T03:30:00+08:00,2026-08-28T06:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,100,50.00,85.00,10,Cash
SESS-20260828-6294-0140,M-1787,PC-033,2026-08-28T03:45:00+08:00,2026-08-28T08:45:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,GCash
SESS-20260828-8229-0127,M-1329,PC-108,2026-08-28T05:00:00+08:00,2026-08-28T08:00:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,200,100.00,92.00,13,Credit Card
SESS-20260828-9757-0210,M-2115,PC-006,2026-08-28T05:15:00+08:00,2026-08-28T06:15:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260828-5128-0035,M-1489,PC-113,2026-08-28T06:45:00+08:00,2026-08-28T08:45:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Credit Card
SESS-20260828-2418-0060,M-2009,PC-059,2026-08-28T07:45:00+08:00,2026-08-28T12:45:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,100,50.00,200.00,20,Credit Card
SESS-20260828-3697-0106,M-2070,PC-079,2026-08-28T07:45:00+08:00,2026-08-28T09:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260828-8187-0003,M-1723,PC-077,2026-08-28T08:15:00+08:00,2026-08-28T11:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
SESS-20260828-6417-0255,M-1373,PC-116,2026-08-28T08:15:00+08:00,2026-08-28T11:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,GCash
SESS-20260828-8498-0421,M-2157,PC-002,2026-08-28T08:15:00+08:00,2026-08-28T10:15:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Cash
SESS-20260828-2699-0039,M-1774,PC-153,2026-08-28T09:00:00+08:00,2026-08-28T11:00:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,GCash
SESS-20260828-9136-0285,M-1560,PC-152,2026-08-28T09:00:00+08:00,2026-08-28T11:00:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Cash
SESS-20260828-9773-0368,M-1447,PC-064,2026-08-28T09:00:00+08:00,2026-08-28T14:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Cash
SESS-20260828-2927-0013,M-1210,PC-169,2026-08-28T09:15:00+08:00,2026-08-28T12:15:00+08:00,3.00,120.00,Gold,0.20,96.00,288.00,0,0.00,288.00,43,Cash
SESS-20260828-9636-0110,M-1411,PC-166,2026-08-28T09:30:00+08:00,2026-08-28T12:30:00+08:00,3.00,120.00,Gold,0.20,96.00,288.00,0,0.00,288.00,43,GCash
SESS-20260828-1174-0012,M-1266,PC-012,2026-08-28T09:45:00+08:00,2026-08-28T11:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260828-1169-0019,M-1579,PC-142,2026-08-28T09:45:00+08:00,2026-08-28T12:45:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,0,0.00,192.00,28,GCash
SESS-20260828-5560-0160,M-1493,PC-151,2026-08-28T09:45:00+08:00,2026-08-28T10:45:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,Cash
