rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260711-1118-0048,M-1717,PC-121,2026-07-11T00:25:00+08:00,2026-07-11T02:25:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260711-9605-0030,M-1686,PC-035,2026-07-11T01:30:00+08:00,2026-07-11T03:30:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,GCash
SESS-20260711-4282-0354,M-1330,PC-056,2026-07-11T02:30:00+08:00,2026-07-11T04:30:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Maya
SESS-20260711-6788-0026,M-1315,PC-064,2026-07-11T02:45:00+08:00,2026-07-11T05:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260711-6335-0385,M-1445,PC-165,2026-07-11T04:30:00+08:00,2026-07-11T05:30:00+08:00,1.00,120.00,Standard,0.00,120.00,120.00,0,0.00,120.00,12,Cash
SESS-20260711-5887-0082,M-1495,PC-160,2026-07-11T04:45:00+08:00,2026-07-11T07:45:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,GCash
SESS-20260711-8832-0097,M-1457,PC-043,2026-07-11T05:00:00+08:00,2026-07-11T08:00:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
SESS-20260711-2590-0214,M-1772,PC-055,2026-07-11T05:00:00+08:00,2026-07-11T06:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260711-2898-0240,M-1765,PC-062,2026-07-11T05:45:00+08:00,2026-07-11T08:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,200,100.00,35.00,4,GCash
SESS-20260711-1295-0261,M-1326,PC-167,2026-07-11T06:00:00+08:00,2026-07-11T09:00:00+08:00,3.00,120.00,Standard,0.00,120.00,360.00,0,0.00,360.00,36,GCash
SESS-20260711-7359-0061,M-1638,PC-080,2026-07-11T06:10:00+08:00,2026-07-11T08:10:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Cash
SESS-20260711-4732-0105,M-1830,PC-103,2026-07-11T06:15:00+08:00,2026-07-11T08:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Maya
SESS-20260711-5041-0293,M-1345,PC-126,2026-07-11T06:15:00+08:00,2026-07-11T11:15:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,100,50.00,310.00,38,Cash
SESS-20260711-1586-0112,M-1510,PC-084,2026-07-11T08:00:00+08:00,2026-07-11T10:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,Cash
SESS-20260711-9172-0123,M-1809,PC-112,2026-07-11T08:00:00+08:00,2026-07-11T11:00:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,GCash
SESS-20260711-4559-0047,M-1468,PC-097,2026-07-11T08:05:00+08:00,2026-07-11T09:05:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260711-3040-0101,M-1705,PC-012,2026-07-11T08:15:00+08:00,2026-07-11T09:15:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,Maya
SESS-20260711-9226-0373,M-1277,PC-107,2026-07-11T08:15:00+08:00,2026-07-11T13:15:00+08:00,5.00,80.00,Gold,0.20,64.00,320.00,0,0.00,320.00,48,GCash
SESS-20260711-1756-0001,M-1594,PC-029,2026-07-11T08:30:00+08:00,2026-07-11T11:30:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Cash
SESS-20260711-3510-0067,M-1336,PC-155,2026-07-11T09:00:00+08:00,2026-07-11T14:00:00+08:00,5.00,120.00,Silver,0.10,108.00,540.00,0,0.00,540.00,67,Cash
SESS-20260711-5581-0453,M-1055,PC-016,2026-07-11T09:00:00+08:00,2026-07-11T11:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,100,50.00,50.00,5,GCash
SESS-20260711-7457-0135,M-1421,PC-053,2026-07-11T09:15:00+08:00,2026-07-11T11:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260711-4659-0070,M-1015,PC-097,2026-07-11T09:20:00+08:00,2026-07-11T10:20:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260711-8111-0007,M-1402,PC-131,2026-07-11T09:45:00+08:00,2026-07-11T14:45:00+08:00,5.00,80.00,Standard,0.00,80.00,400.00,100,50.00,350.00,35,Credit Card
SESS-20260711-2606-0125,M-1310,PC-160,2026-07-11T09:45:00+08:00,2026-07-11T10:45:00+08:00,1.00,120.00,Standard,0.00,120.00,120.00,100,50.00,70.00,7,Cash
SESS-20260711-5635-0232,M-1125,PC-065,2026-07-11T09:45:00+08:00,2026-07-11T11:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260711-3684-0046,M-1368,PC-021,2026-07-11T10:00:00+08:00,2026-07-11T13:00:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Maya
SESS-20260711-7213-0093,M-1227,PC-174,2026-07-11T10:00:00+08:00,2026-07-11T12:00:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,100,50.00,166.00,20,GCash
SESS-20260711-9458-0020,M-1287,PC-129,2026-07-11T10:15:00+08:00,2026-07-11T15:15:00+08:00,5.00,80.00,Standard,0.00,80.00,400.00,0,0.00,400.00,40,GCash
SESS-20260711-3951-0325,M-1715,PC-099,2026-07-11T10:15:00+08:00,2026-07-11T12:15:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Cash
SESS-20260711-3110-0055,M-2002,PC-138,2026-07-11T10:45:00+08:00,2026-07-11T12:45:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,GCash
SESS-20260711-9439-0153,M-1434,PC-160,2026-07-11T10:50:00+08:00,2026-07-11T13:50:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Cash
SESS-20260711-2461-0187,M-1634,PC-086,2026-07-11T11:00:00+08:00,2026-07-11T14:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
