order_item_id,purchase_id,item_sku,quantity,unit_price,total_price
ITEM-20260711-1731-0001-01,ORD-20260711-1731-0001,SKU-BEV-03,1,30.00,30.00
ITEM-20260711-1731-0001-02,ORD-20260711-1731-0001,SKU-BEV-01,1,65.00,65.00
ITEM-20260711-6655-0002-01,ORD-20260711-6655-0002,SKU-BEV-03,1,30.00,30.00
ITEM-20260711-5777-0003-01,ORD-20260711-5777-0003,SKU-BEV-02,1,90.00,90.00
ITEM-20260711-4129-0004-01,ORD-20260711-4129-0004,SKU-BEV-03,1,30.00,30.00
ITEM-20260711-7612-0005-01,ORD-20260711-7612-0005,SKU-SNK-02,1,135.00,135.00
ITEM-20260712-2938-0006-01,ORD-20260712-2938-0006,SKU-BEV-02,1,90.00,90.00
ITEM-20260712-6302-0007-01,ORD-20260712-6302-0007,SKU-SNK-01,3,120.00,360.00
ITEM-20260711-7419-0008-01,ORD-20260711-7419-0008,SKU-BEV-01,1,65.00,65.00
ITEM-20260711-4738-0009-01,ORD-20260711-4738-0009,SKU-SNK-01,1,120.00,120.00
ITEM-20260711-3054-0010-01,ORD-20260711-3054-0010,SKU-BEV-01,1,65.00,65.00
ITEM-20260711-1647-0011-01,ORD-20260711-1647-0011,SKU-SNK-03,1,75.00,75.00
ITEM-20260711-1647-0011-02,ORD-20260711-1647-0011,SKU-BEV-02,2,90.00,180.00
ITEM-20260711-5848-0012-01,ORD-20260711-5848-0012,SKU-SNK-03,1,75.00,75.00
ITEM-20260711-5848-0012-02,ORD-20260711-5848-0012,SKU-SNK-04,1,60.00,60.00
ITEM-20260711-7179-0013-01,ORD-20260711-7179-0013,SKU-BEV-04,1,85.00,85.00
ITEM-20260711-5598-0014-01,ORD-20260711-5598-0014,SKU-BEV-02,1,90.00,90.00
ITEM-20260711-4859-0015-01,ORD-20260711-4859-0015,SKU-BEV-02,1,90.00,90.00
ITEM-20260711-9618-0016-01,ORD-20260711-9618-0016,SKU-SNK-02,2,135.00,270.00
ITEM-20260711-9618-0016-02,ORD-20260711-9618-0016,SKU-BEV-01,1,65.00,65.00
ITEM-20260712-6923-0017-01,ORD-20260712-6923-0017,SKU-BEV-02,1,90.00,90.00
ITEM-20260711-5002-0018-01,ORD-20260711-5002-0018,SKU-SNK-03,2,75.00,150.00
ITEM-20260711-1587-0019-01,ORD-20260711-1587-0019,SKU-BEV-04,1,85.00,85.00
ITEM-20260711-1312-0020-01,ORD-20260711-1312-0020,SKU-BEV-04,1,85.00,85.00
ITEM-20260711-1312-0020-02,ORD-20260711-1312-0020,SKU-BEV-02,1,90.00,90.00
ITEM-20260712-9474-0021-01,ORD-20260712-9474-0021,SKU-ACC-01,1,25.00,25.00
ITEM-20260712-9474-0021-02,ORD-20260712-9474-0021,SKU-BEV-01,2,65.00,130.00
ITEM-20260711-4937-0022-01,ORD-20260711-4937-0022,SKU-BEV-04,1,85.00,85.00
ITEM-20260711-4937-0022-02,ORD-20260711-4937-0022,SKU-BEV-03,1,30.00,30.00
ITEM-20260711-6167-0023-01,ORD-20260711-6167-0023,SKU-BEV-03,1,30.00,30.00
ITEM-20260711-3697-0024-01,ORD-20260711-3697-0024,SKU-BEV-01,2,65.00,130.00
ITEM-20260711-4657-0025-01,ORD-20260711-4657-0025,SKU-SNK-01,1,120.00,120.00
ITEM-20260712-2198-0026-01,ORD-20260712-2198-0026,SKU-SNK-01,1,120.00,120.00
ITEM-20260712-2198-0026-02,ORD-20260712-2198-0026,SKU-BEV-01,1,65.00,65.00
ITEM-20260711-2333-0027-01,ORD-20260711-2333-0027,SKU-BEV-02,1,90.00,90.00
ITEM-20260711-3269-0028-01,ORD-20260711-3269-0028,SKU-SNK-04,1,60.00,60.00
ITEM-20260711-6865-0029-01,ORD-20260711-6865-0029,SKU-BEV-02,1,90.00,90.00
ITEM-20260711-9299-0030-01,ORD-20260711-9299-0030,SKU-BEV-03,2,30.00,60.00
ITEM-20260712-5252-0031-01,ORD-20260712-5252-0031,SKU-BEV-01,1,65.00,65.00
ITEM-20260711-3830-0032-01,ORD-20260711-3830-0032,SKU-BEV-01,1,65.00,65.00
ITEM-20260711-9233-0033-01,ORD-20260711-9233-0033,SKU-BEV-04,1,85.00,85.00
ITEM-20260711-7309-0034-01,ORD-20260711-7309-0034,SKU-SNK-01,1,120.00,120.00
ITEM-20260711-9308-0035-01,ORD-20260711-9308-0035,SKU-BEV-01,1,65.00,65.00
ITEM-20260711-9308-0035-02,ORD-20260711-9308-0035,SKU-SNK-03,2,75.00,150.00
ITEM-20260711-9308-0035-03,ORD-20260711-9308-0035,SKU-SNK-01,1,120.00,120.00
ITEM-20260712-1535-0036-01,ORD-20260712-1535-0036,SKU-SNK-01,1,120.00,120.00
ITEM-20260711-5338-0037-01,ORD-20260711-5338-0037,SKU-BEV-01,1,65.00,65.00
ITEM-20260711-5338-0037-02,ORD-20260711-5338-0037,SKU-SNK-02,1,135.00,135.00
ITEM-20260711-1961-0038-01,ORD-20260711-1961-0038,SKU-SNK-02,1,135.00,135.00
ITEM-20260711-1518-0039-01,ORD-20260711-1518-0039,SKU-BEV-01,2,65.00,130.00
