purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260711-7102-0264,M-1717,SESS-20260711-1118-0048,90.00,11,Maya,2026-07-11T01:25:00+08:00
ORD-20260711-1869-0256,M-1315,SESS-20260711-6788-0026,135.00,16,Cash,2026-07-11T02:51:00+08:00
ORD-20260711-6529-0075,M-1445,SESS-20260711-6335-0385,30.00,3,GCash,2026-07-11T04:45:41+08:00
ORD-20260711-9216-0163,M-1495,SESS-20260711-5887-0082,85.00,10,GCash,2026-07-11T05:38:07+08:00
ORD-20260711-9571-0182,M-1638,SESS-20260711-7359-0061,270.00,27,GCash,2026-07-11T07:22:36+08:00
ORD-20260711-5077-0217,M-1705,SESS-20260711-3040-0101,155.00,15,GCash,2026-07-11T08:17:23+08:00
ORD-20260711-3322-0176,M-1510,SESS-20260711-1586-0112,90.00,11,Cash,2026-07-11T08:19:54+08:00
ORD-20260711-4086-0286,M-1313,,60.00,7,GCash,2026-07-11T09:09:00+08:00
ORD-20260711-9020-0338,M-1267,,90.00,11,GCash,2026-07-11T09:09:00+08:00
ORD-20260711-1541-0354,M-1510,,135.00,16,Cash,2026-07-11T09:09:00+08:00
ORD-20260711-6111-0305,M-1132,,120.00,18,Cash,2026-07-11T09:14:00+08:00
ORD-20260711-3574-0283,M-1526,,25.00,3,Maya,2026-07-11T09:15:00+08:00
ORD-20260711-6362-0331,M-1804,,220.00,22,GCash,2026-07-11T09:15:00+08:00
ORD-20260711-3282-0296,M-1667,,90.00,11,GCash,2026-07-11T09:16:00+08:00
ORD-20260711-6742-0062,M-1336,SESS-20260711-3510-0067,200.00,25,GCash,2026-07-11T09:27:55+08:00
ORD-20260711-5714-0368,M-1679,,30.00,3,Cash,2026-07-11T09:31:00+08:00
ORD-20260711-5338-0037,M-1015,SESS-20260711-4659-0070,200.00,20,GCash,2026-07-11T09:34:18+08:00
ORD-20260711-3885-0301,M-1583,,30.00,3,GCash,2026-07-11T09:35:00+08:00
ORD-20260711-1177-0347,M-1075,,180.00,22,GCash,2026-07-11T09:40:00+08:00
