purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260715-5789-0133,M-1748,SESS-20260715-6060-0180,180.00,22,GCash,2026-07-15T03:05:40+08:00
ORD-20260715-1928-0132,M-1023,SESS-20260715-3284-0006,150.00,15,GCash,2026-07-15T04:04:39+08:00
ORD-20260715-2484-0204,M-1981,SESS-20260715-8143-0061,120.00,15,GCash,2026-07-15T04:21:07+08:00
ORD-20260715-6809-0039,M-1311,SESS-20260715-7251-0027,30.00,3,Cash,2026-07-15T04:35:43+08:00
ORD-20260715-3871-0031,M-1038,SESS-20260715-2815-0261,115.00,14,GCash,2026-07-15T04:46:32+08:00
ORD-20260715-8352-0093,M-1526,SESS-20260715-6170-0173,130.00,16,Maya,2026-07-15T05:41:00+08:00
ORD-20260715-4302-0077,M-1408,SESS-20260715-4136-0041,195.00,24,Credit Card,2026-07-15T06:21:34+08:00
ORD-20260715-8018-0014,M-1226,SESS-20260715-3846-0360,65.00,9,GCash,2026-07-15T07:13:22+08:00
ORD-20260715-6859-0051,M-1256,SESS-20260715-5996-0022,150.00,18,GCash,2026-07-15T08:37:11+08:00
ORD-20260715-5880-0292,M-1816,,130.00,13,GCash,2026-07-15T09:01:00+08:00
ORD-20260715-6299-0131,M-1138,SESS-20260715-8295-0092,135.00,16,Maya,2026-07-15T09:03:35+08:00
ORD-20260715-2764-0295,M-1845,,90.00,9,GCash,2026-07-15T09:05:00+08:00
ORD-20260715-6098-0290,M-1789,,130.00,16,GCash,2026-07-15T09:11:00+08:00
ORD-20260715-6636-0272,M-1196,,120.00,15,GCash,2026-07-15T09:16:00+08:00
ORD-20260715-1821-0264,M-1374,,150.00,18,GCash,2026-07-15T09:17:00+08:00
ORD-20260715-1862-0281,M-1628,,65.00,6,Maya,2026-07-15T09:43:00+08:00
ORD-20260715-8258-0259,M-1308,,65.00,8,GCash,2026-07-15T09:52:00+08:00
ORD-20260715-6500-0045,M-1654,SESS-20260715-5457-0337,90.00,9,Maya,2026-07-15T10:01:02+08:00
ORD-20260715-7772-0234,M-1079,,25.00,3,Credit Card,2026-07-15T10:07:00+08:00
ORD-20260715-5252-0269,M-1323,,75.00,9,Cash,2026-07-15T10:19:00+08:00
ORD-20260715-5495-0257,M-1392,,210.00,31,GCash,2026-07-15T10:20:00+08:00
ORD-20260715-2331-0229,M-1573,,65.00,6,GCash,2026-07-15T10:27:00+08:00
ORD-20260715-7443-0042,M-1464,SESS-20260715-6778-0072,135.00,16,Cash,2026-07-15T10:27:14+08:00
ORD-20260715-9244-0285,M-1779,,130.00,16,GCash,2026-07-15T10:29:00+08:00
ORD-20260715-8602-0087,M-1813,SESS-20260715-8026-0108,30.00,3,GCash,2026-07-15T10:45:25+08:00
ORD-20260715-6933-0248,M-1635,,90.00,11,GCash,2026-07-15T10:50:00+08:00
ORD-20260715-1036-0076,M-1130,SESS-20260715-6807-0181,155.00,19,GCash,2026-07-15T10:52:19+08:00
ORD-20260715-1964-0277,M-1004,,180.00,22,Credit Card,2026-07-15T11:06:00+08:00
ORD-20260715-1487-0245,M-1191,,195.00,24,GCash,2026-07-15T11:11:00+08:00
ORD-20260715-7547-0283,M-1810,,135.00,16,Cash,2026-07-15T11:25:00+08:00
ORD-20260715-5836-0249,M-1764,,130.00,16,GCash,2026-07-15T11:27:00+08:00
ORD-20260715-6715-0005,M-1157,SESS-20260715-8912-0137,120.00,15,Cash,2026-07-15T11:32:18+08:00
ORD-20260715-5755-0250,M-1707,,90.00,13,Maya,2026-07-15T11:33:00+08:00
ORD-20260715-4072-0256,M-1094,,255.00,31,Maya,2026-07-15T11:35:00+08:00
ORD-20260715-5404-0278,M-1267,,150.00,18,Cash,2026-07-15T11:50:00+08:00
ORD-20260715-7484-0291,M-1116,,65.00,6,GCash,2026-07-15T11:55:00+08:00
ORD-20260715-5291-0274,M-1364,,155.00,19,GCash,2026-07-15T12:04:00+08:00
ORD-20260715-3027-0181,M-1786,SESS-20260715-7830-0017,65.00,9,GCash,2026-07-15T12:21:03+08:00
ORD-20260715-1274-0287,M-1776,,90.00,9,GCash,2026-07-15T12:31:00+08:00
ORD-20260715-4536-0082,M-1693,SESS-20260715-7394-0099,120.00,15,GCash,2026-07-15T12:43:25+08:00
ORD-20260715-5154-0227,M-1736,,240.00,30,Cash,2026-07-15T12:46:00+08:00
ORD-20260715-6182-0263,M-1743,,75.00,9,GCash,2026-07-15T13:08:00+08:00
ORD-20260715-4415-0208,M-1040,SESS-20260715-5094-0182,225.00,28,Cash,2026-07-15T13:21:40+08:00
ORD-20260715-7811-0010,M-1520,SESS-20260715-6012-0171,25.00,3,GCash,2026-07-15T13:31:16+08:00
ORD-20260715-1229-0033,M-1532,SESS-20260715-2172-0050,75.00,7,GCash,2026-07-15T13:32:42+08:00
ORD-20260715-4517-0080,M-1205,SESS-20260715-3011-0004,65.00,8,Maya,2026-07-15T13:34:35+08:00
ORD-20260715-1258-0251,M-1525,,30.00,3,GCash,2026-07-15T13:46:00+08:00
ORD-20260715-5426-0161,M-1983,SESS-20260715-7934-0145,65.00,6,Cash,2026-07-15T13:50:30+08:00
ORD-20260715-7640-0112,M-1652,SESS-20260715-3464-0113,65.00,6,GCash,2026-07-15T13:52:00+08:00
ORD-20260715-3397-0216,M-1443,SESS-20260715-1728-0058,235.00,29,GCash,2026-07-15T13:53:33+08:00
ORD-20260715-7260-0019,M-1402,SESS-20260715-7357-0024,195.00,24,GCash,2026-07-15T14:06:17+08:00
ORD-20260715-4433-0232,M-1282,,90.00,13,Cash,2026-07-15T14:09:00+08:00
ORD-20260715-5991-0296,M-1633,,90.00,11,GCash,2026-07-15T14:18:00+08:00
ORD-20260715-6060-0253,M-1026,,75.00,11,Cash,2026-07-15T14:28:00+08:00
ORD-20260715-7234-0235,M-1535,,30.00,3,Maya,2026-07-15T14:31:00+08:00
ORD-20260715-7131-0260,M-1321,,295.00,36,Maya,2026-07-15T14:32:00+08:00
ORD-20260715-9496-0071,M-1672,SESS-20260715-9876-0066,95.00,9,GCash,2026-07-15T14:32:56+08:00
ORD-20260715-7048-0081,M-1743,SESS-20260715-1560-0075,270.00,33,Credit Card,2026-07-15T14:36:33+08:00
ORD-20260715-6311-0231,M-1406,,65.00,8,Maya,2026-07-15T14:45:00+08:00
ORD-20260715-4563-0119,M-1167,SESS-20260715-4689-0155,85.00,12,Maya,2026-07-15T14:50:39+08:00
ORD-20260715-2790-0003,M-1231,SESS-20260715-2010-0031,75.00,7,GCash,2026-07-15T14:58:18+08:00
ORD-20260715-5304-0288,M-1854,,65.00,6,Credit Card,2026-07-15T15:02:00+08:00
ORD-20260715-7055-0147,M-1144,SESS-20260715-6951-0243,375.00,37,Cash,2026-07-15T15:04:08+08:00
ORD-20260715-4017-0149,M-1055,SESS-20260715-4931-0008,325.00,40,Maya,2026-07-15T15:12:32+08:00
ORD-20260715-9403-0230,M-1242,,25.00,3,GCash,2026-07-15T15:13:00+08:00
ORD-20260715-1250-0142,M-1117,SESS-20260715-3467-0087,65.00,6,GCash,2026-07-15T15:13:41+08:00
ORD-20260715-6925-0237,M-1718,,150.00,22,Maya,2026-07-15T15:29:00+08:00
ORD-20260715-1517-0252,M-1708,,30.00,3,GCash,2026-07-15T15:44:00+08:00
ORD-20260715-7535-0238,M-1029,,85.00,10,Maya,2026-07-15T15:57:00+08:00
ORD-20260715-5928-0297,M-2018,,65.00,6,GCash,2026-07-15T15:58:00+08:00
ORD-20260715-5890-0301,M-1140,,175.00,21,Cash,2026-07-15T15:59:00+08:00
ORD-20260715-8533-0173,M-1092,SESS-20260715-2669-0049,65.00,8,Maya,2026-07-15T16:09:34+08:00
ORD-20260715-4766-0214,M-1342,SESS-20260715-9306-0224,65.00,8,Maya,2026-07-15T16:18:49+08:00
ORD-20260715-7686-0239,M-1190,,90.00,11,GCash,2026-07-15T16:19:00+08:00
ORD-20260715-6141-0135,M-1192,SESS-20260715-6588-0081,120.00,15,Cash,2026-07-15T16:23:57+08:00
ORD-20260715-6110-0236,M-1723,,120.00,15,GCash,2026-07-15T16:27:00+08:00
ORD-20260715-3475-0150,M-1936,SESS-20260715-6699-0132,135.00,13,Maya,2026-07-15T16:29:11+08:00
ORD-20260715-5552-0261,M-1437,,90.00,11,Maya,2026-07-15T16:30:00+08:00
ORD-20260715-6711-0222,M-1610,SESS-20260715-1288-0084,95.00,11,Maya,2026-07-15T16:33:08+08:00
ORD-20260715-4042-0221,M-1666,SESS-20260715-6475-0109,365.00,36,GCash,2026-07-15T16:35:15+08:00
ORD-20260715-9153-0268,M-1129,,120.00,18,Maya,2026-07-15T16:37:00+08:00
ORD-20260715-2117-0191,M-1774,SESS-20260715-8325-0350,120.00,15,Maya,2026-07-15T16:38:38+08:00
ORD-20260715-8036-0300,M-1559,,90.00,9,Cash,2026-07-15T16:41:00+08:00
ORD-20260715-9369-0241,M-1311,,120.00,12,Maya,2026-07-15T16:45:00+08:00
ORD-20260715-2434-0225,M-1233,SESS-20260715-3832-0033,90.00,11,Maya,2026-07-15T16:46:00+08:00
ORD-20260715-1182-0089,M-1312,SESS-20260715-9839-0263,135.00,16,Maya,2026-07-15T16:47:59+08:00
ORD-20260715-8319-0224,M-1373,SESS-20260715-3639-0029,185.00,23,Cash,2026-07-15T16:51:29+08:00
ORD-20260715-3569-0068,M-1336,SESS-20260715-8365-0090,90.00,11,GCash,2026-07-15T16:53:27+08:00
ORD-20260715-3926-0265,M-1743,,155.00,19,GCash,2026-07-15T16:54:00+08:00
ORD-20260715-2676-0270,M-1399,,60.00,7,Cash,2026-07-15T16:56:00+08:00
ORD-20260715-7964-0293,M-1275,,120.00,15,Maya,2026-07-15T16:57:00+08:00
ORD-20260715-3999-0220,M-1047,SESS-20260715-2579-0065,150.00,15,Credit Card,2026-07-15T17:04:00+08:00
ORD-20260715-9146-0140,M-1737,SESS-20260715-3643-0245,60.00,7,Cash,2026-07-15T17:05:06+08:00
ORD-20260715-4497-0262,M-1543,,85.00,10,GCash,2026-07-15T17:10:00+08:00
ORD-20260715-7222-0254,M-1377,,60.00,7,GCash,2026-07-15T17:15:00+08:00
ORD-20260715-9289-0038,M-1397,SESS-20260715-1716-0394,120.00,15,Credit Card,2026-07-15T17:21:08+08:00
ORD-20260715-3843-0128,M-1838,SESS-20260715-4965-0154,30.00,3,GCash,2026-07-15T17:22:45+08:00
ORD-20260715-6137-0258,M-1552,,90.00,11,GCash,2026-07-15T17:24:00+08:00
ORD-20260715-8260-0286,M-1959,,85.00,8,Credit Card,2026-07-15T17:26:00+08:00
ORD-20260715-8936-0233,M-1341,,120.00,12,GCash,2026-07-15T17:36:00+08:00
