rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260805-3628-0027,M-1461,PC-174,2026-08-05T00:30:00+08:00,2026-08-05T02:30:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Credit Card
SESS-20260805-6685-0028,M-1025,PC-053,2026-08-05T00:55:00+08:00,2026-08-05T01:55:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Credit Card
SESS-20260805-5655-0086,M-1112,PC-137,2026-08-05T02:45:00+08:00,2026-08-05T10:45:00+08:00,8.00,80.00,Gold,0.20,64.00,512.00,200,100.00,412.00,61,Cash
SESS-20260805-2556-0265,M-1320,PC-014,2026-08-05T02:45:00+08:00,2026-08-05T05:45:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,100,50.00,70.00,10,Maya
SESS-20260805-9698-0052,M-2079,PC-156,2026-08-05T03:25:00+08:00,2026-08-05T04:25:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,Cash
SESS-20260805-2506-0050,M-1956,PC-084,2026-08-05T04:30:00+08:00,2026-08-05T07:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Credit Card
SESS-20260805-7554-0023,M-1422,PC-167,2026-08-05T05:00:00+08:00,2026-08-05T06:00:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,GCash
SESS-20260805-5519-0170,M-1542,PC-155,2026-08-05T05:30:00+08:00,2026-08-05T06:30:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,Maya
SESS-20260805-7369-0045,M-1718,PC-045,2026-08-05T06:45:00+08:00,2026-08-05T07:45:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260805-4395-0089,M-1939,PC-073,2026-08-05T06:45:00+08:00,2026-08-05T09:45:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Cash
SESS-20260805-2688-0308,M-1896,PC-023,2026-08-05T06:45:00+08:00,2026-08-05T07:45:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,100,50.00,0.00,0,Credit Card
SESS-20260805-3318-0317,M-1707,PC-082,2026-08-05T07:15:00+08:00,2026-08-05T10:15:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,200,100.00,20.00,3,GCash
SESS-20260805-6586-0119,M-1876,PC-084,2026-08-05T07:40:00+08:00,2026-08-05T10:40:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Cash
SESS-20260805-6372-0033,M-1596,PC-068,2026-08-05T08:00:00+08:00,2026-08-05T10:00:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
SESS-20260805-9145-0411,M-1874,PC-013,2026-08-05T08:15:00+08:00,2026-08-05T11:15:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
SESS-20260805-4658-0034,M-1374,PC-069,2026-08-05T08:45:00+08:00,2026-08-05T10:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260805-4595-0090,M-1386,PC-163,2026-08-05T08:45:00+08:00,2026-08-05T16:45:00+08:00,8.00,120.00,Silver,0.10,108.00,864.00,0,0.00,864.00,108,GCash
SESS-20260805-2495-0105,M-1331,PC-172,2026-08-05T09:30:00+08:00,2026-08-05T10:30:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,Cash
SESS-20260805-4970-0234,M-1932,PC-135,2026-08-05T09:30:00+08:00,2026-08-05T11:30:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,GCash
SESS-20260805-9416-0158,M-1737,PC-102,2026-08-05T09:45:00+08:00,2026-08-05T11:45:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Cash
SESS-20260805-3054-0315,M-1790,PC-144,2026-08-05T10:00:00+08:00,2026-08-05T11:00:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,100,50.00,22.00,2,GCash
SESS-20260805-2546-0176,M-1109,PC-109,2026-08-05T10:15:00+08:00,2026-08-05T13:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Credit Card
SESS-20260805-8153-0325,M-1618,PC-042,2026-08-05T10:15:00+08:00,2026-08-05T12:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260805-3888-0025,M-1091,PC-169,2026-08-05T10:30:00+08:00,2026-08-05T11:30:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,100,50.00,58.00,7,GCash
SESS-20260805-1072-0263,M-1318,PC-022,2026-08-05T10:45:00+08:00,2026-08-05T12:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260805-3792-0088,M-1597,PC-091,2026-08-05T11:00:00+08:00,2026-08-05T16:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Credit Card
SESS-20260805-6360-0306,M-1582,PC-069,2026-08-05T11:00:00+08:00,2026-08-05T12:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260805-2075-0066,M-1056,PC-008,2026-08-05T11:15:00+08:00,2026-08-05T13:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260805-5966-0374,M-1193,PC-130,2026-08-05T11:15:00+08:00,2026-08-05T13:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260805-2070-0005,M-1407,PC-133,2026-08-05T11:30:00+08:00,2026-08-05T16:30:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,Cash
SESS-20260805-2870-0008,M-1246,PC-063,2026-08-05T12:00:00+08:00,2026-08-05T14:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260805-6171-0060,M-1379,PC-075,2026-08-05T12:45:00+08:00,2026-08-05T13:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Maya
SESS-20260805-1395-0029,M-1806,PC-048,2026-08-05T13:00:00+08:00,2026-08-05T15:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260805-2339-0156,M-1609,PC-098,2026-08-05T13:00:00+08:00,2026-08-05T16:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Credit Card
SESS-20260805-2193-0168,M-1151,PC-143,2026-08-05T13:00:00+08:00,2026-08-05T16:00:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Cash
SESS-20260805-1217-0204,M-2099,PC-118,2026-08-05T13:00:00+08:00,2026-08-05T14:00:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,GCash
SESS-20260805-5618-0235,M-1895,PC-021,2026-08-05T13:00:00+08:00,2026-08-05T15:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260805-6894-0319,M-1196,PC-155,2026-08-05T13:15:00+08:00,2026-08-05T14:15:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,Credit Card
SESS-20260805-4178-0353,M-1264,PC-122,2026-08-05T13:15:00+08:00,2026-08-05T14:15:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,Cash
SESS-20260805-1971-0097,M-1374,PC-090,2026-08-05T13:30:00+08:00,2026-08-05T15:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260805-8939-0002,M-1322,PC-159,2026-08-05T13:45:00+08:00,2026-08-05T16:45:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Cash
SESS-20260805-4197-0010,M-1380,PC-002,2026-08-05T13:45:00+08:00,2026-08-05T15:45:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Maya
SESS-20260805-7291-0011,M-1570,PC-115,2026-08-05T13:45:00+08:00,2026-08-05T14:45:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
SESS-20260805-1303-0057,M-1543,PC-064,2026-08-05T13:45:00+08:00,2026-08-05T15:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260805-6532-0103,M-1296,PC-165,2026-08-05T13:45:00+08:00,2026-08-05T16:45:00+08:00,3.00,120.00,Gold,0.20,96.00,288.00,0,0.00,288.00,43,Maya
SESS-20260805-6356-0250,M-1998,PC-112,2026-08-05T13:45:00+08:00,2026-08-05T15:45:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,100,50.00,94.00,11,GCash
SESS-20260805-4220-0024,M-2128,PC-123,2026-08-05T14:00:00+08:00,2026-08-05T16:00:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260805-8989-0032,M-1137,PC-097,2026-08-05T14:00:00+08:00,2026-08-05T17:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
SESS-20260805-4875-0161,M-1051,PC-044,2026-08-05T14:00:00+08:00,2026-08-05T16:00:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
SESS-20260805-2096-0180,M-1611,PC-072,2026-08-05T14:00:00+08:00,2026-08-05T15:00:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260805-9309-0225,M-1043,PC-146,2026-08-05T14:00:00+08:00,2026-08-05T17:00:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,0,0.00,192.00,28,Credit Card
SESS-20260805-7375-0359,M-1756,PC-023,2026-08-05T14:00:00+08:00,2026-08-05T15:00:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260805-9764-0288,M-2056,PC-063,2026-08-05T14:05:00+08:00,2026-08-05T15:05:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260805-6847-0062,M-1171,PC-032,2026-08-05T14:15:00+08:00,2026-08-05T19:15:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,100,50.00,175.00,21,GCash
SESS-20260805-1086-0108,M-1027,PC-056,2026-08-05T14:30:00+08:00,2026-08-05T16:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,Maya
SESS-20260805-4049-0258,M-1663,PC-058,2026-08-05T14:30:00+08:00,2026-08-05T17:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260805-3641-0430,M-1965,PC-102,2026-08-05T14:30:00+08:00,2026-08-05T15:30:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,100,50.00,22.00,2,Maya
SESS-20260805-1323-0144,M-1266,PC-036,2026-08-05T14:45:00+08:00,2026-08-05T16:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260805-8733-0221,M-1589,PC-004,2026-08-05T14:45:00+08:00,2026-08-05T17:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
SESS-20260805-5492-0338,M-1840,PC-053,2026-08-05T14:45:00+08:00,2026-08-05T15:45:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260805-8592-0190,M-1108,PC-115,2026-08-05T14:55:00+08:00,2026-08-05T17:55:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,300,150.00,66.00,8,Cash
SESS-20260805-7546-0012,M-1776,PC-001,2026-08-05T15:00:00+08:00,2026-08-05T16:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Maya
SESS-20260805-5247-0020,M-1214,PC-099,2026-08-05T15:00:00+08:00,2026-08-05T20:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,200,100.00,125.00,15,Credit Card
SESS-20260805-3649-0069,M-1886,PC-166,2026-08-05T15:00:00+08:00,2026-08-05T16:00:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,Credit Card
SESS-20260805-3513-0244,M-1520,PC-096,2026-08-05T15:00:00+08:00,2026-08-05T18:00:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,Cash
SESS-20260805-1900-0414,M-1021,PC-130,2026-08-05T15:00:00+08:00,2026-08-05T18:00:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,0,0.00,192.00,28,GCash
SESS-20260805-7355-0056,M-1863,PC-048,2026-08-05T15:10:00+08:00,2026-08-05T20:10:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,GCash
SESS-20260805-2013-0107,M-1294,PC-167,2026-08-05T15:15:00+08:00,2026-08-05T17:15:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,GCash
SESS-20260805-2986-0116,M-1505,PC-025,2026-08-05T15:15:00+08:00,2026-08-05T20:15:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,GCash
SESS-20260805-8694-0131,M-1521,PC-100,2026-08-05T15:15:00+08:00,2026-08-05T18:15:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,Cash
SESS-20260805-1472-0222,M-1670,PC-142,2026-08-05T15:15:00+08:00,2026-08-05T20:15:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,Cash
SESS-20260805-6868-0334,M-1116,PC-020,2026-08-05T15:15:00+08:00,2026-08-05T17:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260805-9442-0341,M-1712,PC-089,2026-08-05T15:15:00+08:00,2026-08-05T18:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260805-4969-0413,M-1779,PC-023,2026-08-05T15:15:00+08:00,2026-08-05T18:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260805-3386-0017,M-1495,PC-126,2026-08-05T15:30:00+08:00,2026-08-05T17:30:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260805-7388-0064,M-1054,PC-111,2026-08-05T15:30:00+08:00,2026-08-05T18:30:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,200,100.00,116.00,14,Maya
SESS-20260805-1279-0081,M-1350,PC-033,2026-08-05T15:30:00+08:00,2026-08-05T20:30:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,100,50.00,175.00,21,Cash
SESS-20260805-6682-0091,M-1946,PC-156,2026-08-05T15:30:00+08:00,2026-08-05T17:30:00+08:00,2.00,120.00,Standard,0.00,120.00,240.00,0,0.00,240.00,24,Cash
SESS-20260805-8030-0104,M-1200,PC-041,2026-08-05T15:30:00+08:00,2026-08-05T20:30:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,300,150.00,75.00,9,Maya
SESS-20260805-7531-0240,M-1236,PC-107,2026-08-05T15:30:00+08:00,2026-08-05T17:30:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,200,100.00,44.00,5,GCash
SESS-20260805-4595-0006,M-1396,PC-153,2026-08-05T15:45:00+08:00,2026-08-05T18:45:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Credit Card
SESS-20260805-2036-0048,M-2034,PC-067,2026-08-05T15:45:00+08:00,2026-08-05T17:45:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,GCash
SESS-20260805-3359-0200,M-1977,PC-087,2026-08-05T15:45:00+08:00,2026-08-05T17:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260805-8377-0346,M-1119,PC-112,2026-08-05T15:55:00+08:00,2026-08-05T16:55:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,100,50.00,22.00,2,Cash
SESS-20260805-1186-0071,M-1400,PC-152,2026-08-05T16:00:00+08:00,2026-08-05T21:00:00+08:00,5.00,120.00,Silver,0.10,108.00,540.00,0,0.00,540.00,67,Cash
SESS-20260805-7646-0171,M-1019,PC-091,2026-08-05T16:05:00+08:00,2026-08-05T18:05:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260805-1166-0004,M-1494,PC-085,2026-08-05T16:15:00+08:00,2026-08-05T18:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
