purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260713-1491-0031,M-2143,SESS-20260713-2540-0040,205.00,20,Maya,2026-07-13T05:37:13+08:00
ORD-20260713-5922-0081,M-1789,SESS-20260713-4908-0123,90.00,9,GCash,2026-07-13T05:41:27+08:00
ORD-20260713-6506-0011,M-1534,SESS-20260713-1697-0111,85.00,10,Maya,2026-07-13T06:58:11+08:00
ORD-20260713-7413-0025,M-1041,SESS-20260713-3720-0209,65.00,9,Credit Card,2026-07-13T07:23:27+08:00
ORD-20260713-6199-0076,M-1707,SESS-20260713-5067-0013,65.00,9,Cash,2026-07-13T08:33:38+08:00
ORD-20260713-4941-0270,M-1541,,120.00,15,Maya,2026-07-13T09:03:00+08:00
ORD-20260713-7057-0326,M-1336,,90.00,11,GCash,2026-07-13T09:18:00+08:00
ORD-20260713-5263-0334,M-1967,,175.00,17,Maya,2026-07-13T09:33:00+08:00
ORD-20260713-2589-0271,M-2085,,30.00,3,GCash,2026-07-13T09:44:00+08:00
ORD-20260713-4622-0292,M-1294,,95.00,11,Maya,2026-07-13T09:47:00+08:00
ORD-20260713-6025-0312,M-1059,,240.00,30,Cash,2026-07-13T09:52:00+08:00
ORD-20260713-5526-0282,M-1726,,135.00,16,Cash,2026-07-13T09:54:00+08:00
ORD-20260713-2234-0276,M-1239,,180.00,22,Maya,2026-07-13T09:55:00+08:00
ORD-20260713-1510-0336,M-1586,,180.00,22,Credit Card,2026-07-13T10:14:00+08:00
ORD-20260713-1081-0318,M-1022,,65.00,8,Credit Card,2026-07-13T10:29:00+08:00
ORD-20260713-7023-0216,M-1840,SESS-20260713-2515-0028,65.00,9,Cash,2026-07-13T10:34:52+08:00
ORD-20260713-5302-0307,M-1357,,245.00,24,Maya,2026-07-13T10:42:00+08:00
ORD-20260713-3874-0268,M-1319,,285.00,35,GCash,2026-07-13T10:55:00+08:00
ORD-20260713-7777-0200,M-1835,SESS-20260713-2763-0099,120.00,15,GCash,2026-07-13T11:07:22+08:00
ORD-20260713-3999-0161,M-1048,SESS-20260713-9218-0059,85.00,10,GCash,2026-07-13T11:15:20+08:00
ORD-20260713-4748-0142,M-1549,SESS-20260713-2518-0082,90.00,9,Maya,2026-07-13T11:19:10+08:00
ORD-20260713-2613-0262,M-1111,,120.00,15,GCash,2026-07-13T11:28:00+08:00
ORD-20260713-7204-0260,M-1020,,90.00,9,Cash,2026-07-13T11:35:00+08:00
ORD-20260713-4826-0286,M-1798,,65.00,6,GCash,2026-07-13T11:38:00+08:00
ORD-20260713-9728-0303,M-1223,,235.00,23,GCash,2026-07-13T11:59:00+08:00
ORD-20260713-7354-0279,M-1374,,330.00,33,Credit Card,2026-07-13T12:11:00+08:00
ORD-20260713-3962-0104,M-1085,SESS-20260713-2454-0307,90.00,9,GCash,2026-07-13T12:17:35+08:00
ORD-20260713-4226-0338,M-1742,,170.00,17,Cash,2026-07-13T12:23:00+08:00
ORD-20260713-4113-0277,M-1588,,65.00,9,Maya,2026-07-13T12:26:00+08:00
ORD-20260713-8810-0132,M-1710,SESS-20260713-4676-0000,135.00,13,Maya,2026-07-13T12:28:34+08:00
ORD-20260713-9857-0325,M-1554,,270.00,33,GCash,2026-07-13T12:40:00+08:00
ORD-20260713-8181-0067,M-1181,SESS-20260713-9471-0055,180.00,22,Credit Card,2026-07-13T12:40:29+08:00
ORD-20260713-3468-0284,M-1168,,90.00,9,Credit Card,2026-07-13T12:42:00+08:00
ORD-20260713-7789-0313,M-1764,,150.00,18,GCash,2026-07-13T12:42:00+08:00
ORD-20260713-4993-0294,M-1274,,155.00,19,GCash,2026-07-13T12:44:00+08:00
ORD-20260713-5571-0275,M-1527,,65.00,8,GCash,2026-07-13T12:58:00+08:00
ORD-20260713-9151-0298,M-1771,,65.00,6,Maya,2026-07-13T13:12:00+08:00
ORD-20260713-5146-0330,M-1161,,65.00,6,GCash,2026-07-13T13:17:00+08:00
ORD-20260713-9301-0091,M-1159,SESS-20260713-6072-0110,65.00,6,GCash,2026-07-13T13:38:13+08:00
ORD-20260713-4350-0246,M-1086,SESS-20260713-7655-0345,65.00,8,Maya,2026-07-13T13:45:17+08:00
ORD-20260713-5649-0226,M-1756,SESS-20260713-7074-0061,90.00,13,Maya,2026-07-13T13:45:33+08:00
ORD-20260713-4369-0309,M-1318,,245.00,30,Maya,2026-07-13T14:06:00+08:00
ORD-20260713-6486-0020,M-1992,SESS-20260713-4864-0425,155.00,15,GCash,2026-07-13T14:06:54+08:00
ORD-20260713-3599-0135,M-1508,SESS-20260713-3432-0021,125.00,15,Credit Card,2026-07-13T14:07:51+08:00
ORD-20260713-1353-0329,M-1597,,65.00,8,Cash,2026-07-13T14:11:00+08:00
ORD-20260713-1241-0229,M-1554,SESS-20260713-3141-0246,250.00,31,GCash,2026-07-13T14:13:51+08:00
ORD-20260713-3348-0296,M-1701,,65.00,6,GCash,2026-07-13T14:15:00+08:00
ORD-20260713-5689-0327,M-1495,,150.00,18,Maya,2026-07-13T14:18:00+08:00
ORD-20260713-1422-0152,M-1361,SESS-20260713-3394-0301,65.00,8,Credit Card,2026-07-13T14:20:15+08:00
ORD-20260713-8020-0264,M-1344,,120.00,15,Cash,2026-07-13T14:35:00+08:00
ORD-20260713-6344-0005,M-1037,SESS-20260713-8834-0142,85.00,10,Credit Card,2026-07-13T14:36:58+08:00
ORD-20260713-6778-0311,M-1043,,120.00,18,Maya,2026-07-13T14:40:00+08:00
ORD-20260713-1724-0048,M-1823,SESS-20260713-1461-0236,25.00,3,GCash,2026-07-13T14:45:44+08:00
ORD-20260713-9146-0227,M-1742,SESS-20260713-1338-0380,270.00,27,GCash,2026-07-13T14:46:59+08:00
ORD-20260713-4647-0265,M-1501,,210.00,26,GCash,2026-07-13T14:48:00+08:00
ORD-20260713-8991-0138,M-1614,SESS-20260713-7427-0005,120.00,15,Maya,2026-07-13T14:52:41+08:00
ORD-20260713-8680-0239,M-1424,SESS-20260713-4551-0227,75.00,7,GCash,2026-07-13T14:57:21+08:00
ORD-20260713-4998-0242,M-1523,SESS-20260713-8149-0124,160.00,20,GCash,2026-07-13T15:06:25+08:00
ORD-20260713-9869-0245,M-1414,SESS-20260713-5282-0197,220.00,27,Maya,2026-07-13T15:06:39+08:00
ORD-20260713-8043-0043,M-1235,SESS-20260713-2137-0037,140.00,21,GCash,2026-07-13T15:16:10+08:00
ORD-20260713-1698-0099,M-1804,SESS-20260713-9299-0146,240.00,24,GCash,2026-07-13T15:17:42+08:00
ORD-20260713-2377-0013,M-1968,SESS-20260713-7883-0168,150.00,15,Cash,2026-07-13T15:19:06+08:00
ORD-20260713-7522-0154,M-1821,SESS-20260713-7874-0286,65.00,8,GCash,2026-07-13T15:20:11+08:00
ORD-20260713-6268-0071,M-1340,SESS-20260713-8709-0292,65.00,8,GCash,2026-07-13T15:21:39+08:00
ORD-20260713-8679-0323,M-1510,,90.00,11,Maya,2026-07-13T15:22:00+08:00
ORD-20260713-1737-0297,M-1492,,90.00,11,GCash,2026-07-13T15:23:00+08:00
ORD-20260713-3597-0032,M-1619,SESS-20260713-6287-0427,125.00,12,GCash,2026-07-13T15:29:49+08:00
ORD-20260713-3625-0288,M-1766,,150.00,18,GCash,2026-07-13T15:33:00+08:00
ORD-20260713-2307-0237,M-1829,SESS-20260713-5833-0080,255.00,31,Maya,2026-07-13T15:35:59+08:00
ORD-20260713-3055-0253,M-1556,SESS-20260713-8268-0084,65.00,6,Cash,2026-07-13T15:54:55+08:00
ORD-20260713-4697-0064,M-1238,SESS-20260713-1500-0223,90.00,11,GCash,2026-07-13T15:56:09+08:00
ORD-20260713-7858-0009,M-1664,SESS-20260713-3848-0350,90.00,13,Cash,2026-07-13T15:56:29+08:00
ORD-20260713-9035-0169,M-1563,SESS-20260713-2404-0031,90.00,9,Maya,2026-07-13T15:59:37+08:00
ORD-20260713-3995-0218,M-1351,SESS-20260713-2799-0415,370.00,37,GCash,2026-07-13T16:01:48+08:00
ORD-20260713-4042-0136,M-1536,SESS-20260713-6418-0248,120.00,15,Cash,2026-07-13T16:06:48+08:00
ORD-20260713-6221-0210,M-1118,SESS-20260713-8433-0152,245.00,30,GCash,2026-07-13T16:24:14+08:00
ORD-20260713-1417-0247,M-1034,SESS-20260713-3796-0418,130.00,16,Cash,2026-07-13T16:25:01+08:00
ORD-20260713-7806-0109,M-1717,SESS-20260713-5218-0020,165.00,20,GCash,2026-07-13T16:28:37+08:00
ORD-20260713-8667-0272,M-1196,,150.00,18,GCash,2026-07-13T16:37:00+08:00
ORD-20260713-8017-0299,M-1738,,210.00,26,Maya,2026-07-13T16:41:00+08:00
