ledger_id,member_id,source_reference_id,transaction_type,points_delta,resulting_balance,created_at
fb49e9b4-9209-4590-ba1c-cde610582492,M-1710,SESS-20260713-4676-0000,RENTAL_ACCRUAL,10,236,2026-07-13T13:45:00+08:00
1437efd8-5233-4626-9432-26f698df9151,M-1629,SESS-20260713-8819-0001,RENTAL_ACCRUAL,24,53,2026-07-13T09:00:00+08:00
04fc245c-45e5-4048-a598-74a3385b4b5b,M-1792,SESS-20260713-4867-0002,RENTAL_ACCRUAL,43,2346,2026-07-13T21:30:00+08:00
df1d03fd-816e-43f6-9a0c-1a79c1baa77b,M-1712,SESS-20260713-3605-0003,RENTAL_ACCRUAL,9,267,2026-07-13T17:45:00+08:00
a894bae7-0796-4039-82ee-3061939d6463,M-1440,SESS-20260713-4054-0004,RENTAL_ACCRUAL,15,91,2026-07-13T09:00:00+08:00
cc123302-c169-4b0b-9823-8c3893e1bb93,M-1614,SESS-20260713-7427-0005,RENTAL_ACCRUAL,27,120,2026-07-13T16:45:00+08:00
4d5a2ab4-9b98-4ebb-9467-36b78c9deb0c,M-1779,SESS-20260713-5571-0006,RENTAL_ACCRUAL,16,224,2026-07-14T00:30:00+08:00
0d0bc2a4-30cf-4325-91fa-5b5c4bc9b19c,M-1133,SESS-20260713-4550-0007,RENTAL_REDEMPTION,-100,89,2026-07-13T21:45:00+08:00
a512ca11-33a4-4c85-839d-6ae023d93b33,M-1133,SESS-20260713-4550-0007,RENTAL_ACCRUAL,11,100,2026-07-13T23:45:00+08:00
45ef3473-8607-4097-a0f2-0b0cf0587b3c,M-1101,SESS-20260713-3195-0008,RENTAL_ACCRUAL,18,97,2026-07-13T10:45:00+08:00
ecb7b776-fa9b-47ae-a4b1-090e33f7f1a6,M-1130,SESS-20260713-5778-0009,RENTAL_ACCRUAL,16,149,2026-07-13T20:30:00+08:00
7e47a929-cb6f-46f7-80b6-4426bc768a48,M-1766,SESS-20260713-6440-0010,RENTAL_ACCRUAL,11,458,2026-07-13T22:30:00+08:00
775ce0b7-4910-4c04-afb0-9c4e83794e66,M-1532,SESS-20260713-5463-0011,RENTAL_ACCRUAL,15,310,2026-07-13T20:45:00+08:00
fa97df62-348d-4083-911d-d7f4a3f837f3,M-1288,SESS-20260713-9277-0012,RENTAL_ACCRUAL,12,908,2026-07-13T18:45:00+08:00
2163feaf-4f8c-4b29-9271-bbebc15f573c,M-1707,SESS-20260713-5067-0013,RENTAL_REDEMPTION,-100,1209,2026-07-13T08:30:00+08:00
f962964d-fc3c-47d4-a91a-052846981760,M-1707,SESS-20260713-5067-0013,RENTAL_ACCRUAL,10,1219,2026-07-13T11:30:00+08:00
cd6e5e7b-76d7-40db-9437-45413dc00e86,M-2023,SESS-20260713-3709-0014,RENTAL_ACCRUAL,10,72,2026-07-13T22:00:00+08:00
8030d31a-5068-431e-aeef-e08013a5be5f,M-1010,SESS-20260713-6884-0015,RENTAL_ACCRUAL,16,177,2026-07-13T19:45:00+08:00
7b1d19bd-5851-421f-8237-b6bdf7d23c0d,M-1585,SESS-20260713-6633-0016,RENTAL_ACCRUAL,18,503,2026-07-13T18:45:00+08:00
c26e262d-bffe-4ddd-8fca-979714f55af2,M-1674,SESS-20260713-8837-0017,RENTAL_ACCRUAL,16,474,2026-07-13T13:45:00+08:00
1f0f0be9-ccd0-4b29-a93d-3aace52164be,M-1686,SESS-20260713-4597-0018,RENTAL_ACCRUAL,12,193,2026-07-13T20:00:00+08:00
f8a6a706-29a4-469f-bef8-b129891e1240,M-1199,SESS-20260713-7132-0019,RENTAL_REDEMPTION,-100,187,2026-07-13T22:00:00+08:00
9e1be992-d0b9-4d81-91ff-346d7a8bb48a,M-1199,SESS-20260713-7132-0019,RENTAL_ACCRUAL,10,197,2026-07-14T01:00:00+08:00
74a5598d-a95f-42a4-a4db-bb35b176e9e8,M-1717,SESS-20260713-5218-0020,RENTAL_ACCRUAL,13,561,2026-07-13T17:15:00+08:00
9afa83bc-c97f-4f2c-ad90-624985d4b67e,M-1508,SESS-20260713-3432-0021,RENTAL_ACCRUAL,27,506,2026-07-13T17:00:00+08:00
8d48c098-0dbd-4806-9f60-cc15b1d7c2c4,M-2146,SESS-20260713-6978-0022,RENTAL_ACCRUAL,16,109,2026-07-13T22:45:00+08:00
efc21dca-b075-4f69-87e2-40780134041a,M-1323,SESS-20260713-4919-0023,RENTAL_ACCRUAL,25,114,2026-07-13T19:30:00+08:00
1925572f-c17a-4fba-af0c-1bc030535f74,M-1074,SESS-20260713-7864-0024,RENTAL_ACCRUAL,24,128,2026-07-13T13:15:00+08:00
4ad3da12-2590-458c-bd9b-04e886c36428,M-1074,TIER_UPGRADE_Standard_TO_Silver,TIER_BONUS,50,178,2026-07-13T13:15:00+08:00
f3923761-a4c1-4552-94c7-6f3614c9a5df,M-1499,SESS-20260713-2778-0025,RENTAL_REDEMPTION,-100,0,2026-07-13T19:30:00+08:00
d38b634f-f802-4202-9ded-baa62579e8df,M-1499,SESS-20260713-2778-0025,RENTAL_ACCRUAL,5,5,2026-07-13T21:30:00+08:00
13501518-5276-4c9a-97ad-f54c6f8d14cc,M-1507,SESS-20260713-3363-0026,RENTAL_ACCRUAL,40,223,2026-07-14T02:00:00+08:00
2bc2002c-5831-477e-9a67-7c822650a6a9,M-1334,SESS-20260713-5308-0027,RENTAL_ACCRUAL,15,118,2026-07-13T23:15:00+08:00
c27f38c2-36cd-4081-b241-ebb10313acc0,M-1840,SESS-20260713-2515-0028,RENTAL_ACCRUAL,6,1840,2026-07-13T11:15:00+08:00
720c9223-9751-4fdf-94c8-f704af6e1bef,M-1165,SESS-20260713-3808-0029,RENTAL_REDEMPTION,-100,97,2026-07-13T17:30:00+08:00
aea352a1-f2a5-4852-a9e3-6bbe41277677,M-1165,SESS-20260713-3808-0029,RENTAL_ACCRUAL,20,117,2026-07-13T22:30:00+08:00
3bf73ab9-0c3e-45da-8c63-00b4ad765eb0,M-1367,SESS-20260713-1534-0030,RENTAL_ACCRUAL,67,341,2026-07-14T01:10:00+08:00
c7959a8a-9d11-42e2-8f44-3e679443da0b,M-1563,SESS-20260713-2404-0031,RENTAL_ACCRUAL,16,180,2026-07-13T17:00:00+08:00
e6d2d741-548d-42dd-9e49-cffe9112b744,M-1109,SESS-20260713-6960-0032,RENTAL_REDEMPTION,-100,76,2026-07-13T17:00:00+08:00
251d619d-1a8b-46ba-a2c3-eaa208e64565,M-1109,SESS-20260713-6960-0032,RENTAL_ACCRUAL,101,177,2026-07-14T01:00:00+08:00
756cd194-92a9-4ba7-8cde-963e27229e3c,M-2002,SESS-20260713-5627-0033,RENTAL_ACCRUAL,10,55,2026-07-13T18:00:00+08:00
05de71d8-0ad3-4737-a4bd-6f7ce8a6cddb,M-1601,SESS-20260713-5633-0034,RENTAL_ACCRUAL,16,45,2026-07-13T15:30:00+08:00
fdc02bfb-b6ce-473c-bd36-43e08b106227,M-1721,SESS-20260713-2633-0035,RENTAL_ACCRUAL,24,69,2026-07-13T19:30:00+08:00
cda5c876-130a-427a-9821-4170e3d93d6c,M-1686,SESS-20260713-8134-0036,RENTAL_REDEMPTION,-100,93,2026-07-13T22:30:00+08:00
ab1f8806-4540-49bd-b30b-5754bcdf9e18,M-1686,SESS-20260713-8134-0036,RENTAL_ACCRUAL,11,104,2026-07-14T00:30:00+08:00
b1ae2d71-7426-4112-9a7b-dea52142ff07,M-1235,SESS-20260713-2137-0037,RENTAL_ACCRUAL,19,707,2026-07-13T15:30:00+08:00
3eb2a359-e33e-403f-b701-b4f140354845,M-1577,SESS-20260713-7333-0038,RENTAL_REDEMPTION,-100,119,2026-07-13T15:30:00+08:00
51472fe5-64bc-481e-b9cc-e0b4b65fbe2d,M-1577,SESS-20260713-7333-0038,RENTAL_ACCRUAL,38,157,2026-07-13T20:30:00+08:00
caed7d3a-6ac5-4d6e-8189-99e4dcbe4a86,M-1437,SESS-20260713-9070-0039,RENTAL_ACCRUAL,5,320,2026-07-13T21:45:00+08:00
82f3f335-434e-48a8-a4a6-7dbf27a59172,M-2143,SESS-20260713-2540-0040,RENTAL_ACCRUAL,10,55,2026-07-13T06:50:00+08:00
723ad095-9dfd-4056-bb1a-b45ed2c0b0bf,M-1296,SESS-20260713-7859-0041,RENTAL_ACCRUAL,28,837,2026-07-13T21:15:00+08:00
b7ac16ec-c4e6-4ff8-b98e-d25b4b05fe27,M-1494,SESS-20260713-5405-0042,RENTAL_REDEMPTION,-200,32,2026-07-13T23:00:00+08:00
161ea07b-a59f-4f2b-9784-feac4e89ec4e,M-1494,SESS-20260713-5405-0042,RENTAL_ACCRUAL,59,91,2026-07-14T07:00:00+08:00
372a978d-ac8a-4ac7-93d2-ea87865215cc,M-1077,SESS-20260713-9526-0043,RENTAL_ACCRUAL,16,172,2026-07-13T19:30:00+08:00
09315f12-8336-45c4-bcaf-dc4a0881db3b,M-1506,SESS-20260713-6390-0044,RENTAL_ACCRUAL,45,314,2026-07-14T05:15:00+08:00
e955a7bf-36dc-4aae-9410-0173180405c9,M-1404,SESS-20260713-1467-0045,RENTAL_ACCRUAL,40,81,2026-07-14T06:00:00+08:00
