order_item_id,purchase_id,item_sku,quantity,unit_price,total_price
ITEM-20260805-6240-0001-01,ORD-20260805-6240-0001,SKU-BEV-02,1,90.00,90.00
ITEM-20260805-6240-0001-02,ORD-20260805-6240-0001,SKU-BEV-01,1,65.00,65.00
ITEM-20260805-6240-0001-03,ORD-20260805-6240-0001,SKU-SNK-02,2,135.00,270.00
ITEM-20260804-7255-0002-01,ORD-20260804-7255-0002,SKU-SNK-01,2,120.00,240.00
ITEM-20260804-7117-0003-01,ORD-20260804-7117-0003,SKU-SNK-01,1,120.00,120.00
ITEM-20260805-5569-0004-01,ORD-20260805-5569-0004,SKU-BEV-03,1,30.00,30.00
ITEM-20260805-5569-0004-02,ORD-20260805-5569-0004,SKU-SNK-04,1,60.00,60.00
ITEM-20260804-6118-0005-01,ORD-20260804-6118-0005,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-5531-0006-01,ORD-20260804-5531-0006,SKU-BEV-03,1,30.00,30.00
ITEM-20260804-8069-0007-01,ORD-20260804-8069-0007,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-3787-0008-01,ORD-20260804-3787-0008,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-7643-0009-01,ORD-20260804-7643-0009,SKU-SNK-03,1,75.00,75.00
ITEM-20260804-7643-0009-02,ORD-20260804-7643-0009,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-7643-0009-03,ORD-20260804-7643-0009,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-8127-0010-01,ORD-20260804-8127-0010,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-4307-0011-01,ORD-20260804-4307-0011,SKU-SNK-03,1,75.00,75.00
ITEM-20260805-9487-0012-01,ORD-20260805-9487-0012,SKU-BEV-04,1,85.00,85.00
ITEM-20260805-9487-0012-02,ORD-20260805-9487-0012,SKU-SNK-02,1,135.00,135.00
ITEM-20260804-4653-0013-01,ORD-20260804-4653-0013,SKU-SNK-03,1,75.00,75.00
ITEM-20260805-7864-0014-01,ORD-20260805-7864-0014,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-1367-0015-01,ORD-20260804-1367-0015,SKU-BEV-03,1,30.00,30.00
ITEM-20260804-1367-0015-02,ORD-20260804-1367-0015,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-3275-0016-01,ORD-20260804-3275-0016,SKU-SNK-02,1,135.00,135.00
ITEM-20260805-2361-0017-01,ORD-20260805-2361-0017,SKU-BEV-01,1,65.00,65.00
ITEM-20260805-2361-0017-02,ORD-20260805-2361-0017,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-2833-0018-01,ORD-20260804-2833-0018,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-3104-0019-01,ORD-20260804-3104-0019,SKU-BEV-02,3,90.00,270.00
ITEM-20260804-8812-0020-01,ORD-20260804-8812-0020,SKU-SNK-01,3,120.00,360.00
ITEM-20260804-8812-0020-02,ORD-20260804-8812-0020,SKU-BEV-03,1,30.00,30.00
ITEM-20260804-9281-0021-01,ORD-20260804-9281-0021,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-5275-0022-01,ORD-20260804-5275-0022,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-5100-0023-01,ORD-20260804-5100-0023,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-8703-0024-01,ORD-20260804-8703-0024,SKU-BEV-02,1,90.00,90.00
ITEM-20260805-5226-0025-01,ORD-20260805-5226-0025,SKU-BEV-02,1,90.00,90.00
ITEM-20260805-3225-0026-01,ORD-20260805-3225-0026,SKU-SNK-01,1,120.00,120.00
ITEM-20260805-3225-0026-02,ORD-20260805-3225-0026,SKU-BEV-01,1,65.00,65.00
ITEM-20260804-8585-0027-01,ORD-20260804-8585-0027,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-8585-0027-02,ORD-20260804-8585-0027,SKU-BEV-01,1,65.00,65.00
ITEM-20260805-5025-0028-01,ORD-20260805-5025-0028,SKU-BEV-01,1,65.00,65.00
ITEM-20260804-3740-0029-01,ORD-20260804-3740-0029,SKU-SNK-04,1,60.00,60.00
ITEM-20260804-7333-0030-01,ORD-20260804-7333-0030,SKU-BEV-01,1,65.00,65.00
ITEM-20260804-7333-0030-02,ORD-20260804-7333-0030,SKU-BEV-03,2,30.00,60.00
ITEM-20260804-7333-0030-03,ORD-20260804-7333-0030,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-1693-0031-01,ORD-20260804-1693-0031,SKU-SNK-01,1,120.00,120.00
ITEM-20260804-6909-0032-01,ORD-20260804-6909-0032,SKU-BEV-02,1,90.00,90.00
ITEM-20260805-7586-0033-01,ORD-20260805-7586-0033,SKU-BEV-01,1,65.00,65.00
ITEM-20260805-7586-0033-02,ORD-20260805-7586-0033,SKU-BEV-04,1,85.00,85.00
ITEM-20260805-7586-0033-03,ORD-20260805-7586-0033,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-5626-0034-01,ORD-20260804-5626-0034,SKU-BEV-02,2,90.00,180.00
ITEM-20260805-7257-0035-01,ORD-20260805-7257-0035,SKU-SNK-03,1,75.00,75.00
ITEM-20260805-7257-0035-02,ORD-20260805-7257-0035,SKU-BEV-01,1,65.00,65.00
ITEM-20260804-7704-0036-01,ORD-20260804-7704-0036,SKU-BEV-04,2,85.00,170.00
ITEM-20260804-7704-0036-02,ORD-20260804-7704-0036,SKU-BEV-03,1,30.00,30.00
ITEM-20260804-7816-0037-01,ORD-20260804-7816-0037,SKU-BEV-01,1,65.00,65.00
ITEM-20260804-3773-0038-01,ORD-20260804-3773-0038,SKU-SNK-02,1,135.00,135.00
ITEM-20260804-2197-0039-01,ORD-20260804-2197-0039,SKU-SNK-01,1,120.00,120.00
ITEM-20260804-4192-0040-01,ORD-20260804-4192-0040,SKU-SNK-03,1,75.00,75.00
ITEM-20260804-4192-0040-02,ORD-20260804-4192-0040,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-8159-0041-01,ORD-20260804-8159-0041,SKU-BEV-03,1,30.00,30.00
ITEM-20260804-9441-0042-01,ORD-20260804-9441-0042,SKU-SNK-01,1,120.00,120.00
ITEM-20260804-6760-0043-01,ORD-20260804-6760-0043,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-1043-0044-01,ORD-20260804-1043-0044,SKU-SNK-01,1,120.00,120.00
ITEM-20260804-1043-0044-02,ORD-20260804-1043-0044,SKU-SNK-04,1,60.00,60.00
ITEM-20260804-8829-0045-01,ORD-20260804-8829-0045,SKU-BEV-01,1,65.00,65.00
ITEM-20260804-8829-0045-02,ORD-20260804-8829-0045,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-3971-0046-01,ORD-20260804-3971-0046,SKU-SNK-01,1,120.00,120.00
ITEM-20260804-1223-0047-01,ORD-20260804-1223-0047,SKU-SNK-02,1,135.00,135.00
ITEM-20260804-1223-0047-02,ORD-20260804-1223-0047,SKU-BEV-02,1,90.00,90.00
ITEM-20260805-7407-0048-01,ORD-20260805-7407-0048,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-2862-0049-01,ORD-20260804-2862-0049,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-2216-0050-01,ORD-20260804-2216-0050,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-5165-0051-01,ORD-20260804-5165-0051,SKU-BEV-03,2,30.00,60.00
ITEM-20260804-6314-0052-01,ORD-20260804-6314-0052,SKU-SNK-04,2,60.00,120.00
ITEM-20260804-4609-0053-01,ORD-20260804-4609-0053,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-4609-0053-02,ORD-20260804-4609-0053,SKU-BEV-01,1,65.00,65.00
ITEM-20260804-4834-0054-01,ORD-20260804-4834-0054,SKU-BEV-01,1,65.00,65.00
ITEM-20260804-4220-0055-01,ORD-20260804-4220-0055,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-4220-0055-02,ORD-20260804-4220-0055,SKU-SNK-01,1,120.00,120.00
ITEM-20260804-3954-0056-01,ORD-20260804-3954-0056,SKU-BEV-01,1,65.00,65.00
ITEM-20260804-5604-0057-01,ORD-20260804-5604-0057,SKU-BEV-01,1,65.00,65.00
ITEM-20260804-8906-0058-01,ORD-20260804-8906-0058,SKU-BEV-01,1,65.00,65.00
ITEM-20260804-8906-0058-02,ORD-20260804-8906-0058,SKU-SNK-02,1,135.00,135.00
ITEM-20260804-6054-0059-01,ORD-20260804-6054-0059,SKU-SNK-03,1,75.00,75.00
ITEM-20260804-5687-0060-01,ORD-20260804-5687-0060,SKU-SNK-01,2,120.00,240.00
ITEM-20260804-7392-0061-01,ORD-20260804-7392-0061,SKU-SNK-04,1,60.00,60.00
ITEM-20260804-7392-0061-02,ORD-20260804-7392-0061,SKU-SNK-01,2,120.00,240.00
ITEM-20260804-1668-0062-01,ORD-20260804-1668-0062,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-1668-0062-02,ORD-20260804-1668-0062,SKU-BEV-03,2,30.00,60.00
ITEM-20260804-1668-0062-03,ORD-20260804-1668-0062,SKU-SNK-04,1,60.00,60.00
ITEM-20260805-6573-0063-01,ORD-20260805-6573-0063,SKU-SNK-02,3,135.00,405.00
ITEM-20260804-6028-0064-01,ORD-20260804-6028-0064,SKU-BEV-03,1,30.00,30.00
ITEM-20260804-6028-0064-02,ORD-20260804-6028-0064,SKU-SNK-02,2,135.00,270.00
ITEM-20260804-8735-0065-01,ORD-20260804-8735-0065,SKU-SNK-04,1,60.00,60.00
ITEM-20260804-8247-0066-01,ORD-20260804-8247-0066,SKU-BEV-01,1,65.00,65.00
ITEM-20260804-8247-0066-02,ORD-20260804-8247-0066,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-9192-0067-01,ORD-20260804-9192-0067,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-9192-0067-02,ORD-20260804-9192-0067,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-7957-0068-01,ORD-20260804-7957-0068,SKU-BEV-02,1,90.00,90.00
ITEM-20260805-6586-0069-01,ORD-20260805-6586-0069,SKU-BEV-04,2,85.00,170.00
ITEM-20260804-5822-0070-01,ORD-20260804-5822-0070,SKU-BEV-01,1,65.00,65.00
ITEM-20260804-6002-0071-01,ORD-20260804-6002-0071,SKU-BEV-04,2,85.00,170.00
ITEM-20260805-7984-0072-01,ORD-20260805-7984-0072,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-5833-0073-01,ORD-20260804-5833-0073,SKU-SNK-01,2,120.00,240.00
ITEM-20260804-5833-0073-02,ORD-20260804-5833-0073,SKU-SNK-02,1,135.00,135.00
ITEM-20260804-7206-0074-01,ORD-20260804-7206-0074,SKU-ACC-02,1,180.00,180.00
ITEM-20260804-2099-0075-01,ORD-20260804-2099-0075,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-9077-0076-01,ORD-20260804-9077-0076,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-9077-0076-02,ORD-20260804-9077-0076,SKU-SNK-04,1,60.00,60.00
ITEM-20260805-2535-0077-01,ORD-20260805-2535-0077,SKU-BEV-01,1,65.00,65.00
ITEM-20260805-9654-0078-01,ORD-20260805-9654-0078,SKU-SNK-02,1,135.00,135.00
ITEM-20260804-4325-0079-01,ORD-20260804-4325-0079,SKU-SNK-01,1,120.00,120.00
ITEM-20260804-5587-0080-01,ORD-20260804-5587-0080,SKU-BEV-01,2,65.00,130.00
ITEM-20260804-5587-0080-02,ORD-20260804-5587-0080,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-1988-0081-01,ORD-20260804-1988-0081,SKU-BEV-03,1,30.00,30.00
ITEM-20260804-1988-0081-02,ORD-20260804-1988-0081,SKU-SNK-01,1,120.00,120.00
ITEM-20260804-3089-0082-01,ORD-20260804-3089-0082,SKU-SNK-02,1,135.00,135.00
ITEM-20260804-5829-0083-01,ORD-20260804-5829-0083,SKU-SNK-04,1,60.00,60.00
ITEM-20260804-5829-0083-02,ORD-20260804-5829-0083,SKU-BEV-02,3,90.00,270.00
ITEM-20260804-4186-0084-01,ORD-20260804-4186-0084,SKU-SNK-01,2,120.00,240.00
ITEM-20260804-9674-0085-01,ORD-20260804-9674-0085,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-1860-0086-01,ORD-20260804-1860-0086,SKU-BEV-02,1,90.00,90.00
ITEM-20260804-2802-0087-01,ORD-20260804-2802-0087,SKU-BEV-03,1,30.00,30.00
ITEM-20260804-5671-0088-01,ORD-20260804-5671-0088,SKU-SNK-02,1,135.00,135.00
ITEM-20260805-8311-0089-01,ORD-20260805-8311-0089,SKU-BEV-04,1,85.00,85.00
ITEM-20260805-8311-0089-02,ORD-20260805-8311-0089,SKU-SNK-01,1,120.00,120.00
ITEM-20260804-7332-0090-01,ORD-20260804-7332-0090,SKU-BEV-02,1,90.00,90.00
ITEM-20260805-5358-0091-01,ORD-20260805-5358-0091,SKU-ACC-01,1,25.00,25.00
ITEM-20260805-5358-0091-02,ORD-20260805-5358-0091,SKU-BEV-04,1,85.00,85.00
ITEM-20260804-8703-0092-01,ORD-20260804-8703-0092,SKU-ACC-01,1,25.00,25.00
ITEM-20260804-8703-0092-02,ORD-20260804-8703-0092,SKU-SNK-01,1,120.00,120.00
ITEM-20260804-8703-0092-03,ORD-20260804-8703-0092,SKU-SNK-03,1,75.00,75.00
ITEM-20260804-3349-0093-01,ORD-20260804-3349-0093,SKU-SNK-01,1,120.00,120.00
