ledger_id,member_id,source_reference_id,transaction_type,points_delta,resulting_balance,created_at
c28f8028-b523-4bc6-8567-ea433457b52f,M-1880,SESS-20260804-3364-0000,RENTAL_ACCRUAL,25,34,2026-08-05T01:00:00+08:00
f0f5f4e4-c2d1-4694-a6f1-97d6355f1c50,M-1334,SESS-20260804-5043-0001,RENTAL_REDEMPTION,-100,1,2026-08-04T18:30:00+08:00
d878cdb4-9321-4769-bc8d-a0dca5261358,M-1334,SESS-20260804-5043-0001,RENTAL_ACCRUAL,11,12,2026-08-04T20:30:00+08:00
6d1e2e4c-5cfa-445c-b9e5-cd012abbef58,M-1523,SESS-20260804-6767-0002,RENTAL_ACCRUAL,5,178,2026-08-04T22:15:00+08:00
d63e644d-b2d8-4dc6-b874-0e1c06f53690,M-1544,SESS-20260804-2822-0003,RENTAL_REDEMPTION,-100,124,2026-08-04T22:00:00+08:00
842c335b-46be-4bf6-8ae7-e13407bb4f86,M-1544,SESS-20260804-2822-0003,RENTAL_ACCRUAL,34,158,2026-08-05T01:00:00+08:00
dd18ff05-c4d4-4558-beb6-6293f6658ea9,M-1633,SESS-20260804-2526-0004,RENTAL_ACCRUAL,27,166,2026-08-04T21:45:00+08:00
0e6db695-4b3c-42b2-b1ab-f986a3f53f6e,M-1939,SESS-20260804-4328-0005,RENTAL_ACCRUAL,10,46,2026-08-05T00:45:00+08:00
846d24ac-b0eb-4f4a-ab43-71453627145d,M-2189,SESS-20260804-4253-0006,RENTAL_ACCRUAL,5,67,2026-08-04T07:30:00+08:00
964db52b-9e80-4066-8d9c-ec71f52d5d20,M-1031,SESS-20260804-2552-0007,RENTAL_ACCRUAL,9,1168,2026-08-04T21:00:00+08:00
fe7880e1-2cd9-4f05-9672-daf97e0eaedd,M-1159,SESS-20260804-6214-0008,RENTAL_ACCRUAL,40,183,2026-08-04T10:45:00+08:00
36836143-9162-40ce-8009-4664f14c597a,M-2086,SESS-20260804-5044-0009,RENTAL_ACCRUAL,36,174,2026-08-04T04:40:00+08:00
04e387b9-8f0a-4484-af70-7852394d41ac,M-2027,SESS-20260804-4360-0010,RENTAL_REDEMPTION,-200,46,2026-08-04T16:15:00+08:00
a65c8eff-e6ad-4b24-a1ba-625724fd9fcc,M-2027,SESS-20260804-4360-0010,RENTAL_ACCRUAL,5,51,2026-08-04T18:15:00+08:00
feb10558-2857-4cea-9dc4-edb1e5a08ad0,M-1431,SESS-20260804-4337-0011,RENTAL_ACCRUAL,16,476,2026-08-05T02:30:00+08:00
c2949028-a6ae-449c-b7de-b9188fb1640b,M-1941,SESS-20260804-1852-0012,RENTAL_ACCRUAL,5,54,2026-08-04T16:30:00+08:00
ec7a4d84-a215-4437-a12e-b28514547637,M-1160,SESS-20260804-1251-0013,RENTAL_ACCRUAL,11,369,2026-08-04T23:15:00+08:00
5023bdc5-3d17-4413-8456-d01c87254557,M-2023,SESS-20260804-3485-0014,RENTAL_ACCRUAL,11,337,2026-08-04T20:15:00+08:00
7211f30f-d52c-4b24-8ce2-e77084ba2857,M-1481,SESS-20260804-2587-0015,RENTAL_REDEMPTION,-100,186,2026-08-04T08:45:00+08:00
21ccda9a-3fcf-4a5c-9dd9-4e94b78c0e43,M-1481,SESS-20260804-2587-0015,RENTAL_ACCRUAL,5,191,2026-08-04T10:45:00+08:00
137d7c23-9096-4e69-993e-dfb044f2de41,M-1290,SESS-20260804-7080-0016,RENTAL_ACCRUAL,18,58,2026-08-04T23:45:00+08:00
594a1f08-802e-4468-a2d3-07a75ebb42f1,M-1396,SESS-20260804-9983-0017,RENTAL_ACCRUAL,16,234,2026-08-04T21:15:00+08:00
c62fd53e-49f2-4211-9f59-9ff032c43688,M-1297,SESS-20260804-7521-0018,RENTAL_ACCRUAL,11,300,2026-08-04T13:45:00+08:00
1180675e-7608-4fd2-9fa8-aa690c62f660,M-2071,SESS-20260804-1835-0019,RENTAL_REDEMPTION,-100,58,2026-08-04T09:15:00+08:00
b29d4c82-1012-4f13-a9ee-05704d854147,M-2071,SESS-20260804-1835-0019,RENTAL_ACCRUAL,20,78,2026-08-04T14:15:00+08:00
10fa6d21-c924-4a5e-a624-d5ef95d5d503,M-1671,SESS-20260804-1503-0020,RENTAL_ACCRUAL,40,338,2026-08-05T02:15:00+08:00
e27dc93c-9db0-416f-85da-4a3f177bf4cf,M-1859,SESS-20260804-3750-0021,RENTAL_REDEMPTION,-100,4,2026-08-04T21:00:00+08:00
3873f49b-2802-4e91-91a7-0710e2d91d32,M-1859,SESS-20260804-3750-0021,RENTAL_ACCRUAL,91,95,2026-08-05T05:00:00+08:00
740fe10f-d34c-4818-aead-14d21dfb977b,M-1643,SESS-20260804-7113-0022,RENTAL_ACCRUAL,11,369,2026-08-05T00:45:00+08:00
d5ed845c-ba36-4054-8f99-0e65549f481e,M-2132,SESS-20260804-4881-0023,RENTAL_ACCRUAL,36,108,2026-08-05T00:00:00+08:00
19590cae-89d5-404d-8ced-ead6cf73d3e4,M-1893,SESS-20260804-9795-0024,RENTAL_ACCRUAL,5,101,2026-08-04T21:30:00+08:00
d71f1c1a-e549-4da0-b443-411ac58a1975,M-1667,SESS-20260804-1370-0025,RENTAL_REDEMPTION,-100,299,2026-08-04T17:45:00+08:00
5036274e-df8b-4b07-a40b-b53b160ef1f6,M-1667,SESS-20260804-1370-0025,RENTAL_ACCRUAL,11,310,2026-08-04T19:45:00+08:00
33eb0e6b-4260-4509-809e-94c1fc0e7293,M-1615,SESS-20260804-7554-0026,RENTAL_ACCRUAL,11,526,2026-08-04T09:15:00+08:00
5494bf99-9ce2-429a-aa9b-34c296ecda46,M-1328,SESS-20260804-9230-0027,RENTAL_REDEMPTION,-100,61,2026-08-04T21:00:00+08:00
27e9eb06-bedf-4f41-a8cf-bdc5eced3bb2,M-1328,SESS-20260804-9230-0027,RENTAL_ACCRUAL,5,66,2026-08-04T23:00:00+08:00
45061628-0f46-486e-8ac2-ecb3a633a254,M-1034,SESS-20260804-8429-0028,RENTAL_ACCRUAL,28,169,2026-08-04T22:45:00+08:00
89569e14-60e1-4f40-80b7-09f6a344fca6,M-1507,SESS-20260804-2362-0029,RENTAL_ACCRUAL,11,124,2026-08-05T01:30:00+08:00
71bf5e01-e777-4627-9489-39884c843194,M-1076,SESS-20260804-8989-0030,RENTAL_ACCRUAL,11,34,2026-08-04T11:30:00+08:00
10ab6084-c828-4be7-9633-cc414d60c287,M-1416,SESS-20260804-5984-0031,RENTAL_ACCRUAL,30,2365,2026-08-04T23:30:00+08:00
22d8f09c-51d1-423e-9a25-84ceb29cb92b,M-1629,SESS-20260804-2139-0032,RENTAL_REDEMPTION,-100,103,2026-08-04T20:15:00+08:00
665f4993-4164-47db-8ab5-2d9eb8fdd69f,M-1629,SESS-20260804-2139-0032,RENTAL_ACCRUAL,2,105,2026-08-04T21:15:00+08:00
eaf442b3-73c8-46ad-b063-cba623d6cee8,M-1146,SESS-20260804-3271-0033,RENTAL_ACCRUAL,30,2677,2026-08-04T18:30:00+08:00
5f947ae1-aebf-4d0c-9594-3ea684fa4406,M-1207,SESS-20260804-2387-0034,RENTAL_ACCRUAL,18,554,2026-08-04T11:45:00+08:00
05874638-7bdd-4d32-ad24-4edcd3cc78f8,M-1567,SESS-20260804-1083-0035,RENTAL_REDEMPTION,-200,41,2026-08-04T15:30:00+08:00
210110bd-4626-48da-b020-d6e0b8eb9605,M-1567,SESS-20260804-1083-0035,RENTAL_ACCRUAL,4,45,2026-08-04T18:30:00+08:00
f55e05d5-dcbb-47bf-a9c7-16adaa6f2655,M-1565,SESS-20260804-2902-0036,RENTAL_ACCRUAL,18,631,2026-08-04T21:30:00+08:00
11299aa8-ef38-416a-83f2-fa857e6e92a7,M-1252,SESS-20260804-8603-0037,RENTAL_ACCRUAL,14,144,2026-08-04T18:00:00+08:00
3c18b183-7178-4396-908a-9afbbf35df82,M-1357,SESS-20260804-5655-0038,RENTAL_ACCRUAL,18,109,2026-08-04T18:15:00+08:00
b2260cf4-4c0b-47d2-9ad1-09ab56a44ff6,M-1965,SESS-20260804-8002-0039,RENTAL_ACCRUAL,36,299,2026-08-05T02:30:00+08:00
4e2b82d9-2ef9-4005-94d6-7afa570219d6,M-1965,TIER_UPGRADE_Standard_TO_Silver,TIER_BONUS,50,349,2026-08-05T02:30:00+08:00
24dbae20-8524-4c31-b787-9f95eba500ff,M-1089,SESS-20260804-7981-0040,RENTAL_REDEMPTION,-100,33,2026-08-04T18:30:00+08:00
5f7cb5a9-247b-4080-b66e-57b2370edf62,M-1089,SESS-20260804-7981-0040,RENTAL_ACCRUAL,5,38,2026-08-04T20:30:00+08:00
5560f439-3e67-4ef8-8d25-27f9a52723ea,M-1417,SESS-20260804-2426-0041,RENTAL_ACCRUAL,27,370,2026-08-05T00:15:00+08:00
79744b9d-38bf-4dc0-9aa6-e7dad6bf743e,M-2096,SESS-20260804-4351-0042,RENTAL_REDEMPTION,-100,4,2026-08-04T10:15:00+08:00
91052289-57c2-4405-9382-55ac2bf05c41,M-2096,SESS-20260804-4351-0042,RENTAL_ACCRUAL,10,14,2026-08-04T13:15:00+08:00
9c89e313-be5c-405e-985a-98b0a0846c27,M-1344,SESS-20260804-4383-0043,RENTAL_REDEMPTION,-300,386,2026-08-04T19:15:00+08:00
287ca1ee-4f74-4ca3-bea9-ce311c872d13,M-1344,SESS-20260804-4383-0043,RENTAL_ACCRUAL,21,407,2026-08-04T22:15:00+08:00
335027d9-9ab5-41a0-8398-0bab4e3326bf,M-1441,SESS-20260804-3484-0044,RENTAL_ACCRUAL,45,153,2026-08-04T18:30:00+08:00
