purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260804-2517-0217,M-1114,SESS-20260804-5714-0133,360.00,45,Maya,2026-08-04T05:51:27+08:00
ORD-20260804-7816-0037,M-1561,SESS-20260804-1560-0346,65.00,8,Maya,2026-08-04T05:54:42+08:00
ORD-20260804-1223-0047,M-2053,SESS-20260804-4688-0184,225.00,22,Cash,2026-08-04T06:50:28+08:00
ORD-20260804-3773-0038,M-2189,SESS-20260804-4253-0006,135.00,13,Credit Card,2026-08-04T07:17:28+08:00
ORD-20260804-6909-0032,M-1615,SESS-20260804-7554-0026,90.00,11,Cash,2026-08-04T08:20:05+08:00
ORD-20260804-6059-0224,M-1151,SESS-20260804-2771-0097,65.00,8,Cash,2026-08-04T08:43:14+08:00
ORD-20260804-1442-0257,M-2005,,200.00,25,GCash,2026-08-04T09:02:00+08:00
ORD-20260804-9670-0250,M-1476,,85.00,12,GCash,2026-08-04T09:07:00+08:00
ORD-20260804-6010-0222,M-2113,SESS-20260804-3389-0153,120.00,15,GCash,2026-08-04T09:12:05+08:00
ORD-20260804-2238-0300,M-1328,,130.00,16,GCash,2026-08-04T09:16:00+08:00
ORD-20260804-2593-0282,M-1547,,65.00,8,Credit Card,2026-08-04T09:26:00+08:00
ORD-20260804-2460-0281,M-1546,,90.00,11,GCash,2026-08-04T09:40:00+08:00
ORD-20260804-4247-0230,M-1191,,65.00,8,GCash,2026-08-04T09:48:00+08:00
ORD-20260804-7186-0231,M-1375,,65.00,8,Credit Card,2026-08-04T09:58:00+08:00
ORD-20260804-6950-0247,M-1100,,155.00,19,Cash,2026-08-04T09:58:00+08:00
ORD-20260804-4829-0297,M-1131,,90.00,11,Cash,2026-08-04T09:58:00+08:00
ORD-20260804-4301-0289,M-1560,,90.00,11,Cash,2026-08-04T10:08:00+08:00
ORD-20260804-8437-0266,M-1277,,65.00,9,Cash,2026-08-04T10:29:00+08:00
ORD-20260804-6314-0052,M-1159,SESS-20260804-6214-0008,120.00,15,Credit Card,2026-08-04T10:31:17+08:00
ORD-20260804-5506-0166,M-1129,SESS-20260804-4654-0311,195.00,29,GCash,2026-08-04T10:36:56+08:00
ORD-20260804-9735-0252,M-1958,,160.00,16,Cash,2026-08-04T10:53:00+08:00
ORD-20260804-2135-0277,M-1047,,300.00,37,GCash,2026-08-04T11:05:00+08:00
ORD-20260804-6486-0263,M-1649,,275.00,34,Credit Card,2026-08-04T11:09:00+08:00
ORD-20260804-7221-0292,M-1693,,120.00,15,GCash,2026-08-04T11:10:00+08:00
ORD-20260804-1557-0111,M-2071,SESS-20260804-1835-0019,180.00,18,Credit Card,2026-08-04T11:19:44+08:00
ORD-20260804-2876-0283,M-1983,,210.00,26,Cash,2026-08-04T11:33:00+08:00
ORD-20260804-2216-0050,M-2176,SESS-20260804-5525-0123,85.00,8,Maya,2026-08-04T11:33:55+08:00
ORD-20260804-4892-0102,M-1056,SESS-20260804-9886-0370,60.00,7,GCash,2026-08-04T11:40:12+08:00
ORD-20260804-8390-0270,M-1354,,330.00,41,Cash,2026-08-04T11:41:00+08:00
ORD-20260804-5646-0242,M-1433,,245.00,30,GCash,2026-08-04T11:42:00+08:00
ORD-20260804-5604-0057,M-1447,SESS-20260804-1189-0320,65.00,8,Maya,2026-08-04T11:44:27+08:00
ORD-20260804-3507-0223,M-1466,SESS-20260804-6920-0206,265.00,39,Cash,2026-08-04T11:47:18+08:00
ORD-20260804-5833-0073,M-1786,SESS-20260804-6336-0054,375.00,56,Credit Card,2026-08-04T11:54:13+08:00
ORD-20260804-3500-0259,M-1253,,30.00,3,Cash,2026-08-04T11:57:00+08:00
ORD-20260804-1632-0251,M-1622,,65.00,8,Maya,2026-08-04T12:14:00+08:00
ORD-20260804-3907-0299,M-1389,,135.00,20,GCash,2026-08-04T12:15:00+08:00
ORD-20260804-9120-0238,M-1949,,85.00,8,Credit Card,2026-08-04T12:23:00+08:00
ORD-20260804-8883-0294,M-1343,,300.00,37,Cash,2026-08-04T12:31:00+08:00
ORD-20260804-1697-0291,M-2091,,120.00,12,Cash,2026-08-04T12:38:00+08:00
ORD-20260804-6509-0264,M-1196,,295.00,36,Cash,2026-08-04T12:39:00+08:00
ORD-20260804-9367-0273,M-1089,,90.00,11,GCash,2026-08-04T12:41:00+08:00
ORD-20260804-7802-0130,M-1708,SESS-20260804-9558-0140,90.00,11,Cash,2026-08-04T12:42:12+08:00
ORD-20260804-1043-0044,M-2096,SESS-20260804-4351-0042,180.00,18,Maya,2026-08-04T13:00:49+08:00
ORD-20260804-6332-0233,M-1027,,75.00,9,Maya,2026-08-04T13:18:00+08:00
ORD-20260804-5823-0285,M-1734,,65.00,9,Maya,2026-08-04T13:40:00+08:00
ORD-20260804-6380-0152,M-1283,SESS-20260804-8441-0073,185.00,23,GCash,2026-08-04T13:46:34+08:00
ORD-20260804-3787-0008,M-1740,SESS-20260804-6343-0101,90.00,13,Cash,2026-08-04T13:56:25+08:00
ORD-20260804-7542-0185,M-1831,SESS-20260804-4192-0373,85.00,10,GCash,2026-08-04T13:57:08+08:00
ORD-20260804-7957-0068,M-1492,SESS-20260804-1038-0129,90.00,11,Cash,2026-08-04T14:13:29+08:00
ORD-20260804-5860-0262,M-2142,,75.00,7,Credit Card,2026-08-04T14:19:00+08:00
ORD-20260804-2130-0239,M-1026,,165.00,24,GCash,2026-08-04T14:25:00+08:00
ORD-20260804-3019-0178,M-1426,SESS-20260804-8453-0229,155.00,23,GCash,2026-08-04T14:35:25+08:00
ORD-20260804-2903-0235,M-1029,,120.00,18,GCash,2026-08-04T14:39:00+08:00
ORD-20260804-4242-0287,M-1058,,90.00,11,GCash,2026-08-04T14:43:00+08:00
ORD-20260804-3971-0046,M-1775,SESS-20260804-2149-0051,120.00,18,Credit Card,2026-08-04T14:44:29+08:00
ORD-20260804-2828-0243,M-1913,,65.00,8,Maya,2026-08-04T15:04:00+08:00
