rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260722-4178-0213,M-1026,PC-137,2026-07-22T01:30:00+08:00,2026-07-22T03:30:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,Maya
SESS-20260722-4307-0104,M-1469,PC-171,2026-07-22T01:35:00+08:00,2026-07-22T03:35:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,GCash
SESS-20260722-8131-0210,M-2000,PC-064,2026-07-22T02:15:00+08:00,2026-07-22T05:15:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
SESS-20260722-8330-0107,M-1898,PC-031,2026-07-22T03:00:00+08:00,2026-07-22T05:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Maya
SESS-20260722-2612-0130,M-1792,PC-062,2026-07-22T03:30:00+08:00,2026-07-22T05:30:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,100,50.00,30.00,4,Cash
SESS-20260722-1240-0080,M-2163,PC-045,2026-07-22T05:00:00+08:00,2026-07-22T06:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Credit Card
SESS-20260722-3222-0140,M-1240,PC-088,2026-07-22T06:30:00+08:00,2026-07-22T11:30:00+08:00,5.00,50.00,Gold,0.20,40.00,200.00,0,0.00,200.00,30,Maya
SESS-20260722-6119-0146,M-1401,PC-164,2026-07-22T06:30:00+08:00,2026-07-22T09:30:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,GCash
SESS-20260722-1970-0176,M-1794,PC-136,2026-07-22T06:30:00+08:00,2026-07-22T09:30:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,GCash
SESS-20260722-3109-0296,M-1693,PC-104,2026-07-22T07:30:00+08:00,2026-07-22T09:30:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Maya
SESS-20260722-6922-0061,M-1130,PC-132,2026-07-22T08:00:00+08:00,2026-07-22T10:00:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Credit Card
SESS-20260722-4635-0125,M-1216,PC-014,2026-07-22T08:15:00+08:00,2026-07-22T11:15:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,Cash
SESS-20260722-3373-0270,M-1556,PC-022,2026-07-22T08:45:00+08:00,2026-07-22T11:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260722-3328-0113,M-1167,PC-082,2026-07-22T09:00:00+08:00,2026-07-22T12:00:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,GCash
SESS-20260722-5864-0052,M-2064,PC-144,2026-07-22T09:15:00+08:00,2026-07-22T12:15:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,0,0.00,240.00,24,Cash
SESS-20260722-8880-0273,M-1246,PC-049,2026-07-22T09:15:00+08:00,2026-07-22T12:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260722-8336-0045,M-1069,PC-169,2026-07-22T09:30:00+08:00,2026-07-22T10:30:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,GCash
SESS-20260722-9837-0187,M-1402,PC-060,2026-07-22T09:30:00+08:00,2026-07-22T11:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260722-6310-0397,M-1757,PC-168,2026-07-22T09:30:00+08:00,2026-07-22T12:30:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,GCash
SESS-20260722-6313-0120,M-1667,PC-056,2026-07-22T10:00:00+08:00,2026-07-22T12:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260722-2054-0136,M-1181,PC-051,2026-07-22T10:00:00+08:00,2026-07-22T13:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260722-2261-0085,M-1422,PC-158,2026-07-22T10:15:00+08:00,2026-07-22T13:15:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,GCash
SESS-20260722-4048-0127,M-1410,PC-132,2026-07-22T10:15:00+08:00,2026-07-22T18:15:00+08:00,8.00,80.00,Gold,0.20,64.00,512.00,0,0.00,512.00,76,GCash
SESS-20260722-2351-0069,M-1817,PC-011,2026-07-22T10:30:00+08:00,2026-07-22T12:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260722-7857-0134,M-1541,PC-080,2026-07-22T10:45:00+08:00,2026-07-22T11:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260722-6001-0037,M-1434,PC-059,2026-07-22T11:00:00+08:00,2026-07-22T16:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,100,50.00,175.00,21,Credit Card
SESS-20260722-3208-0000,M-1756,PC-033,2026-07-22T11:15:00+08:00,2026-07-22T13:15:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,100,50.00,30.00,4,Maya
SESS-20260722-5314-0036,M-1379,PC-141,2026-07-22T11:15:00+08:00,2026-07-22T13:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260722-7894-0249,M-1345,PC-115,2026-07-22T11:30:00+08:00,2026-07-22T12:30:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,Maya
SESS-20260722-2871-0390,M-1355,PC-014,2026-07-22T11:30:00+08:00,2026-07-22T13:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260722-1090-0009,M-1253,PC-035,2026-07-22T11:45:00+08:00,2026-07-22T16:45:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,100,50.00,200.00,20,Credit Card
SESS-20260722-7262-0102,M-1504,PC-084,2026-07-22T11:45:00+08:00,2026-07-22T12:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
