order_item_id,purchase_id,item_sku,quantity,unit_price,total_price
ITEM-20260728-3862-0001-01,ORD-20260728-3862-0001,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-6907-0002-01,ORD-20260727-6907-0002,SKU-SNK-03,1,75.00,75.00
ITEM-20260727-6907-0002-02,ORD-20260727-6907-0002,SKU-SNK-01,1,120.00,120.00
ITEM-20260727-6225-0003-01,ORD-20260727-6225-0003,SKU-BEV-04,1,85.00,85.00
ITEM-20260727-6225-0003-02,ORD-20260727-6225-0003,SKU-BEV-02,1,90.00,90.00
ITEM-20260727-3730-0004-01,ORD-20260727-3730-0004,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-3730-0004-02,ORD-20260727-3730-0004,SKU-BEV-02,1,90.00,90.00
ITEM-20260727-6479-0005-01,ORD-20260727-6479-0005,SKU-BEV-03,1,30.00,30.00
ITEM-20260727-9499-0006-01,ORD-20260727-9499-0006,SKU-BEV-03,1,30.00,30.00
ITEM-20260727-9499-0006-02,ORD-20260727-9499-0006,SKU-BEV-01,2,65.00,130.00
ITEM-20260727-8766-0007-01,ORD-20260727-8766-0007,SKU-BEV-02,3,90.00,270.00
ITEM-20260727-3313-0008-01,ORD-20260727-3313-0008,SKU-SNK-04,3,60.00,180.00
ITEM-20260727-3313-0008-02,ORD-20260727-3313-0008,SKU-BEV-04,1,85.00,85.00
ITEM-20260728-7903-0009-01,ORD-20260728-7903-0009,SKU-BEV-04,1,85.00,85.00
ITEM-20260728-3650-0010-01,ORD-20260728-3650-0010,SKU-BEV-01,3,65.00,195.00
ITEM-20260727-4955-0011-01,ORD-20260727-4955-0011,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-2786-0012-01,ORD-20260727-2786-0012,SKU-BEV-04,1,85.00,85.00
ITEM-20260727-2786-0012-02,ORD-20260727-2786-0012,SKU-SNK-01,1,120.00,120.00
ITEM-20260727-8815-0013-01,ORD-20260727-8815-0013,SKU-BEV-04,1,85.00,85.00
ITEM-20260727-8815-0013-02,ORD-20260727-8815-0013,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-3834-0014-01,ORD-20260727-3834-0014,SKU-SNK-01,1,120.00,120.00
ITEM-20260727-3662-0015-01,ORD-20260727-3662-0015,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-3662-0015-02,ORD-20260727-3662-0015,SKU-BEV-03,1,30.00,30.00
ITEM-20260727-8493-0016-01,ORD-20260727-8493-0016,SKU-BEV-02,1,90.00,90.00
ITEM-20260727-2118-0017-01,ORD-20260727-2118-0017,SKU-BEV-02,1,90.00,90.00
ITEM-20260727-6829-0018-01,ORD-20260727-6829-0018,SKU-SNK-04,1,60.00,60.00
ITEM-20260727-6829-0018-02,ORD-20260727-6829-0018,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-7926-0019-01,ORD-20260727-7926-0019,SKU-BEV-02,1,90.00,90.00
ITEM-20260727-7926-0019-02,ORD-20260727-7926-0019,SKU-SNK-01,1,120.00,120.00
ITEM-20260727-9240-0020-01,ORD-20260727-9240-0020,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-8115-0021-01,ORD-20260727-8115-0021,SKU-ACC-02,1,180.00,180.00
ITEM-20260727-3629-0022-01,ORD-20260727-3629-0022,SKU-BEV-02,2,90.00,180.00
ITEM-20260727-2418-0023-01,ORD-20260727-2418-0023,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-2418-0023-02,ORD-20260727-2418-0023,SKU-SNK-01,1,120.00,120.00
ITEM-20260728-6033-0024-01,ORD-20260728-6033-0024,SKU-BEV-02,1,90.00,90.00
ITEM-20260727-7484-0025-01,ORD-20260727-7484-0025,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-6721-0026-01,ORD-20260727-6721-0026,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-2884-0027-01,ORD-20260727-2884-0027,SKU-SNK-02,1,135.00,135.00
ITEM-20260727-9419-0028-01,ORD-20260727-9419-0028,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-9419-0028-02,ORD-20260727-9419-0028,SKU-ACC-01,1,25.00,25.00
ITEM-20260727-1547-0029-01,ORD-20260727-1547-0029,SKU-SNK-01,1,120.00,120.00
ITEM-20260727-8084-0030-01,ORD-20260727-8084-0030,SKU-BEV-02,1,90.00,90.00
ITEM-20260727-8084-0030-02,ORD-20260727-8084-0030,SKU-SNK-01,1,120.00,120.00
ITEM-20260727-3013-0031-01,ORD-20260727-3013-0031,SKU-BEV-02,2,90.00,180.00
ITEM-20260727-6088-0032-01,ORD-20260727-6088-0032,SKU-SNK-02,1,135.00,135.00
ITEM-20260727-6088-0032-02,ORD-20260727-6088-0032,SKU-BEV-03,1,30.00,30.00
ITEM-20260728-3296-0033-01,ORD-20260728-3296-0033,SKU-BEV-01,1,65.00,65.00
ITEM-20260728-5752-0034-01,ORD-20260728-5752-0034,SKU-SNK-03,2,75.00,150.00
ITEM-20260727-1966-0035-01,ORD-20260727-1966-0035,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-8869-0036-01,ORD-20260727-8869-0036,SKU-SNK-04,1,60.00,60.00
ITEM-20260728-3836-0037-01,ORD-20260728-3836-0037,SKU-SNK-01,1,120.00,120.00
ITEM-20260728-4183-0038-01,ORD-20260728-4183-0038,SKU-BEV-04,1,85.00,85.00
ITEM-20260728-4183-0038-02,ORD-20260728-4183-0038,SKU-BEV-01,3,65.00,195.00
ITEM-20260727-9573-0039-01,ORD-20260727-9573-0039,SKU-BEV-04,1,85.00,85.00
ITEM-20260727-4191-0040-01,ORD-20260727-4191-0040,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-2332-0041-01,ORD-20260727-2332-0041,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-2332-0041-02,ORD-20260727-2332-0041,SKU-BEV-02,1,90.00,90.00
ITEM-20260727-2928-0042-01,ORD-20260727-2928-0042,SKU-SNK-01,1,120.00,120.00
ITEM-20260727-1395-0043-01,ORD-20260727-1395-0043,SKU-BEV-03,1,30.00,30.00
ITEM-20260727-3045-0044-01,ORD-20260727-3045-0044,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-3045-0044-02,ORD-20260727-3045-0044,SKU-SNK-01,2,120.00,240.00
ITEM-20260727-6116-0045-01,ORD-20260727-6116-0045,SKU-SNK-02,1,135.00,135.00
ITEM-20260727-6116-0045-02,ORD-20260727-6116-0045,SKU-BEV-02,1,90.00,90.00
ITEM-20260727-4701-0046-01,ORD-20260727-4701-0046,SKU-BEV-04,1,85.00,85.00
ITEM-20260727-1583-0047-01,ORD-20260727-1583-0047,SKU-BEV-02,1,90.00,90.00
ITEM-20260727-6170-0048-01,ORD-20260727-6170-0048,SKU-BEV-01,1,65.00,65.00
ITEM-20260727-6851-0049-01,ORD-20260727-6851-0049,SKU-ACC-02,1,180.00,180.00
ITEM-20260727-6812-0050-01,ORD-20260727-6812-0050,SKU-ACC-02,2,180.00,360.00
ITEM-20260727-8562-0051-01,ORD-20260727-8562-0051,SKU-SNK-03,1,75.00,75.00
ITEM-20260727-3627-0052-01,ORD-20260727-3627-0052,SKU-SNK-02,3,135.00,405.00
ITEM-20260727-3627-0052-02,ORD-20260727-3627-0052,SKU-BEV-01,2,65.00,130.00
ITEM-20260727-8985-0053-01,ORD-20260727-8985-0053,SKU-BEV-02,2,90.00,180.00
ITEM-20260727-8985-0053-02,ORD-20260727-8985-0053,SKU-SNK-02,1,135.00,135.00
ITEM-20260728-7980-0054-01,ORD-20260728-7980-0054,SKU-SNK-01,1,120.00,120.00
ITEM-20260727-2428-0055-01,ORD-20260727-2428-0055,SKU-BEV-01,1,65.00,65.00
ITEM-20260728-3555-0056-01,ORD-20260728-3555-0056,SKU-BEV-02,2,90.00,180.00
ITEM-20260727-5225-0057-01,ORD-20260727-5225-0057,SKU-SNK-02,1,135.00,135.00
ITEM-20260727-1869-0058-01,ORD-20260727-1869-0058,SKU-SNK-01,1,120.00,120.00
ITEM-20260728-5210-0059-01,ORD-20260728-5210-0059,SKU-SNK-01,1,120.00,120.00
ITEM-20260727-1460-0060-01,ORD-20260727-1460-0060,SKU-SNK-02,1,135.00,135.00
ITEM-20260727-3529-0061-01,ORD-20260727-3529-0061,SKU-BEV-03,2,30.00,60.00
ITEM-20260727-6456-0062-01,ORD-20260727-6456-0062,SKU-ACC-02,1,180.00,180.00
ITEM-20260727-6456-0062-02,ORD-20260727-6456-0062,SKU-SNK-01,1,120.00,120.00
ITEM-20260727-5664-0063-01,ORD-20260727-5664-0063,SKU-BEV-02,2,90.00,180.00
ITEM-20260727-6304-0064-01,ORD-20260727-6304-0064,SKU-BEV-02,1,90.00,90.00
