rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260727-7840-0174,M-1448,PC-173,2026-07-27T00:55:00+08:00,2026-07-27T01:55:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,100,50.00,58.00,7,Maya
SESS-20260727-6211-0030,M-1325,PC-082,2026-07-27T01:45:00+08:00,2026-07-27T02:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260727-4481-0244,M-1234,PC-007,2026-07-27T02:30:00+08:00,2026-07-27T05:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260727-5312-0063,M-1840,PC-147,2026-07-27T02:45:00+08:00,2026-07-27T04:45:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,GCash
SESS-20260727-6615-0055,M-1457,PC-084,2026-07-27T03:30:00+08:00,2026-07-27T06:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Credit Card
SESS-20260727-5187-0333,M-1512,PC-081,2026-07-27T04:45:00+08:00,2026-07-27T07:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260727-1181-0049,M-1203,PC-042,2026-07-27T06:00:00+08:00,2026-07-27T08:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260727-9475-0145,M-1660,PC-042,2026-07-27T08:00:00+08:00,2026-07-27T10:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Cash
SESS-20260727-7869-0001,M-1693,PC-016,2026-07-27T08:15:00+08:00,2026-07-27T11:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260727-3487-0056,M-1764,PC-022,2026-07-27T08:15:00+08:00,2026-07-27T13:15:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,100,50.00,175.00,21,GCash
SESS-20260727-1657-0116,M-1269,PC-011,2026-07-27T08:15:00+08:00,2026-07-27T16:15:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,GCash
SESS-20260727-9423-0080,M-1810,PC-080,2026-07-27T08:30:00+08:00,2026-07-27T11:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260727-2208-0083,M-1467,PC-028,2026-07-27T08:45:00+08:00,2026-07-27T13:45:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Credit Card
SESS-20260727-5878-0176,M-1450,PC-163,2026-07-27T08:45:00+08:00,2026-07-27T10:45:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Cash
SESS-20260727-7186-0039,M-1732,PC-103,2026-07-27T09:00:00+08:00,2026-07-27T11:00:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260727-5831-0054,M-1583,PC-087,2026-07-27T09:00:00+08:00,2026-07-27T11:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260727-9916-0229,M-1282,PC-119,2026-07-27T09:15:00+08:00,2026-07-27T12:15:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,0,0.00,192.00,28,Cash
