purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260826-7193-0233,M-1376,SESS-20260826-8064-0003,210.00,26,Cash,2026-08-26T02:49:02+08:00
ORD-20260826-2516-0001,M-1512,SESS-20260826-4958-0074,120.00,18,Credit Card,2026-08-26T03:08:12+08:00
ORD-20260826-4756-0226,M-1533,SESS-20260826-5712-0359,90.00,13,GCash,2026-08-26T07:24:47+08:00
ORD-20260826-5239-0059,M-1419,SESS-20260826-6360-0090,135.00,16,GCash,2026-08-26T08:38:05+08:00
ORD-20260826-8574-0023,M-1428,SESS-20260826-5260-0174,65.00,8,Maya,2026-08-26T08:57:47+08:00
ORD-20260826-4484-0054,M-1781,SESS-20260826-7098-0013,180.00,27,GCash,2026-08-26T08:57:47+08:00
ORD-20260826-5931-0306,M-1445,,85.00,10,GCash,2026-08-26T09:04:00+08:00
ORD-20260826-5321-0190,M-1019,SESS-20260826-8247-0119,240.00,30,Maya,2026-08-26T09:05:52+08:00
ORD-20260826-2522-0121,M-2004,SESS-20260826-6511-0040,65.00,8,Cash,2026-08-26T09:15:26+08:00
ORD-20260826-9354-0087,M-2189,SESS-20260826-1018-0153,325.00,40,Maya,2026-08-26T09:22:07+08:00
ORD-20260826-6970-0244,M-1301,,180.00,22,GCash,2026-08-26T09:43:00+08:00
ORD-20260826-1580-0248,M-2071,,85.00,10,GCash,2026-08-26T09:50:00+08:00
ORD-20260826-7739-0251,M-1282,,195.00,29,GCash,2026-08-26T09:51:00+08:00
ORD-20260826-9008-0011,M-1527,SESS-20260826-8689-0002,130.00,16,GCash,2026-08-26T09:54:08+08:00
ORD-20260826-3475-0303,M-2181,,180.00,18,Maya,2026-08-26T10:10:00+08:00
ORD-20260826-6423-0249,M-1832,,30.00,3,GCash,2026-08-26T10:11:00+08:00
ORD-20260826-1152-0310,M-1512,,185.00,27,Cash,2026-08-26T10:14:00+08:00
ORD-20260826-3164-0307,M-1631,,135.00,16,GCash,2026-08-26T10:18:00+08:00
ORD-20260826-3686-0238,M-2098,,85.00,10,Credit Card,2026-08-26T10:37:00+08:00
ORD-20260826-1225-0240,M-1494,,85.00,12,GCash,2026-08-26T10:38:00+08:00
ORD-20260826-1152-0271,M-1051,,265.00,39,GCash,2026-08-26T10:38:00+08:00
ORD-20260826-7622-0256,M-1304,,30.00,3,GCash,2026-08-26T10:40:00+08:00
ORD-20260826-1259-0272,M-1440,,75.00,9,Maya,2026-08-26T10:42:00+08:00
ORD-20260826-1758-0243,M-1723,,155.00,19,GCash,2026-08-26T10:43:00+08:00
ORD-20260826-9549-0138,M-1769,SESS-20260826-7508-0026,65.00,8,Cash,2026-08-26T10:44:37+08:00
ORD-20260826-4113-0058,M-1177,SESS-20260826-4281-0127,120.00,15,GCash,2026-08-26T10:52:14+08:00
ORD-20260826-3198-0105,M-1465,SESS-20260826-2046-0070,30.00,4,GCash,2026-08-26T10:58:25+08:00
ORD-20260826-4750-0035,M-1748,SESS-20260826-1719-0063,95.00,14,Cash,2026-08-26T11:17:11+08:00
ORD-20260826-3281-0061,M-1120,SESS-20260826-2617-0011,180.00,27,Cash,2026-08-26T11:17:17+08:00
ORD-20260826-2376-0198,M-1931,SESS-20260826-6027-0093,210.00,26,GCash,2026-08-26T11:20:23+08:00
ORD-20260826-6614-0298,M-1547,,65.00,8,Credit Card,2026-08-26T11:23:00+08:00
ORD-20260826-1219-0148,M-1213,SESS-20260826-7006-0245,120.00,15,Credit Card,2026-08-26T11:23:44+08:00
ORD-20260826-1220-0074,M-1324,SESS-20260826-4044-0059,135.00,16,Cash,2026-08-26T11:25:33+08:00
ORD-20260826-8511-0161,M-1064,SESS-20260826-7616-0069,240.00,30,GCash,2026-08-26T11:34:36+08:00
ORD-20260826-9835-0126,M-1905,SESS-20260826-4136-0215,180.00,22,Cash,2026-08-26T12:11:22+08:00
ORD-20260826-7023-0274,M-1070,,65.00,8,GCash,2026-08-26T12:12:00+08:00
ORD-20260826-4368-0297,M-2047,,90.00,11,Maya,2026-08-26T12:12:00+08:00
ORD-20260826-1989-0010,M-1523,SESS-20260826-7219-0170,165.00,20,Maya,2026-08-26T12:23:00+08:00
ORD-20260826-6277-0245,M-1506,,345.00,43,GCash,2026-08-26T12:43:00+08:00
ORD-20260826-9655-0294,M-2164,,90.00,9,Credit Card,2026-08-26T12:46:00+08:00
ORD-20260826-1083-0280,M-1770,,120.00,18,GCash,2026-08-26T13:16:00+08:00
ORD-20260826-4702-0053,M-1968,SESS-20260826-2323-0166,185.00,23,GCash,2026-08-26T13:21:39+08:00
ORD-20260826-9521-0289,M-1136,,210.00,26,GCash,2026-08-26T13:22:00+08:00
ORD-20260826-2750-0265,M-2124,,85.00,10,Cash,2026-08-26T13:24:00+08:00
