ledger_id,member_id,source_reference_id,transaction_type,points_delta,resulting_balance,created_at
f8030d78-8b25-4f8f-9215-62f43913cbe9,M-2115,SESS-20260826-3261-0000,RENTAL_ACCRUAL,11,190,2026-08-26T22:30:00+08:00
dbe9142a-f424-4c69-844a-e10c5e1cd14c,M-1977,SESS-20260826-6694-0001,RENTAL_ACCRUAL,40,276,2026-08-27T01:15:00+08:00
52ad68d3-83d8-47e3-9395-eb53b319fcd8,M-1527,SESS-20260826-8689-0002,RENTAL_ACCRUAL,27,900,2026-08-26T10:45:00+08:00
a1fbb92b-ef53-4523-a85a-2223685e9c92,M-1376,SESS-20260826-8064-0003,RENTAL_ACCRUAL,11,316,2026-08-26T04:00:00+08:00
1b6fc63a-ead0-47dc-8ad4-e086a9e04d28,M-1912,SESS-20260826-4628-0004,RENTAL_REDEMPTION,-100,315,2026-08-26T14:45:00+08:00
db62b8a9-7ce5-438d-98cd-a1e0f50b9916,M-1912,SESS-20260826-4628-0004,RENTAL_ACCRUAL,5,320,2026-08-26T16:45:00+08:00
994e0ecf-65c5-4be2-89fb-b646d539614c,M-1321,SESS-20260826-3943-0005,RENTAL_ACCRUAL,40,397,2026-08-26T12:00:00+08:00
eff52f6b-22be-419b-90fb-d44d31672354,M-1637,SESS-20260826-7761-0006,RENTAL_REDEMPTION,-100,1457,2026-08-26T09:30:00+08:00
e5e1e4f8-bab3-4458-bf37-06d5170cbcf2,M-1637,SESS-20260826-7761-0006,RENTAL_ACCRUAL,4,1461,2026-08-26T11:30:00+08:00
fea9e785-9cb0-44fb-ba4d-ddf5ec79b40e,M-2156,SESS-20260826-7124-0007,RENTAL_ACCRUAL,25,61,2026-08-26T20:45:00+08:00
c0b53cde-7141-4e9a-a8b4-d70ea8fa2771,M-1965,SESS-20260826-1469-0008,RENTAL_ACCRUAL,11,290,2026-08-26T21:30:00+08:00
812e5bf3-fec5-463b-93c7-8ec95d00e63d,M-1553,SESS-20260826-9213-0009,RENTAL_ACCRUAL,11,470,2026-08-26T18:45:00+08:00
5ee8d0f6-6a76-4b23-8f16-36845a973b81,M-1408,SESS-20260826-4521-0010,RENTAL_ACCRUAL,5,70,2026-08-26T14:15:00+08:00
e5709043-017a-4138-ac43-fa516c0f2282,M-1120,SESS-20260826-2617-0011,RENTAL_REDEMPTION,-400,511,2026-08-26T10:45:00+08:00
600534b3-6463-4fea-b50e-d02ad78521e6,M-1585,SESS-20260826-8212-0012,RENTAL_ACCRUAL,48,465,2026-08-26T22:00:00+08:00
baabe3ec-8b7f-49f6-abe8-ce933af75c87,M-1781,SESS-20260826-7098-0013,RENTAL_REDEMPTION,-100,3631,2026-08-26T08:30:00+08:00
872e27b2-80b0-4b45-9763-52e00d6c7677,M-1781,SESS-20260826-7098-0013,RENTAL_ACCRUAL,4,3635,2026-08-26T10:30:00+08:00
2b0cf708-ec9d-47f2-89ec-554aa6f6e088,M-1421,SESS-20260826-1274-0014,RENTAL_ACCRUAL,14,668,2026-08-26T23:45:00+08:00
12f43fbc-bc05-433e-9755-c61d250d3e3e,M-1609,SESS-20260826-1504-0015,RENTAL_ACCRUAL,6,782,2026-08-26T21:30:00+08:00
fa5a351c-3227-410f-9e61-fffaae83de0b,M-1582,SESS-20260826-5530-0016,RENTAL_REDEMPTION,-100,554,2026-08-26T21:15:00+08:00
629cd312-f07c-4fcd-a0b9-13ad43d5287f,M-1582,SESS-20260826-5530-0016,RENTAL_ACCRUAL,5,559,2026-08-26T23:15:00+08:00
7f8d92d4-f144-40d1-9d64-0d0fc03c190e,M-1129,SESS-20260826-2360-0017,RENTAL_REDEMPTION,-200,1121,2026-08-26T12:45:00+08:00
9fc0fb57-d6ae-41f3-99ec-7836ea2e8569,M-1129,SESS-20260826-2360-0017,RENTAL_ACCRUAL,3,1124,2026-08-26T15:45:00+08:00
3e994153-9afe-4e0e-94d3-c8d695dd1d2d,M-1477,SESS-20260826-4879-0018,RENTAL_ACCRUAL,9,284,2026-08-26T15:00:00+08:00
bb558a8e-5da4-4b28-adb4-05424e0b8c89,M-1530,SESS-20260826-1631-0019,RENTAL_ACCRUAL,12,112,2026-08-27T01:30:00+08:00
75016bc8-c177-454f-9573-cbc86e3e6304,M-1754,SESS-20260826-2594-0020,RENTAL_ACCRUAL,27,260,2026-08-26T17:45:00+08:00
8ff62817-d974-4e39-864d-2384d9ea6b47,M-1037,SESS-20260826-5591-0021,RENTAL_ACCRUAL,43,599,2026-08-26T23:15:00+08:00
7283fe9d-57cd-4dca-807b-0003b4e8d2e7,M-1953,SESS-20260826-5121-0022,RENTAL_ACCRUAL,15,103,2026-08-26T22:15:00+08:00
acc0eadb-c22f-42f8-8dbd-49a91e50dc37,M-1171,SESS-20260826-8331-0023,RENTAL_REDEMPTION,-100,70,2026-08-26T14:30:00+08:00
babe327c-66ed-403c-9a89-ed3e9821671c,M-1171,SESS-20260826-8331-0023,RENTAL_ACCRUAL,20,90,2026-08-26T17:30:00+08:00
cc04070b-1d2e-41ff-ac7f-ab59d390afe3,M-1846,SESS-20260826-9967-0024,RENTAL_REDEMPTION,-100,4,2026-08-26T11:30:00+08:00
ad28ece7-ec13-4aa3-9ff9-8bd222637e47,M-2083,SESS-20260826-6746-0025,RENTAL_ACCRUAL,15,157,2026-08-26T20:45:00+08:00
30035c10-4f00-4310-9e28-12b73582211d,M-1769,SESS-20260826-7508-0026,RENTAL_ACCRUAL,11,338,2026-08-26T11:45:00+08:00
1233d947-f1cb-49c0-9490-8867c534bb46,M-1020,SESS-20260826-7878-0027,RENTAL_ACCRUAL,27,369,2026-08-26T22:30:00+08:00
5c5fcf76-c93d-4ea2-b7cf-5436a66a7e1d,M-2138,SESS-20260826-8441-0028,RENTAL_ACCRUAL,40,90,2026-08-26T22:55:00+08:00
82ab7883-213e-4533-9fbd-4452df03921b,M-1022,SESS-20260826-2808-0029,RENTAL_ACCRUAL,11,245,2026-08-26T23:45:00+08:00
01160fda-eda8-437c-a88b-eb119f4908fd,M-1255,SESS-20260826-6682-0030,RENTAL_ACCRUAL,27,439,2026-08-26T19:15:00+08:00
