rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260823-6163-0111,M-1479,PC-086,2026-08-23T01:00:00+08:00,2026-08-23T04:00:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,GCash
SESS-20260823-7329-0174,M-1660,PC-037,2026-08-23T01:15:00+08:00,2026-08-23T02:15:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Maya
SESS-20260823-4935-0032,M-1499,PC-105,2026-08-23T01:30:00+08:00,2026-08-23T04:30:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,GCash
SESS-20260823-9877-0348,M-1855,PC-049,2026-08-23T01:55:00+08:00,2026-08-23T04:55:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Cash
SESS-20260823-1407-0163,M-1034,PC-082,2026-08-23T02:00:00+08:00,2026-08-23T04:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260823-3141-0083,M-1102,PC-029,2026-08-23T02:45:00+08:00,2026-08-23T04:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260823-6626-0305,M-2059,PC-112,2026-08-23T03:15:00+08:00,2026-08-23T05:15:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Credit Card
SESS-20260823-8639-0103,M-1031,PC-101,2026-08-23T03:35:00+08:00,2026-08-23T08:35:00+08:00,5.00,80.00,Gold,0.20,64.00,320.00,0,0.00,320.00,48,Cash
SESS-20260823-5268-0042,M-1356,PC-033,2026-08-23T06:00:00+08:00,2026-08-23T09:00:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,GCash
SESS-20260823-6468-0132,M-1549,PC-023,2026-08-23T06:10:00+08:00,2026-08-23T07:10:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260823-9732-0040,M-1311,PC-164,2026-08-23T06:30:00+08:00,2026-08-23T11:30:00+08:00,5.00,120.00,Silver,0.10,108.00,540.00,0,0.00,540.00,67,Cash
