purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260823-8146-0119,M-1102,SESS-20260823-3141-0083,65.00,8,GCash,2026-08-23T02:49:10+08:00
ORD-20260823-1177-0222,M-1479,SESS-20260823-6163-0111,90.00,13,Credit Card,2026-08-23T03:08:25+08:00
ORD-20260823-4975-0177,M-1499,SESS-20260823-4935-0032,85.00,10,Maya,2026-08-23T04:15:46+08:00
ORD-20260823-7309-0028,M-1356,SESS-20260823-5268-0042,150.00,22,Maya,2026-08-23T06:02:25+08:00
ORD-20260823-9821-0136,M-1266,SESS-20260823-3756-0451,325.00,40,GCash,2026-08-23T08:17:36+08:00
ORD-20260823-6022-0200,M-2073,SESS-20260823-4027-0019,185.00,18,Maya,2026-08-23T08:24:32+08:00
ORD-20260823-9939-0238,M-1652,SESS-20260823-6771-0121,180.00,22,Cash,2026-08-23T08:30:58+08:00
ORD-20260823-7514-0112,M-2126,SESS-20260823-3048-0043,65.00,8,Maya,2026-08-23T08:52:08+08:00
ORD-20260823-2269-0295,M-1194,SESS-20260823-7245-0000,195.00,24,Cash,2026-08-23T08:55:00+08:00
ORD-20260823-7167-0318,M-1179,,95.00,11,GCash,2026-08-23T09:05:00+08:00
ORD-20260823-3666-0305,M-1590,,85.00,10,GCash,2026-08-23T09:19:00+08:00
ORD-20260823-5548-0332,M-1890,,140.00,14,Cash,2026-08-23T09:20:00+08:00
ORD-20260823-2521-0366,M-1432,,60.00,9,GCash,2026-08-23T09:21:00+08:00
ORD-20260823-5192-0352,M-2084,,150.00,18,Cash,2026-08-23T09:23:00+08:00
ORD-20260823-8136-0347,M-1443,,295.00,44,Maya,2026-08-23T09:24:00+08:00
ORD-20260823-7562-0223,M-2182,SESS-20260823-2593-0012,345.00,34,GCash,2026-08-23T09:29:30+08:00
ORD-20260823-6848-0351,M-1515,,135.00,16,GCash,2026-08-23T09:31:00+08:00
ORD-20260823-6906-0287,M-2077,SESS-20260823-8829-0073,65.00,8,Cash,2026-08-23T09:31:46+08:00
ORD-20260823-8198-0315,M-1129,,170.00,25,GCash,2026-08-23T09:33:00+08:00
ORD-20260823-5766-0349,M-2135,,180.00,18,Cash,2026-08-23T09:44:00+08:00
ORD-20260823-9882-0369,M-1356,,150.00,22,Cash,2026-08-23T09:48:00+08:00
ORD-20260823-1310-0381,M-1350,,155.00,23,Cash,2026-08-23T09:52:00+08:00
ORD-20260823-7262-0375,M-1752,,60.00,9,Cash,2026-08-23T09:57:00+08:00
ORD-20260823-9866-0253,M-2037,SESS-20260823-7772-0072,130.00,13,Cash,2026-08-23T09:57:11+08:00
ORD-20260823-1995-0327,M-1236,,75.00,9,GCash,2026-08-23T10:03:00+08:00
ORD-20260823-2917-0388,M-1476,,60.00,9,Cash,2026-08-23T10:09:00+08:00
ORD-20260823-5514-0365,M-2186,,200.00,25,Cash,2026-08-23T10:16:00+08:00
ORD-20260823-3533-0371,M-1815,,480.00,60,GCash,2026-08-23T10:21:00+08:00
ORD-20260823-9809-0372,M-1479,,185.00,27,GCash,2026-08-23T10:22:00+08:00
ORD-20260823-1808-0325,M-1857,,85.00,10,Cash,2026-08-23T10:35:00+08:00
