rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260802-3787-0333,M-1774,PC-134,2026-08-02T00:50:00+08:00,2026-08-02T02:50:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,100,50.00,94.00,11,GCash
SESS-20260802-8073-0185,M-1149,PC-058,2026-08-02T01:15:00+08:00,2026-08-02T03:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Credit Card
SESS-20260802-2227-0069,M-1769,PC-120,2026-08-02T01:20:00+08:00,2026-08-02T04:20:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Maya
SESS-20260802-8556-0059,M-1043,PC-049,2026-08-02T03:00:00+08:00,2026-08-02T04:00:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,Credit Card
SESS-20260802-7185-0214,M-1037,PC-106,2026-08-02T04:00:00+08:00,2026-08-02T06:00:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,Credit Card
SESS-20260802-3857-0106,M-1186,PC-029,2026-08-02T04:30:00+08:00,2026-08-02T07:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260802-1238-0082,M-2176,PC-009,2026-08-02T04:45:00+08:00,2026-08-02T12:45:00+08:00,8.00,50.00,Standard,0.00,50.00,400.00,0,0.00,400.00,40,Maya
SESS-20260802-9380-0017,M-1030,PC-020,2026-08-02T05:00:00+08:00,2026-08-02T08:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260802-7170-0117,M-1398,PC-068,2026-08-02T05:15:00+08:00,2026-08-02T07:15:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,100,50.00,30.00,4,Cash
SESS-20260802-7442-0035,M-1040,PC-088,2026-08-02T05:30:00+08:00,2026-08-02T08:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260802-3507-0037,M-1166,PC-045,2026-08-02T05:45:00+08:00,2026-08-02T06:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Cash
SESS-20260802-6438-0058,M-1189,PC-027,2026-08-02T06:30:00+08:00,2026-08-02T14:30:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,GCash
SESS-20260802-7113-0303,M-1600,PC-121,2026-08-02T06:45:00+08:00,2026-08-02T07:45:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
SESS-20260802-7222-0129,M-1804,PC-114,2026-08-02T07:00:00+08:00,2026-08-02T09:00:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Maya
SESS-20260802-9847-0011,M-1472,PC-064,2026-08-02T07:30:00+08:00,2026-08-02T15:30:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,GCash
SESS-20260802-6100-0008,M-1712,PC-157,2026-08-02T08:00:00+08:00,2026-08-02T11:00:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,100,50.00,274.00,34,GCash
SESS-20260802-9226-0012,M-1619,PC-021,2026-08-02T08:30:00+08:00,2026-08-02T16:30:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,GCash
SESS-20260802-1440-0109,M-1599,PC-043,2026-08-02T08:30:00+08:00,2026-08-02T09:30:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260802-4566-0188,M-1383,PC-125,2026-08-02T08:30:00+08:00,2026-08-02T13:30:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,Credit Card
