ledger_id,member_id,source_reference_id,transaction_type,points_delta,resulting_balance,created_at
3b1c65b2-de91-445f-82a3-e00f8face368,M-1672,SESS-20260802-5828-0000,RENTAL_ACCRUAL,11,240,2026-08-02T14:15:00+08:00
ed66026a-07af-4cba-9f5c-c0c996f9fdf6,M-1629,SESS-20260802-6060-0001,RENTAL_ACCRUAL,11,177,2026-08-02T20:45:00+08:00
bc9ce803-ee29-49b5-89c8-c1a2acabd07a,M-2074,SESS-20260802-1985-0002,RENTAL_REDEMPTION,-100,162,2026-08-02T20:30:00+08:00
387cba2b-8c79-4615-94a2-452787ecdb4c,M-2074,SESS-20260802-1985-0002,RENTAL_ACCRUAL,38,200,2026-08-03T01:30:00+08:00
5b35f315-fea9-4cc8-869a-08d0e9b46729,M-1229,SESS-20260802-6875-0003,RENTAL_ACCRUAL,27,105,2026-08-02T23:45:00+08:00
b0b87a19-4fe6-4ac9-b178-225d0742fb10,M-1696,SESS-20260802-9301-0004,RENTAL_ACCRUAL,18,1020,2026-08-02T23:50:00+08:00
bac7d2ed-8383-444e-94c3-49813e1c4202,M-1228,SESS-20260802-8605-0005,RENTAL_ACCRUAL,18,331,2026-08-02T18:15:00+08:00
bc8ccbf0-7ac5-401f-bfa1-cec8a6a4cc29,M-1789,SESS-20260802-7715-0006,RENTAL_ACCRUAL,11,195,2026-08-02T18:30:00+08:00
fc7a5217-10bf-4c90-91e8-1cbe3c45a750,M-1386,SESS-20260802-9713-0007,RENTAL_ACCRUAL,40,339,2026-08-03T00:30:00+08:00
55e622e6-8735-4429-a329-1fff435792a7,M-1712,SESS-20260802-6100-0008,RENTAL_REDEMPTION,-100,280,2026-08-02T08:00:00+08:00
82af3d72-d624-4b42-8c2b-3c385631f903,M-1712,SESS-20260802-6100-0008,RENTAL_ACCRUAL,34,314,2026-08-02T11:00:00+08:00
494ec0b4-6b1e-403c-8ef8-245d49c5f6d0,M-1262,SESS-20260802-6162-0009,RENTAL_ACCRUAL,11,42,2026-08-02T15:15:00+08:00
e3c0adef-d9c1-4507-a57b-b212f07577ca,M-1831,SESS-20260802-2648-0010,RENTAL_ACCRUAL,18,235,2026-08-02T22:30:00+08:00
3c72aa58-6cbb-43ea-9f9a-aed0d9ed13ad,M-1472,SESS-20260802-9847-0011,RENTAL_ACCRUAL,45,128,2026-08-02T15:30:00+08:00
380d55ab-0f81-4a5f-84b5-805ecd1437bf,M-1619,SESS-20260802-9226-0012,RENTAL_ACCRUAL,45,193,2026-08-02T16:30:00+08:00
c3e63bea-d427-45e2-ac07-a424c321cfc5,M-2064,SESS-20260802-1148-0013,RENTAL_ACCRUAL,36,126,2026-08-02T15:30:00+08:00
593aa9a6-30f3-4bc2-a3c2-9ca78efb3914,M-2064,TIER_UPGRADE_Standard_TO_Silver,TIER_BONUS,50,176,2026-08-02T15:30:00+08:00
942d4a7a-1870-4bcb-91bf-a67e3c303df9,M-1672,SESS-20260802-9569-0014,RENTAL_ACCRUAL,27,267,2026-08-02T22:15:00+08:00
a63c7a2d-5e04-4b82-b6f9-7be1953787f0,M-1453,SESS-20260802-3412-0015,RENTAL_ACCRUAL,27,115,2026-08-02T23:30:00+08:00
4fbbe3d8-9456-4ec0-b0d7-90743d3587e4,M-1817,SESS-20260802-6803-0016,RENTAL_ACCRUAL,5,207,2026-08-02T15:45:00+08:00
cebaf402-a3e5-4560-8728-c9b64526971e,M-1030,SESS-20260802-9380-0017,RENTAL_ACCRUAL,16,300,2026-08-02T08:00:00+08:00
fdc0c748-79b8-4b21-ad95-41c827eaf221,M-1632,SESS-20260802-4838-0018,RENTAL_ACCRUAL,30,1262,2026-08-02T21:45:00+08:00
bd833ae4-d82a-4c97-ae49-9925513d52d5,M-1119,SESS-20260802-4693-0019,RENTAL_ACCRUAL,28,367,2026-08-02T16:15:00+08:00
9abef702-92ee-4275-961a-d7a7e8ae34bb,M-1279,SESS-20260802-5005-0020,RENTAL_REDEMPTION,-200,74,2026-08-02T19:15:00+08:00
5f98dd1c-e57e-4592-90cb-2c8bf1a80f7c,M-1279,SESS-20260802-5005-0020,RENTAL_ACCRUAL,55,129,2026-08-03T00:15:00+08:00
