purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260726-8124-0053,M-1606,SESS-20260726-1971-0271,255.00,38,Maya,2026-07-26T00:48:59+08:00
ORD-20260726-1125-0033,M-1496,SESS-20260726-9069-0115,65.00,8,Cash,2026-07-26T02:04:06+08:00
ORD-20260726-6213-0174,M-1455,SESS-20260726-9162-0093,75.00,9,GCash,2026-07-26T02:28:13+08:00
ORD-20260726-2074-0097,M-1485,SESS-20260726-1576-0071,195.00,24,Cash,2026-07-26T06:58:28+08:00
ORD-20260726-5430-0078,M-1058,SESS-20260726-4562-0008,180.00,22,Maya,2026-07-26T07:20:16+08:00
ORD-20260726-4395-0207,M-1793,SESS-20260726-2879-0026,400.00,60,GCash,2026-07-26T07:26:47+08:00
ORD-20260726-3179-0201,M-1080,SESS-20260726-5892-0290,260.00,32,Maya,2026-07-26T08:42:11+08:00
ORD-20260726-5214-0236,M-1891,SESS-20260726-5282-0135,65.00,6,Cash,2026-07-26T08:46:42+08:00
ORD-20260726-5807-0013,M-2152,SESS-20260726-1155-0304,270.00,27,GCash,2026-07-26T08:51:40+08:00
ORD-20260726-3912-0108,M-1633,SESS-20260726-3196-0275,120.00,15,GCash,2026-07-26T08:59:26+08:00
ORD-20260726-4135-0337,M-1206,,75.00,9,GCash,2026-07-26T09:17:00+08:00
ORD-20260726-2993-0348,M-1730,,210.00,26,GCash,2026-07-26T09:20:00+08:00
ORD-20260726-8766-0358,M-1519,,90.00,11,GCash,2026-07-26T09:20:00+08:00
ORD-20260726-3670-0390,M-1537,,245.00,30,GCash,2026-07-26T09:26:00+08:00
ORD-20260726-6999-0324,M-1737,,345.00,43,GCash,2026-07-26T09:29:00+08:00
ORD-20260726-9653-0351,M-1323,,95.00,11,Cash,2026-07-26T09:30:00+08:00
ORD-20260726-5621-0385,M-1192,,90.00,11,Cash,2026-07-26T09:32:00+08:00
ORD-20260726-5960-0041,M-1184,SESS-20260726-2333-0111,120.00,18,GCash,2026-07-26T09:39:23+08:00
ORD-20260726-3164-0397,M-1203,,75.00,9,GCash,2026-07-26T09:43:00+08:00
ORD-20260726-6587-0349,M-1932,,135.00,13,Cash,2026-07-26T09:45:00+08:00
ORD-20260726-3994-0313,M-1328,,255.00,31,Credit Card,2026-07-26T09:53:00+08:00
ORD-20260726-6703-0395,M-1813,,205.00,25,GCash,2026-07-26T09:58:00+08:00
ORD-20260726-4826-0318,M-1984,,175.00,17,Credit Card,2026-07-26T10:08:00+08:00
ORD-20260726-4303-0369,M-1690,,135.00,16,Maya,2026-07-26T10:08:00+08:00
ORD-20260726-7842-0382,M-1818,,160.00,20,GCash,2026-07-26T10:13:00+08:00
ORD-20260726-8337-0376,M-1833,,275.00,34,Maya,2026-07-26T10:31:00+08:00
ORD-20260726-7249-0323,M-1170,,155.00,19,Credit Card,2026-07-26T10:33:00+08:00
ORD-20260726-5844-0379,M-1427,,30.00,3,Cash,2026-07-26T10:38:00+08:00
ORD-20260726-9347-0367,M-1891,,115.00,11,Cash,2026-07-26T10:42:00+08:00
ORD-20260726-3900-0307,M-1298,,135.00,16,GCash,2026-07-26T10:45:00+08:00
ORD-20260726-2009-0375,M-1431,,90.00,11,GCash,2026-07-26T10:47:00+08:00
ORD-20260726-3929-0356,M-2055,,375.00,37,GCash,2026-07-26T10:48:00+08:00
ORD-20260726-5041-0357,M-1811,,105.00,10,GCash,2026-07-26T10:48:00+08:00
ORD-20260726-7006-0306,M-1260,,75.00,11,Cash,2026-07-26T10:49:00+08:00
ORD-20260726-6608-0393,M-1283,,155.00,19,GCash,2026-07-26T10:55:00+08:00
ORD-20260726-1533-0380,M-2159,,375.00,46,Maya,2026-07-26T11:07:00+08:00
ORD-20260726-6624-0094,M-1051,SESS-20260726-8102-0314,75.00,9,Cash,2026-07-26T11:08:55+08:00
ORD-20260726-9486-0330,M-1088,,200.00,30,GCash,2026-07-26T11:18:00+08:00
ORD-20260726-9894-0388,M-1573,,355.00,44,GCash,2026-07-26T11:24:00+08:00
ORD-20260726-7276-0142,M-1065,SESS-20260726-9818-0089,325.00,48,Maya,2026-07-26T11:24:46+08:00
ORD-20260726-6520-0359,M-1163,,125.00,15,Maya,2026-07-26T11:26:00+08:00
ORD-20260726-1140-0327,M-1077,,120.00,15,Cash,2026-07-26T11:39:00+08:00
ORD-20260726-3415-0321,M-1491,,120.00,15,Cash,2026-07-26T11:40:00+08:00
ORD-20260726-6876-0364,M-1439,,135.00,16,GCash,2026-07-26T11:44:00+08:00
ORD-20260726-9618-0001,M-1423,SESS-20260726-3549-0087,90.00,11,Cash,2026-07-26T11:46:33+08:00
ORD-20260726-7160-0328,M-1526,,155.00,19,GCash,2026-07-26T11:59:00+08:00
ORD-20260726-5361-0072,M-2191,SESS-20260726-7869-0187,200.00,20,Credit Card,2026-07-26T12:02:16+08:00
ORD-20260726-4375-0115,M-1409,SESS-20260726-2460-0075,30.00,3,Credit Card,2026-07-26T12:08:04+08:00
ORD-20260726-6856-0371,M-1764,,65.00,8,Credit Card,2026-07-26T12:11:00+08:00
ORD-20260726-9368-0396,M-1682,,135.00,20,GCash,2026-07-26T12:13:00+08:00
ORD-20260726-2460-0387,M-2175,,30.00,3,Cash,2026-07-26T12:19:00+08:00
ORD-20260726-1323-0320,M-1186,,120.00,15,Credit Card,2026-07-26T12:23:00+08:00
ORD-20260726-5455-0377,M-1665,,255.00,38,Maya,2026-07-26T12:32:00+08:00
ORD-20260726-2086-0329,M-1011,,345.00,43,Maya,2026-07-26T12:47:00+08:00
ORD-20260726-6112-0305,M-1465,,120.00,18,GCash,2026-07-26T12:48:00+08:00
ORD-20260726-9019-0339,M-1618,,150.00,18,Credit Card,2026-07-26T12:55:00+08:00
ORD-20260726-6707-0391,M-1178,,90.00,11,Credit Card,2026-07-26T13:02:00+08:00
ORD-20260726-6597-0316,M-1138,,90.00,11,Cash,2026-07-26T13:03:00+08:00
ORD-20260726-9615-0106,M-1516,SESS-20260726-5462-0108,165.00,20,GCash,2026-07-26T13:03:51+08:00
ORD-20260726-6362-0164,M-1519,SESS-20260726-3749-0053,120.00,15,GCash,2026-07-26T13:14:58+08:00
ORD-20260726-2528-0261,M-1784,SESS-20260726-6339-0070,30.00,3,Cash,2026-07-26T13:21:38+08:00
ORD-20260726-2506-0338,M-1057,,90.00,11,GCash,2026-07-26T13:35:00+08:00
ORD-20260726-3925-0310,M-1642,,85.00,12,GCash,2026-07-26T13:37:00+08:00
ORD-20260726-5503-0344,M-1965,,195.00,19,GCash,2026-07-26T13:37:00+08:00
ORD-20260726-4400-0184,M-1165,SESS-20260726-4135-0315,145.00,18,Cash,2026-07-26T13:41:16+08:00
ORD-20260726-1143-0278,M-1426,SESS-20260726-7967-0039,135.00,16,GCash,2026-07-26T13:45:19+08:00
ORD-20260726-3200-0101,M-1358,SESS-20260726-6418-0151,335.00,41,Cash,2026-07-26T13:48:16+08:00
ORD-20260726-6965-0223,M-1141,SESS-20260726-9319-0303,130.00,16,GCash,2026-07-26T13:51:23+08:00
ORD-20260726-5301-0255,M-2191,SESS-20260726-8276-0291,55.00,5,Cash,2026-07-26T13:52:21+08:00
ORD-20260726-4462-0120,M-1122,SESS-20260726-6352-0243,135.00,16,Cash,2026-07-26T14:12:07+08:00
ORD-20260726-7453-0394,M-1323,,130.00,16,GCash,2026-07-26T14:14:00+08:00
ORD-20260726-9568-0148,M-1600,SESS-20260726-1487-0203,65.00,8,GCash,2026-07-26T14:14:50+08:00
ORD-20260726-1321-0093,M-1236,SESS-20260726-1571-0032,120.00,15,Cash,2026-07-26T14:19:09+08:00
ORD-20260726-4609-0170,M-1781,SESS-20260726-6870-0286,65.00,9,Maya,2026-07-26T14:21:47+08:00
ORD-20260726-5731-0343,M-1323,,130.00,16,GCash,2026-07-26T14:22:00+08:00
