rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260702-4167-0154,M-1077,PC-101,2026-07-02T01:30:00+08:00,2026-07-02T03:30:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Cash
SESS-20260702-4049-0202,M-1221,PC-113,2026-07-02T02:00:00+08:00,2026-07-02T04:00:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,100,50.00,78.00,11,Credit Card
SESS-20260702-5424-0057,M-1004,PC-080,2026-07-02T03:05:00+08:00,2026-07-02T08:05:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Cash
SESS-20260702-4757-0096,M-1103,PC-002,2026-07-02T03:45:00+08:00,2026-07-02T08:45:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,Cash
SESS-20260702-4208-0098,M-1161,PC-025,2026-07-02T04:15:00+08:00,2026-07-02T05:15:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,100,50.00,0.00,0,Maya
SESS-20260702-5075-0026,M-1803,PC-014,2026-07-02T04:20:00+08:00,2026-07-02T07:20:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Cash
SESS-20260702-9922-0164,M-1461,PC-175,2026-07-02T05:15:00+08:00,2026-07-02T08:15:00+08:00,3.00,120.00,Standard,0.00,120.00,360.00,0,0.00,360.00,36,Cash
SESS-20260702-4973-0027,M-1430,PC-119,2026-07-02T05:45:00+08:00,2026-07-02T08:45:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,0,0.00,192.00,28,GCash
SESS-20260702-1663-0013,M-1364,PC-120,2026-07-02T06:00:00+08:00,2026-07-02T09:00:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,GCash
SESS-20260702-7111-0046,M-1647,PC-072,2026-07-02T06:00:00+08:00,2026-07-02T09:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260702-2227-0217,M-1134,PC-109,2026-07-02T06:30:00+08:00,2026-07-02T09:30:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,100,50.00,166.00,20,GCash
SESS-20260702-2049-0229,M-1081,PC-113,2026-07-02T06:45:00+08:00,2026-07-02T11:45:00+08:00,5.00,80.00,Standard,0.00,80.00,400.00,0,0.00,400.00,40,GCash
SESS-20260702-5671-0069,M-1417,PC-020,2026-07-02T07:30:00+08:00,2026-07-02T10:30:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Cash
SESS-20260702-3702-0109,M-1708,PC-008,2026-07-02T08:00:00+08:00,2026-07-02T11:00:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,100,50.00,100.00,10,Cash
SESS-20260702-2453-0113,M-1252,PC-007,2026-07-02T08:00:00+08:00,2026-07-02T11:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260702-1499-0224,M-1687,PC-133,2026-07-02T08:00:00+08:00,2026-07-02T13:00:00+08:00,5.00,80.00,Standard,0.00,80.00,400.00,0,0.00,400.00,40,Cash
SESS-20260702-1163-0349,M-1588,PC-060,2026-07-02T08:15:00+08:00,2026-07-02T10:15:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Cash
SESS-20260702-4919-0040,M-1705,PC-115,2026-07-02T08:30:00+08:00,2026-07-02T11:30:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,0,0.00,240.00,24,GCash
SESS-20260702-9660-0118,M-1126,PC-048,2026-07-02T08:30:00+08:00,2026-07-02T13:30:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,GCash
SESS-20260702-5962-0019,M-1283,PC-037,2026-07-02T09:00:00+08:00,2026-07-02T12:00:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Cash
SESS-20260702-8853-0104,M-1718,PC-149,2026-07-02T09:00:00+08:00,2026-07-02T11:00:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,Maya
SESS-20260702-6904-0175,M-1713,PC-135,2026-07-02T09:15:00+08:00,2026-07-02T11:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Cash
SESS-20260702-3636-0283,M-1837,PC-072,2026-07-02T09:15:00+08:00,2026-07-02T12:15:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
SESS-20260702-8541-0015,M-1414,PC-016,2026-07-02T09:30:00+08:00,2026-07-02T10:30:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260702-4161-0139,M-1019,PC-025,2026-07-02T09:45:00+08:00,2026-07-02T12:45:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Credit Card
SESS-20260702-5417-0014,M-1519,PC-123,2026-07-02T10:15:00+08:00,2026-07-02T12:15:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,100,50.00,110.00,11,Cash
SESS-20260702-6020-0037,M-1830,PC-073,2026-07-02T10:15:00+08:00,2026-07-02T13:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Credit Card
SESS-20260702-9115-0045,M-1144,PC-107,2026-07-02T10:15:00+08:00,2026-07-02T11:15:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,Cash
SESS-20260702-4478-0071,M-1127,PC-093,2026-07-02T10:30:00+08:00,2026-07-02T12:30:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Cash
SESS-20260702-2189-0092,M-1210,PC-020,2026-07-02T10:40:00+08:00,2026-07-02T15:40:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,GCash
SESS-20260702-4026-0247,M-1108,PC-070,2026-07-02T10:45:00+08:00,2026-07-02T12:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260702-6150-0250,M-1746,PC-090,2026-07-02T11:00:00+08:00,2026-07-02T13:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,100,50.00,50.00,5,Cash
SESS-20260702-1928-0209,M-1753,PC-007,2026-07-02T11:10:00+08:00,2026-07-02T14:10:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
SESS-20260702-9697-0102,M-1731,PC-107,2026-07-02T11:25:00+08:00,2026-07-02T14:25:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,0,0.00,240.00,24,GCash
SESS-20260702-9368-0058,M-1785,PC-046,2026-07-02T11:30:00+08:00,2026-07-02T12:30:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260702-9404-0125,M-1287,PC-172,2026-07-02T11:30:00+08:00,2026-07-02T13:30:00+08:00,2.00,120.00,Standard,0.00,120.00,240.00,0,0.00,240.00,24,Maya
SESS-20260702-7971-0255,M-1356,PC-075,2026-07-02T11:30:00+08:00,2026-07-02T14:30:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,100,50.00,70.00,10,Cash
SESS-20260702-6916-0074,M-1489,PC-036,2026-07-02T12:00:00+08:00,2026-07-02T13:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Cash
SESS-20260702-9664-0382,M-1266,PC-109,2026-07-02T12:00:00+08:00,2026-07-02T14:00:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,GCash
SESS-20260702-5506-0082,M-1388,PC-037,2026-07-02T12:10:00+08:00,2026-07-02T20:10:00+08:00,8.00,50.00,Standard,0.00,50.00,400.00,0,0.00,400.00,40,GCash
SESS-20260702-4562-0267,M-1371,PC-110,2026-07-02T12:15:00+08:00,2026-07-02T17:15:00+08:00,5.00,80.00,Standard,0.00,80.00,400.00,0,0.00,400.00,40,GCash
SESS-20260702-2064-0035,M-1539,PC-126,2026-07-02T12:30:00+08:00,2026-07-02T15:30:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,300,150.00,42.00,6,GCash
SESS-20260702-1811-0342,M-1713,PC-113,2026-07-02T12:30:00+08:00,2026-07-02T13:30:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
SESS-20260702-1652-0302,M-1807,PC-079,2026-07-02T13:00:00+08:00,2026-07-02T14:00:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,Cash
