purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260818-7524-0186,M-2178,SESS-20260818-8410-0020,275.00,27,GCash,2026-08-18T02:51:41+08:00
ORD-20260818-3504-0128,M-1467,SESS-20260818-9966-0159,305.00,38,GCash,2026-08-18T04:45:48+08:00
ORD-20260818-2744-0091,M-1333,SESS-20260818-1959-0101,165.00,20,Cash,2026-08-18T05:10:11+08:00
ORD-20260818-9906-0039,M-2047,SESS-20260818-8209-0118,180.00,22,Cash,2026-08-18T08:54:28+08:00
ORD-20260818-7691-0263,M-1759,,245.00,30,Cash,2026-08-18T09:10:00+08:00
ORD-20260818-5107-0078,M-1201,SESS-20260818-9705-0077,235.00,35,GCash,2026-08-18T09:25:11+08:00
ORD-20260818-9735-0284,M-2175,,110.00,13,Credit Card,2026-08-18T09:27:00+08:00
ORD-20260818-6336-0293,M-1223,,245.00,30,Cash,2026-08-18T09:34:00+08:00
ORD-20260818-7094-0100,M-1680,SESS-20260818-8891-0289,120.00,18,Credit Card,2026-08-18T09:35:35+08:00
ORD-20260818-4001-0225,M-1244,,185.00,23,GCash,2026-08-18T09:37:00+08:00
ORD-20260818-7299-0273,M-1820,,30.00,3,Maya,2026-08-18T09:39:00+08:00
ORD-20260818-9145-0262,M-1417,,150.00,18,GCash,2026-08-18T09:43:00+08:00
ORD-20260818-8722-0013,M-1223,SESS-20260818-3998-0187,85.00,10,Maya,2026-08-18T09:47:04+08:00
ORD-20260818-2228-0272,M-1936,,85.00,10,GCash,2026-08-18T09:53:00+08:00
ORD-20260818-1727-0261,M-1355,,120.00,15,Cash,2026-08-18T09:58:00+08:00
ORD-20260818-8010-0255,M-2049,,90.00,11,GCash,2026-08-18T10:15:00+08:00
ORD-20260818-8544-0282,M-2120,,215.00,26,Maya,2026-08-18T10:36:00+08:00
ORD-20260818-3847-0283,M-2131,,120.00,12,Maya,2026-08-18T10:36:00+08:00
ORD-20260818-1210-0189,M-1492,SESS-20260818-1211-0223,120.00,15,Cash,2026-08-18T10:44:57+08:00
ORD-20260818-5508-0277,M-1569,,65.00,8,Cash,2026-08-18T10:46:00+08:00
ORD-20260818-5555-0121,M-1232,SESS-20260818-6741-0139,150.00,18,Cash,2026-08-18T10:55:37+08:00
ORD-20260818-4257-0237,M-1367,,65.00,8,Cash,2026-08-18T10:56:00+08:00
ORD-20260818-7527-0030,M-1805,SESS-20260818-8584-0029,65.00,8,Maya,2026-08-18T11:02:17+08:00
ORD-20260818-1204-0228,M-1699,,180.00,22,GCash,2026-08-18T11:14:00+08:00
ORD-20260818-9763-0169,M-1783,SESS-20260818-5764-0373,135.00,16,Cash,2026-08-18T11:36:12+08:00
ORD-20260818-9783-0292,M-1113,,135.00,16,GCash,2026-08-18T11:38:00+08:00
ORD-20260818-5552-0236,M-2073,,310.00,31,Cash,2026-08-18T11:46:00+08:00
ORD-20260818-5818-0287,M-1494,,180.00,22,GCash,2026-08-18T12:01:00+08:00
ORD-20260818-8079-0240,M-1301,,90.00,11,Cash,2026-08-18T12:07:00+08:00
ORD-20260818-3363-0133,M-1368,SESS-20260818-4140-0094,30.00,3,GCash,2026-08-18T12:08:43+08:00
ORD-20260818-9026-0260,M-1382,,120.00,15,GCash,2026-08-18T12:24:00+08:00
ORD-20260818-4039-0105,M-1049,SESS-20260818-7192-0022,90.00,11,Cash,2026-08-18T12:26:41+08:00
ORD-20260818-1139-0062,M-1740,SESS-20260818-4456-0225,175.00,26,Cash,2026-08-18T12:27:38+08:00
ORD-20260818-6118-0135,M-1181,SESS-20260818-1741-0138,85.00,10,GCash,2026-08-18T12:30:10+08:00
ORD-20260818-4582-0034,M-2123,SESS-20260818-2317-0369,90.00,11,GCash,2026-08-18T12:52:00+08:00
ORD-20260818-8279-0071,M-1138,SESS-20260818-1379-0188,30.00,4,GCash,2026-08-18T12:55:35+08:00
ORD-20260818-1904-0212,M-1896,SESS-20260818-5883-0081,200.00,25,Cash,2026-08-18T12:59:28+08:00
ORD-20260818-7693-0198,M-1499,SESS-20260818-6988-0128,150.00,18,Maya,2026-08-18T12:59:59+08:00
ORD-20260818-6162-0241,M-1063,,60.00,9,Cash,2026-08-18T13:01:00+08:00
ORD-20260818-9514-0232,M-1390,,150.00,18,Cash,2026-08-18T13:08:00+08:00
ORD-20260818-6141-0285,M-1874,,90.00,9,GCash,2026-08-18T13:15:00+08:00
ORD-20260818-5807-0230,M-1857,,205.00,20,GCash,2026-08-18T13:16:00+08:00
ORD-20260818-2696-0290,M-1409,,130.00,19,GCash,2026-08-18T13:45:00+08:00
ORD-20260818-5151-0011,M-1859,SESS-20260818-2387-0111,65.00,8,Cash,2026-08-18T13:49:00+08:00
ORD-20260818-9119-0289,M-2141,,65.00,8,Cash,2026-08-18T13:51:00+08:00
ORD-20260818-6776-0224,M-1569,,90.00,11,GCash,2026-08-18T13:52:00+08:00
ORD-20260818-3130-0164,M-2030,SESS-20260818-2102-0135,90.00,9,Cash,2026-08-18T13:54:17+08:00
ORD-20260818-4501-0244,M-1790,,30.00,3,Cash,2026-08-18T13:58:00+08:00
ORD-20260818-2384-0064,M-1774,SESS-20260818-7859-0121,125.00,15,Maya,2026-08-18T14:00:10+08:00
ORD-20260818-2244-0193,M-1728,SESS-20260818-4026-0035,85.00,10,Cash,2026-08-18T14:07:42+08:00
ORD-20260818-9112-0231,M-1728,,65.00,8,Credit Card,2026-08-18T14:12:00+08:00
ORD-20260818-4616-0242,M-1031,,30.00,4,GCash,2026-08-18T14:17:00+08:00
ORD-20260818-9392-0274,M-2067,,95.00,9,Maya,2026-08-18T14:19:00+08:00
ORD-20260818-7412-0252,M-1455,,30.00,3,Maya,2026-08-18T14:22:00+08:00
ORD-20260818-7463-0239,M-1745,,190.00,23,Cash,2026-08-18T14:29:00+08:00
ORD-20260818-7188-0233,M-2093,,65.00,6,Maya,2026-08-18T14:33:00+08:00
ORD-20260818-2543-0001,M-1069,SESS-20260818-8167-0208,65.00,8,GCash,2026-08-18T14:39:42+08:00
ORD-20260818-1438-0258,M-1126,,185.00,23,Cash,2026-08-18T14:45:00+08:00
ORD-20260818-3530-0096,M-2117,SESS-20260818-8436-0196,120.00,12,GCash,2026-08-18T14:47:06+08:00
ORD-20260818-9707-0148,M-1436,SESS-20260818-4517-0130,65.00,9,GCash,2026-08-18T14:50:03+08:00
ORD-20260818-4103-0152,M-1950,SESS-20260818-9555-0241,120.00,12,GCash,2026-08-18T14:59:24+08:00
ORD-20260818-9244-0052,M-1201,SESS-20260818-6279-0198,135.00,20,GCash,2026-08-18T15:02:37+08:00
ORD-20260818-5129-0041,M-1970,SESS-20260818-3534-0043,120.00,12,GCash,2026-08-18T15:03:57+08:00
ORD-20260818-2121-0249,M-1104,,120.00,15,Cash,2026-08-18T15:08:00+08:00
ORD-20260818-5508-0291,M-1816,,160.00,20,Cash,2026-08-18T15:09:00+08:00
ORD-20260818-2802-0245,M-1481,,135.00,16,Cash,2026-08-18T15:13:00+08:00
ORD-20260818-1675-0288,M-1092,,90.00,11,Cash,2026-08-18T15:15:00+08:00
ORD-20260818-5705-0246,M-1481,,90.00,11,Cash,2026-08-18T15:33:00+08:00
ORD-20260818-2554-0259,M-2115,,270.00,27,GCash,2026-08-18T15:34:00+08:00
ORD-20260818-3344-0099,M-1629,SESS-20260818-9158-0005,205.00,25,Cash,2026-08-18T15:36:04+08:00
ORD-20260818-8432-0084,M-1741,SESS-20260818-6620-0306,30.00,3,GCash,2026-08-18T15:40:10+08:00
ORD-20260818-4426-0126,M-1444,SESS-20260818-8312-0353,150.00,22,GCash,2026-08-18T15:43:03+08:00
ORD-20260818-3540-0067,M-1185,SESS-20260818-8645-0009,30.00,3,Cash,2026-08-18T15:46:00+08:00
ORD-20260818-4864-0026,M-1031,SESS-20260818-8308-0247,120.00,18,GCash,2026-08-18T16:03:16+08:00
ORD-20260818-8590-0251,M-1554,,90.00,13,GCash,2026-08-18T16:05:00+08:00
ORD-20260818-7399-0294,M-1588,,85.00,12,Credit Card,2026-08-18T16:07:00+08:00
ORD-20260818-4866-0227,M-1550,,185.00,23,Maya,2026-08-18T16:10:00+08:00
ORD-20260818-9538-0202,M-2166,SESS-20260818-4546-0044,225.00,28,Cash,2026-08-18T16:12:00+08:00
ORD-20260818-7806-0020,M-1729,SESS-20260818-8617-0033,65.00,8,Cash,2026-08-18T16:22:40+08:00
ORD-20260818-9560-0119,M-1973,SESS-20260818-9581-0069,120.00,12,Cash,2026-08-18T16:23:44+08:00
ORD-20260818-8963-0131,M-1516,SESS-20260818-9199-0213,90.00,11,GCash,2026-08-18T16:23:49+08:00
ORD-20260818-7086-0199,M-1308,SESS-20260818-1715-0284,65.00,8,GCash,2026-08-18T16:24:30+08:00
ORD-20260818-8784-0229,M-1657,,170.00,21,GCash,2026-08-18T16:40:00+08:00
ORD-20260818-1755-0247,M-1419,,180.00,22,GCash,2026-08-18T16:44:00+08:00
ORD-20260818-5151-0059,M-1373,SESS-20260818-2825-0277,240.00,30,GCash,2026-08-18T16:46:33+08:00
