rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260818-6886-0019,M-1506,PC-079,2026-08-18T00:55:00+08:00,2026-08-18T02:55:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260818-1393-0072,M-1981,PC-102,2026-08-18T01:30:00+08:00,2026-08-18T04:30:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,GCash
SESS-20260818-4985-0013,M-1172,PC-094,2026-08-18T02:45:00+08:00,2026-08-18T05:45:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,GCash
SESS-20260818-8410-0020,M-2178,PC-074,2026-08-18T02:45:00+08:00,2026-08-18T05:45:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Cash
SESS-20260818-9966-0159,M-1467,PC-150,2026-08-18T03:50:00+08:00,2026-08-18T04:50:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
SESS-20260818-2324-0059,M-1101,PC-106,2026-08-18T04:00:00+08:00,2026-08-18T07:00:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,0,0.00,192.00,28,Maya
SESS-20260818-1283-0107,M-1289,PC-169,2026-08-18T04:00:00+08:00,2026-08-18T05:00:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,Maya
SESS-20260818-5301-0028,M-1353,PC-065,2026-08-18T04:45:00+08:00,2026-08-18T09:45:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,GCash
SESS-20260818-1959-0101,M-1333,PC-156,2026-08-18T04:45:00+08:00,2026-08-18T05:45:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,GCash
SESS-20260818-2757-0004,M-1942,PC-171,2026-08-18T06:30:00+08:00,2026-08-18T09:30:00+08:00,3.00,120.00,Standard,0.00,120.00,360.00,100,50.00,310.00,31,Credit Card
SESS-20260818-7395-0127,M-1423,PC-147,2026-08-18T06:40:00+08:00,2026-08-18T09:40:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Maya
SESS-20260818-1215-0060,M-1022,PC-168,2026-08-18T07:15:00+08:00,2026-08-18T10:15:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,GCash
SESS-20260818-8891-0289,M-1680,PC-175,2026-08-18T08:00:00+08:00,2026-08-18T10:00:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Credit Card
SESS-20260818-8209-0118,M-2047,PC-054,2026-08-18T08:45:00+08:00,2026-08-18T10:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260818-7406-0032,M-1497,PC-047,2026-08-18T09:00:00+08:00,2026-08-18T12:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
SESS-20260818-9705-0077,M-1201,PC-165,2026-08-18T09:00:00+08:00,2026-08-18T10:00:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,GCash
