rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260816-3643-0063,M-1443,PC-154,2026-08-16T01:45:00+08:00,2026-08-16T03:45:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Credit Card
SESS-20260816-4659-0306,M-2049,PC-092,2026-08-16T02:15:00+08:00,2026-08-16T04:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260816-4880-0019,M-2094,PC-005,2026-08-16T02:30:00+08:00,2026-08-16T07:30:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,GCash
SESS-20260816-3729-0014,M-1654,PC-173,2026-08-16T03:45:00+08:00,2026-08-16T08:45:00+08:00,5.00,120.00,Silver,0.10,108.00,540.00,100,50.00,490.00,61,GCash
SESS-20260816-2725-0193,M-1727,PC-059,2026-08-16T04:30:00+08:00,2026-08-16T07:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260816-5151-0053,M-1749,PC-164,2026-08-16T05:15:00+08:00,2026-08-16T10:15:00+08:00,5.00,120.00,Silver,0.10,108.00,540.00,0,0.00,540.00,67,Maya
SESS-20260816-9999-0071,M-1338,PC-011,2026-08-16T05:15:00+08:00,2026-08-16T07:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Credit Card
SESS-20260816-1784-0381,M-1136,PC-116,2026-08-16T05:45:00+08:00,2026-08-16T06:45:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,Cash
SESS-20260816-2040-0001,M-1687,PC-030,2026-08-16T06:15:00+08:00,2026-08-16T08:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260816-6509-0025,M-1666,PC-159,2026-08-16T06:25:00+08:00,2026-08-16T08:25:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Credit Card
SESS-20260816-3835-0034,M-1821,PC-045,2026-08-16T06:45:00+08:00,2026-08-16T11:45:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,GCash
SESS-20260816-6651-0147,M-1017,PC-110,2026-08-16T06:45:00+08:00,2026-08-16T08:45:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,100,50.00,94.00,11,GCash
SESS-20260816-9451-0085,M-1826,PC-015,2026-08-16T08:00:00+08:00,2026-08-16T11:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260816-7610-0048,M-1006,PC-026,2026-08-16T08:15:00+08:00,2026-08-16T10:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260816-1610-0008,M-1696,PC-062,2026-08-16T08:45:00+08:00,2026-08-16T10:45:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
SESS-20260816-8226-0352,M-1456,PC-022,2026-08-16T09:00:00+08:00,2026-08-16T14:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Credit Card
