purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260816-1325-0242,M-2049,SESS-20260816-4659-0306,165.00,20,Cash,2026-08-16T02:54:42+08:00
ORD-20260816-1341-0163,M-1654,SESS-20260816-3729-0014,135.00,16,GCash,2026-08-16T03:52:23+08:00
ORD-20260816-7692-0233,M-1338,SESS-20260816-9999-0071,65.00,8,Maya,2026-08-16T05:25:29+08:00
ORD-20260816-5522-0194,M-1727,SESS-20260816-2725-0193,65.00,8,Cash,2026-08-16T07:22:23+08:00
ORD-20260816-2147-0053,M-1666,SESS-20260816-6509-0025,255.00,31,GCash,2026-08-16T07:51:13+08:00
ORD-20260816-3547-0023,M-1826,SESS-20260816-9451-0085,120.00,15,Cash,2026-08-16T08:21:40+08:00
ORD-20260816-6609-0139,M-1017,SESS-20260816-6651-0147,240.00,30,GCash,2026-08-16T08:28:52+08:00
ORD-20260816-5517-0090,M-1821,SESS-20260816-3835-0034,155.00,19,Credit Card,2026-08-16T08:45:17+08:00
ORD-20260816-9247-0066,M-1749,SESS-20260816-5151-0053,30.00,3,Maya,2026-08-16T08:49:49+08:00
ORD-20260816-4676-0243,M-1006,SESS-20260816-7610-0048,85.00,10,GCash,2026-08-16T08:54:16+08:00
ORD-20260816-5244-0364,M-2095,,65.00,8,Cash,2026-08-16T09:00:00+08:00
ORD-20260816-5250-0356,M-1757,,360.00,45,Maya,2026-08-16T09:27:00+08:00
ORD-20260816-8100-0306,M-1228,,180.00,22,GCash,2026-08-16T09:37:00+08:00
ORD-20260816-3929-0220,M-1330,SESS-20260816-3683-0101,30.00,4,Credit Card,2026-08-16T09:46:08+08:00
ORD-20260816-1022-0352,M-2040,,65.00,8,GCash,2026-08-16T09:48:00+08:00
ORD-20260816-1485-0353,M-1433,,30.00,3,Cash,2026-08-16T09:49:00+08:00
ORD-20260816-6953-0371,M-1021,,90.00,13,Credit Card,2026-08-16T09:55:00+08:00
ORD-20260816-5769-0387,M-1072,,120.00,15,GCash,2026-08-16T10:00:00+08:00
ORD-20260816-2244-0385,M-1127,,185.00,23,Cash,2026-08-16T10:14:00+08:00
