purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260809-6001-0085,M-1309,SESS-20260809-5496-0233,210.00,26,GCash,2026-08-09T01:46:57+08:00
ORD-20260809-2489-0107,M-1224,SESS-20260809-8040-0120,290.00,43,Cash,2026-08-09T02:25:21+08:00
ORD-20260809-1555-0238,M-1448,SESS-20260809-1026-0044,145.00,18,Maya,2026-08-09T03:53:13+08:00
ORD-20260809-9398-0059,M-1989,SESS-20260809-9436-0194,65.00,8,GCash,2026-08-09T06:03:17+08:00
ORD-20260809-7316-0062,M-2010,SESS-20260809-6576-0117,130.00,13,Credit Card,2026-08-09T06:26:39+08:00
ORD-20260809-8147-0058,M-1546,SESS-20260809-1448-0098,65.00,8,GCash,2026-08-09T07:28:57+08:00
ORD-20260809-4639-0041,M-1323,SESS-20260809-8605-0377,30.00,3,GCash,2026-08-09T08:13:44+08:00
ORD-20260809-2393-0174,M-1456,SESS-20260809-8727-0127,85.00,10,GCash,2026-08-09T08:46:27+08:00
ORD-20260809-4061-0043,M-1381,SESS-20260809-9790-0154,255.00,31,Cash,2026-08-09T08:56:06+08:00
ORD-20260809-5115-0343,M-1643,,480.00,60,Maya,2026-08-09T09:10:00+08:00
ORD-20260809-9033-0178,M-1254,SESS-20260809-3990-0021,215.00,26,Cash,2026-08-09T09:11:03+08:00
ORD-20260809-8993-0312,M-1113,,180.00,22,GCash,2026-08-09T09:17:00+08:00
ORD-20260809-9275-0358,M-2114,,85.00,8,GCash,2026-08-09T09:19:00+08:00
ORD-20260809-2711-0265,M-1534,SESS-20260809-5850-0223,170.00,21,Credit Card,2026-08-09T09:27:32+08:00
ORD-20260809-8947-0279,M-1501,,195.00,24,GCash,2026-08-09T09:28:00+08:00
ORD-20260809-2406-0192,M-1891,SESS-20260809-6472-0231,95.00,9,Cash,2026-08-09T09:37:09+08:00
ORD-20260809-2453-0327,M-1664,,165.00,24,GCash,2026-08-09T09:39:00+08:00
ORD-20260809-4498-0200,M-1876,SESS-20260809-6597-0281,225.00,22,Cash,2026-08-09T09:50:32+08:00
ORD-20260809-4466-0320,M-1645,,150.00,18,Cash,2026-08-09T09:53:00+08:00
ORD-20260809-4583-0288,M-1355,,85.00,10,Cash,2026-08-09T10:01:00+08:00
ORD-20260809-4192-0341,M-1836,,65.00,8,GCash,2026-08-09T10:02:00+08:00
ORD-20260809-2658-0349,M-1329,,360.00,45,GCash,2026-08-09T10:11:00+08:00
ORD-20260809-8644-0361,M-1310,,120.00,15,Maya,2026-08-09T10:20:00+08:00
ORD-20260809-2728-0104,M-2077,SESS-20260809-6392-0217,135.00,16,Maya,2026-08-09T10:22:00+08:00
ORD-20260809-9438-0277,M-1957,,165.00,20,GCash,2026-08-09T10:25:00+08:00
ORD-20260809-1620-0331,M-1795,,205.00,25,Cash,2026-08-09T10:28:00+08:00
ORD-20260809-4237-0294,M-1512,,190.00,23,Cash,2026-08-09T10:37:00+08:00
ORD-20260809-5193-0340,M-1631,,205.00,25,Maya,2026-08-09T10:37:00+08:00
ORD-20260809-3626-0338,M-1201,,85.00,10,GCash,2026-08-09T10:38:00+08:00
ORD-20260809-1898-0302,M-2200,,50.00,5,GCash,2026-08-09T10:39:00+08:00
ORD-20260809-3192-0292,M-1451,,300.00,37,GCash,2026-08-09T10:50:00+08:00
ORD-20260809-8908-0352,M-1965,,65.00,8,GCash,2026-08-09T11:00:00+08:00
ORD-20260809-8484-0169,M-1227,SESS-20260809-9354-0161,60.00,7,Credit Card,2026-08-09T11:00:02+08:00
ORD-20260809-7098-0080,M-1941,SESS-20260809-5949-0153,75.00,7,Cash,2026-08-09T11:07:51+08:00
ORD-20260809-8737-0308,M-1383,,175.00,21,GCash,2026-08-09T11:15:00+08:00
ORD-20260809-2026-0353,M-2043,,95.00,9,GCash,2026-08-09T11:25:00+08:00
ORD-20260809-2081-0298,M-1117,,90.00,11,GCash,2026-08-09T11:31:00+08:00
ORD-20260809-8622-0203,M-1475,SESS-20260809-7268-0225,270.00,40,Credit Card,2026-08-09T11:44:31+08:00
ORD-20260809-7035-0018,M-1138,SESS-20260809-2467-0312,170.00,21,Maya,2026-08-09T11:47:41+08:00
ORD-20260809-3700-0317,M-2005,,30.00,3,Maya,2026-08-09T11:54:00+08:00
ORD-20260809-6905-0229,M-1764,SESS-20260809-3479-0106,155.00,19,GCash,2026-08-09T11:56:39+08:00
