rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260809-5496-0233,M-1309,PC-050,2026-08-09T01:00:00+08:00,2026-08-09T03:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260809-8040-0120,M-1224,PC-129,2026-08-09T01:35:00+08:00,2026-08-09T04:35:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,300,150.00,42.00,6,Maya
SESS-20260809-6030-0149,M-2060,PC-077,2026-08-09T02:30:00+08:00,2026-08-09T04:30:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,GCash
SESS-20260809-9524-0071,M-1170,PC-032,2026-08-09T02:35:00+08:00,2026-08-09T05:35:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,100,50.00,85.00,10,Cash
SESS-20260809-1026-0044,M-1448,PC-019,2026-08-09T03:00:00+08:00,2026-08-09T08:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Maya
SESS-20260809-6576-0117,M-2010,PC-044,2026-08-09T03:45:00+08:00,2026-08-09T06:45:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,200,100.00,50.00,5,GCash
SESS-20260809-1448-0098,M-1546,PC-130,2026-08-09T04:45:00+08:00,2026-08-09T07:45:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Cash
SESS-20260809-9436-0194,M-1989,PC-012,2026-08-09T04:45:00+08:00,2026-08-09T06:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260809-8387-0144,M-1155,PC-037,2026-08-09T06:00:00+08:00,2026-08-09T11:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,GCash
SESS-20260809-5850-0223,M-1534,PC-123,2026-08-09T06:00:00+08:00,2026-08-09T11:00:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,GCash
SESS-20260809-8605-0377,M-1323,PC-023,2026-08-09T06:30:00+08:00,2026-08-09T08:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260809-8688-0033,M-1166,PC-002,2026-08-09T08:00:00+08:00,2026-08-09T09:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Maya
SESS-20260809-1619-0207,M-1511,PC-059,2026-08-09T08:00:00+08:00,2026-08-09T10:00:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Cash
SESS-20260809-6392-0217,M-2077,PC-102,2026-08-09T08:00:00+08:00,2026-08-09T11:00:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Cash
SESS-20260809-7208-0305,M-1203,PC-013,2026-08-09T08:00:00+08:00,2026-08-09T11:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,100,50.00,85.00,10,Credit Card
SESS-20260809-8727-0127,M-1456,PC-019,2026-08-09T08:15:00+08:00,2026-08-09T10:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260809-9790-0154,M-1381,PC-035,2026-08-09T08:30:00+08:00,2026-08-09T09:30:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Cash
SESS-20260809-9096-0062,M-1357,PC-162,2026-08-09T08:45:00+08:00,2026-08-09T11:45:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,GCash
