order_item_id,purchase_id,item_sku,quantity,unit_price,total_price
ITEM-20260817-2425-0001-01,ORD-20260817-2425-0001,SKU-BEV-04,1,85.00,85.00
ITEM-20260817-6757-0002-01,ORD-20260817-6757-0002,SKU-SNK-04,1,60.00,60.00
ITEM-20260817-8714-0003-01,ORD-20260817-8714-0003,SKU-SNK-04,1,60.00,60.00
ITEM-20260817-8714-0003-02,ORD-20260817-8714-0003,SKU-BEV-03,2,30.00,60.00
ITEM-20260818-3329-0004-01,ORD-20260818-3329-0004,SKU-BEV-03,1,30.00,30.00
ITEM-20260817-4659-0005-01,ORD-20260817-4659-0005,SKU-SNK-01,1,120.00,120.00
ITEM-20260817-8058-0006-01,ORD-20260817-8058-0006,SKU-SNK-02,3,135.00,405.00
ITEM-20260817-8058-0006-02,ORD-20260817-8058-0006,SKU-BEV-01,1,65.00,65.00
ITEM-20260817-1806-0007-01,ORD-20260817-1806-0007,SKU-BEV-01,1,65.00,65.00
ITEM-20260817-8177-0008-01,ORD-20260817-8177-0008,SKU-BEV-01,1,65.00,65.00
ITEM-20260817-3117-0009-01,ORD-20260817-3117-0009,SKU-SNK-02,1,135.00,135.00
ITEM-20260817-3117-0009-02,ORD-20260817-3117-0009,SKU-SNK-03,2,75.00,150.00
ITEM-20260817-3117-0009-03,ORD-20260817-3117-0009,SKU-BEV-01,1,65.00,65.00
ITEM-20260817-3447-0010-01,ORD-20260817-3447-0010,SKU-BEV-04,1,85.00,85.00
ITEM-20260817-6521-0011-01,ORD-20260817-6521-0011,SKU-SNK-04,1,60.00,60.00
ITEM-20260817-6521-0011-02,ORD-20260817-6521-0011,SKU-SNK-02,1,135.00,135.00
ITEM-20260817-5763-0012-01,ORD-20260817-5763-0012,SKU-BEV-04,1,85.00,85.00
ITEM-20260817-4020-0013-01,ORD-20260817-4020-0013,SKU-BEV-01,1,65.00,65.00
ITEM-20260817-4020-0013-02,ORD-20260817-4020-0013,SKU-SNK-02,1,135.00,135.00
ITEM-20260817-9685-0014-01,ORD-20260817-9685-0014,SKU-BEV-01,1,65.00,65.00
ITEM-20260817-1580-0015-01,ORD-20260817-1580-0015,SKU-BEV-03,1,30.00,30.00
ITEM-20260817-6108-0016-01,ORD-20260817-6108-0016,SKU-BEV-02,1,90.00,90.00
ITEM-20260817-6108-0016-02,ORD-20260817-6108-0016,SKU-BEV-01,1,65.00,65.00
ITEM-20260817-7404-0017-01,ORD-20260817-7404-0017,SKU-BEV-04,2,85.00,170.00
ITEM-20260817-7404-0017-02,ORD-20260817-7404-0017,SKU-BEV-02,1,90.00,90.00
ITEM-20260817-9068-0018-01,ORD-20260817-9068-0018,SKU-BEV-02,3,90.00,270.00
ITEM-20260817-6796-0019-01,ORD-20260817-6796-0019,SKU-SNK-02,2,135.00,270.00
ITEM-20260817-6796-0019-02,ORD-20260817-6796-0019,SKU-BEV-03,1,30.00,30.00
ITEM-20260817-2221-0020-01,ORD-20260817-2221-0020,SKU-BEV-03,1,30.00,30.00
ITEM-20260817-2221-0020-02,ORD-20260817-2221-0020,SKU-SNK-02,1,135.00,135.00
ITEM-20260818-8173-0021-01,ORD-20260818-8173-0021,SKU-BEV-04,1,85.00,85.00
ITEM-20260818-8173-0021-02,ORD-20260818-8173-0021,SKU-BEV-01,1,65.00,65.00
ITEM-20260817-2359-0022-01,ORD-20260817-2359-0022,SKU-BEV-04,1,85.00,85.00
ITEM-20260817-1871-0023-01,ORD-20260817-1871-0023,SKU-BEV-01,1,65.00,65.00
ITEM-20260817-2157-0024-01,ORD-20260817-2157-0024,SKU-BEV-03,2,30.00,60.00
ITEM-20260818-6493-0025-01,ORD-20260818-6493-0025,SKU-BEV-01,1,65.00,65.00
ITEM-20260817-9112-0026-01,ORD-20260817-9112-0026,SKU-SNK-03,2,75.00,150.00
ITEM-20260817-9112-0026-02,ORD-20260817-9112-0026,SKU-SNK-01,1,120.00,120.00
ITEM-20260817-7905-0027-01,ORD-20260817-7905-0027,SKU-SNK-04,2,60.00,120.00
ITEM-20260817-7905-0027-02,ORD-20260817-7905-0027,SKU-SNK-02,1,135.00,135.00
ITEM-20260817-2795-0028-01,ORD-20260817-2795-0028,SKU-SNK-03,2,75.00,150.00
ITEM-20260817-2795-0028-02,ORD-20260817-2795-0028,SKU-SNK-01,1,120.00,120.00
ITEM-20260818-8585-0029-01,ORD-20260818-8585-0029,SKU-BEV-03,1,30.00,30.00
ITEM-20260818-8585-0029-02,ORD-20260818-8585-0029,SKU-SNK-01,1,120.00,120.00
ITEM-20260817-1764-0030-01,ORD-20260817-1764-0030,SKU-BEV-02,1,90.00,90.00
ITEM-20260817-6148-0031-01,ORD-20260817-6148-0031,SKU-BEV-04,2,85.00,170.00
ITEM-20260817-6148-0031-02,ORD-20260817-6148-0031,SKU-SNK-01,1,120.00,120.00
ITEM-20260817-7919-0032-01,ORD-20260817-7919-0032,SKU-BEV-03,1,30.00,30.00
ITEM-20260817-7919-0032-02,ORD-20260817-7919-0032,SKU-BEV-01,1,65.00,65.00
ITEM-20260817-2017-0033-01,ORD-20260817-2017-0033,SKU-BEV-02,1,90.00,90.00
ITEM-20260817-2017-0033-02,ORD-20260817-2017-0033,SKU-BEV-01,1,65.00,65.00
ITEM-20260817-2788-0034-01,ORD-20260817-2788-0034,SKU-BEV-02,1,90.00,90.00
ITEM-20260817-2788-0034-02,ORD-20260817-2788-0034,SKU-BEV-04,1,85.00,85.00
ITEM-20260818-9044-0035-01,ORD-20260818-9044-0035,SKU-BEV-03,1,30.00,30.00
ITEM-20260817-1184-0036-01,ORD-20260817-1184-0036,SKU-BEV-04,1,85.00,85.00
ITEM-20260817-1184-0036-02,ORD-20260817-1184-0036,SKU-BEV-02,1,90.00,90.00
ITEM-20260818-5331-0037-01,ORD-20260818-5331-0037,SKU-BEV-02,1,90.00,90.00
ITEM-20260818-5331-0037-02,ORD-20260818-5331-0037,SKU-BEV-03,1,30.00,30.00
ITEM-20260817-3124-0038-01,ORD-20260817-3124-0038,SKU-SNK-03,1,75.00,75.00
ITEM-20260817-3124-0038-02,ORD-20260817-3124-0038,SKU-SNK-02,1,135.00,135.00
ITEM-20260817-9477-0039-01,ORD-20260817-9477-0039,SKU-SNK-04,1,60.00,60.00
ITEM-20260817-5208-0040-01,ORD-20260817-5208-0040,SKU-BEV-04,1,85.00,85.00
ITEM-20260818-6787-0041-01,ORD-20260818-6787-0041,SKU-BEV-02,1,90.00,90.00
ITEM-20260818-6787-0041-02,ORD-20260818-6787-0041,SKU-BEV-03,1,30.00,30.00
ITEM-20260817-9275-0042-01,ORD-20260817-9275-0042,SKU-BEV-01,1,65.00,65.00
ITEM-20260818-9753-0043-01,ORD-20260818-9753-0043,SKU-SNK-01,1,120.00,120.00
ITEM-20260817-1680-0044-01,ORD-20260817-1680-0044,SKU-BEV-04,1,85.00,85.00
ITEM-20260818-8647-0045-01,ORD-20260818-8647-0045,SKU-BEV-01,1,65.00,65.00
