ledger_id,member_id,source_reference_id,transaction_type,points_delta,resulting_balance,created_at
c81f0ff1-656b-4ea4-98dc-2e6d2897dcc5,M-1771,SESS-20260817-8756-0000,RENTAL_REDEMPTION,-100,79,2026-08-17T17:30:00+08:00
be904687-ba23-4909-83ba-17ae44a174ff,M-1771,SESS-20260817-8756-0000,RENTAL_ACCRUAL,5,84,2026-08-17T19:30:00+08:00
94849d46-db8c-4309-90ba-0bffe4efb7f1,M-1352,SESS-20260817-3074-0001,RENTAL_ACCRUAL,16,214,2026-08-18T01:00:00+08:00
f4aed34d-dd71-470e-94a7-2fc189942dc9,M-1358,SESS-20260817-6223-0002,RENTAL_REDEMPTION,-200,33,2026-08-17T13:15:00+08:00
41eac5e5-22c3-4e98-b54f-feadd5c32fcd,M-1358,SESS-20260817-6223-0002,RENTAL_ACCRUAL,14,47,2026-08-17T16:15:00+08:00
eacd013b-36c7-4c85-a5f1-0f37484d8633,M-1067,SESS-20260817-8841-0003,RENTAL_ACCRUAL,18,372,2026-08-17T17:30:00+08:00
594e67af-c81d-4247-87b2-f1d347b51beb,M-1201,SESS-20260817-6079-0004,RENTAL_ACCRUAL,28,589,2026-08-17T19:15:00+08:00
78f207ff-82aa-4d4e-a5a6-47aa86bb7556,M-1861,SESS-20260817-9261-0005,RENTAL_ACCRUAL,24,171,2026-08-17T08:00:00+08:00
15d61c3c-3362-4172-896f-92d044b3c1da,M-1789,SESS-20260817-2515-0006,RENTAL_ACCRUAL,28,274,2026-08-17T18:30:00+08:00
6114e85c-d1a5-46cf-87c5-a7968ef7ffd4,M-1605,SESS-20260817-7604-0007,RENTAL_ACCRUAL,27,198,2026-08-17T23:45:00+08:00
42b892cf-9b71-4d79-abaf-012505e12a0d,M-1148,SESS-20260817-3048-0008,RENTAL_ACCRUAL,16,186,2026-08-17T17:00:00+08:00
8be7611d-73de-40ea-8501-2c4c0a1f138b,M-1384,SESS-20260817-4884-0009,RENTAL_ACCRUAL,14,1481,2026-08-17T21:45:00+08:00
3624f8b0-5fc4-4fb9-aa56-047d3a80eb0f,M-2072,SESS-20260817-2950-0010,RENTAL_ACCRUAL,24,216,2026-08-18T00:15:00+08:00
e447c902-01c9-432d-9bcb-203f2507a0c2,M-1677,SESS-20260817-4016-0011,RENTAL_ACCRUAL,16,409,2026-08-17T18:15:00+08:00
aa6660f2-2c0a-4384-a6bc-ae585b4b7bb9,M-1526,SESS-20260817-5330-0012,RENTAL_ACCRUAL,48,1161,2026-08-18T03:00:00+08:00
eb65a7ea-ddb3-469b-9941-8db637c1502e,M-1858,SESS-20260817-3366-0013,RENTAL_ACCRUAL,16,37,2026-08-17T20:30:00+08:00
a391e4f6-3e4a-4e72-bda1-efad65482827,M-1449,SESS-20260817-2999-0014,RENTAL_REDEMPTION,-100,109,2026-08-17T20:40:00+08:00
7ce91204-a560-49b3-ad8e-60932dcfa6d0,M-1449,SESS-20260817-2999-0014,RENTAL_ACCRUAL,20,129,2026-08-17T23:40:00+08:00
a5380c68-7fd0-4a90-95a7-ccd6da9ceca3,M-1176,SESS-20260817-6162-0015,RENTAL_ACCRUAL,67,162,2026-08-18T03:00:00+08:00
90f7429d-89a7-43ed-a3c7-b72a43002b62,M-1505,SESS-20260817-5574-0016,RENTAL_ACCRUAL,11,148,2026-08-17T15:45:00+08:00
a3c323e3-ce50-4d1c-9b9b-403c87d92eeb,M-1632,SESS-20260817-5707-0017,RENTAL_REDEMPTION,-100,2,2026-08-17T11:30:00+08:00
8a84bdbd-7065-4c3e-babb-feb374823b24,M-1632,SESS-20260817-5707-0017,RENTAL_ACCRUAL,4,6,2026-08-17T13:30:00+08:00
4fc9bb92-4cdb-485a-9fff-180df91573e5,M-2172,SESS-20260817-2934-0018,RENTAL_ACCRUAL,11,412,2026-08-17T19:00:00+08:00
69b38f8f-1693-4b49-a6dc-3317d2d446a2,M-2038,SESS-20260817-1715-0019,RENTAL_REDEMPTION,-100,18,2026-08-17T14:30:00+08:00
613c301f-43a3-4f3a-8ed8-d732942c493e,M-2038,SESS-20260817-1715-0019,RENTAL_ACCRUAL,10,28,2026-08-17T17:30:00+08:00
08376baf-1932-47bf-8f7e-9de29b94767d,M-1040,SESS-20260817-2380-0020,RENTAL_REDEMPTION,-200,792,2026-08-17T12:30:00+08:00
66c6cabb-44b5-4f40-b39d-cf1f63b41f06,M-1040,SESS-20260817-2380-0020,RENTAL_ACCRUAL,5,797,2026-08-17T14:30:00+08:00
4070087a-5ca6-4a1b-b5d4-2269ef553f88,M-1114,SESS-20260817-3914-0021,RENTAL_REDEMPTION,-100,194,2026-08-17T02:50:00+08:00
7ae26264-6abf-42f0-bbed-9f8c3bfff336,M-1114,SESS-20260817-3914-0021,RENTAL_ACCRUAL,5,199,2026-08-17T04:50:00+08:00
6e91b182-082b-4d26-a1da-4191a6b6f2c0,M-1566,SESS-20260817-7405-0022,RENTAL_REDEMPTION,-100,442,2026-08-17T22:00:00+08:00
fa0c7c54-c161-4a74-8a99-87ebbb29db41,M-1566,SESS-20260817-7405-0022,RENTAL_ACCRUAL,11,453,2026-08-18T00:00:00+08:00
569c62f6-03b1-436c-9508-caa62cf7e2a9,M-2178,SESS-20260817-7291-0023,RENTAL_ACCRUAL,15,85,2026-08-17T18:45:00+08:00
d134a45d-e57e-4ce9-a292-b09670f2c102,M-2058,SESS-20260817-3773-0024,RENTAL_ACCRUAL,10,126,2026-08-17T21:15:00+08:00
235d6c3d-1816-413c-b9e7-3446fb2088e8,M-2179,SESS-20260817-6298-0025,RENTAL_ACCRUAL,24,126,2026-08-17T18:30:00+08:00
d3b7e5e8-4a07-4bfa-b6f7-0f266a276510,M-1221,SESS-20260817-6314-0026,RENTAL_ACCRUAL,18,1458,2026-08-17T21:15:00+08:00
4e50bbaa-bfe2-4591-8eda-3a29253a1513,M-1726,SESS-20260817-2360-0027,RENTAL_ACCRUAL,5,285,2026-08-17T20:30:00+08:00
510b3403-da57-4be9-bf39-ff7d0cdf128e,M-1257,SESS-20260817-3023-0028,RENTAL_ACCRUAL,18,247,2026-08-18T01:45:00+08:00
ff7e03ba-d233-41bf-b701-9acdb10a694a,M-1538,SESS-20260817-1589-0029,RENTAL_ACCRUAL,27,226,2026-08-17T19:45:00+08:00
c7f1c884-305b-40b9-b82e-ff6266fac7bc,M-1110,SESS-20260817-4159-0030,RENTAL_REDEMPTION,-100,305,2026-08-17T13:00:00+08:00
ec6e2530-2bc5-4417-8cc9-13281436588e,M-1110,SESS-20260817-4159-0030,RENTAL_ACCRUAL,7,312,2026-08-17T14:00:00+08:00
23f9500b-aacf-48ec-af91-e54574f9c909,M-1559,SESS-20260817-6674-0031,RENTAL_ACCRUAL,11,273,2026-08-17T15:00:00+08:00
1f47a439-d319-46d2-8cec-14bec0420a24,M-1496,SESS-20260817-8080-0032,RENTAL_ACCRUAL,16,547,2026-08-17T19:15:00+08:00
99c90ea0-2a05-4064-a5f4-9fe5af800957,M-2017,SESS-20260817-9332-0033,RENTAL_ACCRUAL,27,126,2026-08-17T22:45:00+08:00
dc2c5361-8d82-4960-937d-0a68dbe3e831,M-1984,SESS-20260817-4730-0034,RENTAL_ACCRUAL,10,232,2026-08-17T20:45:00+08:00
0726646a-ff7d-4902-8231-4d72e0580118,M-1147,SESS-20260817-5084-0035,RENTAL_REDEMPTION,-100,464,2026-08-17T18:45:00+08:00
a7d67d15-5ad5-465d-a462-59b2c77882a9,M-1147,SESS-20260817-5084-0035,RENTAL_ACCRUAL,10,474,2026-08-17T21:45:00+08:00
46ed135c-6a84-4019-9003-4e6fb5b67a41,M-1309,SESS-20260817-8676-0036,RENTAL_ACCRUAL,11,320,2026-08-18T00:30:00+08:00
aaceb4c0-7d94-4c89-9a6a-40a74351c402,M-1040,SESS-20260817-8851-0037,RENTAL_ACCRUAL,5,802,2026-08-17T19:15:00+08:00
1d2b6c57-7d43-4409-82fc-1a0a4b52d4ae,M-1374,SESS-20260817-2760-0038,RENTAL_ACCRUAL,18,786,2026-08-18T01:55:00+08:00
14a1a14f-e84c-4dc5-a23f-e12803b98a08,M-1356,SESS-20260817-2376-0039,RENTAL_ACCRUAL,18,863,2026-08-18T01:45:00+08:00
2ab73f8c-417c-4925-ab3b-0b295623e874,M-1836,SESS-20260817-7608-0040,RENTAL_ACCRUAL,5,630,2026-08-17T23:00:00+08:00
bdfde4c5-1643-46f4-a2ca-cc78812f4b6c,M-1479,SESS-20260817-5732-0041,RENTAL_ACCRUAL,48,2203,2026-08-18T03:45:00+08:00
25efab7b-9445-47de-b562-9d4aee065d11,M-1887,SESS-20260817-6875-0042,RENTAL_ACCRUAL,10,82,2026-08-17T21:15:00+08:00
3de192bc-84a9-46a0-8aa1-30ad696ad773,M-1532,SESS-20260817-8883-0043,RENTAL_ACCRUAL,9,126,2026-08-17T19:35:00+08:00
94e6cb35-ec71-4d3f-b188-613c46f263d4,M-1164,SESS-20260817-4544-0044,RENTAL_ACCRUAL,5,283,2026-08-17T17:30:00+08:00
708b5b5d-bc44-435e-bcf2-ca6867bf9b64,M-1552,SESS-20260817-6231-0045,RENTAL_ACCRUAL,5,145,2026-08-17T22:20:00+08:00
b3f39cc5-6317-4a55-9c78-a0b8c41833a0,M-1586,SESS-20260817-6148-0046,RENTAL_ACCRUAL,18,50,2026-08-17T10:30:00+08:00
e888ed16-ef6e-4a33-84f9-f0b21a3c9d12,M-1586,TIER_UPGRADE_Silver_TO_Gold,TIER_BONUS,100,150,2026-08-17T10:30:00+08:00
f5c732d4-6c4c-4429-93dd-b62ba7ccbfdf,M-1137,SESS-20260817-8227-0047,RENTAL_ACCRUAL,18,287,2026-08-18T00:15:00+08:00
594b3f4c-3814-484c-beb5-f3764bdf355d,M-1116,SESS-20260817-6047-0048,RENTAL_ACCRUAL,9,263,2026-08-17T06:00:00+08:00
91abe142-90ab-4db9-a16d-6860b9708175,M-1649,SESS-20260817-6373-0049,RENTAL_ACCRUAL,18,514,2026-08-17T21:15:00+08:00
5cee852c-39ee-4c17-93ab-d4a501d60471,M-1698,SESS-20260817-2653-0050,RENTAL_ACCRUAL,18,527,2026-08-17T15:45:00+08:00
4d127237-b150-4d40-abff-f59b99d3fdc3,M-2172,SESS-20260817-1543-0051,RENTAL_ACCRUAL,11,423,2026-08-17T23:45:00+08:00
1d3e2b97-08ce-4d05-8d7c-639bc08af4dd,M-1276,SESS-20260817-3390-0052,RENTAL_ACCRUAL,27,823,2026-08-17T23:50:00+08:00
45f4b219-ab59-4f2e-b730-c1c5cf38f916,M-1708,SESS-20260817-1671-0053,RENTAL_REDEMPTION,-100,10,2026-08-17T19:45:00+08:00
9551f1fa-c4f4-451b-bd2a-96773388371a,M-1708,SESS-20260817-1671-0053,RENTAL_ACCRUAL,20,30,2026-08-17T22:45:00+08:00
864725be-5057-4332-a981-a0fda2f8e209,M-1326,SESS-20260817-2464-0054,RENTAL_ACCRUAL,11,405,2026-08-17T16:45:00+08:00
c03a2fad-bb4a-4152-9ebf-b6a7b8300338,M-2126,SESS-20260817-3256-0055,RENTAL_REDEMPTION,-100,73,2026-08-17T10:30:00+08:00
c7c91d96-3565-444f-9da2-155363ca5063,M-2126,SESS-20260817-3256-0055,RENTAL_ACCRUAL,10,83,2026-08-17T13:30:00+08:00
73717170-29ff-4109-b8f8-3f27deb4639d,M-1766,SESS-20260817-4541-0056,RENTAL_REDEMPTION,-100,809,2026-08-17T20:30:00+08:00
1ac3c8f4-6b99-4082-be76-d91eb4143f12,M-1766,SESS-20260817-4541-0056,RENTAL_ACCRUAL,10,819,2026-08-17T23:30:00+08:00
ae85a278-9a2d-445b-961d-645ca651c813,M-1097,SESS-20260817-6174-0057,RENTAL_ACCRUAL,27,212,2026-08-17T21:00:00+08:00
46114a6d-b28d-473b-a715-71ee4ca208de,M-1948,SESS-20260817-2743-0058,RENTAL_ACCRUAL,10,260,2026-08-17T15:45:00+08:00
4115f3b6-5912-4390-8254-235d8d2ed591,M-1347,SESS-20260817-5788-0059,RENTAL_ACCRUAL,18,3255,2026-08-17T22:00:00+08:00
88c621e9-7cc9-49bf-a6fd-fcb155438d9f,M-1345,SESS-20260817-5333-0060,RENTAL_ACCRUAL,5,671,2026-08-17T21:15:00+08:00
481efb31-1ca1-46d7-a503-751f0e4eda64,M-1585,SESS-20260817-6194-0061,RENTAL_ACCRUAL,12,470,2026-08-17T22:00:00+08:00
50922a66-2a69-4325-a0b1-d68833e750a4,M-1675,SESS-20260817-7370-0062,RENTAL_ACCRUAL,30,2182,2026-08-17T22:45:00+08:00
46afc063-81dd-439f-b79f-c0f9d3a95f17,M-1758,SESS-20260817-7004-0063,RENTAL_ACCRUAL,28,170,2026-08-18T00:45:00+08:00
92fb82a9-e304-4b61-a340-148cda088135,M-1770,SESS-20260817-3359-0064,RENTAL_ACCRUAL,48,141,2026-08-18T04:15:00+08:00
0aeaaa78-ba50-4d49-9ecd-81a9ce65776b,M-1602,SESS-20260817-5465-0065,RENTAL_ACCRUAL,6,739,2026-08-17T16:00:00+08:00
3937f919-36e4-4503-9ddb-349c25716b77,M-1465,SESS-20260817-2515-0066,RENTAL_ACCRUAL,19,697,2026-08-17T21:50:00+08:00
d46a439d-16c1-438f-a79d-aa3cb6b29f63,M-1386,SESS-20260817-1795-0067,RENTAL_ACCRUAL,16,419,2026-08-18T00:15:00+08:00
67621008-363a-44f1-a4fc-e1b61c6ad0a7,M-1021,SESS-20260817-2801-0068,RENTAL_ACCRUAL,76,682,2026-08-17T13:30:00+08:00
b5266075-bd2f-4d7e-9bbb-78ac902ae006,M-1946,SESS-20260817-8655-0069,RENTAL_ACCRUAL,11,187,2026-08-17T19:15:00+08:00
de1a1a38-927f-46a6-aa30-a27aab81cefe,M-1901,SESS-20260817-9375-0070,RENTAL_ACCRUAL,5,106,2026-08-17T21:00:00+08:00
9eddab03-8652-4d14-b04e-4cd6b1c2a797,M-1340,SESS-20260817-7981-0071,RENTAL_ACCRUAL,9,493,2026-08-17T23:45:00+08:00
4e3d10ca-2a01-411a-b708-6ffe33857f8d,M-1610,SESS-20260817-7828-0072,RENTAL_ACCRUAL,27,99,2026-08-17T19:00:00+08:00
