rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260817-6204-0107,M-1658,PC-081,2026-08-17T02:30:00+08:00,2026-08-17T07:30:00+08:00,5.00,50.00,Gold,0.20,40.00,200.00,0,0.00,200.00,30,GCash
SESS-20260817-7253-0387,M-1298,PC-002,2026-08-17T02:30:00+08:00,2026-08-17T05:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260817-3270-0290,M-1079,PC-054,2026-08-17T02:45:00+08:00,2026-08-17T04:45:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Maya
SESS-20260817-3914-0021,M-1114,PC-047,2026-08-17T02:50:00+08:00,2026-08-17T04:50:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,Cash
SESS-20260817-2532-0101,M-1033,PC-078,2026-08-17T03:00:00+08:00,2026-08-17T04:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260817-9276-0378,M-1272,PC-128,2026-08-17T03:55:00+08:00,2026-08-17T04:55:00+08:00,1.00,80.00,Gold,0.20,64.00,64.00,0,0.00,64.00,9,Maya
SESS-20260817-9144-0129,M-1857,PC-143,2026-08-17T04:15:00+08:00,2026-08-17T06:15:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Cash
SESS-20260817-7713-0195,M-2184,PC-038,2026-08-17T04:45:00+08:00,2026-08-17T06:45:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Credit Card
SESS-20260817-6047-0048,M-1116,PC-122,2026-08-17T05:00:00+08:00,2026-08-17T06:00:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
SESS-20260817-2801-0068,M-1021,PC-119,2026-08-17T05:30:00+08:00,2026-08-17T13:30:00+08:00,8.00,80.00,Gold,0.20,64.00,512.00,0,0.00,512.00,76,Cash
SESS-20260817-9261-0005,M-1861,PC-172,2026-08-17T06:00:00+08:00,2026-08-17T08:00:00+08:00,2.00,120.00,Standard,0.00,120.00,240.00,0,0.00,240.00,24,GCash
SESS-20260817-6148-0046,M-1586,PC-106,2026-08-17T08:30:00+08:00,2026-08-17T10:30:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260817-1947-0341,M-1445,PC-166,2026-08-17T09:00:00+08:00,2026-08-17T17:00:00+08:00,8.00,120.00,Silver,0.10,108.00,864.00,0,0.00,864.00,108,Credit Card
SESS-20260817-2996-0179,M-1815,PC-135,2026-08-17T09:30:00+08:00,2026-08-17T12:30:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,100,50.00,166.00,20,Cash
SESS-20260817-6266-0209,M-1659,PC-172,2026-08-17T10:15:00+08:00,2026-08-17T12:15:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,GCash
SESS-20260817-3256-0055,M-2126,PC-082,2026-08-17T10:30:00+08:00,2026-08-17T13:30:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,100,50.00,100.00,10,GCash
SESS-20260817-9097-0091,M-1850,PC-028,2026-08-17T10:45:00+08:00,2026-08-17T11:45:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,Cash
SESS-20260817-6127-0143,M-1704,PC-113,2026-08-17T10:45:00+08:00,2026-08-17T11:45:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
SESS-20260817-9368-0166,M-1864,PC-060,2026-08-17T10:45:00+08:00,2026-08-17T12:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260817-6719-0096,M-1516,PC-019,2026-08-17T11:00:00+08:00,2026-08-17T13:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260817-4974-0103,M-2140,PC-040,2026-08-17T11:00:00+08:00,2026-08-17T13:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Maya
SESS-20260817-9553-0291,M-1658,PC-035,2026-08-17T11:15:00+08:00,2026-08-17T12:15:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,Maya
SESS-20260817-5707-0017,M-1632,PC-018,2026-08-17T11:30:00+08:00,2026-08-17T13:30:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,100,50.00,30.00,4,GCash
SESS-20260817-2294-0104,M-2150,PC-031,2026-08-17T11:30:00+08:00,2026-08-17T12:30:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260817-9336-0173,M-1857,PC-122,2026-08-17T11:45:00+08:00,2026-08-17T13:45:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,200,100.00,60.00,6,GCash
SESS-20260817-3816-0196,M-1606,PC-023,2026-08-17T11:45:00+08:00,2026-08-17T14:45:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,Cash
SESS-20260817-3998-0284,M-1236,PC-110,2026-08-17T11:45:00+08:00,2026-08-17T13:45:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260817-4240-0359,M-1900,PC-106,2026-08-17T11:45:00+08:00,2026-08-17T12:45:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
SESS-20260817-2380-0020,M-1040,PC-114,2026-08-17T12:30:00+08:00,2026-08-17T14:30:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,200,100.00,44.00,5,Credit Card
SESS-20260817-2782-0078,M-1807,PC-007,2026-08-17T12:30:00+08:00,2026-08-17T14:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260817-5873-0398,M-1659,PC-135,2026-08-17T12:40:00+08:00,2026-08-17T13:40:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,Cash
SESS-20260817-5133-0118,M-2115,PC-031,2026-08-17T12:45:00+08:00,2026-08-17T14:45:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,GCash
SESS-20260817-3603-0237,M-1175,PC-147,2026-08-17T12:45:00+08:00,2026-08-17T15:45:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,200,100.00,92.00,13,Maya
SESS-20260817-3871-0365,M-1112,PC-106,2026-08-17T12:55:00+08:00,2026-08-17T15:55:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,0,0.00,192.00,28,GCash
SESS-20260817-4159-0030,M-1110,PC-158,2026-08-17T13:00:00+08:00,2026-08-17T14:00:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,100,50.00,58.00,7,GCash
SESS-20260817-6674-0031,M-1559,PC-053,2026-08-17T13:00:00+08:00,2026-08-17T15:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
