rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260703-6148-0012,M-1587,PC-054,2026-07-03T01:50:00+08:00,2026-07-03T04:50:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,GCash
SESS-20260703-6353-0304,M-1309,PC-014,2026-07-03T03:35:00+08:00,2026-07-03T05:35:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Credit Card
SESS-20260703-7942-0063,M-1628,PC-024,2026-07-03T03:45:00+08:00,2026-07-03T08:45:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,Maya
SESS-20260703-9504-0005,M-1767,PC-013,2026-07-03T04:10:00+08:00,2026-07-03T07:10:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
SESS-20260703-2765-0023,M-1114,PC-068,2026-07-03T04:45:00+08:00,2026-07-03T07:45:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Maya
SESS-20260703-8216-0205,M-1706,PC-112,2026-07-03T04:45:00+08:00,2026-07-03T07:45:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Cash
SESS-20260703-9471-0073,M-1304,PC-158,2026-07-03T04:55:00+08:00,2026-07-03T09:55:00+08:00,5.00,120.00,Standard,0.00,120.00,600.00,0,0.00,600.00,60,Cash
SESS-20260703-3854-0050,M-1597,PC-121,2026-07-03T05:00:00+08:00,2026-07-03T06:00:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,Maya
SESS-20260703-1115-0387,M-1476,PC-117,2026-07-03T05:30:00+08:00,2026-07-03T06:30:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
SESS-20260703-1738-0267,M-1038,PC-157,2026-07-03T05:40:00+08:00,2026-07-03T06:40:00+08:00,1.00,120.00,Standard,0.00,120.00,120.00,0,0.00,120.00,12,GCash
SESS-20260703-8433-0080,M-1617,PC-149,2026-07-03T06:00:00+08:00,2026-07-03T09:00:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,0,0.00,240.00,24,GCash
SESS-20260703-1470-0415,M-1624,PC-117,2026-07-03T06:40:00+08:00,2026-07-03T09:40:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,0,0.00,192.00,28,GCash
SESS-20260703-5464-0090,M-1324,PC-020,2026-07-03T06:45:00+08:00,2026-07-03T09:45:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Maya
SESS-20260703-5479-0355,M-1535,PC-006,2026-07-03T06:45:00+08:00,2026-07-03T08:45:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,GCash
SESS-20260703-3233-0046,M-1159,PC-037,2026-07-03T07:15:00+08:00,2026-07-03T09:15:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Cash
SESS-20260703-6468-0059,M-1691,PC-094,2026-07-03T07:30:00+08:00,2026-07-03T10:30:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
SESS-20260703-5184-0074,M-1824,PC-124,2026-07-03T07:45:00+08:00,2026-07-03T12:45:00+08:00,5.00,80.00,Standard,0.00,80.00,400.00,0,0.00,400.00,40,GCash
SESS-20260703-9488-0069,M-1059,PC-152,2026-07-03T08:00:00+08:00,2026-07-03T11:00:00+08:00,3.00,120.00,Standard,0.00,120.00,360.00,0,0.00,360.00,36,Credit Card
SESS-20260703-8850-0131,M-1519,PC-022,2026-07-03T09:00:00+08:00,2026-07-03T12:00:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Maya
SESS-20260703-9078-0344,M-1380,PC-014,2026-07-03T09:00:00+08:00,2026-07-03T14:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Cash
SESS-20260703-9078-0132,M-1270,PC-041,2026-07-03T09:30:00+08:00,2026-07-03T17:30:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,GCash
SESS-20260703-5869-0008,M-1631,PC-166,2026-07-03T09:45:00+08:00,2026-07-03T12:45:00+08:00,3.00,120.00,Standard,0.00,120.00,360.00,0,0.00,360.00,36,GCash
SESS-20260703-9473-0370,M-1282,PC-059,2026-07-03T09:45:00+08:00,2026-07-03T17:45:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,Maya
SESS-20260703-1140-0007,M-1479,PC-167,2026-07-03T10:15:00+08:00,2026-07-03T18:15:00+08:00,8.00,120.00,Gold,0.20,96.00,768.00,0,0.00,768.00,115,Cash
SESS-20260703-7846-0037,M-1088,PC-029,2026-07-03T10:15:00+08:00,2026-07-03T11:15:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Cash
SESS-20260703-6833-0143,M-1564,PC-048,2026-07-03T10:15:00+08:00,2026-07-03T13:15:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Maya
SESS-20260703-6810-0010,M-1305,PC-110,2026-07-03T10:30:00+08:00,2026-07-03T13:30:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,0,0.00,240.00,24,Maya
SESS-20260703-9444-0011,M-1752,PC-146,2026-07-03T11:00:00+08:00,2026-07-03T16:00:00+08:00,5.00,80.00,Gold,0.20,64.00,320.00,0,0.00,320.00,48,GCash
SESS-20260703-7559-0052,M-1122,PC-143,2026-07-03T11:00:00+08:00,2026-07-03T16:00:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,GCash
SESS-20260703-9607-0254,M-1320,PC-113,2026-07-03T11:15:00+08:00,2026-07-03T14:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Maya
SESS-20260703-1608-0032,M-1693,PC-039,2026-07-03T11:30:00+08:00,2026-07-03T16:30:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,100,50.00,175.00,21,GCash
SESS-20260703-7567-0236,M-1538,PC-050,2026-07-03T11:30:00+08:00,2026-07-03T13:30:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Credit Card
SESS-20260703-1047-0317,M-1199,PC-061,2026-07-03T11:30:00+08:00,2026-07-03T14:30:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Maya
SESS-20260703-6931-0324,M-1326,PC-112,2026-07-03T11:45:00+08:00,2026-07-03T13:45:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Credit Card
SESS-20260703-5200-0357,M-1580,PC-063,2026-07-03T11:45:00+08:00,2026-07-03T14:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
SESS-20260703-8409-0445,M-1297,PC-105,2026-07-03T11:45:00+08:00,2026-07-03T14:45:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,0,0.00,240.00,24,Credit Card
SESS-20260703-4769-0350,M-1812,PC-140,2026-07-03T12:00:00+08:00,2026-07-03T14:00:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Maya
SESS-20260703-2351-0184,M-1376,PC-175,2026-07-03T12:15:00+08:00,2026-07-03T14:15:00+08:00,2.00,120.00,Standard,0.00,120.00,240.00,0,0.00,240.00,24,GCash
SESS-20260703-5337-0287,M-1367,PC-057,2026-07-03T12:15:00+08:00,2026-07-03T17:15:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,GCash
SESS-20260703-6690-0362,M-1188,PC-137,2026-07-03T12:30:00+08:00,2026-07-03T20:30:00+08:00,8.00,80.00,Silver,0.10,72.00,576.00,0,0.00,576.00,72,Cash
SESS-20260703-3167-0083,M-1420,PC-172,2026-07-03T13:00:00+08:00,2026-07-03T21:00:00+08:00,8.00,120.00,Standard,0.00,120.00,960.00,0,0.00,960.00,96,GCash
SESS-20260703-1413-0245,M-1540,PC-083,2026-07-03T13:00:00+08:00,2026-07-03T18:00:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,Maya
SESS-20260703-3223-0364,M-1396,PC-079,2026-07-03T13:00:00+08:00,2026-07-03T15:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Maya
SESS-20260703-3128-0017,M-1419,PC-129,2026-07-03T13:15:00+08:00,2026-07-03T18:15:00+08:00,5.00,80.00,Standard,0.00,80.00,400.00,0,0.00,400.00,40,GCash
SESS-20260703-7432-0018,M-1784,PC-142,2026-07-03T13:15:00+08:00,2026-07-03T15:15:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Cash
SESS-20260703-4788-0035,M-1774,PC-030,2026-07-03T13:15:00+08:00,2026-07-03T16:15:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
SESS-20260703-4221-0183,M-1012,PC-168,2026-07-03T13:15:00+08:00,2026-07-03T16:15:00+08:00,3.00,120.00,Standard,0.00,120.00,360.00,0,0.00,360.00,36,Cash
SESS-20260703-3284-0342,M-1162,PC-101,2026-07-03T13:15:00+08:00,2026-07-03T21:15:00+08:00,8.00,80.00,Standard,0.00,80.00,640.00,0,0.00,640.00,64,Cash
SESS-20260703-3745-0092,M-1249,PC-074,2026-07-03T13:30:00+08:00,2026-07-03T14:30:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,100,50.00,0.00,0,Maya
SESS-20260703-4542-0140,M-1573,PC-149,2026-07-03T13:30:00+08:00,2026-07-03T16:30:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,0,0.00,240.00,24,Cash
SESS-20260703-9670-0390,M-1551,PC-019,2026-07-03T13:30:00+08:00,2026-07-03T16:30:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
