purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260701-5628-0072,M-1115,SESS-20260701-6038-0015,65.00,6,GCash,2026-07-01T00:56:41+08:00
ORD-20260701-5518-0113,M-1126,SESS-20260701-8450-0122,150.00,15,Credit Card,2026-07-01T02:20:50+08:00
ORD-20260701-2226-0169,M-1488,SESS-20260701-5706-0199,65.00,6,GCash,2026-07-01T03:04:44+08:00
ORD-20260701-3856-0183,M-1680,SESS-20260701-6731-0148,120.00,12,Cash,2026-07-01T03:19:06+08:00
ORD-20260701-3544-0162,M-1681,SESS-20260701-6143-0047,90.00,9,GCash,2026-07-01T04:41:58+08:00
ORD-20260701-4340-0200,M-1676,SESS-20260701-3444-0405,65.00,9,Cash,2026-07-01T04:56:56+08:00
ORD-20260701-2012-0130,M-1713,SESS-20260701-4921-0220,65.00,8,Cash,2026-07-01T05:57:34+08:00
ORD-20260701-1312-0142,M-1331,SESS-20260701-3580-0287,90.00,9,Maya,2026-07-01T06:25:12+08:00
ORD-20260701-3626-0075,M-1822,SESS-20260701-5931-0452,240.00,24,GCash,2026-07-01T08:18:40+08:00
ORD-20260701-1313-0044,M-1605,SESS-20260701-8178-0322,65.00,6,GCash,2026-07-01T08:36:06+08:00
ORD-20260701-8085-0155,M-1392,SESS-20260701-7184-0211,220.00,27,Credit Card,2026-07-01T08:58:55+08:00
ORD-20260701-5107-0294,M-1514,,180.00,18,Maya,2026-07-01T09:09:00+08:00
ORD-20260701-3041-0286,M-1501,,105.00,10,Cash,2026-07-01T09:23:00+08:00
ORD-20260701-5502-0281,M-1315,,195.00,19,GCash,2026-07-01T09:28:00+08:00
ORD-20260701-3013-0260,M-1801,,30.00,3,GCash,2026-07-01T09:40:00+08:00
ORD-20260701-5451-0105,M-1672,SESS-20260701-4310-0196,90.00,9,Cash,2026-07-01T09:42:17+08:00
ORD-20260701-6732-0251,M-1621,,85.00,8,Credit Card,2026-07-01T09:50:00+08:00
ORD-20260701-1693-0246,M-1427,,65.00,6,GCash,2026-07-01T09:57:00+08:00
ORD-20260701-8385-0293,M-1258,,120.00,12,Cash,2026-07-01T09:58:00+08:00
ORD-20260701-3081-0314,M-1117,,65.00,6,GCash,2026-07-01T10:06:00+08:00
ORD-20260701-9763-0265,M-1156,,180.00,18,GCash,2026-07-01T10:07:00+08:00
ORD-20260701-9256-0285,M-1661,,60.00,9,GCash,2026-07-01T10:07:00+08:00
ORD-20260701-2658-0115,M-1566,SESS-20260701-8570-0246,195.00,24,GCash,2026-07-01T10:09:08+08:00
ORD-20260701-7183-0267,M-1810,,180.00,18,GCash,2026-07-01T10:26:00+08:00
ORD-20260701-9786-0272,M-1482,,150.00,15,Cash,2026-07-01T10:30:00+08:00
ORD-20260701-5191-0325,M-1440,,270.00,27,GCash,2026-07-01T10:44:00+08:00
ORD-20260701-9890-0263,M-1736,,135.00,13,GCash,2026-07-01T10:45:00+08:00
ORD-20260701-1885-0292,M-1236,,230.00,23,GCash,2026-07-01T10:53:00+08:00
ORD-20260701-9176-0252,M-1826,,65.00,6,GCash,2026-07-01T10:58:00+08:00
ORD-20260701-3171-0254,M-1528,,120.00,12,Maya,2026-07-01T11:01:00+08:00
ORD-20260701-3923-0320,M-1320,,450.00,56,GCash,2026-07-01T11:13:00+08:00
ORD-20260701-5144-0315,M-1058,,210.00,21,GCash,2026-07-01T11:18:00+08:00
ORD-20260701-6023-0259,M-1831,,85.00,8,GCash,2026-07-01T11:31:00+08:00
ORD-20260701-8979-0185,M-1299,SESS-20260701-7703-0241,175.00,17,Credit Card,2026-07-01T11:34:45+08:00
ORD-20260701-6545-0233,M-1770,SESS-20260701-2638-0032,120.00,15,GCash,2026-07-01T11:35:34+08:00
ORD-20260701-3375-0324,M-1087,,120.00,18,Cash,2026-07-01T11:43:00+08:00
ORD-20260701-4086-0253,M-1022,,260.00,26,Maya,2026-07-01T12:00:00+08:00
ORD-20260701-4091-0178,M-1521,SESS-20260701-4044-0029,120.00,15,GCash,2026-07-01T12:07:40+08:00
ORD-20260701-9920-0296,M-1078,,30.00,3,Maya,2026-07-01T12:21:00+08:00
ORD-20260701-9385-0120,M-1820,SESS-20260701-7141-0461,155.00,15,Maya,2026-07-01T12:32:01+08:00
ORD-20260701-1742-0273,M-1465,,265.00,33,GCash,2026-07-01T12:42:00+08:00
ORD-20260701-6051-0261,M-1062,,80.00,8,GCash,2026-07-01T12:46:00+08:00
ORD-20260701-1215-0117,M-1069,SESS-20260701-1530-0170,95.00,9,Maya,2026-07-01T12:55:30+08:00
ORD-20260701-7047-0238,M-1816,SESS-20260701-8161-0362,120.00,12,Maya,2026-07-01T12:56:31+08:00
ORD-20260701-6979-0318,M-1613,,30.00,3,GCash,2026-07-01T12:57:00+08:00
ORD-20260701-2796-0319,M-1423,,145.00,14,Maya,2026-07-01T12:57:00+08:00
ORD-20260701-9076-0176,M-1420,SESS-20260701-3529-0103,65.00,6,Credit Card,2026-07-01T13:01:04+08:00
ORD-20260701-6671-0133,M-1512,SESS-20260701-8517-0009,65.00,6,GCash,2026-07-01T13:04:07+08:00
ORD-20260701-7040-0128,M-1391,SESS-20260701-5313-0296,75.00,7,GCash,2026-07-01T13:06:43+08:00
ORD-20260701-8702-0283,M-1177,,110.00,11,Credit Card,2026-07-01T13:13:00+08:00
ORD-20260701-1266-0317,M-1753,,175.00,17,GCash,2026-07-01T13:14:00+08:00
ORD-20260701-4674-0288,M-1637,,65.00,9,Cash,2026-07-01T13:22:00+08:00
ORD-20260701-4739-0206,M-1567,SESS-20260701-1188-0012,210.00,21,GCash,2026-07-01T13:27:18+08:00
ORD-20260701-8269-0005,M-1454,SESS-20260701-9270-0056,90.00,13,Maya,2026-07-01T13:33:30+08:00
ORD-20260701-3445-0313,M-1129,,65.00,9,Maya,2026-07-01T13:43:00+08:00
ORD-20260701-3632-0268,M-1545,,120.00,12,GCash,2026-07-01T13:49:00+08:00
ORD-20260701-1202-0009,M-1352,SESS-20260701-2381-0145,215.00,21,GCash,2026-07-01T14:00:58+08:00
ORD-20260701-8133-0037,M-1385,SESS-20260701-2525-0292,130.00,13,GCash,2026-07-01T14:02:12+08:00
ORD-20260701-6609-0280,M-1837,,65.00,6,GCash,2026-07-01T14:17:00+08:00
