rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260701-6038-0015,M-1115,PC-139,2026-07-01T00:30:00+08:00,2026-07-01T02:30:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Maya
SESS-20260701-8450-0122,M-1126,PC-140,2026-07-01T00:45:00+08:00,2026-07-01T02:45:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Credit Card
SESS-20260701-4728-0190,M-1672,PC-029,2026-07-01T00:45:00+08:00,2026-07-01T02:45:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Maya
SESS-20260701-5850-0319,M-1660,PC-039,2026-07-01T01:00:00+08:00,2026-07-01T06:00:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,Cash
SESS-20260701-4921-0220,M-1713,PC-055,2026-07-01T01:45:00+08:00,2026-07-01T06:45:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Cash
SESS-20260701-6731-0148,M-1680,PC-169,2026-07-01T02:30:00+08:00,2026-07-01T03:30:00+08:00,1.00,120.00,Standard,0.00,120.00,120.00,0,0.00,120.00,12,Cash
SESS-20260701-5479-0096,M-1299,PC-119,2026-07-01T02:45:00+08:00,2026-07-01T07:45:00+08:00,5.00,80.00,Standard,0.00,80.00,400.00,0,0.00,400.00,40,GCash
SESS-20260701-2644-0102,M-1130,PC-099,2026-07-01T02:45:00+08:00,2026-07-01T10:45:00+08:00,8.00,50.00,Standard,0.00,50.00,400.00,0,0.00,400.00,40,GCash
SESS-20260701-5706-0199,M-1488,PC-002,2026-07-01T02:45:00+08:00,2026-07-01T05:45:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Cash
SESS-20260701-7572-0008,M-1795,PC-070,2026-07-01T03:30:00+08:00,2026-07-01T08:30:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,100,50.00,200.00,20,Maya
SESS-20260701-6143-0047,M-1681,PC-134,2026-07-01T03:30:00+08:00,2026-07-01T05:30:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Credit Card
SESS-20260701-7703-0253,M-1518,PC-092,2026-07-01T03:45:00+08:00,2026-07-01T11:45:00+08:00,8.00,50.00,Standard,0.00,50.00,400.00,0,0.00,400.00,40,GCash
SESS-20260701-3444-0405,M-1676,PC-136,2026-07-01T03:45:00+08:00,2026-07-01T06:45:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,100,50.00,142.00,21,Cash
SESS-20260701-3580-0287,M-1331,PC-094,2026-07-01T06:00:00+08:00,2026-07-01T08:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Cash
SESS-20260701-7184-0211,M-1392,PC-165,2026-07-01T06:30:00+08:00,2026-07-01T14:30:00+08:00,8.00,120.00,Silver,0.10,108.00,864.00,0,0.00,864.00,108,Credit Card
SESS-20260701-8291-0263,M-1080,PC-168,2026-07-01T08:00:00+08:00,2026-07-01T10:00:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,100,50.00,166.00,20,GCash
SESS-20260701-5931-0452,M-1822,PC-136,2026-07-01T08:00:00+08:00,2026-07-01T10:00:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,GCash
SESS-20260701-8178-0322,M-1605,PC-029,2026-07-01T08:15:00+08:00,2026-07-01T09:15:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260701-4310-0196,M-1672,PC-075,2026-07-01T08:30:00+08:00,2026-07-01T13:30:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,GCash
SESS-20260701-1117-0019,M-1603,PC-116,2026-07-01T09:00:00+08:00,2026-07-01T11:00:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
