order_item_id,purchase_id,item_sku,quantity,unit_price,total_price
ITEM-20260725-9150-0001-01,ORD-20260725-9150-0001,SKU-SNK-01,1,120.00,120.00
ITEM-20260725-4791-0002-01,ORD-20260725-4791-0002,SKU-BEV-02,1,90.00,90.00
ITEM-20260726-3780-0003-01,ORD-20260726-3780-0003,SKU-SNK-02,1,135.00,135.00
ITEM-20260726-3780-0003-02,ORD-20260726-3780-0003,SKU-BEV-01,1,65.00,65.00
ITEM-20260725-1313-0004-01,ORD-20260725-1313-0004,SKU-BEV-01,1,65.00,65.00
ITEM-20260725-1597-0005-01,ORD-20260725-1597-0005,SKU-BEV-01,1,65.00,65.00
ITEM-20260725-2842-0006-01,ORD-20260725-2842-0006,SKU-SNK-02,1,135.00,135.00
ITEM-20260725-2842-0006-02,ORD-20260725-2842-0006,SKU-BEV-04,1,85.00,85.00
ITEM-20260726-5561-0007-01,ORD-20260726-5561-0007,SKU-BEV-04,1,85.00,85.00
ITEM-20260725-9422-0008-01,ORD-20260725-9422-0008,SKU-BEV-02,1,90.00,90.00
ITEM-20260725-9422-0008-02,ORD-20260725-9422-0008,SKU-BEV-04,1,85.00,85.00
ITEM-20260725-7065-0009-01,ORD-20260725-7065-0009,SKU-BEV-04,1,85.00,85.00
ITEM-20260725-9460-0010-01,ORD-20260725-9460-0010,SKU-SNK-01,2,120.00,240.00
ITEM-20260725-4616-0011-01,ORD-20260725-4616-0011,SKU-SNK-01,1,120.00,120.00
ITEM-20260725-6777-0012-01,ORD-20260725-6777-0012,SKU-BEV-01,1,65.00,65.00
ITEM-20260725-6777-0012-02,ORD-20260725-6777-0012,SKU-BEV-04,1,85.00,85.00
ITEM-20260726-8021-0013-01,ORD-20260726-8021-0013,SKU-BEV-01,1,65.00,65.00
ITEM-20260726-8021-0013-02,ORD-20260726-8021-0013,SKU-BEV-04,1,85.00,85.00
ITEM-20260726-8021-0013-03,ORD-20260726-8021-0013,SKU-SNK-01,1,120.00,120.00
ITEM-20260726-6731-0014-01,ORD-20260726-6731-0014,SKU-BEV-03,1,30.00,30.00
ITEM-20260725-1627-0015-01,ORD-20260725-1627-0015,SKU-BEV-02,1,90.00,90.00
