rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260725-2897-0142,M-1594,PC-105,2026-07-25T01:45:00+08:00,2026-07-25T06:45:00+08:00,5.00,80.00,Standard,0.00,80.00,400.00,0,0.00,400.00,40,GCash
SESS-20260725-3229-0135,M-1239,PC-001,2026-07-25T02:15:00+08:00,2026-07-25T05:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,200,100.00,35.00,4,Cash
SESS-20260725-5280-0435,M-1380,PC-044,2026-07-25T02:15:00+08:00,2026-07-25T07:15:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Cash
SESS-20260725-6021-0023,M-1809,PC-029,2026-07-25T02:30:00+08:00,2026-07-25T04:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260725-9135-0253,M-1634,PC-113,2026-07-25T02:35:00+08:00,2026-07-25T05:35:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Credit Card
SESS-20260725-7875-0232,M-1538,PC-131,2026-07-25T02:45:00+08:00,2026-07-25T07:45:00+08:00,5.00,80.00,Standard,0.00,80.00,400.00,0,0.00,400.00,40,Cash
SESS-20260725-3465-0264,M-1226,PC-164,2026-07-25T03:35:00+08:00,2026-07-25T05:35:00+08:00,2.00,120.00,Gold,0.20,96.00,192.00,0,0.00,192.00,28,Cash
SESS-20260725-9394-0045,M-1516,PC-133,2026-07-25T04:00:00+08:00,2026-07-25T09:00:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,Maya
SESS-20260725-9629-0248,M-1312,PC-060,2026-07-25T04:30:00+08:00,2026-07-25T05:30:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260725-9975-0165,M-2079,PC-121,2026-07-25T06:15:00+08:00,2026-07-25T07:15:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
SESS-20260725-6471-0067,M-1521,PC-080,2026-07-25T06:30:00+08:00,2026-07-25T08:30:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,100,50.00,30.00,4,GCash
SESS-20260725-9544-0037,M-1259,PC-148,2026-07-25T08:00:00+08:00,2026-07-25T10:00:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Cash
SESS-20260725-1940-0060,M-1186,PC-042,2026-07-25T08:05:00+08:00,2026-07-25T11:05:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260725-1348-0144,M-1082,PC-066,2026-07-25T08:15:00+08:00,2026-07-25T09:15:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Cash
SESS-20260725-2367-0026,M-2143,PC-091,2026-07-25T08:30:00+08:00,2026-07-25T10:30:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,GCash
SESS-20260725-2586-0351,M-1703,PC-172,2026-07-25T09:15:00+08:00,2026-07-25T11:15:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Credit Card
SESS-20260725-1607-0130,M-1689,PC-146,2026-07-25T10:00:00+08:00,2026-07-25T12:00:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Credit Card
SESS-20260725-6709-0003,M-1854,PC-016,2026-07-25T10:15:00+08:00,2026-07-25T11:15:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,Cash
SESS-20260725-2270-0206,M-1135,PC-023,2026-07-25T10:15:00+08:00,2026-07-25T13:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,100,50.00,85.00,10,GCash
SESS-20260725-8251-0231,M-1371,PC-082,2026-07-25T11:00:00+08:00,2026-07-25T12:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260725-1039-0072,M-1646,PC-028,2026-07-25T11:15:00+08:00,2026-07-25T14:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
SESS-20260725-1039-0097,M-1179,PC-042,2026-07-25T11:20:00+08:00,2026-07-25T14:20:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,100,50.00,85.00,10,GCash
SESS-20260725-3961-0020,M-1517,PC-031,2026-07-25T11:45:00+08:00,2026-07-25T13:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260725-9182-0429,M-1865,PC-118,2026-07-25T11:45:00+08:00,2026-07-25T13:45:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Maya
SESS-20260725-8435-0070,M-1618,PC-110,2026-07-25T12:00:00+08:00,2026-07-25T13:00:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
SESS-20260725-4116-0053,M-1180,PC-057,2026-07-25T12:15:00+08:00,2026-07-25T13:15:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260725-1948-0323,M-1532,PC-143,2026-07-25T12:15:00+08:00,2026-07-25T14:15:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Cash
SESS-20260725-6575-0074,M-1989,PC-166,2026-07-25T12:30:00+08:00,2026-07-25T17:30:00+08:00,5.00,120.00,Standard,0.00,120.00,600.00,0,0.00,600.00,60,Cash
SESS-20260725-9345-0080,M-1235,PC-129,2026-07-25T12:30:00+08:00,2026-07-25T17:30:00+08:00,5.00,80.00,Gold,0.20,64.00,320.00,500,250.00,70.00,10,GCash
SESS-20260725-5163-0152,M-1978,PC-033,2026-07-25T12:30:00+08:00,2026-07-25T14:30:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Maya
SESS-20260725-3822-0028,M-1433,PC-074,2026-07-25T13:00:00+08:00,2026-07-25T16:00:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Cash
SESS-20260725-4861-0360,M-1307,PC-016,2026-07-25T13:00:00+08:00,2026-07-25T16:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260725-7436-0219,M-1272,PC-110,2026-07-25T13:05:00+08:00,2026-07-25T15:05:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,GCash
SESS-20260725-1119-0010,M-1243,PC-062,2026-07-25T13:15:00+08:00,2026-07-25T18:15:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Cash
SESS-20260725-7984-0069,M-2142,PC-048,2026-07-25T13:15:00+08:00,2026-07-25T14:15:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260725-4452-0076,M-1142,PC-128,2026-07-25T13:15:00+08:00,2026-07-25T15:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260725-3729-0171,M-1041,PC-155,2026-07-25T13:15:00+08:00,2026-07-25T16:15:00+08:00,3.00,120.00,Gold,0.20,96.00,288.00,0,0.00,288.00,43,Credit Card
SESS-20260725-9185-0274,M-1947,PC-027,2026-07-25T13:15:00+08:00,2026-07-25T14:15:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260725-7572-0247,M-1270,PC-023,2026-07-25T13:25:00+08:00,2026-07-25T15:25:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Credit Card
SESS-20260725-7065-0009,M-1734,PC-161,2026-07-25T13:45:00+08:00,2026-07-25T15:45:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,300,150.00,66.00,8,Credit Card
SESS-20260725-6658-0032,M-1337,PC-051,2026-07-25T13:45:00+08:00,2026-07-25T16:45:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,100,50.00,70.00,10,Cash
SESS-20260725-8436-0126,M-1377,PC-080,2026-07-25T13:45:00+08:00,2026-07-25T16:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260725-3854-0132,M-1772,PC-078,2026-07-25T13:45:00+08:00,2026-07-25T15:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260725-3242-0230,M-1607,PC-063,2026-07-25T13:45:00+08:00,2026-07-25T18:45:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,Cash
SESS-20260725-1313-0284,M-2004,PC-131,2026-07-25T13:45:00+08:00,2026-07-25T16:45:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,100,50.00,190.00,19,Cash
SESS-20260725-5068-0104,M-1767,PC-020,2026-07-25T14:00:00+08:00,2026-07-25T16:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260725-7842-0154,M-1836,PC-073,2026-07-25T14:00:00+08:00,2026-07-25T22:00:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,Credit Card
SESS-20260725-2829-0166,M-1170,PC-061,2026-07-25T14:00:00+08:00,2026-07-25T22:00:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,Maya
SESS-20260725-7209-0021,M-1248,PC-104,2026-07-25T14:15:00+08:00,2026-07-25T15:15:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,Cash
SESS-20260725-2780-0024,M-1548,PC-117,2026-07-25T14:15:00+08:00,2026-07-25T15:15:00+08:00,1.00,80.00,Gold,0.20,64.00,64.00,0,0.00,64.00,9,Cash
SESS-20260725-1035-0139,M-1823,PC-021,2026-07-25T14:15:00+08:00,2026-07-25T17:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260725-8332-0431,M-1968,PC-118,2026-07-25T14:15:00+08:00,2026-07-25T15:15:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,100,50.00,22.00,2,Cash
SESS-20260725-2841-0027,M-1079,PC-100,2026-07-25T14:30:00+08:00,2026-07-25T16:30:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
SESS-20260725-3260-0101,M-1140,PC-162,2026-07-25T14:30:00+08:00,2026-07-25T19:30:00+08:00,5.00,120.00,Silver,0.10,108.00,540.00,0,0.00,540.00,67,GCash
SESS-20260725-3808-0160,M-1815,PC-173,2026-07-25T14:30:00+08:00,2026-07-25T19:30:00+08:00,5.00,120.00,Standard,0.00,120.00,600.00,0,0.00,600.00,60,Cash
SESS-20260725-8591-0189,M-1744,PC-071,2026-07-25T14:30:00+08:00,2026-07-25T17:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
SESS-20260725-7274-0349,M-1416,PC-042,2026-07-25T14:35:00+08:00,2026-07-25T15:35:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,Maya
SESS-20260725-2500-0058,M-1421,PC-124,2026-07-25T14:45:00+08:00,2026-07-25T16:45:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260725-9261-0093,M-1530,PC-045,2026-07-25T14:45:00+08:00,2026-07-25T16:45:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
SESS-20260725-4027-0121,M-1636,PC-047,2026-07-25T14:45:00+08:00,2026-07-25T17:45:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,100,50.00,70.00,10,Maya
SESS-20260725-6197-0155,M-1615,PC-084,2026-07-25T14:45:00+08:00,2026-07-25T16:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260725-3007-0029,M-1277,PC-114,2026-07-25T15:00:00+08:00,2026-07-25T18:00:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,0,0.00,192.00,28,GCash
SESS-20260725-8611-0056,M-1190,PC-049,2026-07-25T15:00:00+08:00,2026-07-25T20:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Maya
SESS-20260725-1667-0092,M-1148,PC-160,2026-07-25T15:00:00+08:00,2026-07-25T20:00:00+08:00,5.00,120.00,Silver,0.10,108.00,540.00,100,50.00,490.00,61,GCash
SESS-20260725-6387-0208,M-1697,PC-059,2026-07-25T15:00:00+08:00,2026-07-25T16:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260725-4056-0234,M-1106,PC-068,2026-07-25T15:00:00+08:00,2026-07-25T18:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,200,100.00,35.00,4,Maya
SESS-20260725-7462-0237,M-1777,PC-152,2026-07-25T15:00:00+08:00,2026-07-25T17:00:00+08:00,2.00,120.00,Gold,0.20,96.00,192.00,0,0.00,192.00,28,Cash
