ledger_id,member_id,source_reference_id,transaction_type,points_delta,resulting_balance,created_at
b7b9371e-34dc-4651-957f-15e48124de19,M-1778,SESS-20260725-6827-0000,RENTAL_ACCRUAL,9,82,2026-07-26T00:45:00+08:00
2d282d99-c3a4-43d8-9aa5-2b1e096261a8,M-1674,SESS-20260725-4904-0001,RENTAL_ACCRUAL,13,575,2026-07-25T23:00:00+08:00
b2cd27aa-5b05-4aec-b616-92e49b3ddfc6,M-1006,SESS-20260725-6905-0002,RENTAL_ACCRUAL,11,130,2026-07-25T21:30:00+08:00
862ac97c-9993-4ef7-9314-d799126790a7,M-1854,SESS-20260725-6709-0003,RENTAL_ACCRUAL,5,81,2026-07-25T11:15:00+08:00
5f66ca54-eeda-41ba-afe1-4a043a85e381,M-1093,SESS-20260725-9630-0004,RENTAL_ACCRUAL,11,150,2026-07-25T22:45:00+08:00
5e078ce3-d06e-42a1-b264-07162b678f26,M-1001,SESS-20260725-5590-0005,RENTAL_ACCRUAL,5,181,2026-07-25T21:00:00+08:00
eb62ac9f-86b6-4c75-9543-09a58a45f74f,M-1718,SESS-20260725-8466-0006,RENTAL_ACCRUAL,12,1351,2026-07-25T21:15:00+08:00
f2eef2dd-b226-4b02-b113-63ba890d012b,M-1443,SESS-20260725-4770-0007,RENTAL_ACCRUAL,28,329,2026-07-25T23:30:00+08:00
2b904fd0-4250-493b-ac83-ee5762aa4401,M-1839,SESS-20260725-8509-0008,RENTAL_ACCRUAL,28,298,2026-07-25T23:15:00+08:00
c1443cca-061c-4544-a3d4-60f185880fb5,M-1734,SESS-20260725-7065-0009,RENTAL_REDEMPTION,-300,142,2026-07-25T13:45:00+08:00
c35cfcb5-dfb6-459a-bb39-28ac40f8a436,M-1734,SESS-20260725-7065-0009,RENTAL_ACCRUAL,8,150,2026-07-25T15:45:00+08:00
3262cc90-da49-4256-856b-3a59a9f2ed8b,M-1243,SESS-20260725-1119-0010,RENTAL_ACCRUAL,28,140,2026-07-25T18:15:00+08:00
b1a8bf2b-c1c3-45aa-8fa1-09860468eabf,M-1109,SESS-20260725-4945-0011,RENTAL_ACCRUAL,5,319,2026-07-25T21:45:00+08:00
fdc7f39e-65ad-4aa7-a982-f8728b737934,M-1168,SESS-20260725-2467-0012,RENTAL_ACCRUAL,16,387,2026-07-25T21:30:00+08:00
3bc04b76-cabb-4f65-ad65-1a5ebaa57c8b,M-1574,SESS-20260725-6272-0013,RENTAL_ACCRUAL,25,205,2026-07-26T03:45:00+08:00
bf5bc018-44dd-4af9-896f-6038df12288a,M-1574,TIER_UPGRADE_Standard_TO_Silver,TIER_BONUS,50,255,2026-07-26T03:45:00+08:00
90fa8c2a-a831-4092-8ad7-eaca9ef02777,M-1458,SESS-20260725-2889-0014,RENTAL_REDEMPTION,-100,84,2026-07-25T16:30:00+08:00
a76e6b64-e001-4fbf-ae8d-93d7553a8002,M-1458,SESS-20260725-2889-0014,RENTAL_ACCRUAL,21,105,2026-07-25T21:30:00+08:00
84f9932a-a4d8-4826-a2c9-28879d85ce1e,M-1687,SESS-20260725-3949-0015,RENTAL_REDEMPTION,-200,295,2026-07-25T20:15:00+08:00
8692a44c-5057-4102-b279-a3d13605494d,M-1687,SESS-20260725-3949-0015,RENTAL_ACCRUAL,4,299,2026-07-25T23:15:00+08:00
