rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260822-6099-0373,M-1133,PC-102,2026-08-22T00:00:00+08:00,2026-08-22T02:00:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,GCash
SESS-20260822-4191-0017,M-1815,PC-094,2026-08-22T01:30:00+08:00,2026-08-22T04:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260822-9521-0020,M-1347,PC-012,2026-08-22T02:30:00+08:00,2026-08-22T05:30:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,GCash
SESS-20260822-9566-0057,M-1418,PC-026,2026-08-22T02:30:00+08:00,2026-08-22T07:30:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Maya
SESS-20260822-3585-0300,M-1976,PC-120,2026-08-22T02:45:00+08:00,2026-08-22T04:45:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,100,50.00,110.00,11,GCash
SESS-20260822-4494-0187,M-1696,PC-121,2026-08-22T03:30:00+08:00,2026-08-22T05:30:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,200,100.00,28.00,4,GCash
SESS-20260822-5746-0084,M-1544,PC-092,2026-08-22T04:00:00+08:00,2026-08-22T06:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260822-2064-0209,M-1790,PC-055,2026-08-22T04:00:00+08:00,2026-08-22T06:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260822-1636-0265,M-1112,PC-034,2026-08-22T04:00:00+08:00,2026-08-22T05:00:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260822-8777-0310,M-1923,PC-119,2026-08-22T05:15:00+08:00,2026-08-22T08:15:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,0,0.00,240.00,24,Cash
SESS-20260822-4431-0156,M-1511,PC-012,2026-08-22T05:45:00+08:00,2026-08-22T06:45:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260822-8747-0011,M-1303,PC-105,2026-08-22T06:15:00+08:00,2026-08-22T11:15:00+08:00,5.00,80.00,Gold,0.20,64.00,320.00,0,0.00,320.00,48,GCash
SESS-20260822-1794-0215,M-1766,PC-070,2026-08-22T06:15:00+08:00,2026-08-22T09:15:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,200,100.00,20.00,3,GCash
SESS-20260822-4028-0386,M-1786,PC-102,2026-08-22T06:30:00+08:00,2026-08-22T09:30:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,200,100.00,92.00,13,Cash
