ledger_id,member_id,source_reference_id,transaction_type,points_delta,resulting_balance,created_at
45a010c3-4fa0-452f-b993-2a2be3fc93e2,M-1733,SESS-20260824-7670-0000,RENTAL_ACCRUAL,28,138,2026-08-24T20:15:00+08:00
531d1477-a6fc-4c85-831d-24736ae4758c,M-1607,SESS-20260824-5475-0001,RENTAL_REDEMPTION,-200,347,2026-08-24T12:45:00+08:00
2418b477-773d-48ec-91a6-54ec18857641,M-1607,SESS-20260824-5475-0001,RENTAL_ACCRUAL,15,362,2026-08-24T17:45:00+08:00
85810777-a18b-483e-9f70-b837817be67f,M-2104,SESS-20260824-9275-0002,RENTAL_REDEMPTION,-100,12,2026-08-24T14:45:00+08:00
07094ffc-7d4e-47fe-ac89-ce040463620a,M-2104,SESS-20260824-9275-0002,RENTAL_ACCRUAL,31,43,2026-08-24T17:45:00+08:00
8ffd8237-7b26-46ef-9040-70bd52304472,M-1055,SESS-20260824-8164-0003,RENTAL_ACCRUAL,28,476,2026-08-25T03:30:00+08:00
7103208b-35ab-46a2-8256-29174461489e,M-1858,SESS-20260824-6858-0004,RENTAL_ACCRUAL,16,165,2026-08-24T15:15:00+08:00
e7a72860-4609-47ea-97b0-2bf91f7b09d8,M-1930,SESS-20260824-3266-0005,RENTAL_ACCRUAL,16,76,2026-08-25T01:15:00+08:00
ea7542e7-18f9-490e-ae7c-54f8b5fdd33a,M-2008,SESS-20260824-2131-0006,RENTAL_ACCRUAL,24,109,2026-08-24T13:00:00+08:00
c9e24f73-15a9-4248-9462-abc17bdf1269,M-2007,SESS-20260824-4549-0007,RENTAL_ACCRUAL,15,157,2026-08-24T22:45:00+08:00
93d33715-5b27-48e9-afb4-1047743bac2f,M-1971,SESS-20260824-1314-0008,RENTAL_ACCRUAL,16,224,2026-08-24T21:15:00+08:00
19436abe-fa55-43ca-a611-197705e02fee,M-1403,SESS-20260824-7453-0009,RENTAL_ACCRUAL,30,2787,2026-08-25T01:00:00+08:00
92fc85f0-e3b6-4265-af96-ec11d1b3866d,M-1578,SESS-20260824-8095-0010,RENTAL_ACCRUAL,28,337,2026-08-24T15:00:00+08:00
a85668ea-b9d8-45c2-8f17-6850125024d8,M-1005,SESS-20260824-1941-0011,RENTAL_ACCRUAL,5,122,2026-08-24T15:30:00+08:00
1d23c2fd-08b0-48cb-9459-85688d349872,M-1111,SESS-20260824-1692-0012,RENTAL_ACCRUAL,16,172,2026-08-24T16:15:00+08:00
d42c8ab1-9aa6-448c-9f68-99216c1e233b,M-1324,SESS-20260824-1599-0013,RENTAL_ACCRUAL,5,65,2026-08-24T22:15:00+08:00
7dd12648-27c2-4abf-928d-68efb7d2d194,M-1567,SESS-20260824-7390-0014,RENTAL_ACCRUAL,9,226,2026-08-24T21:30:00+08:00
961fdff7-9358-458d-97ff-17f7c8e21664,M-1950,SESS-20260824-2878-0015,RENTAL_REDEMPTION,-100,14,2026-08-24T19:45:00+08:00
95228e6c-9aa7-4513-84b6-5354c0cb77eb,M-1950,SESS-20260824-2878-0015,RENTAL_ACCRUAL,31,45,2026-08-24T22:45:00+08:00
7d7a5cb1-a6a6-4288-9eb7-8fd8cecd85d1,M-1950,TIER_UPGRADE_Standard_TO_Silver,TIER_BONUS,50,95,2026-08-24T22:45:00+08:00
813e4c8f-c62f-4c70-a6f7-529f71153288,M-1244,SESS-20260824-3417-0016,RENTAL_ACCRUAL,67,700,2026-08-24T19:15:00+08:00
e036de15-6fc0-4ef7-b640-858e5306f6b5,M-1244,TIER_UPGRADE_Silver_TO_Gold,TIER_BONUS,100,800,2026-08-24T19:15:00+08:00
d65ceaa9-7721-4b77-bfbd-cd34165f4828,M-1674,SESS-20260824-2163-0017,RENTAL_ACCRUAL,11,628,2026-08-24T20:00:00+08:00
29fae0f3-9ef7-48d7-80b9-169db36125cc,M-1679,SESS-20260824-7418-0018,RENTAL_ACCRUAL,12,570,2026-08-24T23:30:00+08:00
7e59d0f7-221f-4fba-8de2-bfa74c3e0622,M-2105,SESS-20260824-5467-0019,RENTAL_ACCRUAL,11,440,2026-08-24T18:45:00+08:00
5386f1d4-e0c2-40cf-a1a9-ff324bf45558,M-1484,SESS-20260824-7685-0020,RENTAL_ACCRUAL,11,492,2026-08-24T21:15:00+08:00
860bc538-ff19-49ab-b0b2-e2012d1c9b93,M-1987,SESS-20260824-2605-0021,RENTAL_ACCRUAL,10,133,2026-08-24T14:15:00+08:00
c6ff4e0a-596d-41ed-979c-0ae512909ec8,M-1172,SESS-20260824-6719-0022,RENTAL_ACCRUAL,30,1028,2026-08-25T02:30:00+08:00
66671a0d-f7f8-44db-a99b-86a17eaf8ab9,M-1824,SESS-20260824-1431-0023,RENTAL_ACCRUAL,5,254,2026-08-24T19:30:00+08:00
314fd5e9-f308-4ba5-b1e6-cc0826dd0c02,M-1881,SESS-20260824-9881-0024,RENTAL_ACCRUAL,25,97,2026-08-24T23:15:00+08:00
6d3385da-7175-43b9-bba3-83213f293295,M-1044,SESS-20260824-7368-0025,RENTAL_ACCRUAL,6,622,2026-08-24T19:15:00+08:00
876c6581-90d1-4378-a304-d937fdd59206,M-1377,SESS-20260824-3318-0026,RENTAL_ACCRUAL,18,362,2026-08-25T00:45:00+08:00
6492bac8-5fde-480d-b858-817079f9b344,M-1942,SESS-20260824-7460-0027,RENTAL_ACCRUAL,16,298,2026-08-24T16:15:00+08:00
10d55dcc-cd4d-4175-b995-588747298a4a,M-1988,SESS-20260824-3002-0028,RENTAL_ACCRUAL,16,133,2026-08-24T22:45:00+08:00
58cd7c7b-b9c0-48e8-8982-585f1924fc93,M-2046,SESS-20260824-8475-0029,RENTAL_ACCRUAL,15,108,2026-08-24T22:45:00+08:00
74812700-fe89-444c-a025-c33fcd482d5c,M-1822,SESS-20260824-4476-0030,RENTAL_ACCRUAL,27,377,2026-08-24T21:00:00+08:00
3f956809-261d-4c95-aeb1-d87a9d82a4f9,M-1035,SESS-20260824-8593-0031,RENTAL_ACCRUAL,16,344,2026-08-24T19:00:00+08:00
99df8427-e538-4e4c-a5f3-9131d374175f,M-1891,SESS-20260824-8680-0032,RENTAL_ACCRUAL,5,337,2026-08-24T22:15:00+08:00
5f57bfae-4a21-4556-9781-04061f78296e,M-1905,SESS-20260824-3278-0033,RENTAL_ACCRUAL,108,415,2026-08-25T03:15:00+08:00
dc146646-9f61-4def-8d58-c49be9ddf832,M-1733,SESS-20260824-9539-0034,RENTAL_ACCRUAL,5,143,2026-08-24T23:30:00+08:00
f027ed83-2d2a-4a00-9c2f-0038a54b217a,M-1699,SESS-20260824-2176-0035,RENTAL_REDEMPTION,-200,19,2026-08-24T23:35:00+08:00
