rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260824-1113-0302,M-1702,PC-164,2026-08-24T01:55:00+08:00,2026-08-24T06:55:00+08:00,5.00,120.00,Silver,0.10,108.00,540.00,200,100.00,440.00,55,GCash
SESS-20260824-3979-0260,M-1576,PC-058,2026-08-24T02:30:00+08:00,2026-08-24T03:30:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260824-3779-0142,M-1677,PC-094,2026-08-24T02:55:00+08:00,2026-08-24T04:55:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Cash
SESS-20260824-6082-0039,M-1992,PC-069,2026-08-24T03:30:00+08:00,2026-08-24T05:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260824-9064-0231,M-1634,PC-017,2026-08-24T03:45:00+08:00,2026-08-24T08:45:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Cash
SESS-20260824-5348-0115,M-1362,PC-095,2026-08-24T05:00:00+08:00,2026-08-24T08:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260824-1301-0127,M-1816,PC-172,2026-08-24T05:00:00+08:00,2026-08-24T08:00:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Cash
SESS-20260824-1763-0177,M-1568,PC-031,2026-08-24T05:00:00+08:00,2026-08-24T07:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,Maya
SESS-20260824-6581-0317,M-1116,PC-061,2026-08-24T05:45:00+08:00,2026-08-24T06:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260824-9669-0037,M-1259,PC-020,2026-08-24T06:15:00+08:00,2026-08-24T07:15:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Maya
SESS-20260824-6933-0246,M-1019,PC-154,2026-08-24T06:15:00+08:00,2026-08-24T11:15:00+08:00,5.00,120.00,Silver,0.10,108.00,540.00,200,100.00,440.00,55,GCash
SESS-20260824-1668-0179,M-1949,PC-157,2026-08-24T08:00:00+08:00,2026-08-24T11:00:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Maya
SESS-20260824-7761-0376,M-1485,PC-174,2026-08-24T08:15:00+08:00,2026-08-24T09:15:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,GCash
SESS-20260824-6522-0354,M-1724,PC-155,2026-08-24T08:45:00+08:00,2026-08-24T11:45:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Maya
SESS-20260824-7695-0153,M-1684,PC-094,2026-08-24T09:00:00+08:00,2026-08-24T14:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Cash
SESS-20260824-8974-0233,M-1481,PC-083,2026-08-24T09:00:00+08:00,2026-08-24T12:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Credit Card
SESS-20260824-7753-0063,M-1314,PC-150,2026-08-24T09:30:00+08:00,2026-08-24T17:30:00+08:00,8.00,80.00,Silver,0.10,72.00,576.00,0,0.00,576.00,72,Maya
SESS-20260824-9538-0044,M-2170,PC-101,2026-08-24T09:45:00+08:00,2026-08-24T12:45:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,100,50.00,190.00,19,Cash
SESS-20260824-9575-0205,M-1222,PC-085,2026-08-24T09:45:00+08:00,2026-08-24T11:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
