purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260721-8242-0244,M-1400,SESS-20260721-5340-0094,135.00,13,Maya,2026-07-21T02:41:57+08:00
ORD-20260721-5860-0112,M-1468,SESS-20260721-8933-0000,175.00,21,GCash,2026-07-21T02:53:09+08:00
ORD-20260721-1100-0131,M-1587,SESS-20260721-1766-0070,180.00,27,GCash,2026-07-21T06:01:37+08:00
ORD-20260721-2827-0031,M-1842,SESS-20260721-7325-0108,90.00,9,GCash,2026-07-21T07:02:24+08:00
ORD-20260721-4139-0163,M-1567,SESS-20260721-4621-0282,85.00,10,Maya,2026-07-21T07:16:57+08:00
ORD-20260721-9085-0103,M-1355,SESS-20260721-8660-0007,225.00,28,GCash,2026-07-21T07:30:48+08:00
ORD-20260721-6854-0161,M-1584,SESS-20260721-4144-0364,85.00,10,Cash,2026-07-21T08:19:06+08:00
ORD-20260721-1261-0188,M-1585,SESS-20260721-5550-0035,90.00,11,Credit Card,2026-07-21T09:14:53+08:00
ORD-20260721-6674-0050,M-1107,SESS-20260721-6798-0129,120.00,12,GCash,2026-07-21T09:15:05+08:00
ORD-20260721-8408-0239,M-1721,SESS-20260721-4424-0237,85.00,10,GCash,2026-07-21T09:20:39+08:00
ORD-20260721-8572-0313,M-2056,,30.00,3,Maya,2026-07-21T09:28:00+08:00
ORD-20260721-3064-0155,M-1187,SESS-20260721-4153-0194,120.00,15,GCash,2026-07-21T09:38:54+08:00
ORD-20260721-4267-0334,M-1783,,320.00,32,GCash,2026-07-21T09:42:00+08:00
ORD-20260721-2958-0278,M-1202,,245.00,36,GCash,2026-07-21T09:44:00+08:00
ORD-20260721-7375-0071,M-1239,SESS-20260721-6032-0234,30.00,3,GCash,2026-07-21T09:47:13+08:00
ORD-20260721-7447-0264,M-1050,,65.00,8,Maya,2026-07-21T09:49:00+08:00
ORD-20260721-3024-0340,M-1755,,255.00,25,GCash,2026-07-21T10:06:00+08:00
ORD-20260721-3168-0302,M-1100,,65.00,8,GCash,2026-07-21T10:10:00+08:00
ORD-20260721-1490-0344,M-1620,,30.00,3,GCash,2026-07-21T10:39:00+08:00
ORD-20260721-8638-0343,M-1080,,150.00,18,GCash,2026-07-21T10:49:00+08:00
ORD-20260721-2790-0328,M-1263,,160.00,20,GCash,2026-07-21T10:51:00+08:00
ORD-20260721-1773-0316,M-1564,,90.00,11,Cash,2026-07-21T11:04:00+08:00
ORD-20260721-7334-0321,M-1829,,180.00,22,Cash,2026-07-21T11:08:00+08:00
ORD-20260721-9840-0254,M-1589,SESS-20260721-4513-0162,90.00,11,GCash,2026-07-21T11:10:26+08:00
ORD-20260721-9597-0253,M-1071,SESS-20260721-5462-0028,135.00,16,Cash,2026-07-21T11:12:09+08:00
ORD-20260721-8694-0114,M-1641,SESS-20260721-4256-0208,150.00,18,Cash,2026-07-21T11:23:42+08:00
ORD-20260721-7439-0324,M-1221,,195.00,29,GCash,2026-07-21T11:28:00+08:00
ORD-20260721-4352-0124,M-2000,SESS-20260721-5843-0370,200.00,20,Cash,2026-07-21T11:28:04+08:00
ORD-20260721-5919-0245,M-1604,SESS-20260721-3955-0439,25.00,3,Cash,2026-07-21T11:46:36+08:00
ORD-20260721-1659-0322,M-1436,,100.00,12,Cash,2026-07-21T11:49:00+08:00
ORD-20260721-6107-0089,M-1481,SESS-20260721-9751-0229,30.00,3,Cash,2026-07-21T11:49:49+08:00
ORD-20260721-7776-0158,M-1364,SESS-20260721-7025-0354,120.00,15,Credit Card,2026-07-21T11:50:48+08:00
ORD-20260721-3099-0268,M-1984,,265.00,26,Cash,2026-07-21T12:02:00+08:00
ORD-20260721-9982-0287,M-1366,,30.00,3,GCash,2026-07-21T12:02:00+08:00
ORD-20260721-7736-0315,M-1129,,65.00,9,GCash,2026-07-21T12:07:00+08:00
ORD-20260721-7105-0314,M-1143,,220.00,33,Maya,2026-07-21T12:17:00+08:00
