ledger_id,member_id,source_reference_id,transaction_type,points_delta,resulting_balance,created_at
355255b1-1177-4bb4-a341-7e64af4d3264,M-1468,SESS-20260721-8933-0000,RENTAL_ACCRUAL,13,281,2026-07-21T03:15:00+08:00
3718796c-17af-47ad-b538-b38359c74929,M-1086,SESS-20260721-6237-0001,RENTAL_ACCRUAL,16,303,2026-07-21T20:00:00+08:00
533245a0-0559-4750-91b5-f5816f5e1965,M-1331,SESS-20260721-2050-0002,RENTAL_ACCRUAL,5,153,2026-07-21T15:00:00+08:00
cae2656c-60c2-41d3-baba-a0f43ad82639,M-1033,SESS-20260721-9519-0003,RENTAL_ACCRUAL,18,269,2026-07-21T18:15:00+08:00
0eee7b57-1a01-484d-ac1c-a8783e94fc5a,M-1373,SESS-20260721-2318-0004,RENTAL_REDEMPTION,-100,360,2026-07-21T06:50:00+08:00
1c4d3f50-90db-4489-a069-38a974d148ca,M-1373,SESS-20260721-2318-0004,RENTAL_ACCRUAL,2,362,2026-07-21T07:50:00+08:00
0a6d4336-9328-44ce-8f0c-e0c2d18597c1,M-1398,SESS-20260721-5255-0005,RENTAL_REDEMPTION,-100,1303,2026-07-21T21:15:00+08:00
aeb57db4-c716-4b74-b268-d5d3066b657f,M-1398,SESS-20260721-5255-0005,RENTAL_ACCRUAL,4,1307,2026-07-21T23:15:00+08:00
4c4a98d5-b75d-407f-b087-a3120d01dbe3,M-1377,SESS-20260721-2270-0006,RENTAL_ACCRUAL,11,514,2026-07-21T15:15:00+08:00
3210ca16-ee2b-4155-8379-705e5dda2f26,M-1355,SESS-20260721-8660-0007,RENTAL_ACCRUAL,16,511,2026-07-21T10:00:00+08:00
90ed2dcc-e877-43bc-b01d-77ae6db56066,M-1018,SESS-20260721-4095-0008,RENTAL_ACCRUAL,16,228,2026-07-21T19:45:00+08:00
a6cc20c9-158d-428e-8d49-0ac1137d0afc,M-1018,TIER_UPGRADE_Standard_TO_Silver,TIER_BONUS,50,278,2026-07-21T19:45:00+08:00
c177c598-77f8-46e2-8017-5e73d29138c7,M-1564,SESS-20260721-3211-0009,RENTAL_ACCRUAL,11,362,2026-07-21T23:00:00+08:00
aa07a322-600d-41ee-9b18-dc8486bff4a0,M-1988,SESS-20260721-4692-0010,RENTAL_ACCRUAL,15,88,2026-07-21T22:15:00+08:00
fb52c74c-b926-42bf-9b1b-bab6552aed2a,M-1545,SESS-20260721-1328-0011,RENTAL_ACCRUAL,45,328,2026-07-22T01:00:00+08:00
e697f663-edf2-47dd-9fd5-480bd040fd74,M-1335,SESS-20260721-4279-0012,RENTAL_REDEMPTION,-100,155,2026-07-21T18:45:00+08:00
18b69b35-c28c-47bc-a208-2678872107f1,M-1335,SESS-20260721-4279-0012,RENTAL_ACCRUAL,2,157,2026-07-21T19:45:00+08:00
821046e8-7bd0-4c1a-aa9a-40e529db3bff,M-1967,SESS-20260721-3888-0013,RENTAL_ACCRUAL,15,54,2026-07-21T18:15:00+08:00
c517425e-2d05-47fd-8499-310434804770,M-1337,SESS-20260721-6175-0014,RENTAL_ACCRUAL,18,521,2026-07-21T18:30:00+08:00
9c0e34fc-d06b-404c-a91f-e3ccd4cacfab,M-1569,SESS-20260721-6391-0015,RENTAL_ACCRUAL,11,296,2026-07-21T15:30:00+08:00
35522e6e-6a2c-4834-83dd-8441ef12da5b,M-2002,SESS-20260721-4371-0016,RENTAL_ACCRUAL,5,311,2026-07-21T15:30:00+08:00
eaebb3ac-ca84-4149-9db7-05b26fefe4bf,M-1729,SESS-20260721-4655-0017,RENTAL_ACCRUAL,72,361,2026-07-22T06:45:00+08:00
d3eb3da1-2653-4504-b591-25e81e6b217a,M-1757,SESS-20260721-4703-0018,RENTAL_ACCRUAL,28,192,2026-07-21T21:45:00+08:00
b1dc683c-343d-422d-b145-e803fa1e497f,M-1830,SESS-20260721-3229-0019,RENTAL_ACCRUAL,5,424,2026-07-21T23:15:00+08:00
776df610-2f10-4978-97d4-b404a5708885,M-1264,SESS-20260721-5297-0020,RENTAL_ACCRUAL,11,581,2026-07-21T18:45:00+08:00
3b7b4bdd-42c7-420b-b4ea-52f6866b6a2a,M-1423,SESS-20260721-9487-0021,RENTAL_REDEMPTION,-100,307,2026-07-21T19:30:00+08:00
db24275a-b3a1-4a42-be15-19ad9d52fca2,M-1423,SESS-20260721-9487-0021,RENTAL_ACCRUAL,20,327,2026-07-21T22:30:00+08:00
c9b46af2-ffb0-4f04-90c3-874a90d3b882,M-1475,SESS-20260721-7514-0022,RENTAL_ACCRUAL,28,409,2026-07-21T13:00:00+08:00
c858741f-0c4f-4193-9c70-98d365538d19,M-1031,SESS-20260721-4206-0023,RENTAL_REDEMPTION,-100,908,2026-07-21T16:30:00+08:00
83051178-69a0-4e39-be06-f1b1bed3df1b,M-1031,SESS-20260721-4206-0023,RENTAL_ACCRUAL,65,973,2026-07-22T00:30:00+08:00
8ba962ff-9b52-4894-bf30-e463a0176c99,M-1012,SESS-20260721-3313-0024,RENTAL_ACCRUAL,10,218,2026-07-21T17:30:00+08:00
32820627-42d7-4c0c-9166-8610a1a3877f,M-1012,TIER_UPGRADE_Standard_TO_Silver,TIER_BONUS,50,268,2026-07-21T17:30:00+08:00
2811aa8a-a84d-415b-b772-7f159fd8b817,M-1023,SESS-20260721-5823-0025,RENTAL_ACCRUAL,16,128,2026-07-21T21:30:00+08:00
abe218af-3d10-4c8e-a438-b388f7befd62,M-1347,SESS-20260721-6129-0026,RENTAL_ACCRUAL,18,3554,2026-07-22T01:00:00+08:00
b0d48993-ac8b-4cd7-a984-1df228473af8,M-1137,SESS-20260721-6704-0027,RENTAL_ACCRUAL,28,343,2026-07-22T00:00:00+08:00
29565149-ae60-4c25-8847-667d2685d2d8,M-1071,SESS-20260721-5462-0028,RENTAL_ACCRUAL,5,246,2026-07-21T12:00:00+08:00
f204465d-a47d-4826-b540-1208ef87c167,M-1705,SESS-20260721-9951-0029,RENTAL_ACCRUAL,9,246,2026-07-21T14:30:00+08:00
64a0c74c-1b24-44ec-acad-9bb52684bf1a,M-1598,SESS-20260721-1510-0030,RENTAL_ACCRUAL,24,65,2026-07-22T02:45:00+08:00
8ddd409c-dd31-45e5-857d-31c9e1ae6136,M-2099,SESS-20260721-7543-0031,RENTAL_ACCRUAL,5,117,2026-07-21T14:00:00+08:00
ef78535b-0ec4-4ee8-aa38-62939d324f53,M-1082,SESS-20260721-6242-0032,RENTAL_ACCRUAL,13,299,2026-07-22T00:15:00+08:00
bc66ba2c-6117-4638-8047-bc57d889cc19,M-1131,SESS-20260721-3189-0033,RENTAL_ACCRUAL,67,231,2026-07-22T01:30:00+08:00
7ceee43e-558f-4747-9a13-79e34d551844,M-1462,SESS-20260721-7503-0034,RENTAL_ACCRUAL,11,58,2026-07-21T21:00:00+08:00
1988afe2-9f85-4a7d-89d8-b7906652f249,M-1585,SESS-20260721-5550-0035,RENTAL_ACCRUAL,40,715,2026-07-21T11:15:00+08:00
e2cae0ca-6410-4c7f-8752-d0baba8abd77,M-1761,SESS-20260721-6841-0036,RENTAL_ACCRUAL,11,352,2026-07-21T17:45:00+08:00
1327eda3-97ef-495e-9ded-717d98dedcff,M-1644,SESS-20260721-6395-0037,RENTAL_ACCRUAL,15,153,2026-07-21T23:00:00+08:00
ac006201-3e25-4e39-8188-7ec1aa855453,M-1644,TIER_UPGRADE_Standard_TO_Silver,TIER_BONUS,50,203,2026-07-21T23:00:00+08:00
215adabf-dd77-40ff-a083-3d5c69380ba2,M-1199,SESS-20260721-9403-0038,RENTAL_ACCRUAL,5,317,2026-07-21T14:15:00+08:00
d9e4f138-6c45-4f2b-a707-fc4dc61bf95b,M-1120,SESS-20260721-4638-0039,RENTAL_ACCRUAL,5,542,2026-07-21T14:00:00+08:00
8a60c0a7-66cf-42e8-a654-ff0337a4f40b,M-1336,SESS-20260721-9590-0040,RENTAL_REDEMPTION,-100,103,2026-07-21T18:00:00+08:00
b489c050-ab55-41a1-a734-4bea3caf9cc1,M-1336,SESS-20260721-9590-0040,RENTAL_ACCRUAL,34,137,2026-07-21T21:00:00+08:00
0adc26d4-0c1d-48b9-8ab8-61629fff8369,M-1959,SESS-20260721-6592-0041,RENTAL_ACCRUAL,10,264,2026-07-21T23:45:00+08:00
ac224da6-d71e-401e-8063-8aad9fbd7ff1,M-1515,SESS-20260721-2689-0042,RENTAL_REDEMPTION,-100,223,2026-07-21T14:30:00+08:00
