rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260721-9253-0381,M-1810,PC-101,2026-07-21T01:00:00+08:00,2026-07-21T04:00:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,GCash
SESS-20260721-5340-0094,M-1400,PC-061,2026-07-21T02:00:00+08:00,2026-07-21T04:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Credit Card
SESS-20260721-8933-0000,M-1468,PC-162,2026-07-21T02:15:00+08:00,2026-07-21T03:15:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,Cash
SESS-20260721-2179-0073,M-1764,PC-025,2026-07-21T02:15:00+08:00,2026-07-21T04:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260721-2832-0187,M-1487,PC-052,2026-07-21T02:15:00+08:00,2026-07-21T03:15:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260721-2824-0152,M-1804,PC-105,2026-07-21T03:30:00+08:00,2026-07-21T05:30:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Maya
SESS-20260721-7325-0108,M-1842,PC-108,2026-07-21T05:10:00+08:00,2026-07-21T07:10:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Cash
SESS-20260721-1766-0070,M-1587,PC-043,2026-07-21T05:15:00+08:00,2026-07-21T06:15:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260721-4621-0282,M-1567,PC-130,2026-07-21T05:45:00+08:00,2026-07-21T07:45:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Cash
SESS-20260721-7803-0266,M-1862,PC-041,2026-07-21T06:00:00+08:00,2026-07-21T11:00:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,Maya
SESS-20260721-4680-0295,M-1618,PC-119,2026-07-21T06:15:00+08:00,2026-07-21T09:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Maya
SESS-20260721-1506-0193,M-1167,PC-115,2026-07-21T06:30:00+08:00,2026-07-21T14:30:00+08:00,8.00,80.00,Gold,0.20,64.00,512.00,300,150.00,362.00,54,GCash
SESS-20260721-2318-0004,M-1373,PC-139,2026-07-21T06:50:00+08:00,2026-07-21T07:50:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,100,50.00,22.00,2,Maya
SESS-20260721-8660-0007,M-1355,PC-077,2026-07-21T07:00:00+08:00,2026-07-21T10:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260721-4144-0364,M-1584,PC-014,2026-07-21T07:15:00+08:00,2026-07-21T12:15:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Maya
SESS-20260721-9751-0229,M-1481,PC-108,2026-07-21T07:20:00+08:00,2026-07-21T12:20:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,100,50.00,310.00,38,GCash
SESS-20260721-6798-0129,M-1107,PC-100,2026-07-21T07:30:00+08:00,2026-07-21T09:30:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Maya
SESS-20260721-4043-0052,M-1521,PC-139,2026-07-21T07:55:00+08:00,2026-07-21T09:55:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,100,50.00,78.00,11,Maya
SESS-20260721-7514-0022,M-1475,PC-048,2026-07-21T08:00:00+08:00,2026-07-21T13:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Cash
SESS-20260721-4424-0237,M-1721,PC-046,2026-07-21T08:00:00+08:00,2026-07-21T10:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260721-5550-0035,M-1585,PC-160,2026-07-21T08:15:00+08:00,2026-07-21T11:15:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Maya
SESS-20260721-2345-0058,M-1078,PC-032,2026-07-21T08:30:00+08:00,2026-07-21T16:30:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,400,200.00,160.00,20,Cash
SESS-20260721-4153-0194,M-1187,PC-133,2026-07-21T09:00:00+08:00,2026-07-21T11:00:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260721-6032-0234,M-1239,PC-009,2026-07-21T09:00:00+08:00,2026-07-21T10:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260721-5090-0236,M-1609,PC-136,2026-07-21T09:15:00+08:00,2026-07-21T12:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,100,50.00,166.00,20,Maya
SESS-20260721-3787-0093,M-1176,PC-151,2026-07-21T09:45:00+08:00,2026-07-21T12:45:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Cash
SESS-20260721-2908-0226,M-1572,PC-171,2026-07-21T10:00:00+08:00,2026-07-21T13:00:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Credit Card
SESS-20260721-4256-0208,M-1641,PC-024,2026-07-21T10:15:00+08:00,2026-07-21T12:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260721-7025-0354,M-1364,PC-077,2026-07-21T10:15:00+08:00,2026-07-21T13:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260721-1276-0099,M-1130,PC-012,2026-07-21T10:30:00+08:00,2026-07-21T12:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260721-7685-0141,M-1724,PC-128,2026-07-21T10:30:00+08:00,2026-07-21T12:30:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260721-5462-0028,M-1071,PC-030,2026-07-21T11:00:00+08:00,2026-07-21T12:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260721-4513-0162,M-1589,PC-081,2026-07-21T11:00:00+08:00,2026-07-21T14:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260721-3955-0439,M-1604,PC-045,2026-07-21T11:00:00+08:00,2026-07-21T19:00:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,Cash
SESS-20260721-6391-0055,M-1895,PC-006,2026-07-21T11:15:00+08:00,2026-07-21T14:15:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Maya
SESS-20260721-4605-0184,M-1415,PC-028,2026-07-21T11:15:00+08:00,2026-07-21T14:15:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,100,50.00,70.00,10,GCash
SESS-20260721-6309-0185,M-1805,PC-167,2026-07-21T11:15:00+08:00,2026-07-21T14:15:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Maya
SESS-20260721-5977-0246,M-1450,PC-117,2026-07-21T11:15:00+08:00,2026-07-21T14:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,GCash
SESS-20260721-5843-0370,M-2000,PC-123,2026-07-21T11:15:00+08:00,2026-07-21T13:15:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Maya
