rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260819-8080-0054,M-1584,PC-059,2026-08-19T01:30:00+08:00,2026-08-19T09:30:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,Cash
SESS-20260819-7289-0120,M-1739,PC-089,2026-08-19T01:30:00+08:00,2026-08-19T03:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Credit Card
SESS-20260819-1248-0105,M-1155,PC-064,2026-08-19T01:45:00+08:00,2026-08-19T03:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260819-6133-0245,M-1029,PC-103,2026-08-19T03:00:00+08:00,2026-08-19T05:00:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,Maya
SESS-20260819-1409-0000,M-1246,PC-171,2026-08-19T03:50:00+08:00,2026-08-19T05:50:00+08:00,2.00,120.00,Gold,0.20,96.00,192.00,0,0.00,192.00,28,Maya
SESS-20260819-2586-0020,M-1169,PC-099,2026-08-19T03:50:00+08:00,2026-08-19T05:50:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260819-4974-0277,M-1288,PC-130,2026-08-19T05:05:00+08:00,2026-08-19T08:05:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,200,100.00,92.00,13,GCash
SESS-20260819-7889-0024,M-1690,PC-096,2026-08-19T05:30:00+08:00,2026-08-19T08:30:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,GCash
SESS-20260819-8207-0121,M-1975,PC-065,2026-08-19T06:00:00+08:00,2026-08-19T08:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260819-1281-0327,M-2076,PC-063,2026-08-19T06:30:00+08:00,2026-08-19T14:30:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,300,150.00,210.00,26,Cash
SESS-20260819-2603-0017,M-1972,PC-171,2026-08-19T08:00:00+08:00,2026-08-19T11:00:00+08:00,3.00,120.00,Standard,0.00,120.00,360.00,0,0.00,360.00,36,GCash
SESS-20260819-6038-0049,M-1181,PC-140,2026-08-19T08:00:00+08:00,2026-08-19T10:00:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Maya
SESS-20260819-9142-0084,M-1322,PC-071,2026-08-19T08:00:00+08:00,2026-08-19T10:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260819-5848-0098,M-1054,PC-044,2026-08-19T08:00:00+08:00,2026-08-19T10:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260819-9017-0065,M-2166,PC-156,2026-08-19T08:15:00+08:00,2026-08-19T09:15:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,200,100.00,8.00,1,Credit Card
SESS-20260819-3638-0401,M-1959,PC-024,2026-08-19T08:15:00+08:00,2026-08-19T09:15:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Credit Card
SESS-20260819-1606-0040,M-1520,PC-110,2026-08-19T08:30:00+08:00,2026-08-19T10:30:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,GCash
SESS-20260819-1592-0059,M-1663,PC-068,2026-08-19T09:00:00+08:00,2026-08-19T10:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Maya
SESS-20260819-1431-0076,M-1237,PC-060,2026-08-19T09:15:00+08:00,2026-08-19T17:15:00+08:00,8.00,50.00,Gold,0.20,40.00,320.00,0,0.00,320.00,48,GCash
SESS-20260819-7465-0141,M-1120,PC-093,2026-08-19T09:15:00+08:00,2026-08-19T11:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260819-3804-0232,M-1653,PC-148,2026-08-19T09:15:00+08:00,2026-08-19T12:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Credit Card
SESS-20260819-3386-0009,M-1414,PC-112,2026-08-19T09:30:00+08:00,2026-08-19T11:30:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,GCash
SESS-20260819-2283-0036,M-1024,PC-008,2026-08-19T09:30:00+08:00,2026-08-19T12:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
SESS-20260819-2735-0089,M-1285,PC-010,2026-08-19T09:30:00+08:00,2026-08-19T12:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260819-6698-0161,M-1448,PC-133,2026-08-19T09:30:00+08:00,2026-08-19T10:30:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
SESS-20260819-5957-0046,M-1463,PC-061,2026-08-19T09:45:00+08:00,2026-08-19T10:45:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260819-5170-0095,M-2113,PC-129,2026-08-19T09:45:00+08:00,2026-08-19T11:45:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,100,50.00,94.00,11,GCash
SESS-20260819-6838-0350,M-1363,PC-114,2026-08-19T09:45:00+08:00,2026-08-19T12:45:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Cash
SESS-20260819-9388-0041,M-1016,PC-136,2026-08-19T10:00:00+08:00,2026-08-19T13:00:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,100,50.00,166.00,20,GCash
SESS-20260819-1819-0074,M-1316,PC-018,2026-08-19T10:30:00+08:00,2026-08-19T13:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
SESS-20260819-4689-0083,M-1007,PC-113,2026-08-19T10:45:00+08:00,2026-08-19T13:45:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,300,150.00,42.00,6,Cash
SESS-20260819-1336-0273,M-2169,PC-151,2026-08-19T11:00:00+08:00,2026-08-19T12:00:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,GCash
SESS-20260819-8633-0338,M-2010,PC-078,2026-08-19T11:15:00+08:00,2026-08-19T14:15:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Maya
SESS-20260819-4001-0021,M-1079,PC-142,2026-08-19T11:30:00+08:00,2026-08-19T13:30:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,Credit Card
SESS-20260819-9117-0312,M-1312,PC-093,2026-08-19T11:30:00+08:00,2026-08-19T13:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
