rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260806-1078-0200,M-1209,PC-004,2026-08-06T00:30:00+08:00,2026-08-06T03:30:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,GCash
SESS-20260806-3506-0289,M-1149,PC-013,2026-08-06T01:45:00+08:00,2026-08-06T04:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260806-5060-0116,M-1183,PC-155,2026-08-06T02:30:00+08:00,2026-08-06T07:30:00+08:00,5.00,120.00,Silver,0.10,108.00,540.00,0,0.00,540.00,67,GCash
SESS-20260806-7213-0056,M-1033,PC-128,2026-08-06T02:35:00+08:00,2026-08-06T05:35:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Cash
SESS-20260806-2122-0018,M-1732,PC-095,2026-08-06T03:15:00+08:00,2026-08-06T05:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260806-6292-0124,M-1011,PC-042,2026-08-06T03:30:00+08:00,2026-08-06T04:30:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260806-3759-0118,M-1389,PC-051,2026-08-06T03:45:00+08:00,2026-08-06T06:45:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,200,100.00,20.00,3,Cash
SESS-20260806-2781-0208,M-1634,PC-175,2026-08-06T03:45:00+08:00,2026-08-06T05:45:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Cash
SESS-20260806-3244-0328,M-1473,PC-149,2026-08-06T04:30:00+08:00,2026-08-06T09:30:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,200,100.00,260.00,32,GCash
SESS-20260806-9773-0128,M-1540,PC-027,2026-08-06T05:30:00+08:00,2026-08-06T08:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260806-8940-0348,M-1568,PC-080,2026-08-06T05:30:00+08:00,2026-08-06T07:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260806-9748-0268,M-1117,PC-175,2026-08-06T06:00:00+08:00,2026-08-06T08:00:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,GCash
SESS-20260806-8213-0036,M-2146,PC-166,2026-08-06T07:00:00+08:00,2026-08-06T10:00:00+08:00,3.00,120.00,Standard,0.00,120.00,360.00,100,50.00,310.00,31,Cash
SESS-20260806-4040-0189,M-1609,PC-058,2026-08-06T07:15:00+08:00,2026-08-06T12:15:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Cash
