rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260831-7743-0147,M-2023,PC-048,2026-08-31T01:30:00+08:00,2026-08-31T09:30:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,GCash
SESS-20260831-9245-0023,M-1004,PC-126,2026-08-31T01:45:00+08:00,2026-08-31T06:45:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,GCash
SESS-20260831-7635-0263,M-1561,PC-134,2026-08-31T02:30:00+08:00,2026-08-31T07:30:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,Cash
SESS-20260831-4503-0057,M-1304,PC-068,2026-08-31T02:45:00+08:00,2026-08-31T05:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260831-9106-0022,M-2065,PC-072,2026-08-31T02:50:00+08:00,2026-08-31T03:50:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260831-6119-0084,M-1779,PC-094,2026-08-31T03:30:00+08:00,2026-08-31T05:30:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
SESS-20260831-7054-0137,M-2084,PC-159,2026-08-31T03:45:00+08:00,2026-08-31T05:45:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,400,200.00,16.00,2,Maya
SESS-20260831-2794-0274,M-2153,PC-029,2026-08-31T03:45:00+08:00,2026-08-31T08:45:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,100,50.00,200.00,20,GCash
SESS-20260831-2519-0002,M-1173,PC-036,2026-08-31T04:15:00+08:00,2026-08-31T07:15:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,Cash
SESS-20260831-5359-0257,M-1086,PC-034,2026-08-31T05:00:00+08:00,2026-08-31T07:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260831-3532-0041,M-1078,PC-049,2026-08-31T06:45:00+08:00,2026-08-31T11:45:00+08:00,5.00,50.00,Gold,0.20,40.00,200.00,300,150.00,50.00,7,GCash
SESS-20260831-7508-0098,M-2092,PC-017,2026-08-31T06:45:00+08:00,2026-08-31T09:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260831-3733-0059,M-1327,PC-111,2026-08-31T08:00:00+08:00,2026-08-31T11:00:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,0,0.00,192.00,28,Cash
SESS-20260831-3097-0197,M-2050,PC-015,2026-08-31T08:00:00+08:00,2026-08-31T13:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Maya
SESS-20260831-7790-0075,M-1068,PC-051,2026-08-31T08:15:00+08:00,2026-08-31T13:15:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,GCash
SESS-20260831-5445-0183,M-1888,PC-122,2026-08-31T08:30:00+08:00,2026-08-31T09:30:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,Maya
SESS-20260831-6711-0390,M-1237,PC-075,2026-08-31T08:30:00+08:00,2026-08-31T09:30:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,Maya
SESS-20260831-5130-0097,M-2177,PC-108,2026-08-31T08:45:00+08:00,2026-08-31T10:45:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Maya
SESS-20260831-3271-0294,M-1836,PC-064,2026-08-31T08:45:00+08:00,2026-08-31T10:45:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Maya
SESS-20260831-3369-0067,M-1693,PC-039,2026-08-31T09:15:00+08:00,2026-08-31T11:15:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Credit Card
SESS-20260831-3629-0299,M-1651,PC-048,2026-08-31T09:40:00+08:00,2026-08-31T11:40:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260831-1364-0066,M-1145,PC-110,2026-08-31T10:00:00+08:00,2026-08-31T12:00:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,GCash
SESS-20260831-5331-0028,M-1815,PC-023,2026-08-31T10:15:00+08:00,2026-08-31T13:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
SESS-20260831-4626-0213,M-1552,PC-043,2026-08-31T10:15:00+08:00,2026-08-31T18:15:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,Credit Card
SESS-20260831-7164-0113,M-1352,PC-174,2026-08-31T11:00:00+08:00,2026-08-31T13:00:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Cash
SESS-20260831-9998-0203,M-1312,PC-006,2026-08-31T11:00:00+08:00,2026-08-31T12:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260831-7388-0069,M-1168,PC-057,2026-08-31T12:15:00+08:00,2026-08-31T15:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
SESS-20260831-8176-0024,M-1253,PC-158,2026-08-31T12:45:00+08:00,2026-08-31T14:45:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Maya
SESS-20260831-1897-0025,M-1062,PC-046,2026-08-31T12:45:00+08:00,2026-08-31T13:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260831-2283-0043,M-1130,PC-084,2026-08-31T12:45:00+08:00,2026-08-31T14:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260831-6246-0399,M-1891,PC-064,2026-08-31T12:45:00+08:00,2026-08-31T15:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
SESS-20260831-3467-0077,M-1472,PC-139,2026-08-31T13:00:00+08:00,2026-08-31T18:00:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,GCash
SESS-20260831-3336-0092,M-1834,PC-024,2026-08-31T13:00:00+08:00,2026-08-31T14:00:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260831-3284-0063,M-1527,PC-135,2026-08-31T13:15:00+08:00,2026-08-31T14:15:00+08:00,1.00,80.00,Gold,0.20,64.00,64.00,0,0.00,64.00,9,GCash
SESS-20260831-3473-0125,M-1802,PC-095,2026-08-31T13:15:00+08:00,2026-08-31T15:15:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Maya
SESS-20260831-1604-0042,M-1212,PC-036,2026-08-31T13:30:00+08:00,2026-08-31T16:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
