rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260710-7837-0050,M-1286,PC-142,2026-07-10T01:25:00+08:00,2026-07-10T04:25:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,0,0.00,240.00,24,Cash
SESS-20260710-9179-0087,M-1196,PC-112,2026-07-10T02:15:00+08:00,2026-07-10T04:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,100,50.00,94.00,11,GCash
SESS-20260710-6472-0137,M-1293,PC-154,2026-07-10T02:45:00+08:00,2026-07-10T03:45:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,100,50.00,58.00,7,GCash
SESS-20260710-3482-0247,M-1659,PC-040,2026-07-10T03:05:00+08:00,2026-07-10T11:05:00+08:00,8.00,50.00,Standard,0.00,50.00,400.00,100,50.00,350.00,35,Maya
SESS-20260710-9552-0038,M-1756,PC-138,2026-07-10T04:10:00+08:00,2026-07-10T06:10:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,GCash
SESS-20260710-6015-0275,M-1547,PC-073,2026-07-10T04:15:00+08:00,2026-07-10T07:15:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
SESS-20260710-7666-0214,M-1925,PC-099,2026-07-10T04:45:00+08:00,2026-07-10T09:45:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,GCash
SESS-20260710-9803-0105,M-1303,PC-056,2026-07-10T05:15:00+08:00,2026-07-10T07:15:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
SESS-20260710-2250-0056,M-1786,PC-114,2026-07-10T07:15:00+08:00,2026-07-10T10:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Maya
SESS-20260710-9305-0005,M-1501,PC-091,2026-07-10T08:00:00+08:00,2026-07-10T11:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260710-2533-0055,M-1696,PC-010,2026-07-10T08:00:00+08:00,2026-07-10T10:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260710-1821-0177,M-1641,PC-004,2026-07-10T08:15:00+08:00,2026-07-10T13:15:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,100,50.00,200.00,20,Maya
SESS-20260710-1049-0001,M-1631,PC-163,2026-07-10T08:45:00+08:00,2026-07-10T16:45:00+08:00,8.00,120.00,Standard,0.00,120.00,960.00,100,50.00,910.00,91,Maya
SESS-20260710-1370-0107,M-1251,PC-012,2026-07-10T09:00:00+08:00,2026-07-10T11:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Cash
SESS-20260710-5592-0099,M-1472,PC-016,2026-07-10T09:15:00+08:00,2026-07-10T10:15:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260710-9738-0079,M-1003,PC-063,2026-07-10T09:30:00+08:00,2026-07-10T11:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260710-3114-0188,M-1569,PC-090,2026-07-10T09:45:00+08:00,2026-07-10T12:45:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Maya
SESS-20260710-7345-0216,M-1122,PC-099,2026-07-10T09:55:00+08:00,2026-07-10T11:55:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260710-4982-0008,M-1434,PC-122,2026-07-10T10:00:00+08:00,2026-07-10T11:00:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,GCash
