rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260724-7081-0216,M-1726,PC-080,2026-07-24T01:00:00+08:00,2026-07-24T06:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,GCash
SESS-20260724-4821-0067,M-1200,PC-148,2026-07-24T01:45:00+08:00,2026-07-24T09:45:00+08:00,8.00,80.00,Silver,0.10,72.00,576.00,0,0.00,576.00,72,GCash
SESS-20260724-9423-0271,M-1142,PC-052,2026-07-24T02:30:00+08:00,2026-07-24T10:30:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,Credit Card
SESS-20260724-8407-0064,M-1270,PC-023,2026-07-24T06:45:00+08:00,2026-07-24T07:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260724-9095-0153,M-1544,PC-069,2026-07-24T07:00:00+08:00,2026-07-24T10:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260724-4158-0327,M-1175,PC-068,2026-07-24T07:00:00+08:00,2026-07-24T09:00:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Maya
SESS-20260724-7285-0135,M-1498,PC-127,2026-07-24T07:30:00+08:00,2026-07-24T08:30:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,Credit Card
SESS-20260724-4282-0110,M-1357,PC-130,2026-07-24T08:15:00+08:00,2026-07-24T10:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,200,100.00,44.00,5,Maya
SESS-20260724-9116-0039,M-1979,PC-058,2026-07-24T08:45:00+08:00,2026-07-24T11:45:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,100,50.00,100.00,10,Credit Card
SESS-20260724-8947-0388,M-1393,PC-127,2026-07-24T08:45:00+08:00,2026-07-24T09:45:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,100,50.00,22.00,2,GCash
SESS-20260724-1631-0213,M-1442,PC-124,2026-07-24T09:15:00+08:00,2026-07-24T10:15:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,100,50.00,22.00,2,Cash
SESS-20260724-5601-0308,M-2055,PC-035,2026-07-24T09:30:00+08:00,2026-07-24T12:30:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Maya
SESS-20260724-2441-0010,M-1084,PC-126,2026-07-24T09:45:00+08:00,2026-07-24T10:45:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
