ledger_id,member_id,source_reference_id,transaction_type,points_delta,resulting_balance,created_at
4b0eb66f-d005-47d7-8391-5da5294d77e2,M-1509,SESS-20260714-8758-0000,RENTAL_ACCRUAL,11,403,2026-07-14T20:45:00+08:00
db23e2fd-8d8e-46a1-b7a1-8d485ae7f614,M-1781,SESS-20260714-1529-0001,RENTAL_ACCRUAL,12,3469,2026-07-14T16:45:00+08:00
2b6f9fff-8a3d-4aed-a210-dedb5e918237,M-1288,SESS-20260714-7231-0002,RENTAL_ACCRUAL,12,920,2026-07-14T18:45:00+08:00
af353c05-b575-4841-b7e8-b2992ec8c12d,M-1147,SESS-20260714-3563-0003,RENTAL_ACCRUAL,27,280,2026-07-14T22:45:00+08:00
36c9afb1-3cd5-45d4-874e-4da520eba25a,M-1830,SESS-20260714-2937-0004,RENTAL_ACCRUAL,18,194,2026-07-14T04:15:00+08:00
9b8d9258-b096-4a0a-9c60-11716ff17a2f,M-1044,SESS-20260714-1678-0005,RENTAL_ACCRUAL,27,503,2026-07-14T22:00:00+08:00
898bb3dd-d259-41cf-83da-f46f23f7321e,M-1595,SESS-20260714-7373-0006,RENTAL_ACCRUAL,36,102,2026-07-14T17:15:00+08:00
1f27840b-8f4d-4784-b6b9-fc9338d031b0,M-1595,TIER_UPGRADE_Standard_TO_Silver,TIER_BONUS,50,152,2026-07-14T17:15:00+08:00
b4020c7e-0f79-4266-b54e-1048eb0bb5e4,M-1719,SESS-20260714-8186-0007,RENTAL_ACCRUAL,16,279,2026-07-14T17:30:00+08:00
b27b389f-7139-433e-aa78-eeab2a08c8d4,M-2114,SESS-20260714-8665-0008,RENTAL_ACCRUAL,16,78,2026-07-14T23:15:00+08:00
57fedd73-5a53-4213-a6b9-7f64f9e94662,M-1355,SESS-20260714-6781-0009,RENTAL_ACCRUAL,36,333,2026-07-15T00:00:00+08:00
0450a179-14d0-4f97-ae3d-b170036463f8,M-1355,TIER_UPGRADE_Standard_TO_Silver,TIER_BONUS,50,383,2026-07-15T00:00:00+08:00
3a58e79e-3941-4cca-b28f-ca244a3bcf1a,M-2128,SESS-20260714-7455-0010,RENTAL_ACCRUAL,40,174,2026-07-14T23:15:00+08:00
59191efc-2e83-4c1f-a258-795aacff773b,M-1761,SESS-20260714-7727-0011,RENTAL_ACCRUAL,5,96,2026-07-14T21:15:00+08:00
925eb2f6-4df2-49e6-9fc6-311dffb98fbc,M-1695,SESS-20260714-3202-0012,RENTAL_REDEMPTION,-100,75,2026-07-14T14:15:00+08:00
ecd31d57-22e8-4591-b326-9056c01774e7,M-1695,SESS-20260714-3202-0012,RENTAL_ACCRUAL,11,86,2026-07-14T16:15:00+08:00
b4039672-69ae-4351-9468-95d554e72325,M-1363,SESS-20260714-5636-0013,RENTAL_ACCRUAL,16,137,2026-07-14T21:30:00+08:00
ab965169-254d-41fa-b0e5-0174d96afb8d,M-1735,SESS-20260714-6483-0014,RENTAL_ACCRUAL,28,211,2026-07-14T20:30:00+08:00
3250a879-2b6a-43f3-b047-e494176008c8,M-1128,SESS-20260714-6487-0015,RENTAL_ACCRUAL,45,53,2026-07-15T03:00:00+08:00
2d17b488-b521-4282-923a-ad85b12d2bc6,M-1678,SESS-20260714-1655-0016,RENTAL_ACCRUAL,40,325,2026-07-14T18:15:00+08:00
e6ae1c4f-f548-4422-9a0d-6250ffb29d44,M-1345,SESS-20260714-8101-0017,RENTAL_ACCRUAL,11,89,2026-07-14T11:15:00+08:00
e52ac65c-52aa-46f9-8985-eb77fbd2a50c,M-1227,SESS-20260714-4440-0018,RENTAL_ACCRUAL,27,115,2026-07-15T01:15:00+08:00
f3d8a7d8-a8e9-440f-90cb-047ede0a06e8,M-1983,SESS-20260714-6223-0019,RENTAL_REDEMPTION,-100,32,2026-07-14T03:05:00+08:00
1e58d853-f7b9-43f3-98e4-c0697d2eda7f,M-1983,SESS-20260714-6223-0019,RENTAL_ACCRUAL,11,43,2026-07-14T05:05:00+08:00
f8a84e5b-495f-493c-9b49-febba0557fee,M-1251,SESS-20260714-8301-0020,RENTAL_ACCRUAL,40,99,2026-07-15T06:30:00+08:00
46f99d37-8f5a-4639-8914-5aca3a156ba3,M-1358,SESS-20260714-1425-0021,RENTAL_ACCRUAL,24,133,2026-07-14T17:30:00+08:00
feb202d0-4e78-42de-9d7c-fd6dd2c53f5d,M-1497,SESS-20260714-8245-0022,RENTAL_ACCRUAL,45,726,2026-07-15T03:45:00+08:00
a07d6f99-78d8-4987-b1a3-0a24e5b87436,M-1477,SESS-20260714-8069-0023,RENTAL_ACCRUAL,40,246,2026-07-15T04:00:00+08:00
12f36482-5809-4631-a83b-3fc7d2c4ef0a,M-1547,SESS-20260714-4926-0024,RENTAL_ACCRUAL,27,297,2026-07-14T06:15:00+08:00
e449a0c8-0bcd-428b-b43e-2fc7a9db790c,M-1559,SESS-20260714-5299-0025,RENTAL_ACCRUAL,25,63,2026-07-14T23:30:00+08:00
353892a4-07ef-4ad6-88d9-f593c5ad7189,M-1809,SESS-20260714-4090-0026,RENTAL_REDEMPTION,-100,454,2026-07-14T08:30:00+08:00
8ec2241c-9140-4d37-9eb9-0d4014509985,M-1809,SESS-20260714-4090-0026,RENTAL_ACCRUAL,11,465,2026-07-14T10:30:00+08:00
de36d19c-433a-4ae3-bc6d-6fc763e7792e,M-1615,SESS-20260714-6197-0027,RENTAL_ACCRUAL,5,181,2026-07-14T22:15:00+08:00
a7d227a1-c860-484b-a15b-c08525664591,M-1957,SESS-20260714-6753-0028,RENTAL_ACCRUAL,5,151,2026-07-14T18:30:00+08:00
ef97839e-f98c-4866-b6af-e6ea04b22543,M-1013,SESS-20260714-4142-0029,RENTAL_ACCRUAL,45,241,2026-07-14T22:35:00+08:00
5d1c5d49-7f4e-4d66-bad3-3fb4767eeb9c,M-1171,SESS-20260714-4697-0030,RENTAL_REDEMPTION,-100,172,2026-07-14T18:45:00+08:00
a766de29-7c6b-4bee-9a0e-3b989ee5c54a,M-1171,SESS-20260714-4697-0030,RENTAL_ACCRUAL,2,174,2026-07-14T19:45:00+08:00
d3065269-b72d-4f1b-8193-fce562650128,M-1324,SESS-20260714-4267-0031,RENTAL_ACCRUAL,8,89,2026-07-14T17:15:00+08:00
74ce0ded-4157-4ba5-8bfd-82a6376a02d4,M-2120,SESS-20260714-4358-0032,RENTAL_ACCRUAL,10,42,2026-07-14T16:00:00+08:00
0b85b1c7-1b85-4f42-ae7c-901961027a08,M-1476,SESS-20260714-9172-0033,RENTAL_REDEMPTION,-100,290,2026-07-14T13:15:00+08:00
e2283214-f1c4-4780-86b3-7ab947d9ba41,M-1476,SESS-20260714-9172-0033,RENTAL_ACCRUAL,4,294,2026-07-14T15:15:00+08:00
