rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260714-6415-0085,M-1826,PC-049,2026-07-14T01:45:00+08:00,2026-07-14T03:45:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,100,50.00,50.00,5,Cash
SESS-20260714-8545-0185,M-1297,PC-003,2026-07-14T01:45:00+08:00,2026-07-14T06:45:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,100,50.00,175.00,21,GCash
SESS-20260714-4663-0035,M-1224,PC-090,2026-07-14T02:00:00+08:00,2026-07-14T05:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
SESS-20260714-2937-0004,M-1830,PC-147,2026-07-14T02:15:00+08:00,2026-07-14T04:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Maya
SESS-20260714-4225-0159,M-1219,PC-131,2026-07-14T02:30:00+08:00,2026-07-14T03:30:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,Credit Card
SESS-20260714-6223-0019,M-1983,PC-146,2026-07-14T03:05:00+08:00,2026-07-14T05:05:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,100,50.00,110.00,11,GCash
SESS-20260714-4926-0024,M-1547,PC-118,2026-07-14T03:15:00+08:00,2026-07-14T06:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,GCash
SESS-20260714-9149-0124,M-1161,PC-077,2026-07-14T03:15:00+08:00,2026-07-14T06:15:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Cash
SESS-20260714-2730-0045,M-1644,PC-100,2026-07-14T04:30:00+08:00,2026-07-14T09:30:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,Cash
SESS-20260714-1519-0101,M-1134,PC-166,2026-07-14T06:00:00+08:00,2026-07-14T08:00:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,GCash
SESS-20260714-6346-0231,M-1455,PC-130,2026-07-14T06:35:00+08:00,2026-07-14T07:35:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,Maya
SESS-20260714-9260-0111,M-1083,PC-160,2026-07-14T06:45:00+08:00,2026-07-14T11:45:00+08:00,5.00,120.00,Silver,0.10,108.00,540.00,0,0.00,540.00,67,Cash
SESS-20260714-2838-0254,M-1217,PC-003,2026-07-14T06:55:00+08:00,2026-07-14T08:55:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,GCash
SESS-20260714-6108-0391,M-1054,PC-128,2026-07-14T07:45:00+08:00,2026-07-14T15:45:00+08:00,8.00,80.00,Silver,0.10,72.00,576.00,0,0.00,576.00,72,GCash
SESS-20260714-2800-0092,M-1561,PC-138,2026-07-14T08:00:00+08:00,2026-07-14T10:00:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260714-3481-0062,M-1441,PC-017,2026-07-14T08:15:00+08:00,2026-07-14T09:15:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260714-4090-0026,M-1809,PC-147,2026-07-14T08:30:00+08:00,2026-07-14T10:30:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,100,50.00,94.00,11,Credit Card
SESS-20260714-9058-0261,M-1451,PC-126,2026-07-14T08:30:00+08:00,2026-07-14T13:30:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,GCash
SESS-20260714-4118-0110,M-1706,PC-139,2026-07-14T09:00:00+08:00,2026-07-14T14:00:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,GCash
SESS-20260714-8101-0017,M-1345,PC-004,2026-07-14T09:15:00+08:00,2026-07-14T11:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260714-5867-0061,M-1165,PC-102,2026-07-14T09:15:00+08:00,2026-07-14T10:15:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,GCash
SESS-20260714-5869-0170,M-1161,PC-136,2026-07-14T09:15:00+08:00,2026-07-14T10:15:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,Cash
SESS-20260714-4988-0280,M-1769,PC-036,2026-07-14T09:15:00+08:00,2026-07-14T12:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,200,100.00,35.00,4,Cash
SESS-20260714-1383-0212,M-1585,PC-067,2026-07-14T10:00:00+08:00,2026-07-14T12:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Credit Card
SESS-20260714-5872-0399,M-1309,PC-069,2026-07-14T10:00:00+08:00,2026-07-14T12:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,200,100.00,0.00,0,Cash
SESS-20260714-8807-0165,M-1551,PC-138,2026-07-14T10:05:00+08:00,2026-07-14T12:05:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Maya
SESS-20260714-5121-0142,M-1693,PC-049,2026-07-14T10:15:00+08:00,2026-07-14T12:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,Maya
SESS-20260714-1563-0136,M-1154,PC-074,2026-07-14T10:45:00+08:00,2026-07-14T12:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260714-9622-0255,M-1822,PC-119,2026-07-14T10:45:00+08:00,2026-07-14T15:45:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,GCash
SESS-20260714-3479-0037,M-1768,PC-027,2026-07-14T11:45:00+08:00,2026-07-14T16:45:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,100,50.00,175.00,21,Cash
SESS-20260714-4428-0066,M-1677,PC-065,2026-07-14T11:45:00+08:00,2026-07-14T13:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,Cash
SESS-20260714-9687-0117,M-1237,PC-109,2026-07-14T12:15:00+08:00,2026-07-14T13:15:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
SESS-20260714-7066-0177,M-1505,PC-156,2026-07-14T12:15:00+08:00,2026-07-14T15:15:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,200,100.00,224.00,28,GCash
SESS-20260714-9340-0218,M-1092,PC-049,2026-07-14T12:25:00+08:00,2026-07-14T13:25:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260714-5906-0147,M-1409,PC-129,2026-07-14T12:45:00+08:00,2026-07-14T14:45:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260714-6634-0057,M-1448,PC-045,2026-07-14T13:00:00+08:00,2026-07-14T16:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,100,50.00,85.00,10,GCash
SESS-20260714-2505-0413,M-1263,PC-054,2026-07-14T13:00:00+08:00,2026-07-14T14:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260714-9172-0033,M-1476,PC-052,2026-07-14T13:15:00+08:00,2026-07-14T15:15:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,100,50.00,30.00,4,GCash
SESS-20260714-5202-0068,M-1357,PC-012,2026-07-14T13:15:00+08:00,2026-07-14T14:15:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,100,50.00,0.00,0,GCash
SESS-20260714-1208-0095,M-1314,PC-084,2026-07-14T13:15:00+08:00,2026-07-14T16:15:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,100,50.00,100.00,10,GCash
SESS-20260714-5340-0108,M-1575,PC-167,2026-07-14T13:15:00+08:00,2026-07-14T16:15:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Cash
SESS-20260714-1571-0139,M-1642,PC-035,2026-07-14T13:30:00+08:00,2026-07-14T16:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260714-3801-0096,M-1392,PC-104,2026-07-14T13:45:00+08:00,2026-07-14T14:45:00+08:00,1.00,80.00,Gold,0.20,64.00,64.00,100,50.00,14.00,2,GCash
SESS-20260714-4358-0032,M-2120,PC-097,2026-07-14T14:00:00+08:00,2026-07-14T16:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Cash
SESS-20260714-1414-0072,M-1084,PC-033,2026-07-14T14:00:00+08:00,2026-07-14T16:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Maya
SESS-20260714-8549-0087,M-1395,PC-171,2026-07-14T14:00:00+08:00,2026-07-14T15:00:00+08:00,1.00,120.00,Standard,0.00,120.00,120.00,0,0.00,120.00,12,GCash
SESS-20260714-5364-0189,M-1518,PC-146,2026-07-14T14:00:00+08:00,2026-07-14T16:00:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260714-3285-0227,M-1220,PC-157,2026-07-14T14:00:00+08:00,2026-07-14T15:00:00+08:00,1.00,120.00,Gold,0.20,96.00,96.00,0,0.00,96.00,14,Cash
SESS-20260714-7091-0233,M-1049,PC-130,2026-07-14T14:00:00+08:00,2026-07-14T16:00:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260714-4906-0344,M-1520,PC-039,2026-07-14T14:00:00+08:00,2026-07-14T17:00:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,GCash
SESS-20260714-5803-0414,M-1368,PC-054,2026-07-14T14:10:00+08:00,2026-07-14T19:10:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,Maya
SESS-20260714-7373-0006,M-1595,PC-175,2026-07-14T14:15:00+08:00,2026-07-14T17:15:00+08:00,3.00,120.00,Standard,0.00,120.00,360.00,0,0.00,360.00,36,Maya
SESS-20260714-3202-0012,M-1695,PC-140,2026-07-14T14:15:00+08:00,2026-07-14T16:15:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,100,50.00,110.00,11,GCash
SESS-20260714-8520-0053,M-1669,PC-133,2026-07-14T14:15:00+08:00,2026-07-14T16:15:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Cash
SESS-20260714-2958-0081,M-1748,PC-145,2026-07-14T14:15:00+08:00,2026-07-14T17:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Cash
SESS-20260714-8662-0180,M-1544,PC-031,2026-07-14T14:15:00+08:00,2026-07-14T16:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260714-2401-0182,M-1468,PC-139,2026-07-14T14:15:00+08:00,2026-07-14T15:15:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,Credit Card
SESS-20260714-5435-0188,M-1137,PC-019,2026-07-14T14:15:00+08:00,2026-07-14T17:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260714-7587-0313,M-1406,PC-081,2026-07-14T14:15:00+08:00,2026-07-14T22:15:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,200,100.00,260.00,32,Credit Card
SESS-20260714-8186-0007,M-1719,PC-056,2026-07-14T14:30:00+08:00,2026-07-14T17:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260714-1425-0021,M-1358,PC-117,2026-07-14T14:30:00+08:00,2026-07-14T17:30:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,0,0.00,240.00,24,Credit Card
SESS-20260714-8045-0167,M-1750,PC-089,2026-07-14T14:30:00+08:00,2026-07-14T19:30:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,Credit Card
SESS-20260714-7050-0220,M-1569,PC-012,2026-07-14T14:30:00+08:00,2026-07-14T16:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260714-1529-0001,M-1781,PC-034,2026-07-14T14:45:00+08:00,2026-07-14T16:45:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
SESS-20260714-9805-0064,M-1622,PC-118,2026-07-14T14:45:00+08:00,2026-07-14T15:45:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,GCash
SESS-20260714-5472-0214,M-2063,PC-088,2026-07-14T15:00:00+08:00,2026-07-14T16:00:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,Maya
SESS-20260714-5566-0241,M-2119,PC-046,2026-07-14T15:00:00+08:00,2026-07-14T16:00:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,Cash
SESS-20260714-7455-0010,M-2128,PC-057,2026-07-14T15:15:00+08:00,2026-07-14T23:15:00+08:00,8.00,50.00,Standard,0.00,50.00,400.00,0,0.00,400.00,40,Maya
SESS-20260714-1655-0016,M-1678,PC-172,2026-07-14T15:15:00+08:00,2026-07-14T18:15:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,GCash
SESS-20260714-2188-0281,M-1709,PC-095,2026-07-14T15:15:00+08:00,2026-07-14T18:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Maya
SESS-20260714-9531-0205,M-1711,PC-052,2026-07-14T15:20:00+08:00,2026-07-14T17:20:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260714-6483-0014,M-1735,PC-050,2026-07-14T15:30:00+08:00,2026-07-14T20:30:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,GCash
SESS-20260714-5776-0207,M-1089,PC-138,2026-07-14T15:30:00+08:00,2026-07-14T16:30:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,Credit Card
SESS-20260714-6086-0270,M-1110,PC-156,2026-07-14T15:30:00+08:00,2026-07-14T18:30:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,GCash
SESS-20260714-5571-0088,M-1087,PC-051,2026-07-14T15:45:00+08:00,2026-07-14T16:45:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,Cash
SESS-20260714-2366-0114,M-1797,PC-098,2026-07-14T15:45:00+08:00,2026-07-14T17:45:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,100,50.00,50.00,5,Cash
SESS-20260714-4425-0132,M-2091,PC-102,2026-07-14T15:45:00+08:00,2026-07-14T20:45:00+08:00,5.00,80.00,Standard,0.00,80.00,400.00,0,0.00,400.00,40,Cash
SESS-20260714-4587-0396,M-1162,PC-128,2026-07-14T15:55:00+08:00,2026-07-14T18:55:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Cash
SESS-20260714-5769-0367,M-1578,PC-088,2026-07-14T16:10:00+08:00,2026-07-14T19:10:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,100,50.00,85.00,10,Credit Card
SESS-20260714-4267-0031,M-1324,PC-120,2026-07-14T16:15:00+08:00,2026-07-14T17:15:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,GCash
SESS-20260714-8530-0056,M-1791,PC-154,2026-07-14T16:15:00+08:00,2026-07-14T18:15:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Cash
SESS-20260714-8822-0079,M-1928,PC-110,2026-07-14T16:15:00+08:00,2026-07-14T17:15:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,100,50.00,30.00,3,GCash
SESS-20260714-8927-0104,M-1111,PC-105,2026-07-14T16:15:00+08:00,2026-07-14T19:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,200,100.00,116.00,14,Cash
SESS-20260714-3785-0329,M-1447,PC-146,2026-07-14T16:15:00+08:00,2026-07-14T18:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260714-8882-0102,M-1433,PC-084,2026-07-14T16:25:00+08:00,2026-07-14T19:25:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,100,50.00,100.00,10,GCash
SESS-20260714-5480-0043,M-1255,PC-163,2026-07-14T16:30:00+08:00,2026-07-14T19:30:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Cash
SESS-20260714-4849-0173,M-1539,PC-135,2026-07-14T16:30:00+08:00,2026-07-14T18:30:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,GCash
