ledger_id,member_id,source_reference_id,transaction_type,points_delta,resulting_balance,created_at
a08e29b5-8e3d-446c-bf8d-03476135365c,M-1314,SESS-20260811-1220-0000,RENTAL_ACCRUAL,16,472,2026-08-11T17:30:00+08:00
8e242ab2-4e45-4f41-b6ac-ede8f624fab1,M-1984,SESS-20260811-7714-0001,RENTAL_ACCRUAL,24,194,2026-08-11T08:30:00+08:00
386c27b5-a95f-4a50-8b2f-d65800df07ab,M-1332,SESS-20260811-4723-0002,RENTAL_ACCRUAL,16,195,2026-08-11T23:30:00+08:00
73e4bbc5-40a9-4040-9863-facca7dfa4e6,M-1079,SESS-20260811-2694-0003,RENTAL_ACCRUAL,30,197,2026-08-11T23:30:00+08:00
75814b60-97f7-422f-8f33-cdd478f39f93,M-1448,SESS-20260811-4342-0004,RENTAL_ACCRUAL,18,181,2026-08-11T19:15:00+08:00
3d676072-3a3c-4353-b5f6-dc9ee95ea7ac,M-1928,SESS-20260811-7240-0005,RENTAL_REDEMPTION,-100,124,2026-08-11T15:30:00+08:00
8914b532-b848-4fb5-bfa1-eed718506166,M-1928,SESS-20260811-7240-0005,RENTAL_ACCRUAL,5,129,2026-08-11T17:30:00+08:00
9120a025-6754-4314-9376-099bb7c8d4c7,M-1242,SESS-20260811-9851-0006,RENTAL_ACCRUAL,27,467,2026-08-11T22:45:00+08:00
c5f062c2-1c44-4ad3-8b84-3fbe6b9cd67c,M-1899,SESS-20260811-8708-0007,RENTAL_ACCRUAL,10,165,2026-08-11T17:45:00+08:00
42aa0b4a-6f06-4413-b6bc-2bc1e9d3633a,M-1888,SESS-20260811-1437-0008,RENTAL_ACCRUAL,10,124,2026-08-11T21:30:00+08:00
42c35ca7-de18-482c-be4e-95fa2dca3c81,M-1691,SESS-20260811-6236-0009,RENTAL_ACCRUAL,13,609,2026-08-11T07:50:00+08:00
5c0f0723-d4f3-4b2b-a2bc-c7a5bda601d7,M-1324,SESS-20260811-8791-0010,RENTAL_REDEMPTION,-100,0,2026-08-11T21:15:00+08:00
c0d3927f-6e76-48d7-a58c-8d2dbe92e0e5,M-1324,SESS-20260811-8791-0010,RENTAL_ACCRUAL,5,5,2026-08-11T23:15:00+08:00
05bd129e-ae98-4b02-ab9d-04038d137754,M-1415,SESS-20260811-8432-0011,RENTAL_REDEMPTION,-100,953,2026-08-11T23:00:00+08:00
57b88431-e1e9-489f-8200-b3c9e710b3d0,M-1415,SESS-20260811-8432-0011,RENTAL_ACCRUAL,10,963,2026-08-12T02:00:00+08:00
0d81ac19-10cb-43a8-9a5f-148e7b0a08b7,M-1410,SESS-20260811-3870-0012,RENTAL_ACCRUAL,19,665,2026-08-11T20:00:00+08:00
3772064f-cd40-4aca-89bb-9bbf1c326e61,M-1149,SESS-20260811-5761-0013,RENTAL_REDEMPTION,-100,94,2026-08-11T17:45:00+08:00
dd6d2c5d-58ed-43c7-9df5-448e6764fc48,M-1149,SESS-20260811-5761-0013,RENTAL_ACCRUAL,61,155,2026-08-11T22:45:00+08:00
fd144cc1-c374-4902-b5cf-abcb6edce7be,M-1195,SESS-20260811-4721-0014,RENTAL_ACCRUAL,45,367,2026-08-11T12:00:00+08:00
fccf9dd9-cbef-4d8f-9d80-ceab2d5b4b56,M-1477,SESS-20260811-7017-0015,RENTAL_ACCRUAL,45,127,2026-08-11T17:45:00+08:00
cd67e6fc-43ab-42b8-b33b-7ceed4c06fb9,M-1047,SESS-20260811-1442-0016,RENTAL_ACCRUAL,27,93,2026-08-11T16:15:00+08:00
848774d7-1798-463b-a65a-ba11df29715a,M-1825,SESS-20260811-3605-0017,RENTAL_ACCRUAL,9,379,2026-08-11T16:30:00+08:00
fcdd4f89-3c15-4a5d-bf11-1aa77157c8c3,M-2100,SESS-20260811-2780-0018,RENTAL_ACCRUAL,16,95,2026-08-11T22:45:00+08:00
e0562b4d-88ab-407e-80ac-785bf9f0ca7e,M-1604,SESS-20260811-1015-0019,RENTAL_REDEMPTION,-100,45,2026-08-11T19:45:00+08:00
865ed0d7-cebc-4e33-af30-0a6c2c9a5ee3,M-1604,SESS-20260811-1015-0019,RENTAL_ACCRUAL,20,65,2026-08-11T22:45:00+08:00
908e9fde-92b7-4fcc-927e-2c2aa0fcd63b,M-1381,SESS-20260811-6591-0020,RENTAL_REDEMPTION,-100,263,2026-08-11T21:45:00+08:00
d30226a7-ed52-4548-8fb6-6efb555460a3,M-1381,SESS-20260811-6591-0020,RENTAL_ACCRUAL,2,265,2026-08-11T22:45:00+08:00
0758f375-3127-4afb-895c-b09bb4398b76,M-1043,SESS-20260811-8677-0021,RENTAL_REDEMPTION,-100,728,2026-08-11T18:00:00+08:00
1aaa33a3-e179-4d00-932c-72a381c14a3c,M-1043,SESS-20260811-8677-0021,RENTAL_ACCRUAL,21,749,2026-08-11T21:00:00+08:00
b8b7ae74-33be-4e37-af50-074201f85ade,M-2032,SESS-20260811-7180-0022,RENTAL_REDEMPTION,-100,428,2026-08-11T14:00:00+08:00
e5f6669c-4c36-4346-a360-7ccc92bb3ddc,M-2032,SESS-20260811-7180-0022,RENTAL_ACCRUAL,10,438,2026-08-11T17:00:00+08:00
bef79867-1bd8-4a03-b386-45c25724616b,M-1748,SESS-20260811-2165-0023,RENTAL_ACCRUAL,11,466,2026-08-11T19:35:00+08:00
6a6ea24a-b455-4517-8935-e82b04bd56dd,M-1748,TIER_UPGRADE_Silver_TO_Gold,TIER_BONUS,100,566,2026-08-11T19:35:00+08:00
999b731c-c07a-4925-93ca-9f5f42b06778,M-1122,SESS-20260811-4643-0024,RENTAL_ACCRUAL,40,171,2026-08-11T17:00:00+08:00
a29a799c-d6b1-4a4a-9da4-55604df1b0ed,M-1649,SESS-20260811-1213-0025,RENTAL_REDEMPTION,-100,426,2026-08-11T08:30:00+08:00
059194af-d42a-400a-af3d-3674659cca21,M-1649,SESS-20260811-1213-0025,RENTAL_ACCRUAL,5,431,2026-08-11T10:30:00+08:00
1e043a89-a8e1-4c8c-9f3e-844d931c07b2,M-1913,SESS-20260811-8450-0026,RENTAL_ACCRUAL,67,362,2026-08-12T00:15:00+08:00
f6be7d42-527e-4efc-a052-e3079ecf202b,M-1714,SESS-20260811-5364-0027,RENTAL_REDEMPTION,-100,2,2026-08-11T21:00:00+08:00
3d0dad3c-162c-4da5-becb-720b1523e752,M-1714,SESS-20260811-5364-0027,RENTAL_ACCRUAL,5,7,2026-08-11T23:00:00+08:00
c24249b3-2918-47e5-8307-7a5a6c9e55b8,M-1854,SESS-20260811-7688-0028,RENTAL_ACCRUAL,11,247,2026-08-11T21:00:00+08:00
e3f9b3dc-28ff-482c-b431-376330a8e2bb,M-1317,SESS-20260811-4912-0029,RENTAL_ACCRUAL,13,161,2026-08-11T11:15:00+08:00
4e7e48e4-0a88-4051-b101-42809c538c7e,M-1476,SESS-20260811-2247-0030,RENTAL_REDEMPTION,-200,472,2026-08-11T03:30:00+08:00
459e131f-7fb6-46af-8279-a1b756ffcded,M-1476,SESS-20260811-2247-0030,RENTAL_ACCRUAL,3,475,2026-08-11T06:30:00+08:00
bccd9d10-08e2-4e0e-ac05-7c4b5bd30efd,M-1783,SESS-20260811-3707-0031,RENTAL_ACCRUAL,5,665,2026-08-11T09:30:00+08:00
b48d7bd8-8154-47d9-b081-c5b5b99f413d,M-1294,SESS-20260811-3420-0032,RENTAL_REDEMPTION,-100,30,2026-08-11T21:30:00+08:00
c17b7aa8-fba4-46fb-b07b-5c5e782932db,M-1294,SESS-20260811-3420-0032,RENTAL_ACCRUAL,101,131,2026-08-12T05:30:00+08:00
27d5dc47-5940-474c-aff2-9672d943c67c,M-1056,SESS-20260811-9918-0033,RENTAL_ACCRUAL,16,118,2026-08-11T10:45:00+08:00
3e7c938f-47b5-43bc-a6eb-da3ddc990a0a,M-1671,SESS-20260811-2955-0034,RENTAL_REDEMPTION,-100,305,2026-08-11T13:30:00+08:00
92a68b36-d7f0-434a-b616-91b2ecf5c734,M-1671,SESS-20260811-2955-0034,RENTAL_ACCRUAL,10,315,2026-08-11T16:30:00+08:00
80c65b55-2a93-4732-aa5d-fcd957a6d3c5,M-1591,SESS-20260811-1590-0035,RENTAL_ACCRUAL,48,1674,2026-08-11T21:35:00+08:00
d0e8ef94-4418-4c9d-8fcb-7680acd2c459,M-1283,SESS-20260811-5273-0036,RENTAL_ACCRUAL,28,100,2026-08-12T02:45:00+08:00
e8673533-caf0-4e17-9696-90f29bed9672,M-1272,SESS-20260811-7050-0037,RENTAL_ACCRUAL,12,1112,2026-08-11T23:40:00+08:00
67888986-0e66-4ec6-84a4-fadf2a02950c,M-1081,SESS-20260811-3813-0038,RENTAL_ACCRUAL,45,526,2026-08-12T07:50:00+08:00
6e6f6e4a-c4e9-4b27-bb67-55d6924ab339,M-1467,SESS-20260811-6026-0039,RENTAL_ACCRUAL,28,146,2026-08-11T13:45:00+08:00
9ee3e7e9-e7a3-4141-a707-56d04bebbf5a,M-1742,SESS-20260811-8162-0040,RENTAL_REDEMPTION,-100,19,2026-08-11T09:00:00+08:00
d979a3ee-1f38-40a8-bbf5-edf1535c7e91,M-1742,SESS-20260811-8162-0040,RENTAL_ACCRUAL,21,40,2026-08-11T14:00:00+08:00
6f4bf413-d3b2-48fe-8578-7a95801bb98d,M-1233,SESS-20260811-5763-0041,RENTAL_ACCRUAL,9,269,2026-08-11T22:00:00+08:00
4e680029-960e-4e7f-941c-a9e11d877890,M-1008,SESS-20260811-7974-0042,RENTAL_ACCRUAL,9,170,2026-08-11T23:45:00+08:00
288d6e1c-5e11-451a-b6a9-6f2425ea77ef,M-1642,SESS-20260811-3032-0043,RENTAL_ACCRUAL,12,236,2026-08-11T19:45:00+08:00
542026eb-f907-4972-9521-8f6be2509afc,M-1135,SESS-20260811-7963-0044,RENTAL_ACCRUAL,5,164,2026-08-11T04:45:00+08:00
f053fa79-f706-4090-b9d7-1ff29f80b8db,M-1535,SESS-20260811-4964-0045,RENTAL_ACCRUAL,16,410,2026-08-11T12:30:00+08:00
4d33c8a9-7f74-4151-ad14-a0570bf4bce0,M-1400,SESS-20260811-7065-0046,RENTAL_ACCRUAL,28,482,2026-08-11T10:15:00+08:00
5a686f62-da40-403a-88ec-a49db8445870,M-1185,SESS-20260811-3342-0047,RENTAL_ACCRUAL,18,233,2026-08-12T00:15:00+08:00
c20b5ec7-88a8-495c-bb14-9523e5944eb9,M-1104,SESS-20260811-9038-0048,RENTAL_REDEMPTION,-200,345,2026-08-11T19:00:00+08:00
