rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260811-2262-0075,M-1931,PC-153,2026-08-11T01:55:00+08:00,2026-08-11T06:55:00+08:00,5.00,120.00,Standard,0.00,120.00,600.00,0,0.00,600.00,60,Cash
SESS-20260811-2659-0072,M-1760,PC-109,2026-08-11T02:15:00+08:00,2026-08-11T05:15:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Maya
SESS-20260811-5439-0238,M-1374,PC-068,2026-08-11T02:15:00+08:00,2026-08-11T04:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260811-2713-0181,M-1747,PC-124,2026-08-11T02:20:00+08:00,2026-08-11T04:20:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Maya
SESS-20260811-7663-0422,M-1148,PC-004,2026-08-11T02:50:00+08:00,2026-08-11T04:50:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260811-1783-0096,M-1973,PC-171,2026-08-11T03:15:00+08:00,2026-08-11T04:15:00+08:00,1.00,120.00,Standard,0.00,120.00,120.00,0,0.00,120.00,12,Cash
SESS-20260811-2247-0030,M-1476,PC-074,2026-08-11T03:30:00+08:00,2026-08-11T06:30:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,200,100.00,20.00,3,Maya
SESS-20260811-2090-0079,M-1025,PC-173,2026-08-11T03:30:00+08:00,2026-08-11T05:30:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Maya
SESS-20260811-1473-0117,M-1969,PC-021,2026-08-11T03:30:00+08:00,2026-08-11T04:30:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,100,50.00,0.00,0,Cash
SESS-20260811-7963-0044,M-1135,PC-099,2026-08-11T03:45:00+08:00,2026-08-11T04:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Cash
SESS-20260811-9779-0269,M-1395,PC-148,2026-08-11T03:45:00+08:00,2026-08-11T08:45:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,GCash
SESS-20260811-4721-0014,M-1195,PC-002,2026-08-11T04:00:00+08:00,2026-08-11T12:00:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,GCash
SESS-20260811-7065-0046,M-1400,PC-082,2026-08-11T05:15:00+08:00,2026-08-11T10:15:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Cash
SESS-20260811-2920-0393,M-2124,PC-124,2026-08-11T06:15:00+08:00,2026-08-11T09:15:00+08:00,3.00,80.00,Standard,0.00,80.00,240.00,100,50.00,190.00,19,Cash
SESS-20260811-7714-0001,M-1984,PC-162,2026-08-11T06:30:00+08:00,2026-08-11T08:30:00+08:00,2.00,120.00,Standard,0.00,120.00,240.00,0,0.00,240.00,24,GCash
SESS-20260811-6236-0009,M-1691,PC-154,2026-08-11T06:50:00+08:00,2026-08-11T07:50:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,GCash
SESS-20260811-2072-0059,M-1766,PC-114,2026-08-11T07:30:00+08:00,2026-08-11T09:30:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Cash
SESS-20260811-9918-0033,M-1056,PC-079,2026-08-11T07:45:00+08:00,2026-08-11T10:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Credit Card
SESS-20260811-7815-0051,M-1707,PC-029,2026-08-11T08:15:00+08:00,2026-08-11T10:15:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
SESS-20260811-1213-0025,M-1649,PC-085,2026-08-11T08:30:00+08:00,2026-08-11T10:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,Cash
SESS-20260811-3707-0031,M-1783,PC-069,2026-08-11T08:30:00+08:00,2026-08-11T09:30:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Maya
SESS-20260811-3512-0463,M-1767,PC-132,2026-08-11T08:30:00+08:00,2026-08-11T11:30:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,200,100.00,116.00,14,Cash
SESS-20260811-6026-0039,M-1467,PC-071,2026-08-11T08:45:00+08:00,2026-08-11T13:45:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Cash
SESS-20260811-2596-0141,M-1510,PC-171,2026-08-11T08:45:00+08:00,2026-08-11T13:45:00+08:00,5.00,120.00,Silver,0.10,108.00,540.00,0,0.00,540.00,67,Credit Card
SESS-20260811-8162-0040,M-1742,PC-096,2026-08-11T09:00:00+08:00,2026-08-11T14:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,100,50.00,175.00,21,GCash
SESS-20260811-5293-0192,M-1641,PC-050,2026-08-11T09:00:00+08:00,2026-08-11T10:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260811-6330-0064,M-2094,PC-001,2026-08-11T09:15:00+08:00,2026-08-11T10:15:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260811-1110-0144,M-2182,PC-019,2026-08-11T09:15:00+08:00,2026-08-11T10:15:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260811-4964-0045,M-1535,PC-053,2026-08-11T09:30:00+08:00,2026-08-11T12:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260811-7017-0015,M-1477,PC-037,2026-08-11T09:45:00+08:00,2026-08-11T17:45:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,Maya
SESS-20260811-6440-0241,M-1632,PC-069,2026-08-11T09:45:00+08:00,2026-08-11T12:45:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,GCash
SESS-20260811-6357-0423,M-1019,PC-004,2026-08-11T09:45:00+08:00,2026-08-11T11:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260811-2409-0054,M-1791,PC-065,2026-08-11T10:00:00+08:00,2026-08-11T11:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260811-8686-0094,M-1639,PC-003,2026-08-11T10:00:00+08:00,2026-08-11T12:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,GCash
SESS-20260811-4912-0029,M-1317,PC-169,2026-08-11T10:15:00+08:00,2026-08-11T11:15:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,GCash
SESS-20260811-3162-0265,M-1872,PC-068,2026-08-11T10:15:00+08:00,2026-08-11T15:15:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,GCash
SESS-20260811-6356-0179,M-2177,PC-102,2026-08-11T10:45:00+08:00,2026-08-11T12:45:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,GCash
SESS-20260811-9553-0281,M-1870,PC-050,2026-08-11T10:45:00+08:00,2026-08-11T11:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Cash
SESS-20260811-4974-0147,M-1638,PC-140,2026-08-11T11:00:00+08:00,2026-08-11T14:00:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Maya
SESS-20260811-1613-0261,M-1627,PC-032,2026-08-11T11:00:00+08:00,2026-08-11T13:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260811-6966-0060,M-1733,PC-174,2026-08-11T11:15:00+08:00,2026-08-11T13:15:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,100,50.00,166.00,20,Maya
SESS-20260811-1690-0095,M-1036,PC-060,2026-08-11T11:15:00+08:00,2026-08-11T12:15:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Maya
SESS-20260811-8144-0142,M-1942,PC-073,2026-08-11T11:45:00+08:00,2026-08-11T14:45:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
SESS-20260811-6844-0321,M-1786,PC-060,2026-08-11T12:20:00+08:00,2026-08-11T15:20:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,200,100.00,20.00,3,Maya
SESS-20260811-8654-0136,M-1511,PC-153,2026-08-11T12:45:00+08:00,2026-08-11T15:45:00+08:00,3.00,120.00,Gold,0.20,96.00,288.00,400,200.00,88.00,13,Cash
SESS-20260811-5713-0069,M-2053,PC-086,2026-08-11T13:00:00+08:00,2026-08-11T16:00:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,100,50.00,100.00,10,GCash
SESS-20260811-7725-0198,M-1819,PC-070,2026-08-11T13:00:00+08:00,2026-08-11T16:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260811-6233-0372,M-1349,PC-024,2026-08-11T13:00:00+08:00,2026-08-11T21:00:00+08:00,8.00,50.00,Gold,0.20,40.00,320.00,0,0.00,320.00,48,Cash
SESS-20260811-5513-0302,M-1340,PC-032,2026-08-11T13:10:00+08:00,2026-08-11T16:10:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,200,100.00,20.00,3,GCash
SESS-20260811-2955-0034,M-1671,PC-009,2026-08-11T13:30:00+08:00,2026-08-11T16:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,100,50.00,85.00,10,Maya
SESS-20260811-7211-0218,M-1830,PC-034,2026-08-11T13:30:00+08:00,2026-08-11T15:30:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Maya
SESS-20260811-1819-0234,M-1576,PC-165,2026-08-11T13:30:00+08:00,2026-08-11T16:30:00+08:00,3.00,120.00,Gold,0.20,96.00,288.00,100,50.00,238.00,35,GCash
