order_item_id,purchase_id,item_sku,quantity,unit_price,total_price
ITEM-20260729-1822-0001-01,ORD-20260729-1822-0001,SKU-SNK-02,1,135.00,135.00
ITEM-20260729-4826-0002-01,ORD-20260729-4826-0002,SKU-BEV-04,1,85.00,85.00
ITEM-20260729-4826-0002-02,ORD-20260729-4826-0002,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-4886-0003-01,ORD-20260729-4886-0003,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-4886-0003-02,ORD-20260729-4886-0003,SKU-BEV-03,1,30.00,30.00
ITEM-20260729-4886-0003-03,ORD-20260729-4886-0003,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-8974-0004-01,ORD-20260729-8974-0004,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-8974-0004-02,ORD-20260729-8974-0004,SKU-BEV-04,1,85.00,85.00
ITEM-20260729-2094-0005-01,ORD-20260729-2094-0005,SKU-BEV-01,1,65.00,65.00
ITEM-20260729-2094-0005-02,ORD-20260729-2094-0005,SKU-SNK-02,1,135.00,135.00
ITEM-20260729-3016-0006-01,ORD-20260729-3016-0006,SKU-BEV-02,2,90.00,180.00
ITEM-20260729-3016-0006-02,ORD-20260729-3016-0006,SKU-SNK-02,2,135.00,270.00
ITEM-20260729-3016-0006-03,ORD-20260729-3016-0006,SKU-SNK-03,1,75.00,75.00
ITEM-20260730-6648-0007-01,ORD-20260730-6648-0007,SKU-BEV-01,1,65.00,65.00
ITEM-20260730-3457-0008-01,ORD-20260730-3457-0008,SKU-SNK-02,1,135.00,135.00
ITEM-20260730-3457-0008-02,ORD-20260730-3457-0008,SKU-SNK-01,2,120.00,240.00
ITEM-20260729-6256-0009-01,ORD-20260729-6256-0009,SKU-SNK-02,1,135.00,135.00
ITEM-20260730-3032-0010-01,ORD-20260730-3032-0010,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-8168-0011-01,ORD-20260729-8168-0011,SKU-BEV-03,1,30.00,30.00
ITEM-20260729-1665-0012-01,ORD-20260729-1665-0012,SKU-SNK-04,2,60.00,120.00
ITEM-20260729-1665-0012-02,ORD-20260729-1665-0012,SKU-SNK-02,2,135.00,270.00
ITEM-20260729-1665-0012-03,ORD-20260729-1665-0012,SKU-BEV-03,1,30.00,30.00
ITEM-20260729-5328-0013-01,ORD-20260729-5328-0013,SKU-SNK-04,1,60.00,60.00
ITEM-20260729-1800-0014-01,ORD-20260729-1800-0014,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-1800-0014-02,ORD-20260729-1800-0014,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-2974-0015-01,ORD-20260729-2974-0015,SKU-BEV-03,1,30.00,30.00
ITEM-20260729-4010-0016-01,ORD-20260729-4010-0016,SKU-BEV-01,1,65.00,65.00
ITEM-20260729-4010-0016-02,ORD-20260729-4010-0016,SKU-SNK-03,1,75.00,75.00
ITEM-20260729-4010-0016-03,ORD-20260729-4010-0016,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-9065-0017-01,ORD-20260729-9065-0017,SKU-BEV-04,1,85.00,85.00
ITEM-20260729-9065-0017-02,ORD-20260729-9065-0017,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-4528-0018-01,ORD-20260729-4528-0018,SKU-BEV-01,1,65.00,65.00
ITEM-20260729-4528-0018-02,ORD-20260729-4528-0018,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-4528-0018-03,ORD-20260729-4528-0018,SKU-BEV-04,1,85.00,85.00
ITEM-20260729-8797-0019-01,ORD-20260729-8797-0019,SKU-BEV-04,1,85.00,85.00
ITEM-20260729-8797-0019-02,ORD-20260729-8797-0019,SKU-BEV-03,1,30.00,30.00
ITEM-20260730-9017-0020-01,ORD-20260730-9017-0020,SKU-SNK-01,1,120.00,120.00
ITEM-20260730-9017-0020-02,ORD-20260730-9017-0020,SKU-SNK-03,1,75.00,75.00
ITEM-20260729-4759-0021-01,ORD-20260729-4759-0021,SKU-SNK-02,2,135.00,270.00
ITEM-20260729-1819-0022-01,ORD-20260729-1819-0022,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-4660-0023-01,ORD-20260729-4660-0023,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-1076-0024-01,ORD-20260729-1076-0024,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-5775-0025-01,ORD-20260729-5775-0025,SKU-BEV-01,1,65.00,65.00
ITEM-20260729-3506-0026-01,ORD-20260729-3506-0026,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-8162-0027-01,ORD-20260729-8162-0027,SKU-BEV-03,1,30.00,30.00
ITEM-20260729-8162-0027-02,ORD-20260729-8162-0027,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-8162-0027-03,ORD-20260729-8162-0027,SKU-BEV-01,1,65.00,65.00
ITEM-20260730-1479-0028-01,ORD-20260730-1479-0028,SKU-BEV-03,1,30.00,30.00
ITEM-20260730-1479-0028-02,ORD-20260730-1479-0028,SKU-SNK-02,1,135.00,135.00
ITEM-20260730-4884-0029-01,ORD-20260730-4884-0029,SKU-BEV-01,2,65.00,130.00
ITEM-20260730-4884-0029-02,ORD-20260730-4884-0029,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-2131-0030-01,ORD-20260729-2131-0030,SKU-BEV-02,2,90.00,180.00
ITEM-20260729-2131-0030-02,ORD-20260729-2131-0030,SKU-SNK-03,1,75.00,75.00
ITEM-20260729-7984-0031-01,ORD-20260729-7984-0031,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-5840-0032-01,ORD-20260729-5840-0032,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-5840-0032-02,ORD-20260729-5840-0032,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-2434-0033-01,ORD-20260729-2434-0033,SKU-BEV-01,1,65.00,65.00
ITEM-20260729-4469-0034-01,ORD-20260729-4469-0034,SKU-BEV-01,1,65.00,65.00
ITEM-20260729-5045-0035-01,ORD-20260729-5045-0035,SKU-BEV-03,2,30.00,60.00
ITEM-20260729-4202-0036-01,ORD-20260729-4202-0036,SKU-BEV-01,1,65.00,65.00
ITEM-20260729-4202-0036-02,ORD-20260729-4202-0036,SKU-BEV-02,2,90.00,180.00
ITEM-20260729-3178-0037-01,ORD-20260729-3178-0037,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-9809-0038-01,ORD-20260729-9809-0038,SKU-BEV-01,1,65.00,65.00
ITEM-20260730-3858-0039-01,ORD-20260730-3858-0039,SKU-SNK-02,1,135.00,135.00
ITEM-20260729-4293-0040-01,ORD-20260729-4293-0040,SKU-SNK-02,1,135.00,135.00
ITEM-20260729-3441-0041-01,ORD-20260729-3441-0041,SKU-BEV-01,1,65.00,65.00
ITEM-20260729-7849-0042-01,ORD-20260729-7849-0042,SKU-BEV-03,1,30.00,30.00
ITEM-20260729-7849-0042-02,ORD-20260729-7849-0042,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-8678-0043-01,ORD-20260729-8678-0043,SKU-SNK-04,1,60.00,60.00
ITEM-20260729-8392-0044-01,ORD-20260729-8392-0044,SKU-BEV-02,1,90.00,90.00
ITEM-20260730-9549-0045-01,ORD-20260730-9549-0045,SKU-BEV-02,1,90.00,90.00
ITEM-20260730-9549-0045-02,ORD-20260730-9549-0045,SKU-SNK-01,1,120.00,120.00
ITEM-20260730-9478-0046-01,ORD-20260730-9478-0046,SKU-BEV-03,1,30.00,30.00
ITEM-20260729-4165-0047-01,ORD-20260729-4165-0047,SKU-BEV-03,2,30.00,60.00
ITEM-20260729-4914-0048-01,ORD-20260729-4914-0048,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-5543-0049-01,ORD-20260729-5543-0049,SKU-SNK-03,1,75.00,75.00
ITEM-20260730-5682-0050-01,ORD-20260730-5682-0050,SKU-BEV-02,1,90.00,90.00
ITEM-20260730-5682-0050-02,ORD-20260730-5682-0050,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-8135-0051-01,ORD-20260729-8135-0051,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-8135-0051-02,ORD-20260729-8135-0051,SKU-BEV-03,1,30.00,30.00
ITEM-20260729-9973-0052-01,ORD-20260729-9973-0052,SKU-SNK-02,1,135.00,135.00
ITEM-20260729-9973-0052-02,ORD-20260729-9973-0052,SKU-BEV-02,1,90.00,90.00
ITEM-20260730-8328-0053-01,ORD-20260730-8328-0053,SKU-ACC-01,2,25.00,50.00
ITEM-20260730-1451-0054-01,ORD-20260730-1451-0054,SKU-BEV-01,1,65.00,65.00
ITEM-20260729-3035-0055-01,ORD-20260729-3035-0055,SKU-BEV-03,1,30.00,30.00
ITEM-20260729-3035-0055-02,ORD-20260729-3035-0055,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-7316-0056-01,ORD-20260729-7316-0056,SKU-SNK-02,1,135.00,135.00
ITEM-20260729-9661-0057-01,ORD-20260729-9661-0057,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-1363-0058-01,ORD-20260729-1363-0058,SKU-SNK-01,2,120.00,240.00
ITEM-20260729-1363-0058-02,ORD-20260729-1363-0058,SKU-BEV-03,1,30.00,30.00
ITEM-20260729-1363-0058-03,ORD-20260729-1363-0058,SKU-BEV-01,1,65.00,65.00
ITEM-20260730-6263-0059-01,ORD-20260730-6263-0059,SKU-BEV-01,1,65.00,65.00
ITEM-20260729-2278-0060-01,ORD-20260729-2278-0060,SKU-BEV-03,1,30.00,30.00
ITEM-20260729-3092-0061-01,ORD-20260729-3092-0061,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-9931-0062-01,ORD-20260729-9931-0062,SKU-BEV-04,1,85.00,85.00
ITEM-20260729-1838-0063-01,ORD-20260729-1838-0063,SKU-SNK-04,1,60.00,60.00
ITEM-20260729-8045-0064-01,ORD-20260729-8045-0064,SKU-SNK-02,2,135.00,270.00
ITEM-20260729-5082-0065-01,ORD-20260729-5082-0065,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-5082-0065-02,ORD-20260729-5082-0065,SKU-BEV-01,1,65.00,65.00
ITEM-20260729-7241-0066-01,ORD-20260729-7241-0066,SKU-ACC-01,1,25.00,25.00
ITEM-20260729-7241-0066-02,ORD-20260729-7241-0066,SKU-SNK-03,1,75.00,75.00
ITEM-20260730-4477-0067-01,ORD-20260730-4477-0067,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-5910-0068-01,ORD-20260729-5910-0068,SKU-SNK-02,1,135.00,135.00
ITEM-20260729-7667-0069-01,ORD-20260729-7667-0069,SKU-ACC-02,1,180.00,180.00
ITEM-20260729-7667-0069-02,ORD-20260729-7667-0069,SKU-BEV-01,1,65.00,65.00
ITEM-20260729-7667-0069-03,ORD-20260729-7667-0069,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-2891-0070-01,ORD-20260729-2891-0070,SKU-BEV-04,1,85.00,85.00
ITEM-20260729-2891-0070-02,ORD-20260729-2891-0070,SKU-SNK-03,1,75.00,75.00
ITEM-20260730-8938-0071-01,ORD-20260730-8938-0071,SKU-BEV-01,1,65.00,65.00
ITEM-20260730-1986-0072-01,ORD-20260730-1986-0072,SKU-BEV-01,1,65.00,65.00
ITEM-20260730-1986-0072-02,ORD-20260730-1986-0072,SKU-SNK-03,1,75.00,75.00
ITEM-20260729-1245-0073-01,ORD-20260729-1245-0073,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-5005-0074-01,ORD-20260729-5005-0074,SKU-SNK-02,1,135.00,135.00
ITEM-20260729-5005-0074-02,ORD-20260729-5005-0074,SKU-BEV-04,1,85.00,85.00
ITEM-20260729-5015-0075-01,ORD-20260729-5015-0075,SKU-SNK-02,1,135.00,135.00
ITEM-20260730-7496-0076-01,ORD-20260730-7496-0076,SKU-SNK-01,1,120.00,120.00
ITEM-20260729-3428-0077-01,ORD-20260729-3428-0077,SKU-SNK-03,1,75.00,75.00
ITEM-20260729-3189-0078-01,ORD-20260729-3189-0078,SKU-BEV-02,2,90.00,180.00
ITEM-20260729-3189-0078-02,ORD-20260729-3189-0078,SKU-SNK-03,1,75.00,75.00
ITEM-20260729-4947-0079-01,ORD-20260729-4947-0079,SKU-BEV-02,2,90.00,180.00
ITEM-20260729-4721-0080-01,ORD-20260729-4721-0080,SKU-BEV-02,1,90.00,90.00
ITEM-20260729-4721-0080-02,ORD-20260729-4721-0080,SKU-BEV-03,1,30.00,30.00
ITEM-20260729-9686-0081-01,ORD-20260729-9686-0081,SKU-BEV-01,2,65.00,130.00
ITEM-20260729-1019-0082-01,ORD-20260729-1019-0082,SKU-SNK-04,1,60.00,60.00
ITEM-20260729-1019-0082-02,ORD-20260729-1019-0082,SKU-SNK-01,1,120.00,120.00
