order_item_id,purchase_id,item_sku,quantity,unit_price,total_price
ITEM-20260813-3069-0001-01,ORD-20260813-3069-0001,SKU-SNK-02,1,135.00,135.00
ITEM-20260813-8642-0002-01,ORD-20260813-8642-0002,SKU-BEV-02,1,90.00,90.00
ITEM-20260813-3188-0003-01,ORD-20260813-3188-0003,SKU-BEV-01,1,65.00,65.00
ITEM-20260813-7081-0004-01,ORD-20260813-7081-0004,SKU-SNK-02,1,135.00,135.00
ITEM-20260813-7696-0005-01,ORD-20260813-7696-0005,SKU-BEV-04,1,85.00,85.00
ITEM-20260813-5619-0006-01,ORD-20260813-5619-0006,SKU-SNK-01,1,120.00,120.00
ITEM-20260813-5619-0006-02,ORD-20260813-5619-0006,SKU-BEV-01,1,65.00,65.00
ITEM-20260813-5619-0006-03,ORD-20260813-5619-0006,SKU-SNK-04,2,60.00,120.00
ITEM-20260814-2096-0007-01,ORD-20260814-2096-0007,SKU-BEV-01,1,65.00,65.00
ITEM-20260813-1013-0008-01,ORD-20260813-1013-0008,SKU-BEV-04,1,85.00,85.00
ITEM-20260813-1245-0009-01,ORD-20260813-1245-0009,SKU-BEV-01,1,65.00,65.00
ITEM-20260813-2772-0010-01,ORD-20260813-2772-0010,SKU-ACC-02,2,180.00,360.00
ITEM-20260813-2772-0010-02,ORD-20260813-2772-0010,SKU-BEV-01,2,65.00,130.00
ITEM-20260813-2401-0011-01,ORD-20260813-2401-0011,SKU-BEV-02,1,90.00,90.00
ITEM-20260813-2401-0011-02,ORD-20260813-2401-0011,SKU-BEV-03,1,30.00,30.00
ITEM-20260813-2266-0012-01,ORD-20260813-2266-0012,SKU-SNK-02,1,135.00,135.00
ITEM-20260813-2266-0012-02,ORD-20260813-2266-0012,SKU-BEV-02,1,90.00,90.00
ITEM-20260813-3002-0013-01,ORD-20260813-3002-0013,SKU-SNK-03,1,75.00,75.00
ITEM-20260813-5436-0014-01,ORD-20260813-5436-0014,SKU-BEV-03,1,30.00,30.00
ITEM-20260813-3020-0015-01,ORD-20260813-3020-0015,SKU-BEV-02,1,90.00,90.00
ITEM-20260813-3020-0015-02,ORD-20260813-3020-0015,SKU-SNK-04,1,60.00,60.00
ITEM-20260813-1443-0016-01,ORD-20260813-1443-0016,SKU-BEV-02,2,90.00,180.00
ITEM-20260813-3493-0017-01,ORD-20260813-3493-0017,SKU-BEV-02,1,90.00,90.00
