rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260813-1550-0040,M-2049,PC-099,2026-08-13T01:30:00+08:00,2026-08-13T04:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260813-5495-0343,M-1614,PC-013,2026-08-13T01:30:00+08:00,2026-08-13T03:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260813-4241-0083,M-1997,PC-127,2026-08-13T01:50:00+08:00,2026-08-13T06:50:00+08:00,5.00,80.00,Standard,0.00,80.00,400.00,0,0.00,400.00,40,Maya
SESS-20260813-7016-0015,M-1932,PC-092,2026-08-13T02:15:00+08:00,2026-08-13T04:15:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Cash
SESS-20260813-6907-0085,M-1851,PC-088,2026-08-13T02:30:00+08:00,2026-08-13T04:30:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Cash
SESS-20260813-8322-0101,M-1208,PC-119,2026-08-13T02:30:00+08:00,2026-08-13T05:30:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,0,0.00,192.00,28,Cash
SESS-20260813-3461-0102,M-2047,PC-076,2026-08-13T02:45:00+08:00,2026-08-13T10:45:00+08:00,8.00,50.00,Standard,0.00,50.00,400.00,100,50.00,350.00,35,Maya
SESS-20260813-1549-0055,M-1426,PC-117,2026-08-13T02:55:00+08:00,2026-08-13T07:55:00+08:00,5.00,80.00,Gold,0.20,64.00,320.00,0,0.00,320.00,48,Maya
SESS-20260813-5539-0139,M-1353,PC-175,2026-08-13T03:00:00+08:00,2026-08-13T06:00:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Cash
SESS-20260813-5475-0151,M-1946,PC-057,2026-08-13T03:15:00+08:00,2026-08-13T04:15:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,100,50.00,0.00,0,Maya
SESS-20260813-3448-0073,M-1087,PC-157,2026-08-13T04:45:00+08:00,2026-08-13T05:45:00+08:00,1.00,120.00,Gold,0.20,96.00,96.00,0,0.00,96.00,14,Cash
SESS-20260813-5700-0165,M-1210,PC-112,2026-08-13T04:45:00+08:00,2026-08-13T06:45:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,GCash
SESS-20260813-4683-0225,M-1411,PC-086,2026-08-13T05:45:00+08:00,2026-08-13T10:45:00+08:00,5.00,50.00,Gold,0.20,40.00,200.00,200,100.00,100.00,15,GCash
